t,label,measured_distance_cm,sequence,vision_timestamp_ms,received_age_ms,vision_valid,vision_status,vision_error,frame_width,frame_height,action,fps,inference_ms,detection_count,detection_index,selected_target,class_id,target_type,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height,bbox_area,bbox_area_ratio,center_x,center_y,offset_x,offset_y,model_distance_cm,sensor_valid,sensor_error,io_mask,avoid_state,avoid_reason,bad_offset_x,bad_bbox_area_ratio,left_cmd,right_cmd,motor_enabled,adc0,adc1,adc2,adc3,adc4,adc5,adc6,adc7,adc8,adc9,io0,io1,io2,io3,io4,io5,io6,io7
0.005475,bad_left_far,50.0,,,,0,no_data_or_stale,,,,search,,,0,,,,,,,,,,,,,,,,,,,1,,254,VISION_STOP,no_data_or_stale,,,0,0,0,1111,1236,937,1188,22,985,339,567,6,9,0,1,1,1,1,1,1,1
1.492999,bad_left_far,50.0,1,1786864009034,9.283593999953155,1,target,,640,480,push,3.737576,160.753708,2,0,0,0,good,0.919828,572,293,640,427,68.0,134.0,9112.0,0.029661458333333335,606,360,0.89375,0.5,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.08125,0.09765625,400,-400,0,1097,1219,922,1174,22,984,355,417,5,9,0,1,1,1,1,1,1,1
1.492999,bad_left_far,50.0,1,1786864009034,9.283593999953155,1,target,,640,480,push,3.737576,160.753708,2,1,1,1,bad,0.946325,219,280,369,480,150.0,200.0,30000.0,0.09765625,294,380,-0.08125,0.583333,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.08125,0.09765625,400,-400,0,1097,1219,922,1174,22,984,355,417,5,9,0,1,1,1,1,1,1,1
1.674388,bad_left_far,50.0,2,1786864009209,15.42217599990181,1,target,,640,480,push,4.514252,170.411476,2,0,0,0,good,0.928971,571,292,640,424,69.0,132.0,9108.0,0.0296484375,606,358,0.89375,0.491667,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.08125,0.09732421875,400,-400,0,1094,1217,920,1171,126,987,356,413,5,10,0,1,1,1,1,1,1,1
1.674388,bad_left_far,50.0,2,1786864009209,15.42217599990181,1,target,,640,480,push,4.514252,170.411476,2,1,1,1,bad,0.945726,218,282,369,480,151.0,198.0,29898.0,0.09732421875,294,381,-0.08125,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.08125,0.09732421875,400,-400,0,1094,1217,920,1171,126,987,356,413,5,10,0,1,1,1,1,1,1,1
1.835506,bad_left_far,50.0,3,1786864009374,11.52610500002993,1,target,,640,480,push,4.93367,158.30429,2,0,0,0,good,0.918986,571,293,640,426,69.0,133.0,9177.0,0.029873046875,606,360,0.89375,0.5,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.08125,0.09716796875,400,-400,0,1090,1213,917,1166,376,987,274,402,4,9,0,1,1,1,1,1,1,1
1.835506,bad_left_far,50.0,3,1786864009374,11.52610500002993,1,target,,640,480,push,4.93367,158.30429,2,1,1,1,bad,0.941216,219,281,369,480,150.0,199.0,29850.0,0.09716796875,294,381,-0.08125,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.08125,0.09716796875,400,-400,0,1090,1213,917,1166,376,987,274,402,4,9,0,1,1,1,1,1,1,1
1.996799,bad_left_far,50.0,4,1786864009536,11.088260999940758,1,target,,640,480,push,5.195889,159.243827,2,0,0,0,good,0.933117,572,293,639,426,67.0,133.0,8911.0,0.029007161458333333,606,360,0.89375,0.5,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.08125,0.0966796875,400,-400,0,1091,1213,917,1167,22,988,224,583,5,9,0,1,1,1,1,1,1,1
1.996799,bad_left_far,50.0,4,1786864009536,11.088260999940758,1,target,,640,480,push,5.195889,159.243827,2,1,1,1,bad,0.943569,219,282,369,480,150.0,198.0,29700.0,0.0966796875,294,381,-0.08125,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.08125,0.0966796875,400,-400,0,1091,1213,917,1167,22,988,224,583,5,9,0,1,1,1,1,1,1,1
2.158089,bad_left_far,50.0,5,1786864009696,12.603805999788165,1,target,,640,480,push,5.378692,157.280495,2,0,0,0,good,0.950778,570,294,640,419,70.0,125.0,8750.0,0.028483072916666668,605,357,0.890625,0.4875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09747395833333333,400,-400,0,1092,1213,917,1168,23,988,355,399,5,9,0,1,1,1,1,1,1,1
2.158089,bad_left_far,50.0,5,1786864009696,12.603805999788165,1,target,,640,480,push,5.378692,157.280495,2,1,1,1,bad,0.949999,217,282,369,479,152.0,197.0,29944.0,0.09747395833333333,293,381,-0.084375,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09747395833333333,400,-400,0,1092,1213,917,1168,23,988,355,399,5,9,0,1,1,1,1,1,1,1
2.319341,bad_left_far,50.0,6,1786864009855,15.105774999938149,1,target,,640,480,push,5.513146,156.512437,2,0,0,0,good,0.951057,570,294,640,421,70.0,127.0,8890.0,0.028938802083333333,605,358,0.890625,0.491667,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09747395833333333,400,-400,0,1090,1213,917,1165,23,986,321,402,4,9,0,1,1,1,1,1,1,1
2.319341,bad_left_far,50.0,6,1786864009855,15.105774999938149,1,target,,640,480,push,5.513146,156.512437,2,1,1,1,bad,0.953172,217,282,369,479,152.0,197.0,29944.0,0.09747395833333333,293,381,-0.084375,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09747395833333333,400,-400,0,1090,1213,917,1165,23,986,321,402,4,9,0,1,1,1,1,1,1,1
2.460695,bad_left_far,50.0,7,1786864010009,2.3525090000475757,1,target,,640,480,push,5.634101,152.026673,2,0,0,0,good,0.948548,571,294,640,420,69.0,126.0,8694.0,0.02830078125,606,357,0.89375,0.4875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09796875,400,-400,0,1095,1217,920,1171,22,987,355,402,4,10,0,1,1,1,1,1,1,1
2.460695,bad_left_far,50.0,7,1786864010009,2.3525090000475757,1,target,,640,480,push,5.634101,152.026673,2,1,1,1,bad,0.948852,217,282,369,480,152.0,198.0,30096.0,0.09796875,293,381,-0.084375,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09796875,400,-400,0,1095,1217,920,1171,22,987,355,402,4,10,0,1,1,1,1,1,1,1
2.621861,bad_left_far,50.0,8,1786864010160,12.13624100000743,1,target,,640,480,push,5.73963,149.231558,2,0,0,0,good,0.950525,570,294,640,421,70.0,127.0,8890.0,0.028938802083333333,605,358,0.890625,0.491667,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09747395833333333,400,-400,0,1089,1211,915,1165,22,988,306,595,6,9,0,1,1,1,1,1,1,1
2.621861,bad_left_far,50.0,8,1786864010160,12.13624100000743,1,target,,640,480,push,5.73963,149.231558,2,1,1,1,bad,0.953303,217,282,369,479,152.0,197.0,29944.0,0.09747395833333333,293,381,-0.084375,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09747395833333333,400,-400,0,1089,1211,915,1165,22,988,306,595,6,9,0,1,1,1,1,1,1,1
2.783036,bad_left_far,50.0,9,1786864010319,14.596209999808707,1,target,,640,480,push,5.796917,156.694374,2,0,0,0,good,0.949464,570,294,640,421,70.0,127.0,8890.0,0.028938802083333333,605,358,0.890625,0.491667,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09747395833333333,400,-400,0,1098,1221,922,1173,70,988,355,419,5,8,0,1,1,1,1,1,1,1
2.783036,bad_left_far,50.0,9,1786864010319,14.596209999808707,1,target,,640,480,push,5.796917,156.694374,2,1,1,1,bad,0.953191,217,282,369,479,152.0,197.0,29944.0,0.09747395833333333,293,381,-0.084375,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09747395833333333,400,-400,0,1098,1221,922,1173,70,988,355,419,5,8,0,1,1,1,1,1,1,1
2.92387,bad_left_far,50.0,10,1786864010470,4.388079000136713,1,target,,640,480,push,5.8701,144.268416,2,0,0,0,good,0.952285,570,294,640,419,70.0,125.0,8750.0,0.028483072916666668,605,357,0.890625,0.4875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09796875,400,-400,0,1096,1217,920,1171,246,1002,274,581,6,9,0,1,1,1,1,1,1,1
2.92387,bad_left_far,50.0,10,1786864010470,4.388079000136713,1,target,,640,480,push,5.8701,144.268416,2,1,1,1,bad,0.950788,217,282,369,480,152.0,198.0,30096.0,0.09796875,293,381,-0.084375,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09796875,400,-400,0,1096,1217,920,1171,246,1002,274,581,6,9,0,1,1,1,1,1,1,1
3.064919,bad_left_far,50.0,11,1786864010612,3.4675790000164852,1,target,,640,480,push,5.960348,139.355587,2,0,0,0,good,0.951473,570,295,640,421,70.0,126.0,8820.0,0.0287109375,605,358,0.890625,0.491667,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.08125,0.09732421875,400,-400,0,1098,1219,922,1175,22,988,322,468,5,9,0,1,1,1,1,1,1,1
3.064919,bad_left_far,50.0,11,1786864010612,3.4675790000164852,1,target,,640,480,push,5.960348,139.355587,2,1,1,1,bad,0.954107,218,282,369,480,151.0,198.0,29898.0,0.09732421875,294,381,-0.08125,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.08125,0.09732421875,400,-400,0,1098,1219,922,1175,22,988,322,468,5,9,0,1,1,1,1,1,1,1
3.206369,bad_left_far,50.0,12,1786864010752,4.359487999863632,1,target,,640,480,push,6.041824,138.123501,2,0,0,0,good,0.950177,571,294,640,421,69.0,127.0,8763.0,0.028525390625,606,358,0.89375,0.491667,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09796875,400,-400,0,1096,1217,920,1173,328,985,322,385,4,9,0,1,1,1,1,1,1,1
3.206369,bad_left_far,50.0,12,1786864010752,4.359487999863632,1,target,,640,480,push,6.041824,138.123501,2,1,1,1,bad,0.949075,217,282,369,480,152.0,198.0,30096.0,0.09796875,293,381,-0.084375,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09796875,400,-400,0,1096,1217,920,1173,328,985,322,385,4,9,0,1,1,1,1,1,1,1
3.669082,bad_left_far,50.0,,,,0,no_data_or_stale,,,,search,,,0,,,,,,,,,,,,,,,,,,,1,,254,VISION_STOP,no_data_or_stale,,,0,0,0,1091,1214,918,1168,343,988,356,400,5,10,0,1,1,1,1,1,1,1
3.809803,bad_left_far,50.0,13,1786864011350,10.092058000054749,1,target,,640,480,push,5.031351,594.89145,2,0,0,0,good,0.952095,570,294,639,421,69.0,127.0,8763.0,0.028525390625,605,358,0.890625,0.491667,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09732421875,400,-400,0,1095,1217,921,1171,22,988,306,519,5,9,0,1,1,1,1,1,1,1
3.809803,bad_left_far,50.0,13,1786864011350,10.092058000054749,1,target,,640,480,push,5.031351,594.89145,2,1,1,1,bad,0.954573,217,282,368,480,151.0,198.0,29898.0,0.09732421875,293,381,-0.084375,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09732421875,400,-400,0,1095,1217,921,1171,22,988,306,519,5,9,0,1,1,1,1,1,1,1
3.950829,bad_left_far,50.0,14,1786864011488,12.646842000094694,1,target,,640,480,push,5.142795,136.363532,2,0,0,0,good,0.948069,570,294,640,421,70.0,127.0,8890.0,0.028938802083333333,605,358,0.890625,0.491667,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.08125,0.09683268229166667,400,-400,0,1085,1207,912,1160,23,984,274,464,4,9,0,1,1,1,1,1,1,1
3.950829,bad_left_far,50.0,14,1786864011488,12.646842000094694,1,target,,640,480,push,5.142795,136.363532,2,1,1,1,bad,0.952142,218,282,369,479,151.0,197.0,29747.0,0.09683268229166667,294,381,-0.08125,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.08125,0.09683268229166667,400,-400,0,1085,1207,912,1160,23,984,274,464,4,9,0,1,1,1,1,1,1,1
4.091952,bad_left_far,50.0,15,1786864011630,12.550009999813483,1,target,,640,480,push,5.238389,139.182069,2,0,0,0,good,0.95261,570,294,640,421,70.0,127.0,8890.0,0.028938802083333333,605,358,0.890625,0.491667,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09796875,400,-400,0,1092,1214,918,1167,22,988,339,403,5,10,0,1,1,1,1,1,1,1
4.091952,bad_left_far,50.0,15,1786864011630,12.550009999813483,1,target,,640,480,push,5.238389,139.182069,2,1,1,1,bad,0.952028,217,282,369,480,152.0,198.0,30096.0,0.09796875,293,381,-0.084375,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09796875,400,-400,0,1092,1214,918,1167,22,988,339,403,5,10,0,1,1,1,1,1,1,1
4.232867,bad_left_far,50.0,16,1786864011771,12.419845000067653,1,target,,640,480,push,5.325366,138.885834,2,0,0,0,good,0.949675,570,294,639,419,69.0,125.0,8625.0,0.028076171875,605,357,0.890625,0.4875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09697916666666667,400,-400,0,1090,1213,917,1166,23,987,355,562,6,9,0,1,1,1,1,1,1,1
4.232867,bad_left_far,50.0,16,1786864011771,12.419845000067653,1,target,,640,480,push,5.325366,138.885834,2,1,1,1,bad,0.950798,217,282,369,478,152.0,196.0,29792.0,0.09697916666666667,293,380,-0.084375,0.583333,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09697916666666667,400,-400,0,1090,1213,917,1166,23,987,355,562,6,9,0,1,1,1,1,1,1,1
4.373825,bad_left_far,50.0,17,1786864011910,13.978258999941318,1,target,,640,480,push,5.407205,137.316236,2,0,0,0,good,0.952987,570,295,639,421,69.0,126.0,8694.0,0.02830078125,605,358,0.890625,0.491667,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09747395833333333,400,-400,0,1092,1213,916,1164,34,988,214,419,4,9,0,1,1,1,1,1,1,1
4.373825,bad_left_far,50.0,17,1786864011910,13.978258999941318,1,target,,640,480,push,5.407205,137.316236,2,1,1,1,bad,0.947681,217,282,369,479,152.0,197.0,29944.0,0.09747395833333333,293,381,-0.084375,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09747395833333333,400,-400,0,1092,1213,916,1164,34,988,214,419,4,9,0,1,1,1,1,1,1,1
4.514858,bad_left_far,50.0,18,1786864012050,15.406860000211964,1,target,,640,480,push,5.481937,137.499842,2,0,0,0,good,0.951131,570,295,639,419,69.0,124.0,8556.0,0.0278515625,605,357,0.890625,0.4875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09747395833333333,400,-400,0,1090,1212,916,1166,22,988,355,418,4,8,0,1,1,1,1,1,1,1
4.514858,bad_left_far,50.0,18,1786864012050,15.406860000211964,1,target,,640,480,push,5.481937,137.499842,2,1,1,1,bad,0.952674,217,282,369,479,152.0,197.0,29944.0,0.09747395833333333,293,381,-0.084375,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09747395833333333,400,-400,0,1090,1212,916,1166,22,988,355,418,4,8,0,1,1,1,1,1,1,1
4.655794,bad_left_far,50.0,19,1786864012190,16.155419999904552,1,target,,640,480,push,5.549453,138.16853,2,0,0,0,good,0.950768,570,294,640,419,70.0,125.0,8750.0,0.028483072916666668,605,357,0.890625,0.4875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09747395833333333,400,-400,0,1094,1218,921,1172,23,986,143,402,5,10,0,1,1,1,1,1,1,1
4.655794,bad_left_far,50.0,19,1786864012190,16.155419999904552,1,target,,640,480,push,5.549453,138.16853,2,1,1,1,bad,0.950336,217,282,369,479,152.0,197.0,29944.0,0.09747395833333333,293,381,-0.084375,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09747395833333333,400,-400,0,1094,1218,921,1172,23,986,143,402,5,10,0,1,1,1,1,1,1,1
4.796885,bad_left_far,50.0,20,1786864012339,8.095171999912054,1,target,,640,480,push,5.597671,147.012984,2,0,0,0,good,0.950045,570,294,640,421,70.0,127.0,8890.0,0.028938802083333333,605,358,0.890625,0.491667,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09796875,400,-400,0,1093,1216,919,1170,23,988,338,377,4,9,0,1,1,1,1,1,1,1
4.796885,bad_left_far,50.0,20,1786864012339,8.095171999912054,1,target,,640,480,push,5.597671,147.012984,2,1,1,1,bad,0.953665,217,282,369,480,152.0,198.0,30096.0,0.09796875,293,381,-0.084375,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09796875,400,-400,0,1093,1216,919,1170,23,988,338,377,4,9,0,1,1,1,1,1,1,1
4.938068,bad_left_far,50.0,21,1786864012481,7.301354999981413,1,target,,640,480,push,5.652912,139.918384,2,0,0,0,good,0.952231,570,294,640,419,70.0,125.0,8750.0,0.028483072916666668,605,357,0.890625,0.4875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09747395833333333,400,-400,0,1097,1218,921,1174,22,987,355,419,5,9,0,1,1,1,1,1,1,1
4.938068,bad_left_far,50.0,21,1786864012481,7.301354999981413,1,target,,640,480,push,5.652912,139.918384,2,1,1,1,bad,0.95071,217,282,369,479,152.0,197.0,29944.0,0.09747395833333333,293,381,-0.084375,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09747395833333333,400,-400,0,1097,1218,921,1174,22,987,355,419,5,9,0,1,1,1,1,1,1,1
5.079037,bad_left_far,50.0,22,1786864012624,5.624370000077761,1,target,,640,480,push,5.70325,140.416819,2,0,0,0,good,0.94909,570,294,640,419,70.0,125.0,8750.0,0.028483072916666668,605,357,0.890625,0.4875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09747395833333333,400,-400,0,1099,1221,923,1175,22,988,356,549,5,9,0,1,1,1,1,1,1,1
5.079037,bad_left_far,50.0,22,1786864012624,5.624370000077761,1,target,,640,480,push,5.70325,140.416819,2,1,1,1,bad,0.9545,217,282,369,479,152.0,197.0,29944.0,0.09747395833333333,293,381,-0.084375,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09747395833333333,400,-400,0,1099,1221,923,1175,22,988,356,549,5,9,0,1,1,1,1,1,1,1
5.220001,bad_left_far,50.0,23,1786864012761,9.461774000101286,1,target,,640,480,push,5.757748,134.897947,2,0,0,0,good,0.948858,570,294,639,421,69.0,127.0,8763.0,0.028525390625,605,358,0.890625,0.491667,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09796875,400,-400,0,1097,1220,923,1176,22,986,355,419,5,9,0,1,1,1,1,1,1,1
5.220001,bad_left_far,50.0,23,1786864012761,9.461774000101286,1,target,,640,480,push,5.757748,134.897947,2,1,1,1,bad,0.955739,217,282,369,480,152.0,198.0,30096.0,0.09796875,293,381,-0.084375,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09796875,400,-400,0,1097,1220,923,1176,22,986,355,419,5,9,0,1,1,1,1,1,1,1
5.361237,bad_left_far,50.0,24,1786864012904,7.64129200001662,1,target,,640,480,push,5.800328,141.056954,2,0,0,0,good,0.947517,570,295,640,422,70.0,127.0,8890.0,0.028938802083333333,605,359,0.890625,0.495833,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09796875,400,-400,0,1092,1213,917,1168,33,988,323,547,5,10,0,1,1,1,1,1,1,1
5.361237,bad_left_far,50.0,24,1786864012904,7.64129200001662,1,target,,640,480,push,5.800328,141.056954,2,1,1,1,bad,0.952352,217,282,369,480,152.0,198.0,30096.0,0.09796875,293,381,-0.084375,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09796875,400,-400,0,1092,1213,917,1168,33,988,323,547,5,10,0,1,1,1,1,1,1,1
5.502618,bad_left_far,50.0,25,1786864013038,15.33380500018211,1,target,,640,480,push,5.852871,131.606437,2,0,0,0,good,0.950281,570,294,640,421,70.0,127.0,8890.0,0.028938802083333333,605,358,0.890625,0.491667,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09796875,400,-400,0,1090,1211,915,1164,22,987,356,402,5,10,0,1,1,1,1,1,1,1
5.502618,bad_left_far,50.0,25,1786864013038,15.33380500018211,1,target,,640,480,push,5.852871,131.606437,2,1,1,1,bad,0.951711,217,282,369,480,152.0,198.0,30096.0,0.09796875,293,381,-0.084375,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09796875,400,-400,0,1090,1211,915,1164,22,987,356,402,5,10,0,1,1,1,1,1,1,1
5.623559,bad_left_far,50.0,26,1786864013172,1.8746299999747862,1,target,,640,480,push,5.901315,132.196312,2,0,0,0,good,0.952466,570,294,639,421,69.0,127.0,8763.0,0.028525390625,605,358,0.890625,0.491667,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.0966796875,400,-400,0,1095,1217,920,1172,22,988,338,575,6,10,0,1,1,1,1,1,1,1
5.623559,bad_left_far,50.0,26,1786864013172,1.8746299999747862,1,target,,640,480,push,5.901315,132.196312,2,1,1,1,bad,0.955356,218,282,368,480,150.0,198.0,29700.0,0.0966796875,293,381,-0.084375,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.0966796875,400,-400,0,1095,1217,920,1172,22,988,338,575,6,10,0,1,1,1,1,1,1,1
5.764708,bad_left_far,50.0,27,1786864013303,12.349069000038071,1,target,,640,480,push,5.951809,128.541847,2,0,0,0,good,0.95088,570,294,640,421,70.0,127.0,8890.0,0.028938802083333333,605,358,0.890625,0.491667,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09747395833333333,400,-400,0,1089,1211,916,1166,22,992,356,419,4,9,0,1,1,1,1,1,1,1
5.764708,bad_left_far,50.0,27,1786864013303,12.349069000038071,1,target,,640,480,push,5.951809,128.541847,2,1,1,1,bad,0.952617,217,282,369,479,152.0,197.0,29944.0,0.09747395833333333,293,381,-0.084375,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09747395833333333,400,-400,0,1089,1211,916,1166,22,992,356,419,4,9,0,1,1,1,1,1,1,1
5.885942,bad_left_far,50.0,28,1786864013435,1.0969229999773233,1,target,,640,480,push,5.997018,130.122409,2,0,0,0,good,0.950441,571,294,640,421,69.0,127.0,8763.0,0.028525390625,606,358,0.89375,0.491667,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09796875,400,-400,0,1090,1212,915,1165,33,988,355,386,4,10,0,1,1,1,1,1,1,1
5.885942,bad_left_far,50.0,28,1786864013435,1.0969229999773233,1,target,,640,480,push,5.997018,130.122409,2,1,1,1,bad,0.953868,217,282,369,480,152.0,198.0,30096.0,0.09796875,293,381,-0.084375,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09796875,400,-400,0,1090,1212,915,1165,33,988,355,386,4,10,0,1,1,1,1,1,1,1
6.048489,bad_left_far,50.0,29,1786864013584,14.689984999904482,1,target,,640,480,push,6.019251,145.979574,2,0,0,0,good,0.948216,570,294,640,419,70.0,125.0,8750.0,0.028483072916666668,605,357,0.890625,0.4875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09747395833333333,400,-400,0,1096,1218,921,1173,33,988,357,419,5,9,0,1,1,1,1,1,1,1
6.048489,bad_left_far,50.0,29,1786864013584,14.689984999904482,1,target,,640,480,push,6.019251,145.979574,2,1,1,1,bad,0.951576,217,282,369,479,152.0,197.0,29944.0,0.09747395833333333,293,381,-0.084375,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09747395833333333,400,-400,0,1096,1218,921,1173,33,988,357,419,5,9,0,1,1,1,1,1,1,1
6.18954,bad_left_far,50.0,30,1786864013724,16.281194000157484,1,target,,640,480,push,6.051546,133.062887,2,0,0,0,good,0.950899,570,294,640,421,70.0,127.0,8890.0,0.028938802083333333,605,358,0.890625,0.491667,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09747395833333333,400,-400,0,1082,1205,911,1159,21,984,386,547,6,9,0,1,1,1,1,1,1,1
6.18954,bad_left_far,50.0,30,1786864013724,16.281194000157484,1,target,,640,480,push,6.051546,133.062887,2,1,1,1,bad,0.952037,217,282,369,479,152.0,197.0,29944.0,0.09747395833333333,293,381,-0.084375,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09747395833333333,400,-400,0,1082,1205,911,1159,21,984,386,547,6,9,0,1,1,1,1,1,1,1
6.330427,bad_left_far,50.0,31,1786864013869,11.474198000087199,1,target,,640,480,push,6.07478,139.50811,2,0,0,0,good,0.951334,570,294,640,421,70.0,127.0,8890.0,0.028938802083333333,605,358,0.890625,0.491667,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09796875,400,-400,0,1102,1224,925,1179,344,990,257,468,6,10,0,1,1,1,1,1,1,1
6.330427,bad_left_far,50.0,31,1786864013869,11.474198000087199,1,target,,640,480,push,6.07478,139.50811,2,1,1,1,bad,0.950837,217,282,369,480,152.0,198.0,30096.0,0.09796875,293,381,-0.084375,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09796875,400,-400,0,1102,1224,925,1179,344,990,257,468,6,10,0,1,1,1,1,1,1,1
6.471778,bad_left_far,50.0,32,1786864014007,14.866018000020631,1,target,,640,480,push,6.105622,130.899764,2,0,0,0,good,0.94996,570,294,640,421,70.0,127.0,8890.0,0.028938802083333333,605,358,0.890625,0.491667,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09747395833333333,400,-400,0,1094,1218,921,1172,1152,988,256,485,5,9,0,1,1,1,1,1,1,1
6.471778,bad_left_far,50.0,32,1786864014007,14.866018000020631,1,target,,640,480,push,6.105622,130.899764,2,1,1,1,bad,0.952409,217,282,369,479,152.0,197.0,29944.0,0.09747395833333333,293,381,-0.084375,0.5875,,1,,254,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.084375,0.09747395833333333,400,-400,0,1094,1218,921,1172,1152,988,256,485,5,9,0,1,1,1,1,1,1,1
