t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,fall,fall_edge,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,diff,state,reason,left_cmd,right_cmd,healthy
0.463,744.0,1125.0,517.0,1445.0,0.2014,0.7037,0.1588,0.6159,0,0,1,0,0,0,0,0,1,469.0,WAIT,等待掉台触发,0,0,1
0.483,743.0,1124.0,517.0,1444.0,0.2095,0.7102,0.1643,0.6284,0,0,1,0,0,0,0,0,1,485.0,WAIT,等待掉台触发,0,0,1
0.503,744.0,1124.0,517.0,1443.0,0.2122,0.7102,0.1643,0.6284,0,0,1,0,0,0,0,0,1,470.0,WAIT,等待掉台触发,0,0,1
0.523,744.0,1124.0,517.0,1443.0,0.2122,0.7102,0.1643,0.6263,0,0,1,0,0,0,0,0,1,470.0,WAIT,等待掉台触发,0,0,1
0.543,743.0,1126.0,517.0,1444.0,0.2122,0.7102,0.1643,0.6263,0,0,1,0,0,0,0,0,1,567.0,WAIT,等待掉台触发,0,0,1
0.563,742.0,1124.0,517.0,1443.0,0.2095,0.7102,0.1643,0.6263,0,0,1,0,0,0,0,0,1,438.0,WAIT,等待掉台触发,0,0,1
0.583,743.0,1125.0,517.0,1442.0,0.2095,0.7124,0.1643,0.6263,0,0,1,0,0,0,0,0,1,584.0,WAIT,等待掉台触发,0,0,1
0.603,742.0,1123.0,516.0,1442.0,0.2068,0.7102,0.1643,0.6242,0,0,1,0,0,0,0,0,1,504.0,WAIT,等待掉台触发,0,0,1
0.624,742.0,1123.0,517.0,1441.0,0.2068,0.7081,0.1643,0.6242,0,0,1,0,0,0,0,0,1,729.0,WAIT,等待掉台触发,0,0,1
0.644,744.0,1125.0,518.0,1445.0,0.2068,0.7081,0.1643,0.6242,0,0,1,0,0,0,0,0,1,666.0,WAIT,等待掉台触发,0,0,1
0.664,742.0,1124.0,516.0,1442.0,0.2068,0.7102,0.1643,0.6242,0,0,1,0,0,0,0,0,1,470.0,WAIT,等待掉台触发,0,0,1
0.684,741.0,1122.0,516.0,1440.0,0.2068,0.7102,0.1616,0.6242,0,0,1,0,0,0,0,0,1,441.0,WAIT,等待掉台触发,0,0,1
0.704,742.0,1124.0,516.0,1441.0,0.2068,0.7102,0.1616,0.6221,0,0,1,0,0,0,0,0,1,486.0,WAIT,等待掉台触发,0,0,1
0.724,744.0,1126.0,517.0,1444.0,0.2068,0.7102,0.1616,0.6221,0,0,1,0,0,0,0,0,1,438.0,WAIT,等待掉台触发,0,0,1
0.744,744.0,1126.0,517.0,1444.0,0.2122,0.7146,0.1643,0.6284,0,0,1,0,0,0,0,0,1,553.0,WAIT,等待掉台触发,0,0,1
0.764,742.0,1125.0,516.0,1442.0,0.2122,0.7146,0.1643,0.6284,0,0,1,0,0,0,0,0,1,665.0,WAIT,等待掉台触发,0,0,1
0.785,742.0,1124.0,517.0,1443.0,0.2068,0.7124,0.1643,0.6263,0,0,1,0,0,0,0,0,1,584.0,WAIT,等待掉台触发,0,0,1
0.805,744.0,1124.0,518.0,1445.0,0.2068,0.7102,0.1643,0.6263,0,0,1,0,0,0,0,0,1,470.0,WAIT,等待掉台触发,0,0,1
0.825,741.0,1123.0,515.0,1441.0,0.2068,0.7102,0.1643,0.6263,0,0,1,0,0,0,0,0,1,536.0,WAIT,等待掉台触发,0,0,1
0.845,744.0,1125.0,517.0,1443.0,0.2122,0.7102,0.1643,0.6263,0,0,1,0,0,0,0,0,1,554.0,WAIT,等待掉台触发,0,0,1
0.866,742.0,1122.0,516.0,1441.0,0.2068,0.7081,0.1616,0.6221,0,0,1,0,0,0,0,0,1,340.0,WAIT,等待掉台触发,0,0,1
0.887,742.0,1124.0,517.0,1442.0,0.2068,0.7102,0.1643,0.6242,0,0,1,0,0,0,0,0,1,505.0,WAIT,等待掉台触发,0,0,1
0.907,742.0,1124.0,517.0,1443.0,0.2068,0.7102,0.1643,0.6242,0,0,1,0,0,0,0,0,1,470.0,WAIT,等待掉台触发,0,0,1
0.927,739.0,1119.0,513.0,1436.0,0.2068,0.7102,0.1643,0.6242,0,0,1,0,0,0,0,0,1,582.0,WAIT,等待掉台触发,0,0,1
0.947,740.0,1120.0,514.0,1440.0,0.2014,0.7015,0.156,0.62,0,0,1,0,0,0,0,0,1,553.0,WAIT,等待掉台触发,0,0,1
0.968,740.0,1121.0,514.0,1438.0,0.2014,0.7015,0.156,0.6159,0,0,1,0,0,0,0,0,1,356.0,WAIT,等待掉台触发,0,0,1
0.988,742.0,1122.0,515.0,1441.0,0.2014,0.7037,0.156,0.62,0,0,1,0,0,0,0,0,1,569.0,WAIT,等待掉台触发,0,0,1
1.008,741.0,1121.0,515.0,1439.0,0.2041,0.7037,0.1588,0.618,0,0,1,0,0,0,0,0,1,486.0,WAIT,等待掉台触发,0,0,1
1.028,742.0,1121.0,515.0,1440.0,0.2068,0.7037,0.1588,0.62,0,0,1,0,0,0,0,0,1,683.0,WAIT,等待掉台触发,0,0,1
1.048,742.0,1121.0,515.0,1440.0,0.2068,0.7037,0.1588,0.62,0,0,1,0,0,0,0,0,1,683.0,WAIT,等待掉台触发,0,0,1
1.068,740.0,1122.0,515.0,1439.0,0.2068,0.7037,0.1588,0.62,0,0,1,0,0,0,0,0,1,552.0,WAIT,等待掉台触发,0,0,1
1.088,740.0,1121.0,515.0,1438.0,0.2014,0.7037,0.1588,0.618,0,0,1,0,0,0,0,0,1,389.0,WAIT,等待掉台触发,0,0,1
1.108,741.0,1121.0,515.0,1440.0,0.2014,0.7037,0.1588,0.618,0,0,1,0,0,0,0,0,1,492.0,WAIT,等待掉台触发,0,0,1
1.128,740.0,1120.0,514.0,1438.0,0.2014,0.7037,0.1588,0.6159,0,0,1,0,0,0,0,0,1,192.0,WAIT,等待掉台触发,0,0,1
1.148,741.0,1122.0,515.0,1440.0,0.2041,0.7037,0.1588,0.62,0,0,1,0,0,0,0,0,1,470.0,WAIT,等待掉台触发,0,0,1
1.169,741.0,1122.0,515.0,1439.0,0.2041,0.7059,0.1588,0.618,0,0,1,0,0,0,0,0,1,569.0,WAIT,等待掉台触发,0,0,1
1.189,741.0,1121.0,514.0,1439.0,0.2041,0.7059,0.1588,0.618,0,0,1,0,0,0,0,0,1,662.0,WAIT,等待掉台触发,0,0,1
1.209,742.0,1123.0,516.0,1442.0,0.2041,0.7059,0.1588,0.618,0,0,1,0,0,0,0,0,1,487.0,WAIT,等待掉台触发,0,0,1
1.229,741.0,1122.0,515.0,1440.0,0.2041,0.7059,0.1588,0.62,0,0,1,0,0,0,0,0,1,505.0,WAIT,等待掉台触发,0,0,1
1.249,741.0,1121.0,514.0,1440.0,0.2041,0.7059,0.1588,0.62,0,0,1,0,0,0,0,0,1,585.0,WAIT,等待掉台触发,0,0,1
1.27,741.0,1122.0,515.0,1440.0,0.2041,0.7059,0.1588,0.62,0,0,1,0,0,0,0,0,1,551.0,WAIT,等待掉台触发,0,0,1
1.29,741.0,1121.0,515.0,1439.0,0.2041,0.7037,0.1588,0.62,0,0,1,0,0,0,0,0,1,551.0,WAIT,等待掉台触发,0,0,1
1.31,742.0,1122.0,515.0,1441.0,0.2041,0.7059,0.1588,0.62,0,0,1,0,0,0,0,0,1,470.0,WAIT,等待掉台触发,0,0,1
1.33,740.0,1120.0,514.0,1437.0,0.2041,0.7037,0.1588,0.618,0,0,1,0,0,0,0,0,1,503.0,WAIT,等待掉台触发,0,0,1
1.35,740.0,1120.0,514.0,1440.0,0.2014,0.7015,0.156,0.62,0,0,1,0,0,0,0,0,1,550.0,WAIT,等待掉台触发,0,0,1
1.37,740.0,1121.0,514.0,1440.0,0.2014,0.7015,0.156,0.62,0,0,1,0,0,0,0,0,1,537.0,WAIT,等待掉台触发,0,0,1
1.391,741.0,1122.0,515.0,1440.0,0.2014,0.7037,0.156,0.62,0,0,1,0,0,0,0,0,1,417.0,WAIT,等待掉台触发,0,0,1
1.411,740.0,1121.0,515.0,1438.0,0.2014,0.7037,0.1588,0.62,0,0,1,0,0,0,0,0,1,468.0,WAIT,等待掉台触发,0,0,1
1.431,743.0,1125.0,517.0,1444.0,0.2041,0.7059,0.1588,0.62,0,0,1,0,0,0,0,0,1,552.0,WAIT,等待掉台触发,0,0,1
1.451,742.0,1124.0,517.0,1442.0,0.2068,0.7102,0.1643,0.6242,0,0,1,0,0,0,0,0,1,649.0,WAIT,等待掉台触发,0,0,1
1.471,741.0,1123.0,514.0,1440.0,0.2068,0.7102,0.1643,0.6242,0,0,1,0,0,0,0,0,1,553.0,WAIT,等待掉台触发,0,0,1
1.491,743.0,1125.0,517.0,1443.0,0.2068,0.7102,0.1643,0.6242,0,0,1,0,0,0,0,0,1,486.0,WAIT,等待掉台触发,0,0,1
1.511,743.0,1125.0,517.0,1444.0,0.2095,0.7124,0.1643,0.6263,0,0,1,0,0,0,0,0,1,503.0,WAIT,等待掉台触发,0,0,1
1.531,741.0,1122.0,516.0,1441.0,0.2095,0.7124,0.1643,0.6263,0,0,1,0,0,0,0,0,1,274.0,WAIT,等待掉台触发,0,0,1
1.551,743.0,1123.0,517.0,1441.0,0.2095,0.7081,0.1643,0.6221,0,0,1,0,0,0,0,0,1,590.0,WAIT,等待掉台触发,0,0,1
1.571,742.0,1124.0,516.0,1442.0,0.2068,0.7081,0.1616,0.6221,0,0,1,0,0,0,0,0,1,356.0,WAIT,等待掉台触发,0,0,1
1.592,741.0,1123.0,516.0,1440.0,0.2068,0.7081,0.1616,0.6221,0,0,1,0,0,0,0,0,1,554.0,WAIT,等待掉台触发,0,0,1
1.612,744.0,1125.0,517.0,1445.0,0.2068,0.7102,0.1616,0.6242,0,0,1,0,0,0,0,0,1,487.0,WAIT,等待掉台触发,0,0,1
1.632,743.0,1125.0,517.0,1444.0,0.2095,0.7124,0.1643,0.6284,0,0,1,0,0,0,0,0,1,697.0,WAIT,等待掉台触发,0,0,1
1.652,742.0,1122.0,515.0,1441.0,0.2095,0.7124,0.1643,0.6284,0,0,1,0,0,0,0,0,1,577.0,WAIT,等待掉台触发,0,0,1
1.672,742.0,1122.0,515.0,1441.0,0.2068,0.7059,0.1588,0.6221,0,0,1,0,0,0,0,0,1,577.0,WAIT,等待掉台触发,0,0,1
1.692,742.0,1124.0,517.0,1442.0,0.2068,0.7059,0.1588,0.6221,0,0,1,0,0,0,0,0,1,554.0,WAIT,等待掉台触发,0,0,1
1.712,743.0,1125.0,517.0,1442.0,0.2068,0.7102,0.1643,0.6242,0,0,1,0,0,0,0,0,1,438.0,WAIT,等待掉台触发,0,0,1
1.733,742.0,1123.0,515.0,1440.0,0.2068,0.7102,0.1643,0.6242,0,0,1,0,0,0,0,0,1,168.0,WAIT,等待掉台触发,0,0,1
1.753,742.0,1124.0,516.0,1442.0,0.2068,0.7102,0.1616,0.6242,0,0,1,0,0,0,0,0,1,470.0,WAIT,等待掉台触发,0,0,1
1.773,743.0,1124.0,517.0,1443.0,0.2068,0.7102,0.1616,0.6242,0,0,1,0,0,0,0,0,1,557.0,WAIT,等待掉台触发,0,0,1
1.793,740.0,1120.0,514.0,1438.0,0.2068,0.7102,0.1616,0.6242,0,0,1,0,0,0,0,0,1,681.0,WAIT,等待掉台触发,0,0,1
1.813,743.0,1125.0,518.0,1444.0,0.2095,0.7102,0.1643,0.6263,0,0,1,0,0,0,0,0,1,469.0,WAIT,等待掉台触发,0,0,1
1.833,742.0,1123.0,518.0,1442.0,0.2068,0.7081,0.1671,0.6242,0,0,1,0,0,0,0,0,1,475.0,WAIT,等待掉台触发,0,0,1
1.853,741.0,1123.0,515.0,1440.0,0.2068,0.7081,0.1671,0.6242,0,0,1,0,0,0,0,0,1,487.0,WAIT,等待掉台触发,0,0,1
1.873,742.0,1124.0,517.0,1443.0,0.2068,0.7081,0.1643,0.6242,0,0,1,0,0,0,0,0,1,609.0,WAIT,等待掉台触发,0,0,1
1.893,744.0,1126.0,518.0,1445.0,0.2068,0.7102,0.1643,0.6263,0,0,1,0,0,0,0,0,1,567.0,WAIT,等待掉台触发,0,0,1
1.913,742.0,1123.0,516.0,1441.0,0.2068,0.7102,0.1643,0.6263,0,0,1,0,0,0,0,0,1,536.0,WAIT,等待掉台触发,0,0,1
1.933,744.0,1126.0,517.0,1442.0,0.2122,0.7146,0.1643,0.6242,0,0,1,0,0,0,0,0,1,487.0,WAIT,等待掉台触发,0,0,1
1.954,742.0,1124.0,516.0,1443.0,0.2068,0.7102,0.1616,0.6242,0,0,1,0,0,0,0,0,1,485.0,WAIT,等待掉台触发,0,0,1
1.974,740.0,1120.0,514.0,1435.0,0.2068,0.7102,0.1616,0.6242,0,0,1,0,0,0,0,0,1,568.0,WAIT,等待掉台触发,0,0,1
1.994,742.0,1124.0,515.0,1442.0,0.2068,0.7102,0.1588,0.6242,0,0,1,0,0,0,0,0,1,95.0,WAIT,等待掉台触发,0,0,1
2.014,742.0,1124.0,516.0,1443.0,0.2068,0.7102,0.1588,0.6242,0,0,1,0,0,0,0,0,1,438.0,WAIT,等待掉台触发,0,0,1
2.034,741.0,1122.0,517.0,1441.0,0.2068,0.7102,0.1616,0.6242,0,0,1,0,0,0,0,0,1,588.0,WAIT,等待掉台触发,0,0,1
2.054,743.0,1124.0,516.0,1442.0,0.2068,0.7102,0.1616,0.6242,0,0,1,0,0,0,0,0,1,485.0,WAIT,等待掉台触发,0,0,1
2.074,743.0,1125.0,517.0,1443.0,0.2095,0.7102,0.1643,0.6242,0,0,1,0,0,0,0,0,1,552.0,WAIT,等待掉台触发,0,0,1
2.094,742.0,1124.0,516.0,1442.0,0.2095,0.7102,0.1616,0.6242,0,0,1,0,0,0,0,0,1,632.0,WAIT,等待掉台触发,0,0,1
2.114,742.0,1123.0,516.0,1440.0,0.2068,0.7102,0.1616,0.6242,0,0,1,0,0,0,0,0,1,178.0,WAIT,等待掉台触发,0,0,1
2.134,744.0,1125.0,517.0,1444.0,0.2068,0.7102,0.1616,0.6242,0,0,1,0,0,0,0,0,1,469.0,WAIT,等待掉台触发,0,0,1
2.154,741.0,1122.0,515.0,1440.0,0.2068,0.7081,0.1616,0.62,0,0,1,0,0,0,0,0,1,486.0,WAIT,等待掉台触发,0,0,1
2.174,743.0,1125.0,518.0,1444.0,0.2095,0.7124,0.1643,0.6284,0,0,1,0,0,0,0,0,1,388.0,WAIT,等待掉台触发,0,0,1
2.195,744.0,1125.0,517.0,1444.0,0.2095,0.7124,0.1643,0.6284,0,0,1,0,0,0,0,0,1,537.0,WAIT,等待掉台触发,0,0,1
2.215,740.0,1121.0,515.0,1438.0,0.2095,0.7124,0.1643,0.6284,0,0,1,0,0,0,0,0,1,677.0,WAIT,等待掉台触发,0,0,1
2.235,742.0,1123.0,517.0,1442.0,0.2068,0.7081,0.1643,0.6242,0,0,1,0,0,0,0,0,1,616.0,WAIT,等待掉台触发,0,0,1
2.255,742.0,1123.0,517.0,1442.0,0.2068,0.7081,0.1643,0.6242,0,0,1,0,0,0,0,0,1,616.0,WAIT,等待掉台触发,0,0,1
2.275,743.0,1125.0,517.0,1443.0,0.2068,0.7081,0.1643,0.6242,0,0,1,0,0,0,0,0,1,486.0,WAIT,等待掉台触发,0,0,1
2.295,741.0,1123.0,516.0,1440.0,0.2068,0.7081,0.1643,0.6242,0,0,1,0,0,0,0,0,1,583.0,WAIT,等待掉台触发,0,0,1
2.315,742.0,1124.0,516.0,1443.0,0.2068,0.7102,0.1616,0.6263,0,0,1,0,0,0,0,0,1,536.0,WAIT,等待掉台触发,0,0,1
2.335,743.0,1124.0,517.0,1443.0,0.2068,0.7102,0.1616,0.6263,0,0,1,0,0,0,0,0,1,372.0,WAIT,等待掉台触发,0,0,1
2.355,742.0,1125.0,516.0,1442.0,0.2068,0.7102,0.1616,0.6263,0,0,1,0,0,0,0,0,1,471.0,WAIT,等待掉台触发,0,0,1
2.375,743.0,1124.0,516.0,1443.0,0.2095,0.7102,0.1616,0.6263,0,0,1,0,0,0,0,0,1,485.0,WAIT,等待掉台触发,0,0,1
2.396,741.0,1122.0,516.0,1440.0,0.2068,0.7102,0.1616,0.6242,0,0,1,0,0,0,0,0,1,488.0,WAIT,等待掉台触发,0,0,1
2.416,742.0,1124.0,516.0,1443.0,0.2068,0.7102,0.1616,0.6263,0,0,1,0,0,0,0,0,1,551.0,WAIT,等待掉台触发,0,0,1
2.436,743.0,1127.0,517.0,1444.0,0.2068,0.7102,0.1616,0.6263,0,0,1,0,0,0,0,0,1,273.0,WAIT,等待掉台触发,0,0,1
2.456,744.0,1127.0,517.0,1444.0,0.2095,0.7168,0.1643,0.6284,0,0,1,0,0,0,0,0,1,504.0,WAIT,等待掉台触发,0,0,1
2.476,743.0,1126.0,517.0,1445.0,0.2095,0.7168,0.1643,0.6284,0,0,1,0,0,0,0,0,1,552.0,WAIT,等待掉台触发,0,0,1
2.496,744.0,1126.0,517.0,1444.0,0.2122,0.7146,0.1643,0.6284,0,0,1,0,0,0,0,0,1,752.0,WAIT,等待掉台触发,0,0,1
2.516,743.0,1125.0,517.0,1443.0,0.2095,0.7146,0.1643,0.6284,0,0,1,0,0,0,0,0,1,504.0,WAIT,等待掉台触发,0,0,1
2.536,743.0,1125.0,516.0,1443.0,0.2095,0.7124,0.1643,0.6263,0,0,1,0,0,0,0,0,1,513.0,WAIT,等待掉台触发,0,0,1
2.557,743.0,1126.0,516.0,1443.0,0.2095,0.7124,0.1616,0.6263,0,0,1,0,0,0,0,0,1,486.0,WAIT,等待掉台触发,0,0,1
2.577,743.0,1125.0,517.0,1444.0,0.2095,0.7124,0.1616,0.6263,0,0,1,0,0,0,0,0,1,340.0,WAIT,等待掉台触发,0,0,1
2.597,744.0,1125.0,517.0,1444.0,0.2095,0.7124,0.1643,0.6284,0,0,1,0,0,0,0,0,1,356.0,WAIT,等待掉台触发,0,0,1
2.617,744.0,1126.0,517.0,1444.0,0.2122,0.7124,0.1643,0.6284,0,0,1,0,0,0,0,0,1,453.0,WAIT,等待掉台触发,0,0,1
2.637,741.0,1122.0,514.0,1439.0,0.2122,0.7124,0.1643,0.6284,0,0,1,0,0,0,0,0,1,521.0,WAIT,等待掉台触发,0,0,1
2.657,741.0,1122.0,514.0,1439.0,0.2041,0.7059,0.156,0.618,0,0,1,0,0,0,0,0,1,521.0,WAIT,等待掉台触发,0,0,1
2.677,744.0,1125.0,517.0,1444.0,0.2041,0.7059,0.156,0.618,0,0,1,0,0,0,0,0,1,714.0,WAIT,等待掉台触发,0,0,1
2.697,743.0,1125.0,517.0,1443.0,0.2095,0.7124,0.1643,0.6263,0,0,1,0,0,0,0,0,1,602.0,WAIT,等待掉台触发,0,0,1
2.717,743.0,1126.0,517.0,1443.0,0.2095,0.7124,0.1643,0.6263,0,0,1,0,0,0,0,0,1,567.0,WAIT,等待掉台触发,0,0,1
2.738,743.0,1125.0,516.0,1442.0,0.2095,0.7124,0.1643,0.6263,0,0,1,0,0,0,0,0,1,469.0,WAIT,等待掉台触发,0,0,1
2.758,743.0,1125.0,516.0,1443.0,0.2095,0.7124,0.1616,0.6263,0,0,1,0,0,0,0,0,1,378.0,WAIT,等待掉台触发,0,0,1
2.778,742.0,1124.0,517.0,1443.0,0.2095,0.7124,0.1616,0.6263,0,0,1,0,0,0,0,0,1,494.0,WAIT,等待掉台触发,0,0,1
2.798,743.0,1126.0,517.0,1445.0,0.2095,0.7124,0.1643,0.6263,0,0,1,0,0,0,0,0,1,504.0,WAIT,等待掉台触发,0,0,1
2.818,743.0,1124.0,516.0,1443.0,0.2095,0.7102,0.1643,0.6263,0,0,1,0,0,0,0,0,1,541.0,WAIT,等待掉台触发,0,0,1
2.838,742.0,1124.0,516.0,1441.0,0.2095,0.7102,0.1616,0.6263,0,0,1,0,0,0,0,0,1,457.0,WAIT,等待掉台触发,0,0,1
2.858,743.0,1125.0,516.0,1443.0,0.2095,0.7102,0.1616,0.6263,0,0,1,0,0,0,0,0,1,485.0,WAIT,等待掉台触发,0,0,1
2.878,743.0,1126.0,518.0,1444.0,0.2095,0.7124,0.1616,0.6263,0,0,1,0,0,0,0,0,1,469.0,WAIT,等待掉台触发,0,0,1
2.898,744.0,1126.0,517.0,1444.0,0.2095,0.7146,0.1643,0.6284,0,0,1,0,0,0,0,0,1,538.0,WAIT,等待掉台触发,0,0,1
2.919,741.0,1124.0,516.0,1441.0,0.2095,0.7146,0.1643,0.6284,0,0,1,0,0,0,0,0,1,679.0,WAIT,等待掉台触发,0,0,1
2.939,744.0,1127.0,517.0,1444.0,0.2122,0.7146,0.1643,0.6284,0,0,1,0,0,0,0,0,1,453.0,WAIT,等待掉台触发,0,0,1
2.959,743.0,1126.0,517.0,1444.0,0.2095,0.7146,0.1643,0.6284,0,0,1,0,0,0,0,0,1,506.0,WAIT,等待掉台触发,0,0,1
2.979,743.0,1125.0,516.0,1442.0,0.2095,0.7146,0.1643,0.6284,0,0,1,0,0,0,0,0,1,601.0,WAIT,等待掉台触发,0,0,1
2.999,744.0,1127.0,517.0,1444.0,0.2095,0.7146,0.1643,0.6284,0,0,1,0,0,0,0,0,1,553.0,WAIT,等待掉台触发,0,0,1
3.019,744.0,1126.0,517.0,1444.0,0.2122,0.7146,0.1643,0.6284,0,0,1,0,0,0,0,0,1,128.0,WAIT,等待掉台触发,0,0,1
3.039,742.0,1124.0,516.0,1442.0,0.2122,0.7146,0.1643,0.6284,0,0,1,0,0,0,0,0,1,488.0,WAIT,等待掉台触发,0,0,1
3.06,742.0,1123.0,517.0,1441.0,0.2068,0.7102,0.1643,0.6242,0,0,1,0,0,0,0,0,1,413.0,WAIT,等待掉台触发,0,0,1
3.08,742.0,1123.0,517.0,1441.0,0.2068,0.7081,0.1643,0.6221,0,0,1,0,0,0,0,0,1,413.0,WAIT,等待掉台触发,0,0,1
3.1,742.0,1124.0,517.0,1442.0,0.2068,0.7081,0.1643,0.6221,0,0,1,0,0,0,0,0,1,568.0,WAIT,等待掉台触发,0,0,1
3.12,742.0,1124.0,516.0,1442.0,0.2068,0.7102,0.1643,0.6242,0,0,1,0,0,0,0,0,1,537.0,WAIT,等待掉台触发,0,0,1
3.14,742.0,1122.0,515.0,1441.0,0.2068,0.7102,0.1616,0.6242,0,0,1,0,0,0,0,0,1,635.0,WAIT,等待掉台触发,0,0,1
3.16,743.0,1125.0,517.0,1443.0,0.2068,0.7102,0.1616,0.6242,0,0,1,0,0,0,0,0,1,487.0,WAIT,等待掉台触发,0,0,1
3.18,742.0,1124.0,517.0,1441.0,0.2068,0.7102,0.1643,0.6221,0,0,1,0,0,0,0,0,1,449.0,WAIT,等待掉台触发,0,0,1
3.2,742.0,1124.0,516.0,1442.0,0.2068,0.7102,0.1643,0.6242,0,0,1,0,0,0,0,0,1,585.0,WAIT,等待掉台触发,0,0,1
3.221,744.0,1125.0,517.0,1443.0,0.2068,0.7102,0.1643,0.6242,0,0,1,0,0,0,0,0,1,403.0,WAIT,等待掉台触发,0,0,1
3.241,744.0,1126.0,517.0,1445.0,0.2122,0.7124,0.1643,0.6263,0,0,1,0,0,0,0,0,1,452.0,WAIT,等待掉台触发,0,0,1
3.261,743.0,1126.0,517.0,1443.0,0.2122,0.7146,0.1643,0.6263,0,0,1,0,0,0,0,0,1,487.0,WAIT,等待掉台触发,0,0,1
3.281,744.0,1125.0,517.0,1444.0,0.2122,0.7146,0.1643,0.6284,0,0,1,0,0,0,0,0,1,585.0,WAIT,等待掉台触发,0,0,1
3.301,743.0,1125.0,517.0,1442.0,0.2095,0.7124,0.1643,0.6263,0,0,1,0,0,0,0,0,1,584.0,WAIT,等待掉台触发,0,0,1
3.321,743.0,1124.0,517.0,1442.0,0.2095,0.7124,0.1643,0.6242,0,0,1,0,0,0,0,0,1,463.0,WAIT,等待掉台触发,0,0,1
