t,left,right,diff,valid
15.424,215.0,20.0,195.0,1
15.444,148.0,20.0,128.0,1
15.464,169.0,20.0,149.0,1
15.484,182.0,20.0,162.0,1
15.504,231.0,20.0,211.0,1
15.524,32.0,21.0,11.0,1
15.544,214.0,20.0,194.0,1
15.564,148.0,20.0,128.0,1
15.585,591.0,20.0,571.0,1
15.605,182.0,20.0,162.0,1
15.625,321.0,21.0,300.0,1
15.645,198.0,20.0,178.0,1
15.665,18.0,21.0,-3.0,1
15.685,199.0,20.0,179.0,1
15.705,248.0,24.0,224.0,1
15.725,151.0,33.0,118.0,1
15.745,215.0,28.0,187.0,1
15.766,459.0,20.0,439.0,1
15.786,190.0,20.0,170.0,1
15.806,165.0,20.0,145.0,1
15.826,17.0,20.0,-3.0,1
15.846,84.0,21.0,63.0,1
15.866,248.0,20.0,228.0,1
15.886,450.0,20.0,430.0,1
15.906,214.0,20.0,194.0,1
15.926,165.0,20.0,145.0,1
15.947,182.0,20.0,162.0,1
15.967,198.0,21.0,177.0,1
15.987,297.0,21.0,276.0,1
16.007,198.0,20.0,178.0,1
16.027,83.0,20.0,63.0,1
16.047,182.0,20.0,162.0,1
16.067,16.0,22.0,-6.0,1
16.087,181.0,21.0,160.0,1
16.107,215.0,20.0,195.0,1
16.128,558.0,20.0,538.0,1
16.148,55.0,20.0,35.0,1
16.168,214.0,20.0,194.0,1
16.188,17.0,20.0,-3.0,1
16.208,115.0,21.0,94.0,1
16.228,215.0,20.0,195.0,1
16.248,459.0,21.0,438.0,1
16.268,166.0,20.0,146.0,1
16.288,182.0,20.0,162.0,1
16.308,183.0,21.0,162.0,1
16.329,132.0,20.0,112.0,1
16.349,214.0,20.0,194.0,1
16.369,166.0,20.0,146.0,1
16.389,297.0,20.0,277.0,1
16.409,189.0,20.0,169.0,1
16.429,182.0,20.0,162.0,1
16.449,231.0,20.0,211.0,1
16.469,214.0,31.0,183.0,1
16.489,394.0,20.0,374.0,1
16.51,208.0,20.0,188.0,1
16.53,198.0,20.0,178.0,1
16.55,183.0,21.0,162.0,1
16.57,16.0,20.0,-4.0,1
16.59,215.0,20.0,195.0,1
16.61,216.0,20.0,196.0,1
16.63,165.0,21.0,144.0,1
16.65,182.0,20.0,162.0,1
16.67,541.0,20.0,521.0,1
16.69,199.0,20.0,179.0,1
16.711,213.0,20.0,193.0,1
16.731,165.0,20.0,145.0,1
16.751,17.0,20.0,-3.0,1
16.771,204.0,21.0,183.0,1
16.791,526.0,21.0,505.0,1
16.811,232.0,33.0,199.0,1
16.831,215.0,22.0,193.0,1
16.851,149.0,20.0,129.0,1
16.871,148.0,20.0,128.0,1
16.892,182.0,20.0,162.0,1
16.912,231.0,20.0,211.0,1
16.932,182.0,20.0,162.0,1
16.952,215.0,20.0,195.0,1
16.972,40.0,20.0,20.0,1
16.992,182.0,19.0,163.0,1
17.012,182.0,20.0,162.0,1
17.032,558.0,20.0,538.0,1
17.052,214.0,20.0,194.0,1
17.072,360.0,20.0,340.0,1
17.093,167.0,20.0,147.0,1
17.113,17.0,20.0,-3.0,1
17.133,182.0,20.0,162.0,1
17.153,280.0,19.0,261.0,1
17.173,526.0,21.0,505.0,1
17.193,181.0,20.0,161.0,1
17.213,426.0,20.0,406.0,1
17.233,165.0,34.0,131.0,1
17.254,182.0,28.0,154.0,1
17.274,216.0,21.0,195.0,1
17.294,100.0,20.0,80.0,1
17.314,215.0,21.0,194.0,1
17.334,409.0,20.0,389.0,1
17.354,199.0,20.0,179.0,1
17.374,182.0,16.0,166.0,1
17.394,248.0,21.0,227.0,1
17.414,214.0,20.0,194.0,1
17.435,329.0,20.0,309.0,1
17.455,182.0,20.0,162.0,1
17.475,165.0,20.0,145.0,1
17.495,182.0,20.0,162.0,1
17.515,41.0,20.0,21.0,1
17.535,312.0,20.0,292.0,1
17.555,166.0,20.0,146.0,1
17.575,622.0,24.0,598.0,1
17.595,181.0,20.0,161.0,1
17.616,116.0,21.0,95.0,1
17.636,215.0,20.0,195.0,1
17.656,17.0,19.0,-2.0,1
17.676,165.0,20.0,145.0,1
17.696,182.0,20.0,162.0,1
17.716,607.0,20.0,587.0,1
17.736,248.0,20.0,228.0,1
17.756,264.0,19.0,245.0,1
17.776,215.0,20.0,195.0,1
17.797,52.0,20.0,32.0,1
17.817,182.0,20.0,162.0,1
17.837,199.0,21.0,178.0,1
17.857,214.0,20.0,194.0,1
17.877,231.0,20.0,211.0,1
17.897,83.0,20.0,63.0,1
17.917,183.0,21.0,162.0,1
17.937,368.0,20.0,348.0,1
17.957,182.0,20.0,162.0,1
17.978,214.0,19.0,195.0,1
17.998,232.0,24.0,208.0,1
18.018,133.0,32.0,101.0,1
18.038,175.0,25.0,150.0,1
18.058,180.0,20.0,160.0,1
18.078,426.0,20.0,406.0,1
18.098,232.0,21.0,211.0,1
18.118,638.0,20.0,618.0,1
18.138,215.0,20.0,195.0,1
18.158,52.0,20.0,32.0,1
18.179,165.0,21.0,144.0,1
18.199,17.0,20.0,-3.0,1
18.219,231.0,20.0,211.0,1
18.239,232.0,21.0,211.0,1
18.259,475.0,21.0,454.0,1
18.279,182.0,21.0,161.0,1
18.299,166.0,20.0,146.0,1
18.319,182.0,20.0,162.0,1
18.339,232.0,19.0,213.0,1
18.36,215.0,20.0,195.0,1
18.38,165.0,20.0,145.0,1
18.4,181.0,20.0,161.0,1
18.42,198.0,20.0,178.0,1
18.44,182.0,31.0,151.0,1
18.46,215.0,20.0,195.0,1
18.48,638.0,20.0,618.0,1
18.5,165.0,20.0,145.0,1
18.52,149.0,20.0,129.0,1
18.541,182.0,20.0,162.0,1
18.561,25.0,20.0,5.0,1
18.581,214.0,20.0,194.0,1
18.601,166.0,20.0,146.0,1
18.621,574.0,20.0,554.0,1
18.641,182.0,20.0,162.0,1
18.661,377.0,20.0,357.0,1
18.681,214.0,20.0,194.0,1
18.702,52.0,21.0,31.0,1
18.722,165.0,20.0,145.0,1
18.742,117.0,22.0,95.0,1
18.762,181.0,21.0,160.0,1
18.782,199.0,21.0,178.0,1
18.802,232.0,33.0,199.0,1
18.822,224.0,21.0,203.0,1
18.842,215.0,21.0,194.0,1
18.862,216.0,22.0,194.0,1
18.883,183.0,21.0,162.0,1
18.903,182.0,18.0,164.0,1
18.923,183.0,20.0,163.0,1
18.943,97.0,20.0,77.0,1
18.963,166.0,21.0,145.0,1
18.983,543.0,20.0,523.0,1
19.004,182.0,20.0,162.0,1
19.024,475.0,20.0,455.0,1
19.044,264.0,21.0,243.0,1
19.064,17.0,20.0,-3.0,1
19.084,198.0,20.0,178.0,1
19.104,25.0,21.0,4.0,1
19.124,182.0,20.0,162.0,1
19.144,182.0,20.0,162.0,1
19.164,638.0,21.0,617.0,1
19.184,215.0,20.0,195.0,1
19.205,248.0,21.0,227.0,1
19.225,182.0,28.0,154.0,1
19.245,67.0,20.0,47.0,1
19.265,181.0,20.0,161.0,1
19.285,279.0,20.0,259.0,1
19.305,215.0,20.0,195.0,1
19.325,149.0,20.0,129.0,1
19.345,133.0,21.0,112.0,1
19.365,198.0,20.0,178.0,1
19.385,409.0,20.0,389.0,1
19.405,280.0,19.0,261.0,1
19.425,166.0,20.0,146.0,1
19.446,170.0,21.0,149.0,1
19.466,19.0,20.0,-1.0,1
19.486,41.0,21.0,20.0,1
19.506,231.0,20.0,211.0,1
19.526,541.0,26.0,515.0,1
19.546,223.0,21.0,202.0,1
19.566,590.0,20.0,570.0,1
19.586,232.0,20.0,212.0,1
19.606,19.0,20.0,-1.0,1
19.626,230.0,19.0,211.0,1
19.646,42.0,20.0,22.0,1
19.666,410.0,21.0,389.0,1
19.686,182.0,20.0,162.0,1
19.707,427.0,20.0,407.0,1
19.727,180.0,20.0,160.0,1
19.747,231.0,33.0,198.0,1
19.767,216.0,24.0,192.0,1
19.787,166.0,20.0,146.0,1
19.807,181.0,20.0,161.0,1
19.827,180.0,20.0,160.0,1
19.847,166.0,20.0,146.0,1
19.867,214.0,20.0,194.0,1
19.887,68.0,21.0,47.0,1
19.907,166.0,21.0,145.0,1
19.927,573.0,20.0,553.0,1
19.947,279.0,20.0,259.0,1
19.968,182.0,27.0,155.0,1
19.988,214.0,31.0,183.0,1
20.008,16.0,20.0,-4.0,1
20.028,183.0,21.0,162.0,1
20.048,182.0,20.0,162.0,1
20.068,574.0,19.0,555.0,1
20.088,231.0,21.0,210.0,1
20.108,409.0,20.0,389.0,1
20.128,199.0,21.0,178.0,1
20.148,41.0,20.0,21.0,1
20.168,182.0,21.0,161.0,1
20.189,30.0,21.0,9.0,1
20.209,442.0,20.0,422.0,1
20.229,215.0,20.0,195.0,1
20.249,214.0,20.0,194.0,1
20.269,165.0,20.0,145.0,1
20.289,182.0,20.0,162.0,1
20.309,280.0,25.0,255.0,1
20.329,231.0,20.0,211.0,1
20.349,198.0,20.0,178.0,1
20.37,181.0,20.0,161.0,1
20.39,16.0,20.0,-4.0,1
20.41,182.0,27.0,155.0,1
20.43,247.0,20.0,227.0,1
20.45,240.0,21.0,219.0,1
20.47,215.0,20.0,195.0,1
20.49,426.0,20.0,406.0,1
20.51,32.0,20.0,12.0,1
20.53,215.0,19.0,196.0,1
20.55,17.0,21.0,-4.0,1
20.571,33.0,20.0,13.0,1
20.591,232.0,20.0,212.0,1
20.611,542.0,21.0,521.0,1
20.631,164.0,20.0,144.0,1
20.651,182.0,20.0,162.0,1
20.671,249.0,20.0,229.0,1
20.691,132.0,20.0,112.0,1
20.711,214.0,19.0,195.0,1
20.731,116.0,20.0,96.0,1
20.752,183.0,32.0,151.0,1
20.772,182.0,20.0,162.0,1
20.792,182.0,21.0,161.0,1
20.812,214.0,20.0,194.0,1
20.832,167.0,20.0,147.0,1
20.852,460.0,20.0,440.0,1
20.872,198.0,20.0,178.0,1
20.892,182.0,20.0,162.0,1
20.912,215.0,20.0,195.0,1
20.932,17.0,20.0,-3.0,1
20.953,165.0,20.0,145.0,1
20.973,313.0,20.0,293.0,1
20.993,181.0,20.0,161.0,1
21.013,248.0,20.0,228.0,1
21.033,361.0,20.0,341.0,1
21.053,132.0,33.0,99.0,1
21.073,171.0,25.0,146.0,1
21.093,183.0,32.0,151.0,1
21.113,313.0,20.0,293.0,1
21.134,215.0,20.0,195.0,1
21.154,474.0,21.0,453.0,1
21.174,214.0,19.0,195.0,1
21.194,116.0,20.0,96.0,1
21.214,184.0,21.0,163.0,1
21.234,182.0,21.0,161.0,1
21.254,181.0,20.0,161.0,1
21.274,215.0,20.0,195.0,1
21.294,52.0,21.0,31.0,1
21.314,165.0,20.0,145.0,1
21.335,149.0,21.0,128.0,1
21.355,182.0,20.0,162.0,1
21.375,248.0,20.0,228.0,1
21.395,344.0,22.0,322.0,1
21.415,100.0,34.0,66.0,1
21.435,149.0,20.0,129.0,1
21.455,184.0,20.0,164.0,1
21.475,133.0,20.0,113.0,1
21.495,231.0,19.0,212.0,1
21.516,525.0,20.0,505.0,1
21.536,556.0,20.0,536.0,1
21.556,182.0,21.0,161.0,1
21.576,215.0,20.0,195.0,1
21.596,148.0,20.0,128.0,1
21.616,248.0,20.0,228.0,1
21.636,215.0,20.0,195.0,1
21.656,312.0,20.0,292.0,1
21.676,199.0,20.0,179.0,1
21.696,271.0,20.0,251.0,1
21.717,248.0,20.0,228.0,1
21.737,216.0,20.0,196.0,1
21.757,329.0,22.0,307.0,1
21.777,166.0,20.0,146.0,1
21.797,199.0,20.0,179.0,1
21.817,182.0,32.0,150.0,1
21.837,83.0,21.0,62.0,1
21.857,214.0,20.0,194.0,1
21.877,25.0,20.0,5.0,1
21.898,606.0,20.0,586.0,1
21.918,183.0,20.0,163.0,1
21.938,475.0,20.0,455.0,1
21.958,165.0,20.0,145.0,1
21.978,17.0,20.0,-3.0,1
21.998,199.0,21.0,178.0,1
22.018,20.0,21.0,-1.0,1
22.038,181.0,21.0,160.0,1
22.058,579.0,21.0,558.0,1
22.078,427.0,20.0,407.0,1
22.099,231.0,20.0,211.0,1
22.119,215.0,20.0,195.0,1
22.139,25.0,20.0,5.0,1
22.159,117.0,33.0,84.0,1
22.179,183.0,31.0,152.0,1
22.199,230.0,20.0,210.0,1
22.219,215.0,20.0,195.0,1
22.239,149.0,21.0,128.0,1
22.259,198.0,20.0,178.0,1
22.28,167.0,20.0,147.0,1
22.3,490.0,20.0,470.0,1
22.32,256.0,20.0,236.0,1
22.34,52.0,20.0,32.0,1
22.36,166.0,20.0,146.0,1
22.38,17.0,20.0,-3.0,1
22.4,182.0,21.0,161.0,1
22.42,280.0,20.0,260.0,1
22.44,590.0,20.0,570.0,1
22.46,214.0,20.0,194.0,1
22.481,459.0,20.0,439.0,1
22.501,165.0,24.0,141.0,1
22.521,17.0,33.0,-16.0,1
22.541,215.0,20.0,195.0,1
22.561,26.0,20.0,6.0,1
22.581,215.0,26.0,189.0,1
22.601,332.0,20.0,312.0,1
22.621,248.0,20.0,228.0,1
22.641,181.0,20.0,161.0,1
22.662,214.0,21.0,193.0,1
22.682,223.0,19.0,204.0,1
22.702,199.0,20.0,179.0,1
22.722,166.0,20.0,146.0,1
22.742,165.0,20.0,145.0,1
22.762,181.0,20.0,161.0,1
22.782,231.0,20.0,211.0,1
22.802,264.0,20.0,244.0,1
22.822,198.0,20.0,178.0,1
22.842,542.0,21.0,521.0,1
22.863,182.0,21.0,161.0,1
22.883,51.0,20.0,31.0,1
22.903,248.0,20.0,228.0,1
22.923,17.0,31.0,-14.0,1
22.943,223.0,32.0,191.0,1
22.963,182.0,20.0,162.0,1
22.983,606.0,20.0,586.0,1
23.003,188.0,20.0,168.0,1
23.024,393.0,20.0,373.0,1
23.044,215.0,20.0,195.0,1
23.064,17.0,20.0,-3.0,1
23.084,166.0,20.0,146.0,1
23.104,108.0,19.0,89.0,1
23.124,182.0,20.0,162.0,1
23.144,215.0,20.0,195.0,1
23.164,215.0,19.0,196.0,1
23.184,165.0,20.0,145.0,1
23.204,238.0,20.0,218.0,1
23.225,182.0,20.0,162.0,1
23.245,232.0,22.0,210.0,1
23.265,216.0,33.0,183.0,1
23.285,100.0,22.0,78.0,1
23.305,174.0,20.0,154.0,1
23.325,199.0,20.0,179.0,1
23.345,25.0,20.0,5.0,1
23.365,214.0,20.0,194.0,1
23.385,541.0,20.0,521.0,1
23.406,606.0,20.0,586.0,1
23.426,116.0,20.0,96.0,1
23.446,247.0,20.0,227.0,1
23.466,40.0,20.0,20.0,1
23.486,215.0,20.0,195.0,1
23.506,199.0,20.0,179.0,1
23.526,410.0,20.0,390.0,1
23.546,181.0,20.0,161.0,1
23.566,368.0,19.0,349.0,1
23.586,215.0,20.0,195.0,1
23.607,214.0,21.0,193.0,1
23.627,207.0,20.0,187.0,1
23.647,198.0,20.0,178.0,1
23.667,171.0,20.0,151.0,1
23.687,182.0,19.0,163.0,1
23.707,100.0,20.0,80.0,1
23.727,231.0,20.0,211.0,1
23.748,83.0,20.0,63.0,1
23.768,560.0,20.0,540.0,1
23.788,183.0,32.0,151.0,1
23.808,328.0,20.0,308.0,1
23.828,165.0,21.0,144.0,1
23.848,16.0,20.0,-4.0,1
23.868,214.0,20.0,194.0,1
23.888,42.0,20.0,22.0,1
23.908,182.0,20.0,162.0,1
23.928,559.0,20.0,539.0,1
23.949,443.0,19.0,424.0,1
23.969,215.0,20.0,195.0,1
23.989,215.0,20.0,195.0,1
24.009,32.0,24.0,8.0,1
24.029,25.0,20.0,5.0,1
24.049,182.0,25.0,157.0,1
24.069,377.0,20.0,357.0,1
24.089,236.0,20.0,216.0,1
24.109,231.0,20.0,211.0,1
24.129,166.0,20.0,146.0,1
24.15,182.0,20.0,162.0,1
24.17,280.0,21.0,259.0,1
24.19,182.0,20.0,162.0,1
24.21,166.0,20.0,146.0,1
24.23,215.0,20.0,195.0,1
24.25,16.0,20.0,-4.0,1
24.27,181.0,20.0,161.0,1
24.29,165.0,20.0,145.0,1
24.31,587.0,20.0,567.0,1
24.33,215.0,20.0,195.0,1
24.35,345.0,20.0,325.0,1
24.37,18.0,20.0,-2.0,1
24.39,17.0,20.0,-3.0,1
24.41,166.0,20.0,146.0,1
24.431,232.0,20.0,212.0,1
24.451,214.0,20.0,194.0,1
24.471,526.0,19.0,507.0,1
24.491,215.0,20.0,195.0,1
24.511,149.0,20.0,129.0,1
24.531,165.0,20.0,145.0,1
24.551,67.0,29.0,38.0,1
24.571,216.0,20.0,196.0,1
24.591,168.0,20.0,148.0,1
24.611,184.0,20.0,164.0,1
24.631,166.0,20.0,146.0,1
24.651,101.0,20.0,81.0,1
24.671,411.0,20.0,391.0,1
24.692,200.0,20.0,180.0,1
24.712,305.0,20.0,285.0,1
24.732,166.0,20.0,146.0,1
24.752,33.0,20.0,13.0,1
24.772,167.0,20.0,147.0,1
24.792,68.0,26.0,42.0,1
24.812,207.0,32.0,175.0,1
24.832,134.0,20.0,114.0,1
24.852,509.0,20.0,489.0,1
24.872,167.0,20.0,147.0,1
24.892,296.0,20.0,276.0,1
24.912,156.0,20.0,136.0,1
24.933,16.0,20.0,-4.0,1
24.953,134.0,20.0,114.0,1
24.973,232.0,20.0,212.0,1
24.993,166.0,20.0,146.0,1
25.013,216.0,20.0,196.0,1
25.033,201.0,27.0,174.0,1
25.053,192.0,20.0,172.0,1
25.073,133.0,20.0,113.0,1
25.093,165.0,20.0,145.0,1
25.113,167.0,20.0,147.0,1
25.133,216.0,20.0,196.0,1
25.153,19.0,20.0,-1.0,1
25.174,182.0,19.0,163.0,1
25.194,150.0,19.0,131.0,1
25.214,443.0,20.0,423.0,1
25.234,166.0,20.0,146.0,1
25.254,297.0,20.0,277.0,1
25.274,150.0,19.0,131.0,1
25.294,17.0,19.0,-2.0,1
25.314,134.0,20.0,114.0,1
25.334,19.0,21.0,-2.0,1
25.354,133.0,20.0,113.0,1
25.375,151.0,19.0,132.0,1
25.395,396.0,21.0,375.0,1
25.415,102.0,20.0,82.0,1
25.435,133.0,20.0,113.0,1
25.455,42.0,32.0,10.0,1
25.475,16.0,20.0,-4.0,1
25.495,167.0,20.0,147.0,1
25.515,264.0,20.0,244.0,1
25.535,100.0,19.0,81.0,1
25.556,134.0,20.0,114.0,1
25.576,118.0,20.0,98.0,1
25.596,183.0,23.0,160.0,1
25.616,248.0,20.0,228.0,1
25.636,166.0,20.0,146.0,1
25.656,133.0,19.0,114.0,1
25.676,133.0,19.0,114.0,1
25.696,40.0,20.0,20.0,1
25.716,164.0,20.0,144.0,1
25.736,133.0,20.0,113.0,1
25.757,296.0,33.0,263.0,1
25.777,159.0,31.0,128.0,1
25.797,329.0,33.0,296.0,1
25.817,133.0,21.0,112.0,1
25.837,16.0,20.0,-4.0,1
25.857,99.0,19.0,80.0,1
25.877,17.0,20.0,-3.0,1
25.897,100.0,20.0,80.0,1
25.917,99.0,21.0,78.0,1
25.938,215.0,20.0,195.0,1
25.958,100.0,19.0,81.0,1
25.978,83.0,19.0,64.0,1
25.998,100.0,20.0,80.0,1
26.018,16.0,20.0,-4.0,1
26.038,109.0,20.0,89.0,1
26.058,100.0,19.0,81.0,1
26.078,19.0,20.0,-1.0,1
26.098,51.0,24.0,27.0,1
26.118,166.0,33.0,133.0,1
26.139,100.0,20.0,80.0,1
26.159,196.0,21.0,175.0,1
26.179,84.0,21.0,63.0,1
26.199,17.0,20.0,-3.0,1
26.219,66.0,21.0,45.0,1
26.239,17.0,20.0,-3.0,1
26.259,67.0,20.0,47.0,1
26.279,116.0,20.0,96.0,1
26.299,313.0,21.0,292.0,1
26.32,51.0,19.0,32.0,1
26.34,51.0,20.0,31.0,1
26.36,100.0,20.0,80.0,1
26.38,17.0,21.0,-4.0,1
26.4,99.0,20.0,79.0,1
26.42,181.0,19.0,162.0,1
26.44,216.0,21.0,195.0,1
26.46,25.0,28.0,-3.0,1
26.48,99.0,19.0,80.0,1
26.5,115.0,20.0,95.0,1
26.521,99.0,21.0,78.0,1
26.541,52.0,20.0,32.0,1
26.561,33.0,20.0,13.0,1
26.581,26.0,20.0,6.0,1
26.601,17.0,19.0,-2.0,1
26.621,248.0,20.0,228.0,1
26.641,148.0,20.0,128.0,1
26.661,149.0,19.0,130.0,1
26.681,83.0,20.0,63.0,1
26.702,17.0,20.0,-3.0,1
26.722,182.0,20.0,162.0,1
26.742,17.0,21.0,-4.0,1
26.762,148.0,22.0,126.0,1
26.782,215.0,33.0,182.0,1
26.802,84.0,21.0,63.0,1
26.822,33.0,20.0,13.0,1
26.842,181.0,20.0,161.0,1
26.862,17.0,20.0,-3.0,1
26.882,17.0,20.0,-3.0,1
26.903,51.0,19.0,32.0,1
26.923,264.0,20.0,244.0,1
26.943,165.0,20.0,145.0,1
26.963,181.0,20.0,161.0,1
26.983,232.0,20.0,212.0,1
27.003,100.0,20.0,80.0,1
27.023,32.0,20.0,12.0,1
27.043,54.0,20.0,34.0,1
27.064,17.0,20.0,-3.0,1
27.084,215.0,20.0,195.0,1
27.104,182.0,21.0,161.0,1
27.124,231.0,21.0,210.0,1
27.144,280.0,20.0,260.0,1
27.164,83.0,20.0,63.0,1
27.184,19.0,21.0,-2.0,1
27.204,182.0,20.0,162.0,1
27.224,17.0,20.0,-3.0,1
27.244,33.0,19.0,14.0,1
27.265,100.0,19.0,81.0,1
27.285,148.0,16.0,132.0,1
27.305,296.0,20.0,276.0,1
27.325,17.0,19.0,-2.0,1
27.345,232.0,20.0,212.0,1
27.365,17.0,20.0,-3.0,1
27.385,51.0,19.0,32.0,1
27.405,231.0,20.0,211.0,1
27.425,149.0,20.0,129.0,1
27.446,232.0,21.0,211.0,1
27.466,182.0,20.0,162.0,1
27.486,32.0,20.0,12.0,1
27.506,19.0,32.0,-13.0,1
27.526,149.0,20.0,129.0,1
27.546,17.0,20.0,-3.0,1
27.566,132.0,19.0,113.0,1
27.586,214.0,20.0,194.0,1
27.606,149.0,20.0,129.0,1
27.626,16.0,19.0,-3.0,1
27.647,51.0,19.0,32.0,1
27.667,17.0,20.0,-3.0,1
27.687,17.0,19.0,-2.0,1
27.707,17.0,20.0,-3.0,1
27.727,26.0,20.0,6.0,1
27.747,16.0,20.0,-4.0,1
27.767,19.0,29.0,-10.0,1
27.787,25.0,20.0,5.0,1
27.807,16.0,20.0,-4.0,1
27.828,83.0,19.0,64.0,1
27.848,17.0,19.0,-2.0,1
27.868,32.0,20.0,12.0,1
27.888,67.0,20.0,47.0,1
27.908,19.0,20.0,-1.0,1
27.928,52.0,20.0,32.0,1
27.948,17.0,20.0,-3.0,1
27.968,16.0,20.0,-4.0,1
27.988,17.0,20.0,-3.0,1
28.009,67.0,19.0,48.0,1
28.029,21.0,20.0,1.0,1
28.049,233.0,19.0,214.0,1
28.069,17.0,22.0,-5.0,1
28.089,101.0,20.0,81.0,1
28.109,16.0,19.0,-3.0,1
28.129,17.0,20.0,-3.0,1
28.149,53.0,20.0,33.0,1
28.169,17.0,20.0,-3.0,1
28.189,17.0,19.0,-2.0,1
28.21,182.0,19.0,163.0,1
28.23,134.0,20.0,114.0,1
28.25,17.0,19.0,-2.0,1
28.27,67.0,20.0,47.0,1
28.29,20.0,20.0,0.0,1
28.31,17.0,20.0,-3.0,1
28.33,26.0,20.0,6.0,1
28.35,84.0,19.0,65.0,1
28.37,83.0,21.0,62.0,1
28.391,51.0,20.0,31.0,1
28.411,133.0,22.0,111.0,1
28.431,17.0,32.0,-15.0,1
28.451,26.0,20.0,6.0,1
28.471,19.0,20.0,-1.0,1
28.491,17.0,20.0,-3.0,1
28.511,53.0,20.0,33.0,1
28.531,67.0,20.0,47.0,1
28.551,47.0,20.0,27.0,1
28.571,19.0,20.0,-1.0,1
28.592,42.0,20.0,22.0,1
28.612,16.0,20.0,-4.0,1
28.632,52.0,21.0,31.0,1
28.652,25.0,21.0,4.0,1
28.672,101.0,20.0,81.0,1
28.692,17.0,20.0,-3.0,1
28.712,183.0,21.0,162.0,1
28.732,16.0,20.0,-4.0,1
28.752,17.0,25.0,-8.0,1
28.773,26.0,20.0,6.0,1
28.793,17.0,21.0,-4.0,1
28.813,33.0,19.0,14.0,1
28.833,102.0,20.0,82.0,1
28.853,42.0,19.0,23.0,1
28.873,102.0,20.0,82.0,1
28.893,101.0,20.0,81.0,1
28.913,18.0,20.0,-2.0,1
28.933,17.0,20.0,-3.0,1
28.954,84.0,20.0,64.0,1
28.974,17.0,20.0,-3.0,1
28.994,42.0,20.0,22.0,1
29.014,118.0,22.0,96.0,1
29.034,250.0,20.0,230.0,1
29.054,20.0,25.0,-5.0,1
29.074,85.0,21.0,64.0,1
29.094,16.0,20.0,-4.0,1
29.114,16.0,20.0,-4.0,1
29.134,41.0,19.0,22.0,1
29.155,18.0,21.0,-3.0,1
29.175,17.0,20.0,-3.0,1
29.195,105.0,21.0,84.0,1
29.215,85.0,21.0,64.0,1
29.235,16.0,20.0,-4.0,1
29.255,116.0,19.0,97.0,1
29.275,17.0,20.0,-3.0,1
29.295,167.0,30.0,137.0,1
29.315,101.0,19.0,82.0,1
29.335,67.0,21.0,46.0,1
29.355,76.0,19.0,57.0,1
29.375,16.0,20.0,-4.0,1
29.395,16.0,20.0,-4.0,1
29.416,17.0,19.0,-2.0,1
29.436,50.0,20.0,30.0,1
29.456,17.0,20.0,-3.0,1
29.476,101.0,20.0,81.0,1
29.496,17.0,20.0,-3.0,1
29.516,200.0,21.0,179.0,1
29.536,17.0,20.0,-3.0,1
29.556,17.0,20.0,-3.0,1
29.576,84.0,20.0,64.0,1
29.596,17.0,19.0,-2.0,1
29.616,26.0,20.0,6.0,1
29.637,17.0,20.0,-3.0,1
29.657,314.0,20.0,294.0,1
29.677,68.0,19.0,49.0,1
29.697,40.0,20.0,20.0,1
29.717,25.0,20.0,5.0,1
29.737,17.0,19.0,-2.0,1
29.757,25.0,19.0,6.0,1
29.777,298.0,20.0,278.0,1
29.797,84.0,20.0,64.0,1
29.818,83.0,19.0,64.0,1
29.838,16.0,20.0,-4.0,1
29.858,25.0,21.0,4.0,1
29.878,16.0,19.0,-3.0,1
29.898,84.0,20.0,64.0,1
29.918,17.0,31.0,-14.0,1
29.938,117.0,20.0,97.0,1
29.958,17.0,26.0,-9.0,1
29.978,25.0,20.0,5.0,1
29.998,52.0,20.0,32.0,1
