t,left,right,diff,valid
4.301,1334.0,1362.0,-28.0,1
4.321,1350.0,1363.0,-13.0,1
4.341,1337.0,1362.0,-25.0,1
4.361,1336.0,1363.0,-27.0,1
4.381,1352.0,1361.0,-9.0,1
4.401,1348.0,1368.0,-20.0,1
4.421,1334.0,1347.0,-13.0,1
4.441,1353.0,1363.0,-10.0,1
4.461,1337.0,1349.0,-12.0,1
4.482,1335.0,1346.0,-11.0,1
4.502,1335.0,1363.0,-28.0,1
4.522,1351.0,1363.0,-12.0,1
4.542,1351.0,1347.0,4.0,1
4.562,1337.0,1362.0,-25.0,1
4.582,1350.0,1361.0,-11.0,1
4.602,1335.0,1348.0,-13.0,1
4.622,1337.0,1363.0,-26.0,1
4.642,1337.0,1362.0,-25.0,1
4.663,1337.0,1362.0,-25.0,1
4.683,1349.0,1348.0,1.0,1
4.703,1351.0,1363.0,-12.0,1
4.723,1352.0,1361.0,-9.0,1
4.743,1337.0,1353.0,-16.0,1
4.763,1351.0,1363.0,-12.0,1
4.783,1332.0,1363.0,-31.0,1
4.803,1334.0,1346.0,-12.0,1
4.823,1337.0,1362.0,-25.0,1
4.843,1352.0,1362.0,-10.0,1
4.863,1335.0,1347.0,-12.0,1
4.884,1356.0,1363.0,-7.0,1
4.904,1336.0,1361.0,-25.0,1
4.924,1336.0,1361.0,-25.0,1
4.944,1352.0,1363.0,-11.0,1
4.964,1350.0,1362.0,-12.0,1
4.984,1335.0,1363.0,-28.0,1
5.004,1351.0,1346.0,5.0,1
5.024,1352.0,1363.0,-11.0,1
5.044,1341.0,1347.0,-6.0,1
5.064,1349.0,1353.0,-4.0,1
5.085,1334.0,1361.0,-27.0,1
5.105,1337.0,1363.0,-26.0,1
5.125,1337.0,1348.0,-11.0,1
5.145,1336.0,1362.0,-26.0,1
5.165,1348.0,1361.0,-13.0,1
5.185,1335.0,1363.0,-28.0,1
5.205,1352.0,1363.0,-11.0,1
5.225,1336.0,1362.0,-26.0,1
5.245,1335.0,1361.0,-26.0,1
5.265,1335.0,1347.0,-12.0,1
