t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,fall,fall_edge,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,adc_left,adc_right,adc_signal_raw,diff,state,reason,left_cmd,right_cmd,healthy
1.29,529.0,774.0,367.0,1046.0,-0.3728,-0.0501,-0.2535,-0.2025,1,0,1,0,1,0,0,0,1,926.0,22.0,926.0,904.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=850,-400,400,1
1.31,529.0,773.0,367.0,1047.0,-0.3728,-0.0523,-0.2535,-0.2025,1,0,1,0,1,0,0,0,1,932.0,23.0,932.0,909.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=862,-400,400,1
1.33,528.0,769.0,368.0,1048.0,-0.3728,-0.0545,-0.2535,-0.2004,1,0,1,0,1,0,0,0,1,933.0,29.0,933.0,904.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=864,-400,400,1
1.351,527.0,769.0,368.0,1049.0,-0.3755,-0.0632,-0.2507,-0.1983,1,0,1,0,1,0,0,0,1,915.0,58.0,915.0,857.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=864,-400,400,1
1.371,526.0,767.0,369.0,1051.0,-0.3782,-0.0632,-0.2507,-0.1962,1,0,1,0,1,0,0,0,1,931.0,21.0,931.0,910.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=893,-400,400,1
1.391,525.0,765.0,368.0,1050.0,-0.381,-0.0675,-0.2507,-0.1942,1,0,1,0,1,0,0,0,1,933.0,22.0,933.0,911.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=904,-400,400,1
1.411,525.0,764.0,369.0,1054.0,-0.3837,-0.0719,-0.2479,-0.1921,1,0,1,0,1,0,0,0,1,979.0,21.0,979.0,958.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=909,-400,400,1
1.431,524.0,760.0,368.0,1054.0,-0.3837,-0.0741,-0.2507,-0.1858,1,0,1,0,1,0,0,0,1,978.0,21.0,978.0,957.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=910,-400,400,1
1.451,524.0,760.0,368.0,1054.0,-0.3864,-0.0828,-0.2507,-0.1858,1,0,1,0,1,0,0,0,1,978.0,21.0,978.0,957.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=911,-400,400,1
1.471,524.0,755.0,367.0,1053.0,-0.3864,-0.0828,-0.2507,-0.1858,1,0,1,0,1,0,0,0,1,987.0,30.0,987.0,957.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=911,-400,400,1
1.492,521.0,753.0,368.0,1056.0,-0.3864,-0.0937,-0.2507,-0.1858,1,0,1,0,1,0,0,0,1,964.0,21.0,964.0,943.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=943,-400,400,1
1.512,524.0,749.0,366.0,1057.0,-0.3864,-0.098,-0.2535,-0.1816,1,0,1,0,1,0,0,0,1,964.0,28.0,964.0,936.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=943,-400,400,1
1.532,524.0,745.0,365.0,1058.0,-0.3864,-0.1068,-0.2563,-0.1795,1,0,1,0,1,0,0,0,1,980.0,74.0,980.0,906.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=957,-400,400,1
1.552,524.0,742.0,365.0,1059.0,-0.3864,-0.1155,-0.2591,-0.1775,1,0,1,0,1,0,0,0,1,1012.0,58.0,1012.0,954.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=956,-400,400,1
1.572,524.0,740.0,365.0,1060.0,-0.3864,-0.122,-0.2591,-0.1754,1,0,1,0,1,0,0,0,1,1032.0,105.0,1032.0,927.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=951,-400,400,1
1.592,526.0,738.0,365.0,1061.0,-0.3864,-0.1264,-0.2591,-0.1733,1,0,1,0,1,0,0,0,1,996.0,120.0,996.0,876.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=950,-400,400,1
1.612,525.0,737.0,366.0,1062.0,-0.3837,-0.1307,-0.2591,-0.1712,1,0,1,0,1,0,0,0,1,1012.0,141.0,1012.0,871.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=929,-400,400,1
1.633,524.0,736.0,366.0,1066.0,-0.3837,-0.1329,-0.2563,-0.1691,1,0,1,0,1,0,0,0,1,1013.0,177.0,1013.0,836.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=922,-400,400,1
1.653,523.0,733.0,367.0,1067.0,-0.3864,-0.1351,-0.2563,-0.1608,1,0,1,0,1,0,0,0,1,1046.0,139.0,1046.0,907.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=907,-400,400,1
1.673,523.0,735.0,366.0,1067.0,-0.3891,-0.1373,-0.2563,-0.1587,1,0,1,0,1,0,0,0,1,1061.0,192.0,1061.0,869.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=892,-400,400,1
1.694,524.0,735.0,368.0,1069.0,-0.3891,-0.1373,-0.2535,-0.1587,1,0,1,0,1,0,0,0,1,1062.0,209.0,1062.0,853.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=874,-400,400,1
1.714,524.0,735.0,369.0,1070.0,-0.3864,-0.1373,-0.2507,-0.1545,1,0,1,0,1,0,0,0,1,1047.0,242.0,1047.0,805.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=891,-400,400,1
1.734,524.0,734.0,370.0,1068.0,-0.3864,-0.1373,-0.2479,-0.1545,1,0,1,0,1,0,0,0,1,1063.0,353.0,1063.0,710.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=869,-400,400,1
1.755,524.0,734.0,371.0,1069.0,-0.3864,-0.1394,-0.2451,-0.1545,1,0,1,0,1,0,0,0,1,1064.0,569.0,1064.0,495.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=855,-400,400,1
1.775,524.0,735.0,371.0,1071.0,-0.3864,-0.1394,-0.2423,-0.1545,1,0,1,0,1,0,0,0,1,1093.0,106.0,1093.0,987.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=869,-400,400,1
1.795,526.0,735.0,372.0,1072.0,-0.3864,-0.1373,-0.2423,-0.1503,1,0,1,0,1,0,0,0,1,1108.0,308.0,1108.0,800.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=853,-400,400,1
1.815,526.0,736.0,372.0,1074.0,-0.381,-0.1373,-0.2396,-0.1482,1,0,1,0,1,0,0,0,1,1110.0,356.0,1110.0,754.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=821,-400,400,1
1.835,526.0,736.0,372.0,1074.0,-0.381,-0.1351,-0.2396,-0.1441,1,0,1,0,1,0,0,0,1,1110.0,356.0,1110.0,754.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=756,-400,400,1
1.855,527.0,736.0,372.0,1076.0,-0.381,-0.1351,-0.2396,-0.1441,1,0,1,0,1,0,0,0,1,1095.0,355.0,1095.0,740.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=740,-400,400,1
1.875,526.0,736.0,372.0,1076.0,-0.381,-0.1351,-0.2396,-0.1399,1,0,1,0,1,0,0,0,1,1112.0,704.0,1112.0,408.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=740,-400,400,1
1.895,526.0,737.0,373.0,1077.0,-0.381,-0.1351,-0.2396,-0.1399,1,0,1,0,1,0,0,0,1,1115.0,425.0,1115.0,690.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=752,-400,400,1
1.915,525.0,736.0,373.0,1077.0,-0.381,-0.1351,-0.2368,-0.1378,1,0,1,0,1,0,0,0,1,1109.0,192.0,1109.0,917.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=753,-400,400,1
1.936,525.0,736.0,373.0,1080.0,-0.3837,-0.1351,-0.2368,-0.1378,1,0,1,0,1,0,0,0,1,1141.0,439.0,1141.0,702.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=754,-400,400,1
1.956,526.0,737.0,373.0,1082.0,-0.3837,-0.1351,-0.2368,-0.1315,1,0,1,0,1,0,0,0,1,1140.0,456.0,1140.0,684.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=754,-400,400,1
1.976,527.0,737.0,373.0,1085.0,-0.381,-0.1329,-0.2368,-0.1273,1,0,1,0,1,0,0,0,1,1124.0,490.0,1124.0,634.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=687,-400,400,1
1.996,529.0,736.0,373.0,1086.0,-0.3782,-0.1329,-0.2368,-0.1211,1,0,1,0,1,0,0,0,1,1144.0,502.0,1144.0,642.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=676,-400,400,1
2.016,529.0,736.0,373.0,1086.0,-0.3728,-0.1351,-0.2368,-0.119,1,0,1,0,1,0,0,0,1,1157.0,504.0,1157.0,653.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=668,-400,400,1
2.036,530.0,737.0,374.0,1088.0,-0.3728,-0.1351,-0.2368,-0.119,1,0,1,0,1,0,0,0,1,1170.0,554.0,1170.0,616.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=650,-400,400,1
2.056,531.0,738.0,375.0,1088.0,-0.3701,-0.1329,-0.234,-0.1148,1,0,1,0,1,0,0,0,1,1173.0,555.0,1173.0,618.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=651,-400,400,1
2.077,532.0,740.0,376.0,1089.0,-0.3673,-0.1307,-0.2312,-0.1148,1,0,1,0,1,0,0,0,1,1172.0,569.0,1172.0,603.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=642,-400,400,1
2.097,533.0,741.0,376.0,1088.0,-0.3646,-0.1264,-0.2284,-0.1148,1,0,1,0,1,0,0,0,1,1171.0,585.0,1171.0,586.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=653,-400,400,1
2.117,535.0,740.0,378.0,1088.0,-0.3619,-0.1264,-0.2284,-0.1148,1,0,1,0,1,0,0,0,1,1172.0,603.0,1172.0,569.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=616,-400,400,1
2.138,535.0,746.0,379.0,1088.0,-0.3565,-0.1242,-0.2228,-0.1148,1,0,1,0,1,0,0,0,1,1173.0,620.0,1173.0,553.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=616,-400,400,1
2.158,536.0,747.0,380.0,1088.0,-0.3565,-0.1133,-0.2201,-0.1148,1,0,1,0,1,0,0,0,1,1174.0,632.0,1174.0,542.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=603,-400,400,1
2.178,537.0,749.0,380.0,1085.0,-0.3537,-0.1111,-0.2173,-0.1148,1,0,1,0,1,0,0,0,1,1172.0,648.0,1172.0,524.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=587,-400,400,1
2.198,540.0,750.0,383.0,1085.0,-0.351,-0.1068,-0.2173,-0.1211,1,0,1,0,1,0,0,0,1,1173.0,928.0,1173.0,245.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=569,-400,400,1
2.218,539.0,750.0,384.0,1081.0,-0.3456,-0.1046,-0.2089,-0.1211,1,0,1,0,1,0,0,0,1,1176.0,1217.0,1217.0,-41.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=553,-400,400,1
2.238,539.0,749.0,383.0,1077.0,-0.3456,-0.1046,-0.2089,-0.1294,1,0,1,0,1,0,0,0,1,1180.0,783.0,1180.0,397.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=541,-400,400,1
2.258,541.0,749.0,384.0,1076.0,-0.3456,-0.1068,-0.2061,-0.1378,1,0,1,0,0,0,0,0,1,1173.0,686.0,1173.0,487.0,ADC_CORRECT,ADC 右偏，向左矫正，diff=525,-400,400,1
2.279,541.0,749.0,384.0,1076.0,-0.3401,-0.1068,-0.2061,-0.1399,1,0,1,0,0,0,0,0,1,1173.0,686.0,1173.0,487.0,ADC_CORRECT,ADC 正对确认 1/3，diff=487,0,0,1
2.299,541.0,750.0,384.0,1076.0,-0.3401,-0.1068,-0.2061,-0.1399,1,0,1,0,0,0,0,0,1,1174.0,967.0,1174.0,207.0,ADC_CORRECT,ADC 正对确认 2/3，diff=487,0,0,1
2.319,541.0,748.0,384.0,1072.0,-0.3401,-0.1068,-0.2061,-0.1399,1,0,1,0,0,0,0,0,1,1173.0,720.0,1173.0,453.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.339,541.0,746.0,384.0,1069.0,-0.3401,-0.1089,-0.2061,-0.1482,1,0,1,0,0,0,0,0,1,1165.0,720.0,1165.0,445.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.359,540.0,746.0,384.0,1069.0,-0.3401,-0.1133,-0.2061,-0.1545,1,0,1,0,0,0,0,0,1,1159.0,990.0,1159.0,169.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.379,541.0,747.0,385.0,1069.0,-0.3401,-0.1133,-0.2061,-0.1545,1,0,1,0,0,0,0,0,1,1157.0,735.0,1157.0,422.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.399,542.0,747.0,386.0,1070.0,-0.3401,-0.1111,-0.2033,-0.1545,1,0,1,0,0,0,0,0,1,1164.0,991.0,1164.0,173.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.42,541.0,747.0,386.0,1068.0,-0.3401,-0.1111,-0.2006,-0.1545,1,0,1,0,0,0,0,0,1,1157.0,717.0,1157.0,440.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
