t,left,right,diff,valid
15.383,396.0,20.0,376.0,1
15.403,446.0,21.0,425.0,1
15.423,444.0,20.0,424.0,1
15.443,382.0,26.0,356.0,1
15.463,366.0,32.0,334.0,1
15.483,382.0,33.0,349.0,1
15.503,770.0,449.0,321.0,1
15.523,560.0,20.0,540.0,1
15.544,397.0,20.0,377.0,1
15.564,397.0,20.0,377.0,1
15.584,249.0,20.0,229.0,1
15.604,380.0,20.0,360.0,1
15.624,413.0,21.0,392.0,1
15.644,840.0,20.0,820.0,1
15.664,444.0,19.0,425.0,1
15.684,640.0,21.0,619.0,1
15.704,381.0,20.0,361.0,1
15.725,316.0,20.0,296.0,1
15.745,406.0,20.0,386.0,1
15.765,462.0,208.0,254.0,1
15.785,446.0,23.0,423.0,1
15.805,380.0,21.0,359.0,1
15.825,380.0,21.0,359.0,1
15.845,384.0,20.0,364.0,1
15.865,379.0,20.0,359.0,1
15.885,530.0,20.0,510.0,1
15.905,429.0,21.0,408.0,1
15.926,413.0,174.0,239.0,1
15.946,348.0,20.0,328.0,1
15.966,321.0,21.0,300.0,1
15.986,381.0,20.0,361.0,1
16.006,777.0,21.0,756.0,1
16.026,444.0,19.0,425.0,1
16.046,720.0,20.0,700.0,1
16.066,397.0,45.0,352.0,1
16.086,299.0,28.0,271.0,1
16.107,406.0,20.0,386.0,1
16.127,528.0,20.0,508.0,1
16.147,791.0,21.0,770.0,1
16.167,381.0,20.0,361.0,1
16.187,560.0,20.0,540.0,1
16.207,380.0,30.0,350.0,1
16.227,381.0,20.0,361.0,1
16.247,463.0,20.0,443.0,1
16.267,430.0,20.0,410.0,1
16.287,446.0,139.0,307.0,1
16.308,493.0,20.0,473.0,1
16.328,397.0,21.0,376.0,1
16.348,380.0,20.0,360.0,1
16.368,548.0,20.0,528.0,1
16.388,446.0,20.0,426.0,1
16.408,561.0,191.0,370.0,1
16.428,396.0,20.0,376.0,1
16.448,349.0,20.0,329.0,1
16.468,381.0,20.0,361.0,1
16.489,396.0,20.0,376.0,1
16.509,777.0,191.0,586.0,1
16.529,396.0,20.0,376.0,1
16.549,738.0,24.0,714.0,1
16.569,332.0,32.0,300.0,1
16.589,349.0,20.0,329.0,1
16.609,446.0,20.0,426.0,1
16.629,455.0,56.0,399.0,1
16.649,445.0,21.0,424.0,1
16.67,770.0,19.0,751.0,1
16.69,546.0,287.0,259.0,1
16.71,396.0,20.0,376.0,1
16.73,445.0,20.0,425.0,1
16.75,428.0,20.0,408.0,1
16.77,364.0,20.0,344.0,1
16.79,381.0,20.0,361.0,1
16.81,397.0,20.0,377.0,1
16.83,380.0,18.0,362.0,1
16.85,428.0,20.0,408.0,1
16.871,547.0,31.0,516.0,1
16.891,447.0,34.0,413.0,1
16.911,593.0,28.0,565.0,1
16.931,395.0,20.0,375.0,1
16.951,348.0,20.0,328.0,1
16.971,461.0,20.0,441.0,1
16.991,399.0,21.0,378.0,1
17.011,445.0,20.0,425.0,1
17.031,754.0,20.0,734.0,1
17.052,777.0,20.0,757.0,1
17.072,381.0,20.0,361.0,1
17.092,475.0,20.0,455.0,1
17.112,381.0,20.0,361.0,1
17.132,332.0,21.0,311.0,1
17.152,382.0,175.0,207.0,1
17.172,706.0,19.0,687.0,1
17.192,381.0,157.0,224.0,1
17.212,448.0,23.0,425.0,1
17.232,447.0,32.0,415.0,1
17.253,427.0,20.0,407.0,1
17.273,380.0,19.0,361.0,1
17.293,381.0,22.0,359.0,1
17.313,381.0,21.0,360.0,1
17.333,445.0,20.0,425.0,1
17.353,411.0,20.0,391.0,1
17.373,445.0,21.0,424.0,1
17.393,397.0,21.0,376.0,1
17.413,738.0,21.0,717.0,1
17.434,398.0,20.0,378.0,1
17.454,477.0,19.0,458.0,1
17.474,412.0,20.0,392.0,1
17.494,300.0,20.0,280.0,1
17.514,380.0,21.0,359.0,1
17.534,722.0,21.0,701.0,1
17.554,396.0,22.0,374.0,1
17.574,445.0,19.0,426.0,1
17.594,477.0,20.0,457.0,1
17.614,380.0,19.0,361.0,1
17.635,382.0,138.0,244.0,1
17.655,300.0,20.0,280.0,1
17.675,576.0,20.0,556.0,1
17.695,462.0,20.0,442.0,1
17.715,561.0,20.0,541.0,1
17.735,447.0,20.0,427.0,1
17.755,381.0,19.0,362.0,1
17.775,380.0,20.0,360.0,1
17.795,396.0,20.0,376.0,1
17.816,428.0,20.0,408.0,1
17.836,445.0,20.0,425.0,1
17.856,348.0,206.0,142.0,1
17.876,380.0,20.0,360.0,1
17.896,493.0,21.0,472.0,1
17.916,396.0,21.0,375.0,1
17.936,462.0,19.0,443.0,1
17.956,546.0,32.0,514.0,1
17.976,363.0,19.0,344.0,1
17.997,383.0,31.0,352.0,1
18.017,382.0,20.0,362.0,1
18.037,691.0,21.0,670.0,1
18.057,446.0,20.0,426.0,1
18.077,775.0,103.0,672.0,1
18.097,447.0,208.0,239.0,1
18.117,348.0,20.0,328.0,1
18.137,382.0,207.0,175.0,1
18.157,316.0,20.0,296.0,1
18.177,380.0,20.0,360.0,1
18.198,446.0,20.0,426.0,1
18.218,546.0,205.0,341.0,1
18.238,379.0,20.0,359.0,1
18.258,381.0,20.0,361.0,1
18.279,496.0,20.0,476.0,1
18.299,463.0,20.0,443.0,1
18.319,496.0,20.0,476.0,1
18.339,430.0,21.0,409.0,1
18.359,413.0,20.0,393.0,1
18.379,383.0,20.0,363.0,1
18.399,365.0,46.0,319.0,1
18.419,382.0,20.0,362.0,1
18.439,809.0,22.0,787.0,1
18.46,740.0,21.0,719.0,1
18.48,318.0,20.0,298.0,1
18.5,417.0,34.0,383.0,1
18.52,300.0,21.0,279.0,1
18.54,384.0,21.0,363.0,1
18.56,447.0,21.0,426.0,1
18.58,777.0,21.0,756.0,1
18.6,447.0,20.0,427.0,1
18.62,479.0,20.0,459.0,1
18.64,399.0,21.0,378.0,1
18.66,350.0,20.0,330.0,1
18.681,463.0,21.0,442.0,1
18.701,432.0,20.0,412.0,1
18.721,446.0,20.0,426.0,1
18.741,385.0,602.0,-217.0,1
18.761,367.0,20.0,347.0,1
18.781,381.0,20.0,361.0,1
18.801,446.0,20.0,426.0,1
18.821,725.0,21.0,704.0,1
18.841,446.0,19.0,427.0,1
18.861,380.0,20.0,360.0,1
18.882,348.0,20.0,328.0,1
18.902,301.0,20.0,281.0,1
18.922,462.0,19.0,443.0,1
18.942,754.0,19.0,735.0,1
18.962,446.0,20.0,426.0,1
18.982,800.0,20.0,780.0,1
19.002,462.0,20.0,442.0,1
19.022,334.0,20.0,314.0,1
19.042,414.0,20.0,394.0,1
19.062,366.0,33.0,333.0,1
19.082,641.0,28.0,613.0,1
19.102,383.0,21.0,362.0,1
19.123,561.0,21.0,540.0,1
19.143,397.0,20.0,377.0,1
19.163,379.0,20.0,359.0,1
19.183,462.0,20.0,442.0,1
19.203,446.0,20.0,426.0,1
19.223,380.0,20.0,360.0,1
19.243,398.0,20.0,378.0,1
19.263,348.0,20.0,328.0,1
19.283,446.0,20.0,426.0,1
19.303,495.0,29.0,466.0,1
19.323,445.0,46.0,399.0,1
19.343,738.0,191.0,547.0,1
19.364,414.0,19.0,395.0,1
19.384,349.0,20.0,329.0,1
19.404,397.0,19.0,378.0,1
19.424,396.0,20.0,376.0,1
19.444,706.0,20.0,686.0,1
19.464,381.0,20.0,361.0,1
19.484,774.0,20.0,754.0,1
19.504,382.0,20.0,362.0,1
19.524,429.0,20.0,409.0,1
19.544,446.0,19.0,427.0,1
19.565,398.0,20.0,378.0,1
19.585,403.0,20.0,383.0,1
19.605,609.0,31.0,578.0,1
19.625,496.0,33.0,463.0,1
19.645,399.0,25.0,374.0,1
19.665,446.0,21.0,425.0,1
19.685,455.0,20.0,435.0,1
19.705,446.0,20.0,426.0,1
19.725,381.0,20.0,361.0,1
19.745,389.0,20.0,369.0,1
19.765,396.0,20.0,376.0,1
19.786,411.0,20.0,391.0,1
19.806,593.0,20.0,573.0,1
19.826,398.0,20.0,378.0,1
19.846,757.0,21.0,736.0,1
19.866,381.0,21.0,360.0,1
19.886,366.0,21.0,345.0,1
19.906,446.0,20.0,426.0,1
19.926,381.0,20.0,361.0,1
19.947,448.0,22.0,426.0,1
19.967,706.0,20.0,686.0,1
19.987,753.0,20.0,733.0,1
20.007,398.0,20.0,378.0,1
20.027,461.0,37.0,424.0,1
20.047,413.0,26.0,387.0,1
20.067,349.0,20.0,329.0,1
20.087,381.0,20.0,361.0,1
20.107,544.0,21.0,523.0,1
20.128,381.0,20.0,361.0,1
20.148,445.0,20.0,425.0,1
20.168,446.0,21.0,425.0,1
20.188,446.0,20.0,426.0,1
20.208,494.0,20.0,474.0,1
20.228,401.0,21.0,380.0,1
20.248,382.0,21.0,361.0,1
