t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,white_hits,state,reason,risk_sensor,linear_risk,turn_risk,near_edge,speed_level,turn_angle,turn_direction,turn_duration,left_cmd,right_cmd,healthy
0.302,783.0,1208.0,1262.0,971.0,0.8947,1.1687,1.2354,0.9933,1.081,,CRUISE,按区域分级巡航,,-0.2739,0.2421,0,fast,0.0,,0.0,500,400,1
0.322,784.0,1170.0,1256.0,966.0,0.8947,1.1429,1.2354,0.9933,1.0681,,CRUISE,按区域分级巡航,,-0.2481,0.2421,0,fast,0.0,,0.0,500,400,1
0.342,784.0,1133.0,1245.0,964.0,0.8978,1.0675,1.2354,0.9765,1.022,,CRUISE,按区域分级巡航,,-0.1696,0.2589,0,fast,0.0,,0.0,500,400,1
0.362,782.0,1098.0,1241.0,967.0,0.8978,0.994,1.2087,0.9765,0.9853,,CRUISE,按区域分级巡航,,-0.0962,0.2322,0,fast,0.0,,0.0,500,400,1
0.382,779.0,1082.0,1233.0,958.0,0.8916,0.9246,1.199,0.9698,0.9472,,CRUISE,按区域分级巡航,,-0.033,0.2292,0,fast,0.0,,0.0,500,400,1
0.402,779.0,1101.0,1235.0,933.0,0.8824,0.9246,1.1845,0.9497,0.9371,,CRUISE,按区域分级巡航,,-0.0423,0.2348,0,fast,0.0,,0.0,500,400,1
0.422,776.0,1103.0,1224.0,951.0,0.8824,0.9306,1.1796,0.9262,0.9284,,CRUISE,按区域分级巡航,,-0.0482,0.2534,0,fast,0.0,,0.0,500,400,1
0.442,776.0,1109.0,1214.0,937.0,0.8731,0.9345,1.1578,0.8792,0.9069,,CRUISE,按区域分级巡航,,-0.0615,0.2786,0,fast,0.0,,0.0,500,400,1
0.462,771.0,1106.0,1203.0,926.0,0.8731,0.9405,1.1335,0.8792,0.9098,,CRUISE,按区域分级巡航,,-0.0674,0.2543,0,fast,0.0,,0.0,500,400,1
0.482,768.0,1109.0,1214.0,931.0,0.8576,0.9464,1.1335,0.8591,0.9027,,CRUISE,按区域分级巡航,,-0.0888,0.2744,0,fast,0.0,,0.0,500,400,1
0.502,765.0,1117.0,1217.0,932.0,0.8483,0.9464,1.1335,0.8591,0.9027,,CRUISE,按区域分级巡航,,-0.0981,0.2744,0,fast,0.0,,0.0,500,400,1
0.522,763.0,1118.0,1201.0,924.0,0.839,0.9623,1.1335,0.8591,0.9107,,CRUISE,按区域分级巡航,,-0.1233,0.2744,0,fast,0.0,,0.0,500,400,1
0.542,771.0,1123.0,1206.0,926.0,0.839,0.9643,1.1141,0.8423,0.9033,,CRUISE,按区域分级巡航,,-0.1253,0.2718,0,fast,0.0,,0.0,500,400,1
0.563,773.0,1116.0,1205.0,924.0,0.8576,0.9643,1.1117,0.8356,0.9109,,CRUISE,按区域分级巡航,,-0.1067,0.2761,0,fast,0.0,,0.0,500,400,1
0.583,768.0,1108.0,1204.0,925.0,0.8576,0.9603,1.1117,0.8389,0.909,,CRUISE,按区域分级巡航,,-0.1027,0.2727,0,fast,0.0,,0.0,500,400,1
0.603,761.0,1110.0,1194.0,931.0,0.8483,0.9484,1.1092,0.8389,0.8984,,MEDIUM_CRUISE,按区域分级巡航,,-0.1001,0.2703,0,medium,0.0,,0.0,450,400,1
0.623,756.0,1113.0,1191.0,931.0,0.8266,0.9484,1.085,0.8591,0.9037,,CRUISE,按区域分级巡航,,-0.1218,0.2259,0,fast,0.0,,0.0,500,400,1
0.643,755.0,1114.0,1175.0,938.0,0.8111,0.9544,1.0777,0.8591,0.9067,,CRUISE,按区域分级巡航,,-0.1432,0.2186,0,fast,0.0,,0.0,500,400,1
0.663,755.0,1114.0,1175.0,938.0,0.808,0.9563,1.0388,0.8826,0.9194,,CRUISE,按区域分级巡航,,-0.1483,0.1563,0,fast,0.0,,0.0,500,400,1
0.683,739.0,1109.0,1174.0,933.0,0.808,0.9563,1.0388,0.8826,0.9194,,CRUISE,按区域分级巡航,,-0.1483,0.1563,0,fast,0.0,,0.0,500,400,1
0.703,739.0,1107.0,1173.0,934.0,0.7585,0.9464,1.0364,0.8691,0.9078,,CRUISE,按区域分级巡航,,-0.1879,0.1673,0,fast,0.0,,0.0,500,400,1
0.723,742.0,1109.0,1162.0,934.0,0.7585,0.9464,1.034,0.8691,0.9078,,CRUISE,按区域分级巡航,,-0.1879,0.1649,0,fast,0.0,,0.0,500,400,1
0.743,747.0,1099.0,1156.0,938.0,0.7678,0.9425,1.0073,0.8691,0.9058,,CRUISE,按区域分级巡航,,-0.1747,0.1382,0,fast,0.0,,0.0,500,400,1
0.764,745.0,1092.0,1162.0,932.0,0.7771,0.9266,1.0073,0.8691,0.8979,,MEDIUM_CRUISE,按区域分级巡航,,-0.1495,0.1382,0,medium,0.0,,0.0,450,400,1
0.784,731.0,1084.0,1162.0,936.0,0.7771,0.9127,1.0073,0.8758,0.8943,,MEDIUM_CRUISE,按区域分级巡航,,-0.1356,0.1314,0,medium,0.0,,0.0,450,400,1
0.804,733.0,1090.0,1164.0,928.0,0.7399,0.9087,1.0073,0.8624,0.8856,,MEDIUM_CRUISE,按区域分级巡航,,-0.1688,0.1449,0,medium,0.0,,0.0,450,400,1
0.824,729.0,1091.0,1162.0,934.0,0.7337,0.9087,1.0073,0.8691,0.8889,,MEDIUM_CRUISE,按区域分级巡航,,-0.175,0.1382,0,medium,0.0,,0.0,450,400,1
0.844,708.0,1090.0,1155.0,935.0,0.7276,0.9087,1.0073,0.8691,0.8889,,MEDIUM_CRUISE,按区域分级巡航,,-0.1812,0.1382,0,medium,0.0,,0.0,450,400,1
0.864,715.0,1086.0,1150.0,930.0,0.6842,0.9087,0.9903,0.8691,0.8889,,MEDIUM_CRUISE,按区域分级巡航,,-0.2245,0.1212,0,medium,0.0,,0.0,450,400,1
0.884,717.0,1084.0,1139.0,929.0,0.6842,0.9008,0.9782,0.8557,0.8782,,MEDIUM_CRUISE,按区域分级巡航,,-0.2166,0.1225,0,medium,0.0,,0.0,450,400,1
0.904,716.0,1085.0,1125.0,923.0,0.6873,0.8988,0.9515,0.8523,0.8756,,MEDIUM_CRUISE,按区域分级巡航,,-0.2115,0.0991,0,medium,0.0,,0.0,450,400,1
0.924,721.0,1066.0,1121.0,904.0,0.6904,0.8968,0.9175,0.8322,0.8645,,MEDIUM_CRUISE,按区域分级巡航,,-0.2064,0.0853,0,medium,0.0,,0.0,450,400,1
0.945,706.0,1062.0,1126.0,906.0,0.6873,0.8611,0.9175,0.7752,0.8181,,MEDIUM_CRUISE,按区域分级巡航,,-0.1738,0.1423,0,medium,0.0,,0.0,450,400,1
0.965,715.0,1062.0,1120.0,914.0,0.6842,0.8532,0.9078,0.7752,0.8142,,MEDIUM_CRUISE,按区域分级巡航,,-0.169,0.1326,0,medium,0.0,,0.0,450,400,1
0.985,723.0,1072.0,1114.0,913.0,0.6842,0.8532,0.9053,0.7987,0.8259,,MEDIUM_CRUISE,按区域分级巡航,,-0.169,0.1067,0,medium,0.0,,0.0,450,400,1
1.005,718.0,1066.0,1112.0,908.0,0.6935,0.8611,0.8908,0.7987,0.8299,,MEDIUM_CRUISE,按区域分级巡航,,-0.1676,0.0921,0,medium,0.0,,0.0,450,400,1
1.025,705.0,1048.0,1126.0,909.0,0.6935,0.8611,0.8908,0.7852,0.8232,,MEDIUM_CRUISE,按区域分级巡航,,-0.1676,0.1055,0,medium,0.0,,0.0,450,400,1
1.045,697.0,1046.0,1125.0,906.0,0.6533,0.8254,0.9175,0.7819,0.8036,,MEDIUM_CRUISE,按区域分级巡航,,-0.1721,0.1356,0,medium,0.0,,0.0,450,400,1
1.065,691.0,1046.0,1106.0,907.0,0.6285,0.8214,0.9175,0.7785,0.8,,MEDIUM_CRUISE,按区域分级巡航,,-0.1929,0.139,0,medium,0.0,,0.0,450,400,1
1.085,680.0,1013.0,1099.0,893.0,0.6099,0.8214,0.8714,0.7752,0.7983,,MEDIUM_CRUISE,按区域分级巡航,,-0.2115,0.0962,0,medium,0.0,,0.0,450,400,1
1.105,680.0,1013.0,1099.0,893.0,0.5759,0.756,0.8544,0.7315,0.7437,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.1801,0.1228,0,slow,0.0,,0.0,-400,-400,1
1.125,682.0,997.0,1095.0,909.0,0.5759,0.756,0.8544,0.7315,0.7437,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.1801,0.1228,0,slow,0.0,,0.0,-400,-400,1
1.146,682.0,1012.0,1086.0,896.0,0.582,0.754,0.8447,0.7416,0.7478,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.1719,0.103,0,slow,0.0,,0.0,-400,-400,1
1.166,684.0,1014.0,1076.0,877.0,0.582,0.754,0.8228,0.7416,0.7478,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.1719,0.0812,0,slow,0.0,,0.0,-400,-400,1
1.186,678.0,1011.0,1075.0,862.0,0.582,0.754,0.7985,0.6779,0.7159,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.1719,0.1207,0,slow,0.0,,0.0,-400,-400,1
1.206,676.0,1027.0,1067.0,870.0,0.5697,0.7579,0.7961,0.6544,0.7061,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.1883,0.1418,0,slow,0.0,,0.0,-400,-400,1
1.226,676.0,1012.0,1060.0,846.0,0.5635,0.754,0.7767,0.6275,0.6907,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.1905,0.1492,0,slow,0.0,,0.0,-400,-400,1
1.246,674.0,1013.0,1060.0,814.0,0.5635,0.756,0.7597,0.5738,0.6649,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.1925,0.1859,0,slow,0.0,,0.0,-400,-400,1
1.266,669.0,1027.0,1067.0,798.0,0.5573,0.756,0.7597,0.4664,0.6566,,EDGE_AVOID,灰度趋势变暗，提前避让,right,-0.1987,0.2933,0,slow,0.0,right,0.0,560,400,1
1.286,672.0,1028.0,1078.0,795.0,0.5511,0.7837,0.7767,0.4128,0.6639,,EDGE_AVOID,灰度趋势变暗，提前避让,right,-0.2326,0.3639,0,slow,0.0,right,0.0,560,400,1
1.306,676.0,1024.0,1080.0,797.0,0.5511,0.7837,0.8034,0.4094,0.6674,,EDGE_AVOID,灰度趋势变暗，提前避让,right,-0.2326,0.394,0,slow,0.0,right,0.0,560,400,1
1.327,679.0,1018.0,1080.0,800.0,0.5635,0.7778,0.8083,0.4094,0.6706,,EDGE_AVOID,灰度趋势变暗，提前避让,right,-0.2143,0.3989,0,slow,0.0,right,0.0,560,400,1
1.347,682.0,1017.0,1082.0,801.0,0.5728,0.7659,0.8083,0.4195,0.6693,,EDGE_AVOID,灰度趋势变暗，提前避让,right,-0.1931,0.3888,0,slow,0.0,right,0.0,560,400,1
1.367,683.0,1017.0,1081.0,802.0,0.582,0.7639,0.8107,0.4228,0.673,,EDGE_AVOID,灰度趋势变暗，提前避让,right,-0.1818,0.3879,0,slow,0.0,right,0.0,560,400,1
1.387,681.0,1015.0,1079.0,801.0,0.582,0.7639,0.8107,0.4228,0.673,,EDGE_AVOID,灰度趋势变暗，提前避让,right,-0.1818,0.3879,0,slow,0.0,right,0.0,560,400,1
1.407,681.0,1018.0,1080.0,801.0,0.5789,0.7639,0.8083,0.4228,0.6714,,EDGE_AVOID,灰度趋势变暗，提前避让,right,-0.1849,0.3854,0,slow,0.0,right,0.0,560,400,1
1.427,683.0,1018.0,1078.0,804.0,0.5789,0.7659,0.8058,0.4228,0.6724,,EDGE_AVOID,灰度趋势变暗，提前避让,right,-0.1869,0.383,0,slow,0.0,right,0.0,560,400,1
1.447,683.0,1012.0,1073.0,808.0,0.5851,0.7659,0.8034,0.4329,0.6755,,EDGE_AVOID,灰度趋势变暗，提前避让,right,-0.1807,0.3705,0,slow,0.0,right,0.0,560,400,1
1.467,678.0,1006.0,1066.0,820.0,0.5851,0.754,0.7913,0.4463,0.6696,,EDGE_AVOID,灰度趋势变暗，提前避让,right,-0.1688,0.345,0,slow,0.0,right,0.0,560,400,1
1.487,668.0,1004.0,1065.0,839.0,0.5697,0.7421,0.7743,0.4866,0.6559,,EDGE_AVOID,灰度趋势变暗，提前避让,right,-0.1724,0.2877,0,slow,0.0,right,0.0,560,400,1
1.507,651.0,1006.0,1069.0,866.0,0.5387,0.7421,0.7743,0.5503,0.6462,,EDGE_AVOID,灰度趋势变暗，提前避让,right,-0.2034,0.2239,0,slow,0.0,right,0.0,560,400,1
1.528,651.0,1006.0,1069.0,866.0,0.4861,0.7421,0.7816,0.6409,0.6915,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.256,0.1406,0,slow,0.0,,0.0,-400,-400,1
1.548,646.0,994.0,1073.0,877.0,0.4861,0.7421,0.7816,0.6409,0.6915,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.256,0.1406,0,slow,0.0,,0.0,-400,-400,1
1.568,654.0,995.0,1071.0,870.0,0.4861,0.7202,0.7864,0.6544,0.6873,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2342,0.132,0,slow,0.0,,0.0,-400,-400,1
1.588,659.0,994.0,1055.0,860.0,0.4954,0.7183,0.7864,0.6544,0.6863,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2229,0.132,0,slow,0.0,,0.0,-400,-400,1
1.608,647.0,1000.0,1057.0,848.0,0.4954,0.7202,0.7524,0.6208,0.6705,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2249,0.1316,0,slow,0.0,,0.0,-400,-400,1
1.628,638.0,989.0,1047.0,832.0,0.4737,0.7183,0.7476,0.5805,0.6494,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2446,0.167,0,slow,0.0,,0.0,-400,-400,1
1.648,638.0,990.0,1052.0,826.0,0.4458,0.7103,0.7403,0.5268,0.6186,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2645,0.2134,0,slow,0.0,,0.0,-400,-400,1
1.668,646.0,987.0,1049.0,820.0,0.4458,0.7083,0.733,0.5067,0.6075,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2625,0.2263,0,slow,0.0,,0.0,-400,-400,1
1.688,643.0,979.0,1042.0,823.0,0.4613,0.7044,0.733,0.4966,0.6005,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2431,0.2364,0,slow,0.0,,0.0,-400,-400,1
1.708,639.0,973.0,1036.0,835.0,0.4613,0.6885,0.716,0.4966,0.5926,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2272,0.2194,0,slow,0.0,,0.0,-400,-400,1
1.728,635.0,972.0,1028.0,839.0,0.4489,0.6766,0.7015,0.5369,0.6068,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2277,0.1645,0,slow,0.0,,0.0,-400,-400,1
1.749,635.0,970.0,1027.0,840.0,0.4365,0.6746,0.682,0.5503,0.6125,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2381,0.1317,0,slow,0.0,,0.0,-400,-400,1
1.769,635.0,969.0,1024.0,838.0,0.4365,0.6706,0.6796,0.5503,0.6105,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2341,0.1293,0,slow,0.0,,0.0,-400,-400,1
1.789,636.0,971.0,1024.0,837.0,0.4365,0.6706,0.6723,0.547,0.6088,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2341,0.1254,0,slow,0.0,,0.0,-400,-400,1
1.809,635.0,970.0,1020.0,836.0,0.4365,0.6706,0.6723,0.5436,0.6071,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2341,0.1287,0,slow,0.0,,0.0,-400,-400,1
1.829,634.0,969.0,1021.0,836.0,0.4365,0.6706,0.665,0.5403,0.6027,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2341,0.1248,0,slow,0.0,,0.0,-400,-400,1
1.849,636.0,972.0,1024.0,837.0,0.4365,0.6706,0.665,0.5403,0.6027,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2341,0.1248,0,slow,0.0,,0.0,-400,-400,1
1.869,635.0,971.0,1024.0,837.0,0.4365,0.6726,0.6723,0.5436,0.608,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2361,0.1287,0,slow,0.0,,0.0,-400,-400,1
1.889,635.0,971.0,1024.0,837.0,0.4365,0.6726,0.6723,0.5436,0.608,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2361,0.1287,0,slow,0.0,,0.0,-400,-400,1
1.909,634.0,969.0,1024.0,837.0,0.4365,0.6726,0.6723,0.5436,0.608,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2361,0.1287,0,slow,0.0,,0.0,-400,-400,1
1.929,635.0,971.0,1024.0,838.0,0.4365,0.6726,0.6723,0.5436,0.608,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2361,0.1287,0,slow,0.0,,0.0,-400,-400,1
1.95,633.0,967.0,1022.0,839.0,0.4334,0.6687,0.6723,0.547,0.6078,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2352,0.1254,0,slow,0.0,,0.0,-400,-400,1
1.97,633.0,968.0,1024.0,840.0,0.4303,0.6667,0.6723,0.5503,0.6085,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2363,0.122,0,slow,0.0,,0.0,-400,-400,1
1.99,633.0,968.0,1024.0,840.0,0.4303,0.6667,0.6723,0.5537,0.6102,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2363,0.1186,0,slow,0.0,,0.0,-400,-400,1
2.01,632.0,970.0,1026.0,840.0,0.4303,0.6667,0.6723,0.5537,0.6102,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2363,0.1186,0,slow,0.0,,0.0,-400,-400,1
2.03,633.0,973.0,1028.0,840.0,0.4303,0.6706,0.6772,0.5537,0.6122,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2403,0.1235,0,slow,0.0,,0.0,-400,-400,1
2.05,635.0,973.0,1032.0,830.0,0.4303,0.6766,0.682,0.5537,0.6151,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2462,0.1283,0,slow,0.0,,0.0,-400,-400,1
2.07,639.0,979.0,1038.0,825.0,0.4365,0.6766,0.6917,0.5201,0.5984,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2401,0.1716,0,slow,0.0,,0.0,-400,-400,1
2.09,645.0,984.0,1044.0,817.0,0.4489,0.6885,0.7063,0.5034,0.5959,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2396,0.203,0,slow,0.0,,0.0,-400,-400,1
2.11,640.0,989.0,1049.0,821.0,0.452,0.6984,0.7209,0.4899,0.5942,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2464,0.2309,0,slow,0.0,,0.0,-400,-400,1
2.13,634.0,989.0,1049.0,823.0,0.452,0.7083,0.733,0.4899,0.5991,,EDGE_TURN,小转未改善，直接大转 180 度,front,-0.2563,0.2431,0,danger_turn,180.0,left,0.95,-600,600,1
2.151,633.0,994.0,1047.0,834.0,0.4334,0.7083,0.733,0.4966,0.6025,,EDGE_TURN,小转未改善，直接大转 180 度,front,-0.2749,0.2364,0,danger_turn,180.0,left,0.95,-600,600,1
2.171,640.0,996.0,1048.0,852.0,0.4334,0.7183,0.7306,0.5336,0.6259,,EDGE_TURN,小转未改善，直接大转 180 度,front,-0.2848,0.197,0,danger_turn,180.0,left,0.95,-600,600,1
2.191,654.0,994.0,1051.0,868.0,0.452,0.7183,0.7306,0.594,0.6561,,EDGE_TURN,小转未改善，直接大转 180 度,front,-0.2662,0.1366,0,danger_turn,180.0,left,0.95,-600,600,1
2.211,657.0,994.0,1054.0,878.0,0.4954,0.7183,0.7379,0.6477,0.683,,EDGE_TURN,小转未改善，直接大转 180 度,front,-0.2229,0.0902,0,danger_turn,180.0,left,0.95,-600,600,1
2.231,649.0,990.0,1071.0,886.0,0.4954,0.7183,0.7451,0.6812,0.6997,,EDGE_TURN,小转未改善，直接大转 180 度,front,-0.2229,0.0639,0,danger_turn,180.0,left,0.95,-600,600,1
2.251,642.0,999.0,1065.0,869.0,0.4799,0.7183,0.7718,0.6812,0.6997,,EDGE_TURN,小转未改善，直接大转 180 度,front,-0.2384,0.0906,0,danger_turn,180.0,left,0.95,-600,600,1
2.271,661.0,1003.0,1057.0,843.0,0.4799,0.7282,0.7718,0.651,0.6896,,EDGE_TURN,小转未改善，直接大转 180 度,front,-0.2483,0.1208,0,danger_turn,180.0,left,0.95,-600,600,1
2.291,674.0,1016.0,1075.0,819.0,0.517,0.7361,0.7718,0.5638,0.6499,,EDGE_TURN,小转未改善，直接大转 180 度,front,-0.2191,0.2081,0,danger_turn,180.0,left,0.95,-600,600,1
2.311,667.0,1018.0,1072.0,804.0,0.5356,0.7619,0.7888,0.4832,0.6488,,EDGE_TURN,小转未改善，直接大转 180 度,front,-0.2263,0.3056,0,danger_turn,180.0,left,0.95,-600,600,1
2.332,666.0,1012.0,1063.0,797.0,0.5356,0.7619,0.7888,0.4329,0.6488,,EDGE_TURN,小转未改善，直接大转 180 度,front,-0.2263,0.3559,0,danger_turn,180.0,left,0.95,-600,600,1
2.352,665.0,1018.0,1071.0,805.0,0.5325,0.7659,0.7864,0.4329,0.6492,,EDGE_TURN,小转未改善，直接大转 180 度,front,-0.2334,0.3535,0,danger_turn,180.0,left,0.95,-600,600,1
2.372,664.0,1018.0,1073.0,820.0,0.5294,0.7659,0.7864,0.4362,0.6476,,EDGE_TURN,小转未改善，直接大转 180 度,front,-0.2365,0.3502,0,danger_turn,180.0,left,0.95,-600,600,1
2.392,675.0,1026.0,1080.0,841.0,0.5294,0.7659,0.7913,0.4866,0.6476,,EDGE_TURN,小转未改善，直接大转 180 度,front,-0.2365,0.3047,0,danger_turn,180.0,left,0.95,-600,600,1
2.412,683.0,1026.0,1085.0,860.0,0.5604,0.7817,0.8083,0.557,0.6711,,EDGE_TURN,小转未改善，直接大转 180 度,front,-0.2214,0.2512,0,danger_turn,180.0,left,0.95,-600,600,1
2.432,683.0,1026.0,1085.0,860.0,0.5851,0.7817,0.8204,0.6208,0.7013,,EDGE_TURN,小转未改善，直接大转 180 度,front,-0.1966,0.1996,0,danger_turn,180.0,left,0.95,-600,600,1
2.452,681.0,1025.0,1086.0,862.0,0.5851,0.7817,0.8204,0.6208,0.7013,,EDGE_TURN,小转未改善，直接大转 180 度,front,-0.1966,0.1996,0,danger_turn,180.0,left,0.95,-600,600,1
2.472,675.0,1017.0,1084.0,857.0,0.5789,0.7798,0.8204,0.6208,0.7003,,EDGE_TURN,小转未改善，直接大转 180 度,front,-0.2008,0.1996,0,danger_turn,180.0,left,0.95,-600,600,1
2.492,675.0,1006.0,1096.0,858.0,0.5604,0.7639,0.8228,0.6141,0.689,,EDGE_TURN,小转未改善，直接大转 180 度,front,-0.2035,0.2087,0,danger_turn,180.0,left,0.95,-600,600,1
2.513,674.0,1005.0,1099.0,864.0,0.5604,0.7421,0.8471,0.6141,0.6781,,EDGE_TURN,小转未改善，直接大转 180 度,front,-0.1817,0.233,0,danger_turn,180.0,left,0.95,-600,600,1
2.533,685.0,1003.0,1103.0,867.0,0.5604,0.7401,0.8544,0.6342,0.6872,,EDGE_TURN,小转未改善，直接大转 180 度,front,-0.1797,0.2201,0,danger_turn,180.0,left,0.95,-600,600,1
2.553,689.0,1013.0,1094.0,879.0,0.5913,0.7401,0.8544,0.6443,0.6922,,EDGE_TURN,小转未改善，直接大转 180 度,front,-0.1487,0.2101,0,danger_turn,180.0,left,0.95,-600,600,1
2.573,690.0,1020.0,1105.0,884.0,0.6037,0.756,0.8641,0.6846,0.7203,,EDGE_TURN,小转未改善，直接大转 180 度,front,-0.1522,0.1795,0,danger_turn,180.0,left,0.95,-600,600,1
2.593,688.0,1021.0,1103.0,891.0,0.6037,0.7698,0.8641,0.7013,0.7356,,EDGE_TURN,小转未改善，直接大转 180 度,front,-0.1661,0.1627,0,danger_turn,180.0,left,0.95,-600,600,1
2.613,693.0,1015.0,1104.0,890.0,0.6068,0.7698,0.8665,0.7215,0.7457,,EDGE_TURN,小转未改善，直接大转 180 度,front,-0.163,0.145,0,danger_turn,180.0,left,0.95,-600,600,1
2.633,699.0,1008.0,1094.0,890.0,0.6161,0.7599,0.8641,0.7215,0.7407,,EDGE_TURN,小转未改善，直接大转 180 度,front,-0.1438,0.1426,0,danger_turn,180.0,left,0.95,-600,600,1
2.653,709.0,1006.0,1098.0,894.0,0.6347,0.746,0.8519,0.7215,0.7338,,EDGE_TURN,小转未改善，直接大转 180 度,front,-0.1114,0.1305,0,danger_turn,180.0,left,0.95,-600,600,1
