t,front,rear,left,right
2.856,1276.0,1844.0,747.0,1565.0
2.877,1276.0,1845.0,748.0,1565.0
2.897,1276.0,1845.0,748.0,1566.0
2.918,1276.0,1844.0,748.0,1566.0
2.939,1277.0,1845.0,748.0,1568.0
2.959,1276.0,1845.0,747.0,1565.0
2.98,1277.0,1845.0,748.0,1566.0
3.001,1276.0,1845.0,748.0,1566.0
3.021,1276.0,1845.0,748.0,1566.0
3.042,1275.0,1843.0,748.0,1565.0
3.063,1276.0,1845.0,748.0,1567.0
3.083,1276.0,1843.0,748.0,1566.0
3.105,1274.0,1842.0,746.0,1564.0
3.126,1276.0,1844.0,747.0,1565.0
3.147,1274.0,1842.0,747.0,1564.0
3.168,1272.0,1840.0,745.0,1561.0
3.188,1274.0,1841.0,746.0,1563.0
3.209,1275.0,1844.0,748.0,1566.0
3.23,1277.0,1845.0,748.0,1566.0
3.25,1276.0,1844.0,748.0,1566.0
3.271,1277.0,1845.0,748.0,1567.0
3.292,1277.0,1845.0,749.0,1568.0
3.312,1274.0,1843.0,747.0,1564.0
3.333,1276.0,1845.0,749.0,1567.0
3.354,1277.0,1845.0,749.0,1566.0
3.374,1275.0,1843.0,747.0,1565.0
3.395,1276.0,1844.0,748.0,1565.0
3.416,1276.0,1845.0,748.0,1566.0
3.436,1277.0,1846.0,749.0,1567.0
3.457,1274.0,1843.0,749.0,1565.0
3.478,1276.0,1846.0,749.0,1566.0
3.498,1277.0,1846.0,747.0,1568.0
3.519,1275.0,1843.0,748.0,1566.0
3.54,1276.0,1844.0,748.0,1565.0
3.56,1277.0,1845.0,748.0,1566.0
3.581,1276.0,1843.0,748.0,1565.0
3.602,1276.0,1846.0,748.0,1566.0
3.622,1276.0,1844.0,748.0,1565.0
3.643,1277.0,1845.0,748.0,1566.0
3.664,1277.0,1845.0,748.0,1568.0
3.684,1277.0,1845.0,748.0,1568.0
3.705,1273.0,1841.0,746.0,1561.0
3.726,1275.0,1842.0,747.0,1564.0
3.747,1276.0,1844.0,748.0,1565.0
3.767,1277.0,1845.0,748.0,1568.0
3.788,1276.0,1844.0,748.0,1566.0
3.809,1275.0,1843.0,747.0,1565.0
3.829,1276.0,1843.0,747.0,1565.0
3.85,1276.0,1842.0,747.0,1565.0
3.871,1276.0,1844.0,747.0,1565.0
3.891,1275.0,1845.0,747.0,1566.0
3.912,1277.0,1844.0,749.0,1567.0
3.933,1276.0,1845.0,749.0,1566.0
3.953,1276.0,1844.0,749.0,1566.0
3.974,1277.0,1845.0,748.0,1568.0
3.995,1277.0,1845.0,748.0,1568.0
4.015,1276.0,1845.0,748.0,1566.0
4.036,1276.0,1844.0,748.0,1566.0
4.057,1276.0,1844.0,748.0,1565.0
4.077,1277.0,1845.0,749.0,1567.0
4.098,1275.0,1846.0,748.0,1565.0
4.119,1274.0,1841.0,747.0,1563.0
4.14,1276.0,1843.0,748.0,1565.0
4.161,1275.0,1842.0,746.0,1564.0
4.182,1272.0,1840.0,746.0,1562.0
4.203,1271.0,1837.0,745.0,1560.0
4.223,1272.0,1840.0,745.0,1561.0
4.244,1274.0,1842.0,746.0,1563.0
4.265,1274.0,1842.0,747.0,1563.0
4.285,1272.0,1838.0,745.0,1561.0
4.306,1272.0,1838.0,745.0,1560.0
4.326,1273.0,1840.0,746.0,1562.0
4.347,1273.0,1840.0,746.0,1562.0
4.368,1273.0,1840.0,746.0,1562.0
4.388,1270.0,1837.0,744.0,1560.0
4.409,1272.0,1839.0,746.0,1561.0
4.429,1272.0,1839.0,746.0,1562.0
4.45,1272.0,1838.0,746.0,1561.0
4.47,1272.0,1838.0,745.0,1561.0
4.491,1269.0,1835.0,742.0,1558.0
4.511,1274.0,1840.0,747.0,1563.0
4.532,1273.0,1837.0,745.0,1561.0
