t,front,rear,left,right
3.194,342.0,500.0,539.0,461.0
3.214,342.0,501.0,540.0,460.0
3.234,341.0,500.0,540.0,460.0
3.255,341.0,500.0,539.0,460.0
3.275,342.0,501.0,539.0,461.0
3.295,342.0,501.0,539.0,460.0
3.315,342.0,500.0,539.0,460.0
3.335,341.0,500.0,540.0,461.0
3.355,342.0,501.0,539.0,460.0
3.375,342.0,501.0,540.0,460.0
3.395,342.0,501.0,539.0,460.0
3.415,341.0,501.0,539.0,461.0
3.435,341.0,500.0,539.0,461.0
3.455,341.0,502.0,539.0,459.0
3.476,341.0,502.0,539.0,461.0
3.496,342.0,501.0,540.0,461.0
3.516,341.0,501.0,539.0,460.0
3.536,341.0,501.0,540.0,461.0
3.556,342.0,501.0,539.0,460.0
3.576,341.0,501.0,539.0,460.0
3.596,342.0,501.0,539.0,461.0
3.616,342.0,502.0,539.0,460.0
3.636,342.0,501.0,538.0,461.0
3.656,341.0,501.0,539.0,460.0
3.677,342.0,501.0,539.0,461.0
3.697,342.0,500.0,539.0,461.0
3.717,342.0,501.0,540.0,461.0
3.737,341.0,500.0,538.0,460.0
3.757,342.0,501.0,539.0,461.0
3.777,342.0,501.0,539.0,460.0
3.797,342.0,500.0,540.0,461.0
3.817,342.0,502.0,540.0,461.0
3.837,342.0,501.0,539.0,460.0
3.857,342.0,500.0,539.0,460.0
3.877,341.0,500.0,538.0,460.0
3.898,342.0,501.0,539.0,461.0
3.918,342.0,501.0,538.0,460.0
3.938,341.0,501.0,538.0,461.0
3.958,342.0,501.0,538.0,461.0
3.978,342.0,501.0,538.0,461.0
3.998,342.0,501.0,538.0,461.0
4.018,342.0,501.0,537.0,460.0
4.038,342.0,500.0,537.0,459.0
4.058,342.0,501.0,537.0,460.0
4.078,342.0,501.0,536.0,460.0
4.099,341.0,500.0,536.0,460.0
4.119,341.0,501.0,536.0,460.0
4.139,342.0,501.0,537.0,460.0
4.159,341.0,500.0,535.0,461.0
4.179,341.0,500.0,536.0,460.0
4.199,342.0,501.0,536.0,460.0
4.219,341.0,500.0,535.0,459.0
4.239,342.0,500.0,536.0,460.0
4.259,341.0,500.0,535.0,460.0
4.279,341.0,500.0,536.0,460.0
4.299,342.0,501.0,537.0,460.0
4.32,341.0,500.0,536.0,459.0
4.34,340.0,499.0,534.0,459.0
4.36,341.0,499.0,535.0,459.0
4.38,341.0,499.0,535.0,459.0
4.4,341.0,499.0,535.0,459.0
4.42,341.0,498.0,533.0,458.0
4.44,340.0,499.0,533.0,457.0
4.46,341.0,499.0,535.0,460.0
4.48,341.0,500.0,535.0,460.0
4.501,341.0,499.0,535.0,459.0
4.521,342.0,500.0,536.0,459.0
4.541,343.0,501.0,537.0,461.0
4.561,342.0,500.0,536.0,460.0
4.581,342.0,500.0,536.0,460.0
4.601,342.0,501.0,536.0,460.0
4.621,341.0,500.0,534.0,460.0
4.641,341.0,501.0,534.0,459.0
4.661,342.0,501.0,534.0,459.0
4.681,341.0,501.0,536.0,461.0
4.701,342.0,500.0,536.0,461.0
4.721,341.0,501.0,536.0,461.0
4.741,341.0,499.0,534.0,459.0
4.761,341.0,500.0,535.0,460.0
4.781,341.0,501.0,536.0,460.0
4.802,342.0,501.0,536.0,460.0
4.822,342.0,501.0,535.0,460.0
