t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,white_hits,state,reason,risk_sensor,linear_risk,turn_risk,near_edge,speed_level,turn_angle,turn_direction,turn_duration,left_cmd,right_cmd,healthy
0.311,987.0,1495.0,714.0,1770.0,0.8735,1.5316,0.7131,1.309,1.0912,,CRUISE,按区域分级巡航,,-0.6581,-0.5959,0,fast,0.0,,0.0,500,400,1
0.331,994.0,1499.0,720.0,1769.0,0.8762,1.5272,0.7159,1.3069,1.0915,,CRUISE,按区域分级巡航,,-0.651,-0.591,0,fast,0.0,,0.0,500,400,1
0.352,995.0,1499.0,720.0,1766.0,0.8925,1.5272,0.7298,1.3069,1.0997,,CRUISE,按区域分级巡航,,-0.6347,-0.5771,0,fast,0.0,,0.0,500,400,1
0.372,984.0,1492.0,724.0,1751.0,0.8925,1.5272,0.7298,1.3006,1.0966,,CRUISE,按区域分级巡航,,-0.6347,-0.5708,0,fast,0.0,,0.0,500,400,1
0.392,987.0,1494.0,723.0,1755.0,0.8735,1.5163,0.7382,1.2777,1.0756,,CRUISE,按区域分级巡航,,-0.6429,-0.5395,0,fast,0.0,,0.0,500,400,1
0.412,991.0,1492.0,716.0,1758.0,0.8735,1.512,0.7382,1.2777,1.0756,,CRUISE,按区域分级巡航,,-0.6385,-0.5395,0,fast,0.0,,0.0,500,400,1
0.432,982.0,1483.0,706.0,1750.0,0.8735,1.512,0.7187,1.2777,1.0756,,CRUISE,按区域分级巡航,,-0.6385,-0.559,0,fast,0.0,,0.0,500,400,1
0.452,969.0,1464.0,697.0,1745.0,0.8599,1.4924,0.6908,1.2672,1.0635,,CRUISE,按区域分级巡航,,-0.6325,-0.5764,0,fast,0.0,,0.0,500,400,1
0.472,969.0,1451.0,696.0,1738.0,0.8245,1.451,0.6657,1.2568,1.0406,,CRUISE,按区域分级巡航,,-0.6265,-0.591,0,fast,0.0,,0.0,500,400,1
0.492,961.0,1465.0,701.0,1728.0,0.8245,1.451,0.6657,1.2422,1.0333,,CRUISE,按区域分级巡航,,-0.6265,-0.5764,0,fast,0.0,,0.0,500,400,1
0.513,946.0,1454.0,702.0,1710.0,0.8027,1.4292,0.6769,1.2213,1.012,,CRUISE,按区域分级巡航,,-0.6265,-0.5444,0,fast,0.0,,0.0,500,400,1
0.533,934.0,1451.0,685.0,1704.0,0.7619,1.4292,0.6769,1.1837,0.9728,,CRUISE,按区域分级巡航,,-0.6673,-0.5068,0,fast,0.0,,0.0,500,400,1
0.553,918.0,1446.0,680.0,1687.0,0.7293,1.4227,0.6323,1.1712,0.9502,,CRUISE,按区域分级巡航,,-0.6934,-0.5389,0,fast,0.0,,0.0,500,400,1
0.573,912.0,1443.0,679.0,1690.0,0.6857,1.4118,0.6184,1.142,0.9138,,CRUISE,按区域分级巡航,,-0.7261,-0.5236,0,fast,0.0,,0.0,500,400,1
0.593,907.0,1424.0,678.0,1682.0,0.6694,1.4052,0.6156,1.1357,0.9025,,CRUISE,按区域分级巡航,,-0.7358,-0.5201,0,fast,0.0,,0.0,500,400,1
0.613,903.0,1412.0,671.0,1666.0,0.6558,1.3638,0.6128,1.1253,0.8905,,MEDIUM_CRUISE,按区域分级巡航,,-0.7081,-0.5124,0,medium,0.0,,0.0,450,400,1
0.633,910.0,1417.0,658.0,1673.0,0.6558,1.3486,0.5933,1.1065,0.8811,,MEDIUM_CRUISE,按区域分级巡航,,-0.6928,-0.5132,0,medium,0.0,,0.0,450,400,1
0.654,902.0,1404.0,654.0,1664.0,0.6449,1.3377,0.5571,1.0919,0.8684,,MEDIUM_CRUISE,按区域分级巡航,,-0.6928,-0.5348,0,medium,0.0,,0.0,450,400,1
0.674,889.0,1390.0,647.0,1641.0,0.6422,1.3203,0.546,1.0877,0.8649,,MEDIUM_CRUISE,按区域分级巡航,,-0.6781,-0.5417,0,medium,0.0,,0.0,450,400,1
0.694,887.0,1391.0,634.0,1635.0,0.6068,1.2919,0.5265,1.0397,0.8232,,MEDIUM_CRUISE,按区域分级巡航,,-0.6851,-0.5132,0,medium,0.0,,0.0,450,400,1
0.714,887.0,1391.0,634.0,1635.0,0.6014,1.2919,0.4903,1.0271,0.8143,,MEDIUM_CRUISE,按区域分级巡航,,-0.6906,-0.5369,0,medium,0.0,,0.0,450,400,1
0.734,872.0,1371.0,625.0,1628.0,0.6014,1.2919,0.4903,1.0271,0.8143,,MEDIUM_CRUISE,按区域分级巡航,,-0.6906,-0.5369,0,medium,0.0,,0.0,450,400,1
0.754,874.0,1369.0,627.0,1628.0,0.566,1.2484,0.4708,1.0125,0.7893,,MEDIUM_CRUISE,按区域分级巡航,,-0.6824,-0.5418,0,medium,0.0,,0.0,450,400,1
0.774,867.0,1355.0,634.0,1622.0,0.5605,1.244,0.4708,1.0125,0.7865,,MEDIUM_CRUISE,按区域分级巡航,,-0.6835,-0.5418,0,medium,0.0,,0.0,450,400,1
0.794,853.0,1328.0,628.0,1601.0,0.5469,1.2135,0.4735,1.0,0.7735,,MEDIUM_CRUISE,按区域分级巡航,,-0.6666,-0.5265,0,medium,0.0,,0.0,450,400,1
0.815,851.0,1316.0,624.0,1594.0,0.5088,1.1547,0.4735,0.9562,0.7325,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.6458,-0.4826,0,slow,0.0,,0.0,-400,-400,1
0.835,849.0,1309.0,610.0,1581.0,0.5034,1.1285,0.4624,0.9415,0.7225,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.6251,-0.4791,0,slow,0.0,,0.0,-400,-400,1
0.855,840.0,1304.0,604.0,1571.0,0.498,1.1133,0.4234,0.9144,0.7062,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.6153,-0.491,0,slow,0.0,,0.0,-400,-400,1
0.875,835.0,1298.0,608.0,1574.0,0.4735,1.1024,0.4178,0.8998,0.6866,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.6289,-0.482,0,slow,0.0,,0.0,-400,-400,1
0.895,839.0,1286.0,609.0,1562.0,0.4707,1.0893,0.4178,0.8935,0.6821,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.6186,-0.4757,0,slow,0.0,,0.0,-400,-400,1
0.915,834.0,1296.0,609.0,1555.0,0.4599,1.085,0.4206,0.8747,0.6673,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.6251,-0.4541,0,slow,0.0,,0.0,-400,-400,1
0.935,825.0,1286.0,602.0,1547.0,0.4571,1.0632,0.4206,0.8601,0.6586,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.606,-0.4395,0,slow,0.0,,0.0,-400,-400,1
0.955,823.0,1274.0,591.0,1536.0,0.4327,1.0632,0.4011,0.8434,0.638,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.6305,-0.4423,0,slow,0.0,,0.0,-400,-400,1
0.975,824.0,1262.0,593.0,1531.0,0.4299,1.037,0.376,0.8205,0.6252,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.6071,-0.4444,0,slow,0.0,,0.0,-400,-400,1
0.996,822.0,1254.0,589.0,1526.0,0.4272,1.0109,0.3705,0.81,0.6186,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.5837,-0.4395,0,slow,0.0,,0.0,-400,-400,1
1.016,821.0,1257.0,585.0,1520.0,0.4245,1.0,0.3649,0.7996,0.612,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.5755,-0.4347,0,slow,0.0,,0.0,-400,-400,1
1.036,819.0,1262.0,584.0,1521.0,0.4218,1.0,0.3538,0.7891,0.6055,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.5782,-0.4354,0,slow,0.0,,0.0,-400,-400,1
1.056,822.0,1264.0,584.0,1522.0,0.4218,1.0109,0.351,0.7891,0.6055,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.5891,-0.4382,0,slow,0.0,,0.0,-400,-400,1
1.076,821.0,1264.0,583.0,1520.0,0.4218,1.0153,0.351,0.7891,0.6055,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.5935,-0.4382,0,slow,0.0,,0.0,-400,-400,1
1.096,822.0,1266.0,584.0,1521.0,0.4245,1.0153,0.351,0.7891,0.6068,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.5908,-0.4382,0,slow,0.0,,0.0,-400,-400,1
1.116,822.0,1268.0,583.0,1522.0,0.4245,1.0196,0.3482,0.7891,0.6068,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.5951,-0.441,0,slow,0.0,,0.0,-400,-400,1
1.137,820.0,1264.0,583.0,1520.0,0.4245,1.0196,0.3482,0.7891,0.6068,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.5951,-0.441,0,slow,0.0,,0.0,-400,-400,1
1.157,821.0,1268.0,586.0,1523.0,0.4218,1.024,0.3482,0.7912,0.6065,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.6022,-0.443,0,slow,0.0,,0.0,-400,-400,1
1.177,820.0,1267.0,584.0,1522.0,0.419,1.0218,0.351,0.7912,0.6051,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.6027,-0.4403,0,slow,0.0,,0.0,-400,-400,1
1.197,819.0,1262.0,582.0,1516.0,0.419,1.0218,0.351,0.7912,0.6051,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.6027,-0.4403,0,slow,0.0,,0.0,-400,-400,1
1.217,819.0,1260.0,583.0,1517.0,0.4163,1.0109,0.3482,0.7808,0.5986,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.5946,-0.4326,0,slow,0.0,,0.0,-400,-400,1
1.238,820.0,1255.0,586.0,1519.0,0.4163,1.0065,0.3482,0.7808,0.5986,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.5902,-0.4326,0,slow,0.0,,0.0,-400,-400,1
1.258,819.0,1251.0,588.0,1522.0,0.4163,0.9956,0.3565,0.785,0.6006,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.5793,-0.4284,0,slow,0.0,,0.0,-400,-400,1
1.278,818.0,1256.0,592.0,1523.0,0.4163,0.9956,0.3621,0.7912,0.6038,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.5793,-0.4291,0,slow,0.0,,0.0,-400,-400,1
1.298,819.0,1262.0,592.0,1529.0,0.4163,0.9978,0.3733,0.7933,0.6048,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.5815,-0.4201,0,slow,0.0,,0.0,-400,-400,1
1.318,817.0,1276.0,595.0,1536.0,0.4136,1.0109,0.3733,0.8058,0.6097,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.5973,-0.4326,0,slow,0.0,,0.0,-400,-400,1
1.338,819.0,1280.0,608.0,1542.0,0.4163,1.0414,0.3816,0.8205,0.6184,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.6251,-0.4388,0,slow,0.0,,0.0,-400,-400,1
1.358,822.0,1288.0,608.0,1546.0,0.4163,1.0501,0.4178,0.833,0.6254,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.6338,-0.4152,0,slow,0.0,,0.0,-400,-400,1
1.378,828.0,1285.0,603.0,1553.0,0.4245,1.061,0.4178,0.8413,0.6329,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.6365,-0.4235,0,slow,0.0,,0.0,-400,-400,1
1.398,834.0,1281.0,605.0,1560.0,0.4408,1.061,0.4095,0.8559,0.6484,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.6202,-0.4465,0,slow,0.0,,0.0,-400,-400,1
1.423,834.0,1281.0,605.0,1560.0,0.4571,1.0523,0.4095,0.8706,0.6639,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.5951,-0.4611,0,danger_turn,180.0,right,1.2,625,-625,1
1.443,827.0,1292.0,607.0,1564.0,0.4571,1.0523,0.4095,0.8706,0.6639,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.5951,-0.4611,0,danger_turn,180.0,right,1.2,625,-625,1
1.463,831.0,1290.0,605.0,1560.0,0.449,1.0719,0.4095,0.8706,0.6598,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.6229,-0.4611,0,danger_turn,180.0,right,1.2,625,-625,1
1.483,835.0,1291.0,607.0,1570.0,0.449,1.0741,0.415,0.8789,0.6639,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.6251,-0.4639,0,danger_turn,180.0,right,1.2,625,-625,1
1.503,840.0,1295.0,616.0,1563.0,0.4599,1.0741,0.415,0.8768,0.6683,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.6142,-0.4618,0,danger_turn,180.0,right,1.2,625,-625,1
1.523,839.0,1305.0,621.0,1582.0,0.4707,1.0828,0.4401,0.8914,0.6811,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.612,-0.4513,0,danger_turn,180.0,right,1.2,625,-625,1
1.543,838.0,1308.0,624.0,1585.0,0.4707,1.1046,0.454,0.9165,0.6936,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.6338,-0.4625,0,danger_turn,180.0,right,1.2,625,-625,1
1.563,849.0,1324.0,627.0,1605.0,0.4707,1.1111,0.4624,0.9228,0.6968,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.6404,-0.4604,0,danger_turn,180.0,right,1.2,625,-625,1
1.583,851.0,1332.0,628.0,1614.0,0.498,1.146,0.4708,0.9645,0.7312,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.648,-0.4938,0,danger_turn,180.0,right,1.2,625,-625,1
1.604,866.0,1349.0,625.0,1620.0,0.5034,1.1634,0.4708,0.9833,0.7433,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.66,-0.5125,0,danger_turn,180.0,right,1.2,625,-625,1
1.624,873.0,1346.0,624.0,1620.0,0.5442,1.1939,0.4652,0.9958,0.77,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.6497,-0.5306,0,danger_turn,180.0,right,1.2,625,-625,1
1.644,862.0,1361.0,624.0,1618.0,0.5442,1.2004,0.4624,0.9958,0.77,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.6562,-0.5334,0,danger_turn,180.0,right,1.2,625,-625,1
1.664,875.0,1363.0,623.0,1634.0,0.5633,1.2266,0.4624,0.9958,0.7795,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.6633,-0.5334,0,danger_turn,180.0,right,1.2,625,-625,1
1.684,875.0,1366.0,621.0,1644.0,0.5687,1.2309,0.4596,1.0251,0.7969,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.6622,-0.5654,0,danger_turn,180.0,right,1.2,625,-625,1
1.704,874.0,1379.0,627.0,1645.0,0.5687,1.2375,0.4596,1.0459,0.8073,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.6688,-0.5863,0,danger_turn,180.0,right,1.2,625,-625,1
1.725,889.0,1376.0,636.0,1653.0,0.5687,1.2593,0.4708,1.048,0.8084,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.6906,-0.5773,0,danger_turn,180.0,right,1.2,625,-625,1
1.745,893.0,1377.0,641.0,1662.0,0.6068,1.2614,0.4958,1.0647,0.8358,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.6546,-0.5689,0,danger_turn,180.0,right,1.2,625,-625,1
1.765,894.0,1384.0,649.0,1669.0,0.6177,1.2614,0.5097,1.0835,0.8506,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.6438,-0.5738,0,danger_turn,180.0,right,1.2,625,-625,1
1.785,902.0,1382.0,647.0,1689.0,0.6204,1.2723,0.5265,1.0981,0.8593,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.6519,-0.5717,0,danger_turn,180.0,right,1.2,625,-625,1
1.805,907.0,1378.0,646.0,1696.0,0.6422,1.2723,0.5265,1.1399,0.891,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.6302,-0.6134,0,danger_turn,180.0,right,1.2,625,-625,1
1.825,908.0,1371.0,647.0,1707.0,0.6558,1.2636,0.5265,1.1545,0.9051,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.6078,-0.628,0,danger_turn,180.0,right,1.2,625,-625,1
1.845,915.0,1367.0,655.0,1708.0,0.6585,1.2484,0.5265,1.1775,0.918,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.5899,-0.651,0,danger_turn,180.0,right,1.2,625,-625,1
1.866,922.0,1368.0,660.0,1712.0,0.6776,1.2418,0.5487,1.1795,0.9285,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.5643,-0.6308,0,danger_turn,180.0,right,1.2,625,-625,1
1.886,932.0,1364.0,655.0,1715.0,0.6966,1.2397,0.5487,1.1879,0.9422,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.5431,-0.6391,0,danger_turn,180.0,right,1.2,625,-625,1
1.906,941.0,1367.0,657.0,1708.0,0.7238,1.2397,0.5543,1.1879,0.9559,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.5158,-0.6336,0,danger_turn,180.0,right,1.2,625,-625,1
1.926,950.0,1360.0,654.0,1704.0,0.7483,1.2331,0.5487,1.1795,0.9639,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.4848,-0.6308,0,danger_turn,180.0,right,1.2,625,-625,1
1.946,948.0,1361.0,653.0,1710.0,0.7673,1.2266,0.546,1.1795,0.9734,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.4592,-0.6336,0,danger_turn,180.0,right,1.2,625,-625,1
1.966,954.0,1356.0,654.0,1704.0,0.7728,1.2244,0.546,1.1712,0.972,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.4516,-0.6252,0,danger_turn,180.0,right,1.2,625,-625,1
1.987,976.0,1346.0,656.0,1700.0,0.7837,1.2157,0.546,1.1712,0.9774,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.432,-0.6252,0,danger_turn,180.0,right,1.2,625,-625,1
2.007,976.0,1346.0,656.0,1700.0,0.8435,1.1939,0.5515,1.1628,1.0032,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.3504,-0.6113,0,danger_turn,180.0,right,1.2,625,-625,1
2.027,981.0,1326.0,655.0,1696.0,0.8435,1.1939,0.5515,1.1628,1.0032,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.3504,-0.6113,0,danger_turn,180.0,right,1.2,625,-625,1
2.047,977.0,1309.0,653.0,1688.0,0.8463,1.1503,0.5487,1.1545,0.9983,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.3041,-0.6057,0,danger_turn,180.0,right,1.2,625,-625,1
2.067,981.0,1308.0,649.0,1702.0,0.8571,1.1133,0.5432,1.1545,0.9852,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.2561,-0.6113,0,danger_turn,180.0,right,1.2,625,-625,1
2.087,981.0,1307.0,648.0,1704.0,0.8571,1.1111,0.532,1.167,0.9841,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.254,-0.635,0,danger_turn,180.0,right,1.2,625,-625,1
2.107,977.0,1295.0,650.0,1699.0,0.8571,1.1089,0.532,1.167,0.983,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.2518,-0.635,0,danger_turn,180.0,right,1.2,625,-625,1
2.127,969.0,1294.0,648.0,1696.0,0.8463,1.0828,0.5292,1.1608,0.9645,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.2365,-0.6315,0,danger_turn,180.0,right,1.2,625,-625,1
2.147,958.0,1288.0,648.0,1678.0,0.8245,1.0806,0.5292,1.1545,0.9525,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.2561,-0.6252,0,danger_turn,180.0,right,1.2,625,-625,1
2.168,961.0,1288.0,654.0,1661.0,0.8027,1.0675,0.5292,1.1169,0.9351,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.2648,-0.5877,0,danger_turn,180.0,right,1.2,625,-625,1
2.188,960.0,1280.0,665.0,1641.0,0.8,1.0675,0.546,1.0814,0.9338,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.2675,-0.5355,0,danger_turn,180.0,right,1.2,625,-625,1
2.208,964.0,1284.0,668.0,1645.0,0.8027,1.0588,0.5766,1.048,0.9254,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.2561,-0.4714,0,danger_turn,180.0,right,1.2,625,-625,1
2.228,972.0,1270.0,675.0,1642.0,0.8109,1.0501,0.585,1.0418,0.9263,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.2392,-0.4568,0,danger_turn,180.0,right,1.2,625,-625,1
2.248,973.0,1245.0,681.0,1625.0,0.8327,1.0283,0.6045,1.0418,0.9305,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.1957,-0.4373,0,danger_turn,180.0,right,1.2,625,-625,1
2.268,976.0,1249.0,679.0,1629.0,0.8354,0.9826,0.6156,1.0146,0.909,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.1472,-0.399,0,danger_turn,180.0,right,1.2,625,-625,1
2.288,975.0,1256.0,685.0,1612.0,0.8408,0.9826,0.6212,1.0063,0.9117,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.1418,-0.3851,0,danger_turn,180.0,right,1.2,625,-625,1
2.308,974.0,1251.0,697.0,1614.0,0.8408,0.9869,0.6323,0.9833,0.9121,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.1461,-0.351,0,danger_turn,180.0,right,1.2,625,-625,1
2.328,978.0,1234.0,699.0,1601.0,0.8408,0.9869,0.6657,0.9791,0.91,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.1461,-0.3134,0,danger_turn,180.0,right,1.2,625,-625,1
2.348,973.0,1225.0,706.0,1591.0,0.8381,0.9499,0.6713,0.9562,0.894,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.1118,-0.2848,0,danger_turn,180.0,right,1.2,625,-625,1
2.369,968.0,1228.0,696.0,1576.0,0.8354,0.9368,0.6713,0.9353,0.8853,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.1014,-0.264,0,danger_turn,180.0,right,1.2,625,-625,1
2.389,966.0,1219.0,694.0,1552.0,0.8218,0.9303,0.663,0.904,0.8629,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.1085,-0.241,0,danger_turn,180.0,right,1.2,625,-625,1
2.409,961.0,1227.0,708.0,1540.0,0.8163,0.9346,0.663,0.8539,0.8351,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.1183,-0.1909,0,danger_turn,180.0,right,1.2,625,-625,1
2.429,952.0,1236.0,714.0,1531.0,0.8027,0.9346,0.6964,0.8288,0.8158,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.1319,-0.1324,0,danger_turn,180.0,right,1.2,625,-625,1
2.449,953.0,1242.0,726.0,1517.0,0.781,0.9542,0.7131,0.81,0.7955,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.1733,-0.0969,0,danger_turn,180.0,right,1.2,625,-625,1
2.469,963.0,1250.0,741.0,1511.0,0.781,0.9673,0.7465,0.7808,0.7809,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.1864,-0.0343,0,danger_turn,180.0,right,1.2,625,-625,1
2.489,967.0,1255.0,750.0,1506.0,0.8082,0.9847,0.7883,0.7683,0.7982,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.1766,0.02,0,danger_turn,180.0,right,1.2,625,-625,1
2.509,972.0,1258.0,740.0,1486.0,0.819,0.9956,0.7883,0.7578,0.8037,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.1766,0.0305,0,danger_turn,180.0,right,1.2,625,-625,1
2.529,973.0,1266.0,736.0,1504.0,0.8327,1.0022,0.7855,0.7537,0.8091,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.1695,0.0319,0,danger_turn,180.0,right,1.2,625,-625,1
2.549,969.0,1267.0,744.0,1510.0,0.8327,1.0196,0.7855,0.7537,0.8091,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.187,0.0319,0,danger_turn,180.0,right,1.2,625,-625,1
2.57,956.0,1269.0,747.0,1507.0,0.8245,1.0218,0.7967,0.7599,0.8106,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.1973,0.0367,0,danger_turn,180.0,right,1.2,625,-625,1
2.59,949.0,1269.0,745.0,1502.0,0.7891,1.0261,0.7994,0.7599,0.7943,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.237,0.0395,0,danger_turn,180.0,right,1.2,625,-625,1
2.61,949.0,1269.0,745.0,1502.0,0.7701,1.0261,0.7994,0.7495,0.7848,,EDGE_TURN,小转未改善，直接大转 180 度,left,-0.2561,0.05,0,danger_turn,180.0,right,1.2,625,-625,1
