t,left,right,diff,valid
7.042,17.0,20.0,-3.0,1
7.062,16.0,20.0,-4.0,1
7.082,33.0,21.0,12.0,1
7.102,17.0,20.0,-3.0,1
7.122,18.0,20.0,-2.0,1
7.142,16.0,21.0,-5.0,1
7.162,17.0,20.0,-3.0,1
7.182,16.0,20.0,-4.0,1
7.203,17.0,20.0,-3.0,1
7.223,16.0,21.0,-5.0,1
7.243,17.0,20.0,-3.0,1
7.263,16.0,20.0,-4.0,1
7.283,17.0,20.0,-3.0,1
7.303,17.0,20.0,-3.0,1
7.323,34.0,20.0,14.0,1
7.343,100.0,21.0,79.0,1
7.364,17.0,21.0,-4.0,1
7.384,17.0,20.0,-3.0,1
7.404,17.0,20.0,-3.0,1
7.424,16.0,25.0,-9.0,1
7.444,23.0,32.0,-9.0,1
7.464,20.0,20.0,0.0,1
7.484,182.0,20.0,162.0,1
7.504,16.0,20.0,-4.0,1
7.524,17.0,19.0,-2.0,1
7.545,25.0,20.0,5.0,1
7.565,17.0,20.0,-3.0,1
7.585,19.0,20.0,-1.0,1
7.605,17.0,20.0,-3.0,1
7.625,17.0,20.0,-3.0,1
7.645,17.0,20.0,-3.0,1
7.665,17.0,19.0,-2.0,1
7.685,41.0,20.0,21.0,1
7.705,75.0,20.0,55.0,1
7.726,27.0,20.0,7.0,1
7.746,17.0,20.0,-3.0,1
7.766,17.0,20.0,-3.0,1
7.786,17.0,33.0,-16.0,1
7.806,51.0,20.0,31.0,1
7.826,101.0,21.0,80.0,1
7.846,167.0,19.0,148.0,1
7.866,24.0,28.0,-4.0,1
7.886,19.0,20.0,-1.0,1
7.907,16.0,20.0,-4.0,1
7.927,17.0,20.0,-3.0,1
7.947,67.0,20.0,47.0,1
7.967,19.0,20.0,-1.0,1
7.987,17.0,20.0,-3.0,1
8.007,17.0,20.0,-3.0,1
8.027,100.0,20.0,80.0,1
8.047,41.0,20.0,21.0,1
8.068,82.0,20.0,62.0,1
8.088,18.0,21.0,-3.0,1
8.108,16.0,20.0,-4.0,1
8.128,17.0,19.0,-2.0,1
8.148,133.0,21.0,112.0,1
8.168,19.0,20.0,-1.0,1
8.188,53.0,23.0,30.0,1
8.208,168.0,32.0,136.0,1
8.228,19.0,20.0,-1.0,1
