t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,fall,fall_edge,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,adc_left,adc_right,adc_signal_raw,diff,state,reason,left_cmd,right_cmd,healthy
1.084,514.0,729.0,372.0,1252.0,-0.4218,-0.1503,-0.2423,0.2317,0,0,0,0,0,0,0,1,1,16.0,20.0,20.0,-4.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.104,513.0,728.0,371.0,1252.0,-0.4163,-0.1503,-0.2423,0.2276,0,0,0,0,0,0,0,1,1,17.0,20.0,20.0,-3.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 1/3,400,400,1
1.124,514.0,729.0,372.0,1255.0,-0.4136,-0.1503,-0.2396,0.2276,0,0,0,0,0,0,0,1,1,16.0,21.0,21.0,-5.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 1/3,400,400,1
1.145,515.0,728.0,372.0,1253.0,-0.4136,-0.1525,-0.2396,0.2296,0,0,0,0,0,0,0,1,1,16.0,26.0,26.0,-10.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 1/3,400,400,1
1.166,516.0,729.0,372.0,1255.0,-0.4109,-0.1503,-0.2396,0.2338,0,0,0,0,0,0,0,1,1,17.0,20.0,20.0,-3.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 1/3,400,400,1
1.186,516.0,730.0,372.0,1255.0,-0.4082,-0.1503,-0.2396,0.2338,0,0,0,0,0,0,0,1,1,16.0,21.0,21.0,-5.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 1/3,400,400,1
1.206,515.0,729.0,371.0,1252.0,-0.4082,-0.1503,-0.2396,0.2338,0,0,0,0,0,0,0,1,1,17.0,21.0,21.0,-4.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 1/3,400,400,1
1.226,515.0,729.0,372.0,1254.0,-0.4109,-0.1503,-0.2396,0.2317,0,0,0,0,0,0,0,1,1,17.0,20.0,20.0,-3.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 1/3,400,400,1
1.246,516.0,730.0,372.0,1257.0,-0.4109,-0.1503,-0.2396,0.2317,0,0,0,0,0,0,0,1,1,17.0,22.0,22.0,-5.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 1/3,400,400,1
1.266,516.0,729.0,372.0,1261.0,-0.4082,-0.1503,-0.2396,0.238,0,0,0,0,0,0,0,1,1,17.0,21.0,21.0,-4.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 1/3,400,400,1
1.286,515.0,728.0,372.0,1265.0,-0.4082,-0.1503,-0.2396,0.2463,0,0,0,0,0,0,0,1,1,17.0,20.0,20.0,-3.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 1/3,400,400,1
1.306,516.0,728.0,371.0,1271.0,-0.4082,-0.1525,-0.2396,0.2547,0,0,0,0,0,0,0,1,1,16.0,33.0,33.0,-17.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 1/3,400,400,1
1.327,518.0,728.0,368.0,1275.0,-0.4082,-0.1525,-0.2423,0.2672,0,0,0,0,0,0,0,1,1,17.0,21.0,21.0,-4.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 1/3,400,400,1
1.347,518.0,726.0,363.0,1270.0,-0.4027,-0.1525,-0.2507,0.2672,0,0,0,0,0,0,0,1,1,17.0,21.0,21.0,-4.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 1/3,400,400,1
1.367,515.0,729.0,356.0,1256.0,-0.4027,-0.1525,-0.2646,0.2651,0,0,0,0,0,0,0,1,1,16.0,20.0,20.0,-4.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 1/3,400,400,1
1.387,515.0,729.0,356.0,1256.0,-0.4109,-0.1503,-0.2841,0.2359,0,0,0,0,0,0,0,1,1,16.0,20.0,20.0,-4.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 1/3,400,400,1
1.407,515.0,730.0,353.0,1237.0,-0.4109,-0.1503,-0.2841,0.2359,0,0,0,0,0,0,0,1,1,18.0,21.0,21.0,-3.0,ADC_CORRECT,靠墙脉冲完成，重新采样,0,0,1
1.427,516.0,725.0,355.0,1203.0,-0.4109,-0.1503,-0.2869,0.1962,0,0,0,0,0,0,0,1,1,17.0,22.0,22.0,-5.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.448,518.0,725.0,362.0,1187.0,-0.4082,-0.159,-0.2869,0.1253,0,0,0,0,0,0,0,1,1,16.0,20.0,20.0,-4.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.468,518.0,729.0,367.0,1190.0,-0.4027,-0.159,-0.2674,0.0981,0,0,0,0,0,0,0,1,1,17.0,21.0,21.0,-4.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.488,520.0,729.0,372.0,1200.0,-0.4027,-0.1503,-0.2535,0.0981,0,0,0,0,0,0,0,1,1,16.0,22.0,22.0,-6.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.508,530.0,733.0,381.0,1205.0,-0.3973,-0.1503,-0.2396,0.119,0,0,0,0,0,0,0,1,1,16.0,20.0,20.0,-4.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.528,539.0,735.0,389.0,1183.0,-0.3701,-0.1416,-0.2145,0.119,0,0,0,0,0,0,0,1,1,16.0,21.0,21.0,-5.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.548,536.0,737.0,393.0,1143.0,-0.3537,-0.1373,-0.1922,0.0835,0,0,0,0,0,0,0,1,1,16.0,33.0,33.0,-17.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.568,528.0,736.0,391.0,1113.0,-0.3537,-0.1351,-0.1866,0.0,0,0,0,0,0,0,0,1,1,16.0,25.0,25.0,-9.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.588,524.0,737.0,389.0,1090.0,-0.3755,-0.1329,-0.1866,-0.0626,1,0,0,0,0,0,0,1,1,16.0,20.0,20.0,-4.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 2/3,400,400,1
1.609,519.0,736.0,386.0,1079.0,-0.3864,-0.1351,-0.1922,-0.1106,1,0,0,0,0,0,0,1,1,16.0,21.0,21.0,-5.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 2/3,400,400,1
1.63,516.0,735.0,384.0,1069.0,-0.4,-0.1351,-0.2006,-0.1336,1,1,0,0,0,0,0,1,1,16.0,22.0,22.0,-6.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 2/3,400,400,1
1.65,515.0,739.0,386.0,1069.0,-0.4082,-0.1351,-0.2006,-0.1545,1,0,0,0,0,0,0,1,1,16.0,22.0,22.0,-6.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 2/3,400,400,1
1.67,513.0,738.0,386.0,1068.0,-0.4109,-0.1307,-0.2006,-0.1545,1,0,0,0,0,0,0,1,1,16.0,21.0,21.0,-5.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 2/3,400,400,1
1.69,513.0,740.0,386.0,1069.0,-0.4163,-0.1285,-0.2006,-0.1545,1,0,0,0,0,0,0,1,1,16.0,21.0,21.0,-5.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 2/3,400,400,1
1.71,513.0,740.0,387.0,1069.0,-0.4163,-0.1264,-0.2006,-0.1545,1,0,0,0,0,0,0,1,1,17.0,21.0,21.0,-4.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 2/3,400,400,1
1.73,513.0,740.0,387.0,1070.0,-0.4163,-0.1264,-0.1978,-0.1545,1,0,0,0,0,0,0,1,1,16.0,21.0,21.0,-5.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 2/3,400,400,1
1.751,513.0,740.0,387.0,1070.0,-0.4163,-0.1264,-0.1978,-0.1524,1,0,0,0,0,0,0,1,1,16.0,21.0,21.0,-5.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 2/3,400,400,1
1.771,511.0,739.0,384.0,1069.0,-0.4163,-0.1264,-0.1978,-0.1524,1,0,0,0,0,0,0,1,1,17.0,21.0,21.0,-4.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 2/3,400,400,1
1.791,511.0,741.0,383.0,1073.0,-0.4218,-0.1264,-0.2061,-0.1524,1,0,0,0,0,0,0,1,1,17.0,21.0,21.0,-4.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 2/3,400,400,1
1.811,510.0,740.0,381.0,1067.0,-0.4218,-0.1264,-0.2089,-0.1545,1,0,0,0,1,0,0,1,1,17.0,21.0,21.0,-4.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 2/3,400,400,1
1.831,509.0,740.0,378.0,1057.0,-0.4245,-0.1264,-0.2145,-0.1587,1,0,0,0,1,0,0,1,1,18.0,20.0,20.0,-2.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 2/3,400,400,1
1.851,512.0,742.0,375.0,1053.0,-0.4245,-0.1264,-0.2228,-0.1795,1,0,0,0,1,0,0,1,1,17.0,20.0,20.0,-3.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 2/3,400,400,1
1.871,517.0,745.0,373.0,1035.0,-0.419,-0.122,-0.2312,-0.1879,1,0,0,0,1,0,0,1,1,17.0,21.0,21.0,-4.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 2/3,400,400,1
1.891,517.0,742.0,375.0,1013.0,-0.4054,-0.122,-0.2312,-0.2255,1,0,0,0,1,0,0,1,1,17.0,21.0,21.0,-4.0,ADC_CORRECT,靠墙脉冲完成，重新采样,0,0,1
1.912,519.0,741.0,378.0,1012.0,-0.4054,-0.122,-0.2312,-0.2714,1,0,0,0,1,0,0,1,1,17.0,21.0,21.0,-4.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.932,522.0,737.0,378.0,1019.0,-0.4,-0.1242,-0.2228,-0.2714,1,0,0,0,1,0,0,1,1,18.0,21.0,21.0,-3.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.952,529.0,733.0,381.0,1029.0,-0.3918,-0.1329,-0.2228,-0.2589,1,0,0,0,1,0,0,1,1,17.0,20.0,20.0,-3.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.972,525.0,732.0,388.0,1041.0,-0.3837,-0.1416,-0.2145,-0.238,1,0,0,0,1,0,0,1,1,16.0,21.0,21.0,-5.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.992,525.0,728.0,392.0,1046.0,-0.3837,-0.1438,-0.195,-0.2129,1,0,0,0,1,0,0,1,1,16.0,21.0,21.0,-5.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
2.012,534.0,728.0,386.0,1059.0,-0.3837,-0.1525,-0.195,-0.2025,1,0,0,0,1,0,0,1,1,19.0,20.0,20.0,-1.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
2.032,548.0,730.0,376.0,1071.0,-0.3592,-0.1525,-0.2006,-0.1754,1,0,0,0,1,0,0,1,1,16.0,21.0,21.0,-5.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
2.053,552.0,731.0,368.0,1063.0,-0.3211,-0.1481,-0.2284,-0.167,1,0,0,0,1,0,0,1,1,16.0,20.0,20.0,-4.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
2.073,551.0,735.0,365.0,1059.0,-0.3129,-0.146,-0.2507,-0.167,1,0,0,0,1,0,0,1,1,14.0,21.0,21.0,-7.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 3/3,400,400,1
2.093,548.0,738.0,363.0,1055.0,-0.3129,-0.1373,-0.2591,-0.1754,1,0,0,0,1,0,0,1,1,16.0,22.0,22.0,-6.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 3/3,400,400,1
2.113,548.0,738.0,363.0,1055.0,-0.3211,-0.1307,-0.2646,-0.1837,1,0,0,0,1,0,0,1,1,16.0,22.0,22.0,-6.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 3/3,400,400,1
2.133,547.0,741.0,362.0,1053.0,-0.3211,-0.1307,-0.2646,-0.1837,1,0,0,0,1,0,0,1,1,17.0,21.0,21.0,-4.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 3/3,400,400,1
2.153,547.0,744.0,363.0,1053.0,-0.3238,-0.1242,-0.2646,-0.1879,1,0,0,0,1,0,0,1,1,17.0,21.0,21.0,-4.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 3/3,400,400,1
2.173,546.0,744.0,362.0,1052.0,-0.3238,-0.1176,-0.2674,-0.1879,1,0,0,0,1,0,0,1,1,16.0,22.0,22.0,-6.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 3/3,400,400,1
2.193,549.0,746.0,363.0,1056.0,-0.3238,-0.1176,-0.2646,-0.1879,1,0,0,0,1,0,0,1,1,17.0,21.0,21.0,-4.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 3/3,400,400,1
2.213,548.0,749.0,364.0,1059.0,-0.3211,-0.1133,-0.2646,-0.1816,1,0,0,0,1,0,0,1,1,17.0,21.0,21.0,-4.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 3/3,400,400,1
2.234,548.0,750.0,363.0,1060.0,-0.3211,-0.1068,-0.2646,-0.1754,1,0,0,0,1,0,0,1,1,17.0,21.0,21.0,-4.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 3/3,400,400,1
2.254,550.0,752.0,363.0,1059.0,-0.3211,-0.1046,-0.2646,-0.1754,1,0,0,0,1,0,0,1,1,17.0,33.0,33.0,-16.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 3/3,400,400,1
2.274,550.0,755.0,363.0,1059.0,-0.3156,-0.1002,-0.2646,-0.1754,1,0,0,0,1,0,0,1,1,17.0,21.0,21.0,-4.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 3/3,400,400,1
2.294,549.0,760.0,361.0,1056.0,-0.3156,-0.0937,-0.2646,-0.1754,1,0,0,0,1,0,0,1,1,17.0,21.0,21.0,-4.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 3/3,400,400,1
2.314,550.0,763.0,360.0,1052.0,-0.3156,-0.0828,-0.2702,-0.1816,1,0,0,0,1,0,0,1,1,17.0,31.0,31.0,-14.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 3/3,400,400,1
2.334,553.0,763.0,360.0,1039.0,-0.3156,-0.0763,-0.273,-0.19,1,0,0,0,1,0,0,1,1,42.0,20.0,42.0,22.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 3/3,400,400,1
2.354,558.0,760.0,360.0,1036.0,-0.3075,-0.0763,-0.273,-0.2171,1,0,0,0,1,0,0,1,1,17.0,22.0,22.0,-5.0,ADC_APPROACH,ADC 信号弱 21，靠墙脉冲 3/3,400,400,1
2.374,565.0,767.0,364.0,1040.0,-0.2939,-0.0763,-0.273,-0.2171,1,0,0,0,1,0,0,1,1,17.0,22.0,22.0,-5.0,ADC_CORRECT,靠墙脉冲完成，重新采样,0,0,1
2.394,570.0,766.0,365.0,1035.0,-0.2748,-0.0697,-0.2618,-0.2234,1,0,0,0,1,0,0,1,1,18.0,21.0,21.0,-3.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
2.415,571.0,763.0,371.0,1033.0,-0.2612,-0.0697,-0.2591,-0.2255,1,0,0,0,1,0,0,1,1,17.0,22.0,22.0,-5.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
2.435,574.0,759.0,373.0,1033.0,-0.2585,-0.0763,-0.2423,-0.2296,1,0,0,0,1,0,0,1,1,17.0,21.0,21.0,-4.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
2.455,573.0,756.0,374.0,1041.0,-0.2531,-0.085,-0.2368,-0.2296,1,0,0,0,1,0,0,1,1,16.0,21.0,21.0,-5.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
