t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,fall,fall_edge,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,adc_left,adc_right,adc_signal_raw,diff,state,reason,left_cmd,right_cmd,healthy
2.376,540.0,728.0,357.0,1019.0,-0.3429,-0.1525,-0.2841,-0.2589,1,0,0,0,0,0,0,0,1,166.0,21.0,166.0,145.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.396,539.0,727.0,356.0,1019.0,-0.3429,-0.1547,-0.2841,-0.2589,1,0,0,0,0,0,0,0,1,250.0,32.0,250.0,218.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.416,540.0,727.0,356.0,1019.0,-0.3429,-0.1547,-0.2841,-0.2589,1,0,0,0,0,0,0,0,1,184.0,23.0,184.0,161.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.436,540.0,727.0,357.0,1020.0,-0.3429,-0.1547,-0.2841,-0.2589,1,0,0,0,0,0,0,0,1,101.0,21.0,101.0,80.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.456,540.0,728.0,357.0,1020.0,-0.3429,-0.1547,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,232.0,20.0,232.0,212.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.476,541.0,727.0,356.0,1019.0,-0.3429,-0.1547,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,249.0,21.0,249.0,228.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.497,539.0,728.0,356.0,1020.0,-0.3429,-0.1525,-0.2841,-0.2568,1,0,0,0,0,0,0,0,1,183.0,21.0,183.0,162.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.517,539.0,727.0,358.0,1019.0,-0.3456,-0.1547,-0.2841,-0.2589,1,0,0,0,0,0,0,0,1,183.0,20.0,183.0,163.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.537,540.0,728.0,356.0,1021.0,-0.3456,-0.1525,-0.2841,-0.2568,1,0,0,0,0,0,0,0,1,148.0,20.0,148.0,128.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.557,540.0,728.0,357.0,1020.0,-0.3429,-0.1525,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,460.0,20.0,460.0,440.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.577,540.0,728.0,357.0,1020.0,-0.3429,-0.1525,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,216.0,20.0,216.0,196.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.597,540.0,727.0,354.0,1019.0,-0.3429,-0.1525,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,150.0,19.0,150.0,131.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.617,540.0,728.0,357.0,1021.0,-0.3429,-0.1525,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,149.0,21.0,149.0,128.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.637,540.0,728.0,357.0,1021.0,-0.3429,-0.1525,-0.2813,-0.2547,1,0,0,0,0,0,0,0,1,17.0,21.0,21.0,-4.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.658,540.0,728.0,357.0,1021.0,-0.3429,-0.1525,-0.2813,-0.2547,1,0,0,0,0,0,0,0,1,17.0,21.0,21.0,-4.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.678,539.0,725.0,356.0,1018.0,-0.3429,-0.1525,-0.2813,-0.2547,1,0,0,0,0,0,0,0,1,255.0,35.0,255.0,220.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.698,540.0,727.0,356.0,1019.0,-0.3429,-0.1547,-0.2841,-0.2589,1,0,0,0,0,0,0,0,1,216.0,21.0,216.0,195.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.718,540.0,728.0,357.0,768.0,-0.3429,-0.1547,-0.2841,-0.261,1,0,0,0,0,0,0,0,1,608.0,20.0,608.0,588.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.738,540.0,728.0,357.0,1019.0,-0.3429,-0.1525,-0.2813,-0.2589,1,0,0,0,0,0,0,0,1,183.0,20.0,183.0,163.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.758,539.0,727.0,356.0,1018.0,-0.3429,-0.1525,-0.2813,-0.261,1,0,0,0,0,0,0,0,1,493.0,22.0,493.0,471.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.778,540.0,728.0,357.0,1024.0,-0.3429,-0.1525,-0.2813,-0.2589,1,0,0,0,0,0,0,0,1,250.0,21.0,250.0,229.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.798,541.0,729.0,357.0,1021.0,-0.3429,-0.1525,-0.2813,-0.2547,1,0,0,0,0,0,0,0,1,16.0,21.0,21.0,-5.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.818,539.0,726.0,358.0,1019.0,-0.3429,-0.1525,-0.2813,-0.2547,1,0,0,0,0,0,0,0,1,238.0,28.0,238.0,210.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.839,540.0,727.0,357.0,1020.0,-0.3429,-0.1547,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,183.0,33.0,183.0,150.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.859,540.0,729.0,357.0,1024.0,-0.3429,-0.1547,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,575.0,20.0,575.0,555.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.879,540.0,729.0,357.0,1021.0,-0.3429,-0.1503,-0.2813,-0.2547,1,0,0,0,0,0,0,0,1,186.0,21.0,186.0,165.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.899,539.0,727.0,357.0,1020.0,-0.3429,-0.1503,-0.2813,-0.2547,1,0,0,0,0,0,0,0,1,249.0,33.0,249.0,216.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.919,541.0,728.0,357.0,1020.0,-0.3429,-0.1525,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,216.0,20.0,216.0,196.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.939,540.0,727.0,357.0,1020.0,-0.3429,-0.1547,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,69.0,21.0,69.0,48.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.959,540.0,729.0,358.0,1024.0,-0.3429,-0.1525,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,182.0,20.0,182.0,162.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.979,539.0,728.0,357.0,1020.0,-0.3429,-0.1525,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,185.0,32.0,185.0,153.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
2.999,539.0,728.0,357.0,1020.0,-0.3456,-0.1525,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,217.0,21.0,217.0,196.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.02,539.0,728.0,358.0,1021.0,-0.3456,-0.1525,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,216.0,20.0,216.0,196.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.04,539.0,728.0,358.0,1021.0,-0.3456,-0.1525,-0.2786,-0.2547,1,0,0,0,0,0,0,0,1,216.0,20.0,216.0,196.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.06,539.0,728.0,357.0,1020.0,-0.3456,-0.1525,-0.2786,-0.2547,1,0,0,0,0,0,0,0,1,313.0,20.0,313.0,293.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.08,539.0,727.0,356.0,1019.0,-0.3456,-0.1525,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,444.0,20.0,444.0,424.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.1,539.0,728.0,357.0,1020.0,-0.3456,-0.1525,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,183.0,20.0,183.0,163.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.12,539.0,728.0,357.0,1020.0,-0.3456,-0.1525,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,184.0,21.0,184.0,163.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.14,538.0,725.0,355.0,1017.0,-0.3456,-0.1525,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,217.0,21.0,217.0,196.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.16,538.0,727.0,356.0,1019.0,-0.3483,-0.1547,-0.2841,-0.2589,1,0,0,0,0,0,0,0,1,17.0,25.0,25.0,-8.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.181,539.0,727.0,356.0,1019.0,-0.3483,-0.1547,-0.2841,-0.2589,1,0,0,0,0,0,0,0,1,150.0,21.0,150.0,129.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.201,539.0,727.0,357.0,1020.0,-0.3456,-0.1547,-0.2841,-0.2589,1,0,0,0,0,0,0,0,1,133.0,21.0,133.0,112.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.221,541.0,729.0,357.0,1024.0,-0.3456,-0.1547,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,544.0,21.0,544.0,523.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.241,539.0,728.0,358.0,1024.0,-0.3456,-0.1525,-0.2813,-0.2484,1,0,0,0,0,0,0,0,1,248.0,20.0,248.0,228.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.261,539.0,728.0,357.0,1020.0,-0.3456,-0.1525,-0.2813,-0.2484,1,0,0,0,0,0,0,0,1,574.0,20.0,574.0,554.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.282,539.0,727.0,357.0,1020.0,-0.3456,-0.1525,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,167.0,21.0,167.0,146.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.302,540.0,728.0,357.0,1021.0,-0.3456,-0.1525,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,16.0,20.0,20.0,-4.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.322,539.0,728.0,357.0,1021.0,-0.3456,-0.1525,-0.2813,-0.2547,1,0,0,0,0,0,0,0,1,181.0,20.0,181.0,161.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.343,539.0,728.0,357.0,1021.0,-0.3456,-0.1525,-0.2813,-0.2547,1,0,0,0,0,0,0,0,1,248.0,22.0,248.0,226.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.363,538.0,726.0,357.0,1020.0,-0.3456,-0.1525,-0.2813,-0.2547,1,0,0,0,0,0,0,0,1,560.0,21.0,560.0,539.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.383,540.0,728.0,357.0,1021.0,-0.3456,-0.1525,-0.2813,-0.2547,1,0,0,0,0,0,0,0,1,216.0,21.0,216.0,195.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.403,538.0,727.0,357.0,1019.0,-0.3483,-0.1547,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,200.0,22.0,200.0,178.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.423,539.0,726.0,357.0,1020.0,-0.3456,-0.1547,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,184.0,32.0,184.0,152.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.443,539.0,726.0,357.0,1020.0,-0.3456,-0.1569,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,184.0,32.0,184.0,152.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.463,539.0,728.0,357.0,1024.0,-0.3456,-0.1569,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,190.0,20.0,190.0,170.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.483,539.0,727.0,356.0,1020.0,-0.3456,-0.1547,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,234.0,21.0,234.0,213.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.504,539.0,728.0,357.0,1020.0,-0.3456,-0.1525,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,233.0,21.0,233.0,212.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.524,538.0,727.0,356.0,1020.0,-0.3456,-0.1547,-0.2841,-0.2568,1,0,0,0,0,0,0,0,1,100.0,20.0,100.0,80.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.544,538.0,727.0,356.0,1019.0,-0.3483,-0.1547,-0.2841,-0.2568,1,0,0,0,0,0,0,0,1,185.0,20.0,185.0,165.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.564,539.0,728.0,357.0,1024.0,-0.3483,-0.1547,-0.2841,-0.2568,1,0,0,0,0,0,0,0,1,141.0,22.0,141.0,119.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.584,539.0,727.0,357.0,1020.0,-0.3456,-0.1547,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,592.0,20.0,592.0,572.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.604,538.0,727.0,356.0,1019.0,-0.3456,-0.1547,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,233.0,34.0,233.0,199.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.624,540.0,728.0,356.0,1020.0,-0.3456,-0.1547,-0.2841,-0.2568,1,0,0,0,0,0,0,0,1,543.0,21.0,543.0,522.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.644,540.0,728.0,357.0,1024.0,-0.3429,-0.1525,-0.2841,-0.2568,1,0,0,0,0,0,0,0,1,250.0,21.0,250.0,229.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.664,538.0,727.0,357.0,1019.0,-0.3429,-0.1525,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,68.0,26.0,68.0,42.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.685,538.0,726.0,356.0,1018.0,-0.3483,-0.1547,-0.2813,-0.2589,1,0,0,0,0,0,0,0,1,184.0,22.0,184.0,162.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.705,539.0,729.0,357.0,1021.0,-0.3483,-0.1547,-0.2813,-0.2589,1,0,0,0,0,0,0,0,1,233.0,21.0,233.0,212.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.725,539.0,727.0,357.0,1024.0,-0.3456,-0.1547,-0.2813,-0.2547,1,0,0,0,0,0,0,0,1,217.0,20.0,217.0,197.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.745,539.0,729.0,357.0,1024.0,-0.3456,-0.1503,-0.2813,-0.2484,1,0,0,0,0,0,0,0,1,182.0,20.0,182.0,162.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.765,540.0,728.0,357.0,1021.0,-0.3456,-0.1525,-0.2813,-0.2484,1,0,0,0,0,0,0,0,1,640.0,21.0,640.0,619.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.786,539.0,728.0,356.0,1020.0,-0.3456,-0.1525,-0.2813,-0.2547,1,0,0,0,0,0,0,0,1,332.0,21.0,332.0,311.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.806,539.0,729.0,356.0,1021.0,-0.3456,-0.1525,-0.2841,-0.2547,1,0,0,0,0,0,0,0,1,215.0,21.0,215.0,194.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.826,539.0,729.0,356.0,1021.0,-0.3456,-0.1503,-0.2841,-0.2547,1,0,0,0,0,0,0,0,1,215.0,21.0,215.0,194.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.847,538.0,727.0,357.0,1020.0,-0.3456,-0.1503,-0.2841,-0.2547,1,0,0,0,0,0,0,0,1,233.0,34.0,233.0,199.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.867,538.0,727.0,356.0,1019.0,-0.3483,-0.1547,-0.2841,-0.2568,1,0,0,0,0,0,0,0,1,183.0,21.0,183.0,162.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.887,538.0,727.0,355.0,1020.0,-0.3483,-0.1547,-0.2841,-0.2568,1,0,0,0,0,0,0,0,1,135.0,20.0,135.0,115.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.907,539.0,728.0,357.0,1021.0,-0.3483,-0.1547,-0.2841,-0.2568,1,0,0,0,0,0,0,0,1,166.0,20.0,166.0,146.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.927,539.0,727.0,356.0,1020.0,-0.3456,-0.1547,-0.2841,-0.2568,1,0,0,0,0,0,0,0,1,217.0,23.0,217.0,194.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.947,539.0,726.0,357.0,1019.0,-0.3456,-0.1547,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,235.0,29.0,235.0,206.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.967,539.0,728.0,357.0,1021.0,-0.3456,-0.1547,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,215.0,21.0,215.0,194.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
3.987,538.0,727.0,357.0,1020.0,-0.3456,-0.1547,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,334.0,21.0,334.0,313.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.008,538.0,727.0,356.0,1019.0,-0.3483,-0.1547,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,183.0,21.0,183.0,162.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.028,539.0,727.0,357.0,1020.0,-0.3483,-0.1547,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,183.0,21.0,183.0,162.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.048,540.0,728.0,357.0,1021.0,-0.3456,-0.1547,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,199.0,21.0,199.0,178.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.068,539.0,728.0,356.0,1020.0,-0.3456,-0.1525,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,217.0,21.0,217.0,196.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.089,539.0,728.0,357.0,1021.0,-0.3456,-0.1525,-0.2813,-0.2547,1,0,0,0,0,0,0,0,1,150.0,20.0,150.0,130.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.109,539.0,728.0,357.0,1021.0,-0.3456,-0.1525,-0.2813,-0.2547,1,0,0,0,0,0,0,0,1,167.0,20.0,167.0,147.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.129,538.0,727.0,356.0,1020.0,-0.3456,-0.1525,-0.2813,-0.2547,1,0,0,0,0,0,0,0,1,638.0,20.0,638.0,618.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.149,539.0,728.0,357.0,1024.0,-0.3456,-0.1525,-0.2813,-0.2547,1,0,0,0,0,0,0,0,1,509.0,20.0,509.0,489.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.169,540.0,729.0,357.0,1024.0,-0.3456,-0.1525,-0.2813,-0.2484,1,0,0,0,0,0,0,0,1,166.0,21.0,166.0,145.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.189,539.0,728.0,357.0,1021.0,-0.3456,-0.1525,-0.2813,-0.2484,1,0,0,0,0,0,0,0,1,249.0,20.0,249.0,229.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.209,539.0,728.0,357.0,1021.0,-0.3456,-0.1525,-0.2813,-0.2547,1,0,0,0,0,0,0,0,1,249.0,20.0,249.0,229.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.229,539.0,728.0,357.0,1020.0,-0.3456,-0.1525,-0.2813,-0.2547,1,0,0,0,0,0,0,0,1,167.0,20.0,167.0,147.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.249,539.0,729.0,357.0,1024.0,-0.3456,-0.1525,-0.2813,-0.2547,1,0,0,0,0,0,0,0,1,117.0,21.0,117.0,96.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.27,538.0,726.0,356.0,1019.0,-0.3456,-0.1525,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,183.0,21.0,183.0,162.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.29,538.0,726.0,356.0,1019.0,-0.3483,-0.1569,-0.2841,-0.2589,1,0,0,0,0,0,0,0,1,233.0,20.0,233.0,213.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.31,538.0,726.0,356.0,1019.0,-0.3483,-0.1569,-0.2841,-0.2589,1,0,0,0,0,0,0,0,1,271.0,21.0,271.0,250.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.33,538.0,726.0,356.0,1019.0,-0.3483,-0.1569,-0.2841,-0.2589,1,0,0,0,0,0,0,0,1,216.0,21.0,216.0,195.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.35,538.0,726.0,356.0,1020.0,-0.3483,-0.1569,-0.2841,-0.2589,1,0,0,0,0,0,0,0,1,17.0,21.0,21.0,-4.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.37,537.0,727.0,355.0,1019.0,-0.3483,-0.1569,-0.2841,-0.2589,1,0,0,0,0,0,0,0,1,183.0,20.0,183.0,163.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.39,539.0,726.0,357.0,1019.0,-0.3483,-0.1569,-0.2841,-0.2589,1,0,0,0,0,0,0,0,1,200.0,20.0,200.0,180.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.411,538.0,726.0,356.0,1019.0,-0.3483,-0.1569,-0.2841,-0.2589,1,0,0,0,0,0,0,0,1,255.0,21.0,255.0,234.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.431,538.0,726.0,356.0,1019.0,-0.3483,-0.1569,-0.2841,-0.2589,1,0,0,0,0,0,0,0,1,217.0,20.0,217.0,197.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.451,536.0,723.0,355.0,1015.0,-0.3483,-0.1569,-0.2841,-0.2589,1,0,0,0,0,0,0,0,1,85.0,32.0,85.0,53.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.471,537.0,726.0,355.0,1018.0,-0.351,-0.1569,-0.2869,-0.261,1,0,0,0,0,0,0,0,1,182.0,21.0,182.0,161.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.492,538.0,727.0,356.0,1019.0,-0.351,-0.1569,-0.2869,-0.261,1,0,0,0,0,0,0,0,1,231.0,21.0,231.0,210.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.512,537.0,725.0,356.0,1019.0,-0.351,-0.1569,-0.2841,-0.2589,1,0,0,0,0,0,0,0,1,281.0,21.0,281.0,260.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.532,537.0,725.0,355.0,1018.0,-0.351,-0.159,-0.2841,-0.2589,1,0,0,0,0,0,0,0,1,219.0,21.0,219.0,198.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.552,538.0,727.0,356.0,1018.0,-0.351,-0.159,-0.2841,-0.261,1,0,0,0,0,0,0,0,1,216.0,20.0,216.0,196.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.572,537.0,726.0,356.0,1018.0,-0.351,-0.1569,-0.2841,-0.261,1,0,0,0,0,0,0,0,1,184.0,21.0,184.0,163.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.593,537.0,725.0,355.0,1017.0,-0.351,-0.1569,-0.2841,-0.261,1,0,0,0,0,0,0,0,1,118.0,21.0,118.0,97.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.613,536.0,726.0,355.0,1017.0,-0.351,-0.1569,-0.2869,-0.263,1,0,0,0,0,0,0,0,1,183.0,20.0,183.0,163.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.633,538.0,726.0,356.0,1019.0,-0.351,-0.1569,-0.2869,-0.263,1,0,0,0,0,0,0,0,1,640.0,22.0,640.0,618.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.653,536.0,724.0,355.0,1017.0,-0.3537,-0.1569,-0.2869,-0.263,1,0,0,0,0,0,0,0,1,641.0,22.0,641.0,619.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.673,537.0,725.0,355.0,1017.0,-0.351,-0.159,-0.2869,-0.263,1,0,0,0,0,0,0,0,1,152.0,22.0,152.0,130.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.694,537.0,725.0,356.0,1018.0,-0.351,-0.159,-0.2869,-0.263,1,0,0,0,0,0,0,0,1,168.0,21.0,168.0,147.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.714,537.0,725.0,356.0,1018.0,-0.351,-0.159,-0.2841,-0.261,1,0,0,0,0,0,0,0,1,168.0,21.0,168.0,147.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.734,538.0,726.0,356.0,1019.0,-0.351,-0.159,-0.2841,-0.261,1,0,0,0,0,0,0,0,1,17.0,21.0,21.0,-4.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.754,536.0,723.0,354.0,1016.0,-0.351,-0.159,-0.2841,-0.261,1,0,0,0,0,0,0,0,1,34.0,22.0,34.0,12.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.775,537.0,723.0,355.0,1016.0,-0.351,-0.1634,-0.2869,-0.2651,1,0,0,0,0,0,0,0,1,234.0,24.0,234.0,210.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.795,536.0,725.0,355.0,1017.0,-0.3537,-0.1634,-0.2869,-0.2651,1,0,0,0,0,0,0,0,1,624.0,22.0,624.0,602.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.815,536.0,724.0,355.0,1017.0,-0.3537,-0.1612,-0.2869,-0.263,1,0,0,0,0,0,0,0,1,184.0,21.0,184.0,163.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.835,538.0,727.0,356.0,1019.0,-0.3537,-0.159,-0.2869,-0.263,1,0,0,0,0,0,0,0,1,167.0,21.0,167.0,146.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.855,538.0,727.0,357.0,1021.0,-0.3483,-0.1547,-0.2841,-0.2589,1,0,0,0,0,0,0,0,1,182.0,21.0,182.0,161.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.875,539.0,727.0,357.0,1024.0,-0.3483,-0.1547,-0.2813,-0.2547,1,0,0,0,0,0,0,0,1,117.0,20.0,117.0,97.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.895,538.0,728.0,357.0,1020.0,-0.3483,-0.1547,-0.2813,-0.2547,1,0,0,0,0,0,0,0,1,217.0,21.0,217.0,196.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.915,539.0,728.0,357.0,1020.0,-0.3456,-0.1525,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,233.0,20.0,233.0,213.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.935,539.0,728.0,357.0,1024.0,-0.3456,-0.1525,-0.2813,-0.2568,1,0,0,0,0,0,0,0,1,132.0,21.0,132.0,111.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
