t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,fall,fall_edge,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,diff,state,reason,left_cmd,right_cmd,healthy
0.403,1221.0,2027.0,1016.0,1883.0,1.5102,2.6732,1.5543,1.5428,0,0,1,0,0,0,0,0,1,72.0,WAIT,等待掉台触发,0,0,1
0.423,1220.0,2024.0,1014.0,1882.0,1.5102,2.671,1.5487,1.5428,0,0,1,0,0,0,0,0,1,484.0,WAIT,等待掉台触发,0,0,1
0.443,1221.0,2025.0,1013.0,1882.0,1.5102,2.6732,1.5487,1.5428,0,0,1,0,0,0,0,0,1,483.0,WAIT,等待掉台触发,0,0,1
0.463,1221.0,2026.0,1016.0,1884.0,1.5102,2.6732,1.5487,1.5428,0,0,1,0,0,0,0,0,1,-26.0,WAIT,等待掉台触发,0,0,1
0.483,1220.0,2025.0,1015.0,1883.0,1.5102,2.6732,1.5515,1.5449,0,0,1,0,0,0,0,0,1,416.0,WAIT,等待掉台触发,0,0,1
0.503,1220.0,2024.0,1013.0,1881.0,1.5075,2.6732,1.5515,1.5449,0,0,1,0,0,0,0,0,1,-32.0,WAIT,等待掉台触发,0,0,1
0.523,1221.0,2026.0,1017.0,1885.0,1.5075,2.6732,1.5515,1.5449,0,0,1,0,0,0,0,0,1,483.0,WAIT,等待掉台触发,0,0,1
0.543,1221.0,2026.0,1016.0,1884.0,1.5102,2.6754,1.5543,1.547,0,0,1,0,0,0,0,0,1,498.0,WAIT,等待掉台触发,0,0,1
0.563,1217.0,2018.0,1011.0,1876.0,1.5102,2.6754,1.5543,1.547,0,0,1,0,0,0,0,0,1,616.0,WAIT,等待掉台触发,0,0,1
0.583,1221.0,2027.0,1016.0,1885.0,1.5102,2.6754,1.5543,1.547,0,0,1,0,0,0,0,0,1,335.0,WAIT,等待掉台触发,0,0,1
0.604,1221.0,2027.0,1016.0,1885.0,1.5102,2.6776,1.5543,1.5491,0,0,1,0,0,0,0,0,1,335.0,WAIT,等待掉台触发,0,0,1
0.624,1222.0,2028.0,1017.0,1885.0,1.5102,2.6776,1.5543,1.5491,0,0,1,0,0,0,0,0,1,221.0,WAIT,等待掉台触发,0,0,1
0.644,1220.0,2024.0,1013.0,1881.0,1.5102,2.6776,1.5543,1.5491,0,0,1,0,0,0,0,0,1,473.0,WAIT,等待掉台触发,0,0,1
0.664,1222.0,2028.0,1016.0,1885.0,1.5129,2.6797,1.5543,1.5491,0,0,1,0,0,0,0,0,1,527.0,WAIT,等待掉台触发,0,0,1
0.684,1221.0,2026.0,1017.0,1883.0,1.5102,2.6754,1.5543,1.5449,0,0,1,0,0,0,0,0,1,191.0,WAIT,等待掉台触发,0,0,1
0.704,1220.0,2025.0,1014.0,1881.0,1.5102,2.6754,1.5543,1.5449,0,0,1,0,0,0,0,0,1,353.0,WAIT,等待掉台触发,0,0,1
0.724,1223.0,2028.0,1017.0,1886.0,1.5102,2.6754,1.5571,1.5449,0,0,1,0,0,0,0,0,1,245.0,WAIT,等待掉台触发,0,0,1
0.744,1221.0,2028.0,1015.0,1883.0,1.5102,2.6797,1.5515,1.5449,0,0,1,0,0,0,0,0,1,237.0,WAIT,等待掉台触发,0,0,1
0.765,1223.0,2028.0,1016.0,1885.0,1.5156,2.6797,1.5543,1.5491,0,0,1,0,0,0,0,0,1,675.0,WAIT,等待掉台触发,0,0,1
0.785,1223.0,2029.0,1017.0,1888.0,1.5156,2.6797,1.5543,1.5491,0,0,1,0,0,0,0,0,1,564.0,WAIT,等待掉台触发,0,0,1
0.805,1222.0,2028.0,1017.0,1885.0,1.5156,2.6797,1.5571,1.5491,0,0,1,0,0,0,0,0,1,496.0,WAIT,等待掉台触发,0,0,1
0.825,1220.0,2026.0,1015.0,1882.0,1.5129,2.6797,1.5571,1.5491,0,0,1,0,0,0,0,0,1,578.0,WAIT,等待掉台触发,0,0,1
0.845,1223.0,2028.0,1017.0,1886.0,1.5129,2.6797,1.5571,1.5491,0,0,1,0,0,0,0,0,1,384.0,WAIT,等待掉台触发,0,0,1
0.865,1222.0,2027.0,1017.0,1886.0,1.5129,2.6776,1.5571,1.5511,0,0,1,0,0,0,0,0,1,268.0,WAIT,等待掉台触发,0,0,1
0.885,1220.0,2025.0,1015.0,1884.0,1.5129,2.6776,1.5571,1.5511,0,0,1,0,0,0,0,0,1,658.0,WAIT,等待掉台触发,0,0,1
0.905,1223.0,2029.0,1017.0,1887.0,1.5129,2.6776,1.5571,1.5511,0,0,1,0,0,0,0,0,1,541.0,WAIT,等待掉台触发,0,0,1
0.926,1222.0,2029.0,1017.0,1886.0,1.5129,2.6819,1.5571,1.5511,0,0,1,0,0,0,0,0,1,528.0,WAIT,等待掉台触发,0,0,1
0.946,1220.0,2025.0,1014.0,1883.0,1.5129,2.6819,1.5571,1.5511,0,0,1,0,0,0,0,0,1,57.0,WAIT,等待掉台触发,0,0,1
0.966,1224.0,2030.0,1018.0,1888.0,1.5129,2.6819,1.5571,1.5511,0,0,1,0,0,0,0,0,1,255.0,WAIT,等待掉台触发,0,0,1
0.986,1224.0,2030.0,1018.0,1888.0,1.5184,2.6841,1.5599,1.5553,0,0,1,0,0,0,0,0,1,255.0,WAIT,等待掉台触发,0,0,1
1.006,1222.0,2026.0,1016.0,1884.0,1.5184,2.6841,1.5599,1.5553,0,0,1,0,0,0,0,0,1,651.0,WAIT,等待掉台触发,0,0,1
1.026,1220.0,2024.0,1014.0,1882.0,1.5129,2.6754,1.5543,1.547,0,0,1,0,0,0,0,0,1,481.0,WAIT,等待掉台触发,0,0,1
1.046,1219.0,2024.0,1013.0,1881.0,1.5075,2.671,1.5487,1.5428,0,0,1,0,0,0,0,0,1,566.0,WAIT,等待掉台触发,0,0,1
1.067,1221.0,2026.0,1016.0,1884.0,1.5075,2.671,1.5487,1.5428,0,0,1,0,0,0,0,0,1,391.0,WAIT,等待掉台触发,0,0,1
1.087,1222.0,2028.0,1016.0,1884.0,1.5102,2.6754,1.5543,1.547,0,0,1,0,0,0,0,0,1,367.0,WAIT,等待掉台触发,0,0,1
1.107,1223.0,2029.0,1017.0,1886.0,1.5129,2.6797,1.5543,1.547,0,0,1,0,0,0,0,0,1,480.0,WAIT,等待掉台触发,0,0,1
1.127,1221.0,2027.0,1017.0,1885.0,1.5129,2.6797,1.5571,1.5491,0,0,1,0,0,0,0,0,1,453.0,WAIT,等待掉台触发,0,0,1
1.147,1222.0,2028.0,1016.0,1885.0,1.5129,2.6797,1.5571,1.5491,0,0,1,0,0,0,0,0,1,480.0,WAIT,等待掉台触发,0,0,1
1.167,1221.0,2027.0,1016.0,1885.0,1.5102,2.6776,1.5543,1.5491,0,0,1,0,0,0,0,0,1,645.0,WAIT,等待掉台触发,0,0,1
1.188,1222.0,2028.0,1016.0,1885.0,1.5129,2.6797,1.5543,1.5491,0,0,1,0,0,0,0,0,1,400.0,WAIT,等待掉台触发,0,0,1
1.208,1222.0,2028.0,1016.0,1886.0,1.5129,2.6797,1.5543,1.5491,0,0,1,0,0,0,0,0,1,74.0,WAIT,等待掉台触发,0,0,1
1.228,1221.0,2027.0,1015.0,1884.0,1.5129,2.6797,1.5543,1.5491,0,0,1,0,0,0,0,0,1,466.0,WAIT,等待掉台触发,0,0,1
1.248,1222.0,2027.0,1016.0,1885.0,1.5129,2.6776,1.5543,1.5491,0,0,1,0,0,0,0,0,1,690.0,WAIT,等待掉台触发,0,0,1
1.268,1219.0,2023.0,1014.0,1882.0,1.5102,2.6776,1.5515,1.547,0,0,1,0,0,0,0,0,1,647.0,WAIT,等待掉台触发,0,0,1
1.288,1220.0,2025.0,1016.0,1882.0,1.5075,2.6732,1.5543,1.5428,0,0,1,0,0,0,0,0,1,402.0,WAIT,等待掉台触发,0,0,1
1.308,1218.0,2021.0,1011.0,1880.0,1.5048,2.6688,1.5487,1.5428,0,0,1,0,0,0,0,0,1,534.0,WAIT,等待掉台触发,0,0,1
1.328,1220.0,2025.0,1014.0,1882.0,1.5075,2.6732,1.5487,1.5428,0,0,1,0,0,0,0,0,1,483.0,WAIT,等待掉台触发,0,0,1
1.349,1223.0,2029.0,1017.0,1886.0,1.5075,2.6732,1.5487,1.5428,0,0,1,0,0,0,0,0,1,577.0,WAIT,等待掉台触发,0,0,1
1.369,1223.0,2029.0,1017.0,1886.0,1.5156,2.6819,1.5571,1.5511,0,0,1,0,0,0,0,0,1,577.0,WAIT,等待掉台触发,0,0,1
1.389,1221.0,2026.0,1016.0,1884.0,1.5156,2.6819,1.5571,1.5511,0,0,1,0,0,0,0,0,1,635.0,WAIT,等待掉台触发,0,0,1
1.409,1221.0,2026.0,1015.0,1883.0,1.5102,2.6754,1.5543,1.547,0,0,1,0,0,0,0,0,1,529.0,WAIT,等待掉台触发,0,0,1
1.429,1220.0,2024.0,1015.0,1883.0,1.5102,2.6754,1.5515,1.5449,0,0,1,0,0,0,0,0,1,378.0,WAIT,等待掉台触发,0,0,1
1.449,1220.0,2024.0,1013.0,1882.0,1.5075,2.671,1.5515,1.5449,0,0,1,0,0,0,0,0,1,368.0,WAIT,等待掉台触发,0,0,1
1.47,1220.0,2024.0,1014.0,1882.0,1.5075,2.671,1.5487,1.5428,0,0,1,0,0,0,0,0,1,-181.0,WAIT,等待掉台触发,0,0,1
1.49,1220.0,2025.0,1015.0,1882.0,1.5075,2.671,1.5487,1.5428,0,0,1,0,0,0,0,0,1,500.0,WAIT,等待掉台触发,0,0,1
1.51,1218.0,2021.0,1012.0,1880.0,1.5075,2.671,1.5487,1.5428,0,0,1,0,0,0,0,0,1,130.0,WAIT,等待掉台触发,0,0,1
1.53,1221.0,2026.0,1016.0,1884.0,1.5075,2.6732,1.5515,1.5428,0,0,1,0,0,0,0,0,1,566.0,WAIT,等待掉台触发,0,0,1
1.55,1221.0,2026.0,1016.0,1883.0,1.5102,2.6754,1.5543,1.5449,0,0,1,0,0,0,0,0,1,385.0,WAIT,等待掉台触发,0,0,1
1.57,1220.0,2024.0,1016.0,1883.0,1.5102,2.6754,1.5543,1.5449,0,0,1,0,0,0,0,0,1,448.0,WAIT,等待掉台触发,0,0,1
1.59,1222.0,2030.0,1017.0,1887.0,1.5102,2.6754,1.5543,1.5449,0,0,1,0,0,0,0,0,1,479.0,WAIT,等待掉台触发,0,0,1
1.61,1222.0,2028.0,1017.0,1885.0,1.5129,2.6797,1.5571,1.5491,0,0,1,0,0,0,0,0,1,636.0,WAIT,等待掉台触发,0,0,1
1.63,1220.0,2025.0,1015.0,1884.0,1.5129,2.6797,1.5571,1.5491,0,0,1,0,0,0,0,0,1,583.0,WAIT,等待掉台触发,0,0,1
1.651,1222.0,2028.0,1017.0,1885.0,1.5129,2.6797,1.5571,1.5491,0,0,1,0,0,0,0,0,1,336.0,WAIT,等待掉台触发,0,0,1
1.671,1222.0,2027.0,1016.0,1885.0,1.5129,2.6776,1.5543,1.5491,0,0,1,0,0,0,0,0,1,269.0,WAIT,等待掉台触发,0,0,1
1.691,1221.0,2026.0,1016.0,1885.0,1.5129,2.6776,1.5543,1.5491,0,0,1,0,0,0,0,0,1,74.0,WAIT,等待掉台触发,0,0,1
1.711,1223.0,2029.0,1017.0,1886.0,1.5129,2.6776,1.5543,1.5491,0,0,1,0,0,0,0,0,1,449.0,WAIT,等待掉台触发,0,0,1
1.731,1222.0,2027.0,1016.0,1885.0,1.5129,2.6776,1.5543,1.5491,0,0,1,0,0,0,0,0,1,513.0,WAIT,等待掉台触发,0,0,1
1.751,1222.0,2027.0,1016.0,1884.0,1.5129,2.6776,1.5543,1.5491,0,0,1,0,0,0,0,0,1,775.0,WAIT,等待掉台触发,0,0,1
1.771,1223.0,2028.0,1017.0,1886.0,1.5129,2.6776,1.5543,1.5491,0,0,1,0,0,0,0,0,1,398.0,WAIT,等待掉台触发,0,0,1
1.791,1223.0,2028.0,1017.0,1886.0,1.5156,2.6797,1.5571,1.5511,0,0,1,0,0,0,0,0,1,398.0,WAIT,等待掉台触发,0,0,1
1.811,1222.0,2028.0,1016.0,1885.0,1.5156,2.6797,1.5571,1.5511,0,0,1,0,0,0,0,0,1,361.0,WAIT,等待掉台触发,0,0,1
1.832,1221.0,2024.0,1015.0,1884.0,1.5129,2.6797,1.5543,1.5491,0,0,1,0,0,0,0,0,1,441.0,WAIT,等待掉台触发,0,0,1
1.852,1222.0,2029.0,1017.0,1886.0,1.5129,2.6797,1.5543,1.5491,0,0,1,0,0,0,0,0,1,449.0,WAIT,等待掉台触发,0,0,1
1.872,1222.0,2028.0,1016.0,1885.0,1.5129,2.6797,1.5543,1.5491,0,0,1,0,0,0,0,0,1,543.0,WAIT,等待掉台触发,0,0,1
1.892,1218.0,2022.0,1012.0,1880.0,1.5129,2.6797,1.5543,1.5491,0,0,1,0,0,0,0,0,1,355.0,WAIT,等待掉台触发,0,0,1
1.912,1224.0,2030.0,1018.0,1888.0,1.5129,2.6797,1.5543,1.5491,0,0,1,0,0,0,0,0,1,386.0,WAIT,等待掉台触发,0,0,1
1.932,1224.0,2030.0,1017.0,1886.0,1.5184,2.6841,1.5571,1.5511,0,0,1,0,0,0,0,0,1,253.0,WAIT,等待掉台触发,0,0,1
1.952,1220.0,2025.0,1015.0,1883.0,1.5184,2.6841,1.5571,1.5511,0,0,1,0,0,0,0,0,1,534.0,WAIT,等待掉台触发,0,0,1
1.972,1222.0,2029.0,1017.0,1885.0,1.5129,2.6819,1.5571,1.5491,0,0,1,0,0,0,0,0,1,506.0,WAIT,等待掉台触发,0,0,1
1.992,1222.0,2028.0,1017.0,1885.0,1.5129,2.6797,1.5571,1.5491,0,0,1,0,0,0,0,0,1,567.0,WAIT,等待掉台触发,0,0,1
2.013,1222.0,2026.0,1015.0,1884.0,1.5129,2.6797,1.5571,1.5491,0,0,1,0,0,0,0,0,1,222.0,WAIT,等待掉台触发,0,0,1
2.033,1223.0,2029.0,1017.0,1886.0,1.5129,2.6797,1.5571,1.5491,0,0,1,0,0,0,0,0,1,335.0,WAIT,等待掉台触发,0,0,1
2.053,1221.0,2026.0,1016.0,1884.0,1.5129,2.6754,1.5543,1.547,0,0,1,0,0,0,0,0,1,400.0,WAIT,等待掉台触发,0,0,1
2.073,1222.0,2027.0,1015.0,1885.0,1.5129,2.6776,1.5543,1.5491,0,0,1,0,0,0,0,0,1,514.0,WAIT,等待掉台触发,0,0,1
2.093,1221.0,2026.0,1016.0,1884.0,1.5102,2.6754,1.5543,1.547,0,0,1,0,0,0,0,0,1,481.0,WAIT,等待掉台触发,0,0,1
2.113,1222.0,2028.0,1017.0,1886.0,1.5129,2.6776,1.5543,1.5491,0,0,1,0,0,0,0,0,1,614.0,WAIT,等待掉台触发,0,0,1
2.133,1221.0,2027.0,1015.0,1883.0,1.5102,2.6776,1.5543,1.547,0,0,1,0,0,0,0,0,1,368.0,WAIT,等待掉台触发,0,0,1
2.154,1223.0,2028.0,1016.0,1886.0,1.5129,2.6797,1.5543,1.5511,0,0,1,0,0,0,0,0,1,-87.0,WAIT,等待掉台触发,0,0,1
2.174,1220.0,2026.0,1015.0,1882.0,1.5102,2.6776,1.5515,1.5449,0,0,1,0,0,0,0,0,1,498.0,WAIT,等待掉台触发,0,0,1
2.194,1220.0,2025.0,1015.0,1884.0,1.5075,2.6754,1.5515,1.547,0,0,1,0,0,0,0,0,1,674.0,WAIT,等待掉台触发,0,0,1
2.214,1220.0,2025.0,1015.0,1884.0,1.5075,2.6732,1.5515,1.547,0,0,1,0,0,0,0,0,1,674.0,WAIT,等待掉台触发,0,0,1
2.234,1223.0,2030.0,1018.0,1888.0,1.5075,2.6732,1.5515,1.547,0,0,1,0,0,0,0,0,1,629.0,WAIT,等待掉台触发,0,0,1
2.254,1219.0,2023.0,1015.0,1881.0,1.5075,2.6732,1.5515,1.547,0,0,1,0,0,0,0,0,1,323.0,WAIT,等待掉台触发,0,0,1
2.274,1220.0,2024.0,1013.0,1881.0,1.5075,2.671,1.5515,1.5407,0,0,1,0,0,0,0,0,1,354.0,WAIT,等待掉台触发,0,0,1
2.294,1221.0,2027.0,1016.0,1884.0,1.5075,2.671,1.5515,1.5407,0,0,1,0,0,0,0,0,1,353.0,WAIT,等待掉台触发,0,0,1
2.314,1221.0,2028.0,1017.0,1885.0,1.5102,2.6776,1.5543,1.547,0,0,1,0,0,0,0,0,1,668.0,WAIT,等待掉台触发,0,0,1
2.335,1219.0,2024.0,1013.0,1882.0,1.5102,2.6776,1.5543,1.547,0,0,1,0,0,0,0,0,1,465.0,WAIT,等待掉台触发,0,0,1
2.355,1222.0,2029.0,1017.0,1886.0,1.5102,2.6797,1.5571,1.5491,0,0,1,0,0,0,0,0,1,269.0,WAIT,等待掉台触发,0,0,1
2.375,1221.0,2028.0,1017.0,1885.0,1.5102,2.6797,1.5571,1.5491,0,0,1,0,0,0,0,0,1,384.0,WAIT,等待掉台触发,0,0,1
2.395,1218.0,2022.0,1011.0,1878.0,1.5102,2.6797,1.5571,1.5491,0,0,1,0,0,0,0,0,1,307.0,WAIT,等待掉台触发,0,0,1
2.415,1222.0,2029.0,1018.0,1886.0,1.5102,2.6797,1.5571,1.5491,0,0,1,0,0,0,0,0,1,668.0,WAIT,等待掉台触发,0,0,1
2.436,1221.0,2027.0,1016.0,1884.0,1.5102,2.6776,1.5543,1.547,0,0,1,0,0,0,0,0,1,481.0,WAIT,等待掉台触发,0,0,1
2.456,1222.0,2027.0,1015.0,1884.0,1.5129,2.6776,1.5543,1.547,0,0,1,0,0,0,0,0,1,479.0,WAIT,等待掉台触发,0,0,1
2.476,1222.0,2028.0,1017.0,1885.0,1.5129,2.6776,1.5543,1.547,0,0,1,0,0,0,0,0,1,432.0,WAIT,等待掉台触发,0,0,1
2.496,1221.0,2026.0,1015.0,1883.0,1.5129,2.6776,1.5515,1.547,0,0,1,0,0,0,0,0,1,355.0,WAIT,等待掉台触发,0,0,1
2.516,1221.0,2026.0,1015.0,1884.0,1.5102,2.6754,1.5515,1.547,0,0,1,0,0,0,0,0,1,122.0,WAIT,等待掉台触发,0,0,1
2.536,1224.0,2029.0,1018.0,1886.0,1.5102,2.6754,1.5515,1.547,0,0,1,0,0,0,0,0,1,496.0,WAIT,等待掉台触发,0,0,1
2.556,1224.0,2029.0,1018.0,1888.0,1.5184,2.6819,1.5599,1.5511,0,0,1,0,0,0,0,0,1,-186.0,WAIT,等待掉台触发,0,0,1
2.577,1219.0,2022.0,1013.0,1881.0,1.5184,2.6819,1.5599,1.5511,0,0,1,0,0,0,0,0,1,214.0,WAIT,等待掉台触发,0,0,1
2.597,1219.0,2022.0,1013.0,1881.0,1.5048,2.6667,1.546,1.5407,0,0,1,0,0,0,0,0,1,214.0,WAIT,等待掉台触发,0,0,1
2.617,1221.0,2026.0,1016.0,1884.0,1.5048,2.6667,1.546,1.5407,0,0,1,0,0,0,0,0,1,368.0,WAIT,等待掉台触发,0,0,1
2.637,1222.0,2028.0,1016.0,1885.0,1.5102,2.6754,1.5543,1.547,0,0,1,0,0,0,0,0,1,269.0,WAIT,等待掉台触发,0,0,1
2.657,1220.0,2025.0,1014.0,1881.0,1.5102,2.6754,1.5543,1.547,0,0,1,0,0,0,0,0,1,401.0,WAIT,等待掉台触发,0,0,1
2.677,1222.0,2027.0,1018.0,1886.0,1.5129,2.6776,1.5543,1.5491,0,0,1,0,0,0,0,0,1,714.0,WAIT,等待掉台触发,0,0,1
2.697,1222.0,2028.0,1016.0,1886.0,1.5129,2.6776,1.5543,1.5511,0,0,1,0,0,0,0,0,1,536.0,WAIT,等待掉台触发,0,0,1
2.717,1220.0,2026.0,1015.0,1883.0,1.5129,2.6776,1.5543,1.5511,0,0,1,0,0,0,0,0,1,785.0,WAIT,等待掉台触发,0,0,1
2.737,1223.0,2029.0,1018.0,1886.0,1.5129,2.6797,1.5543,1.5511,0,0,1,0,0,0,0,0,1,375.0,WAIT,等待掉台触发,0,0,1
2.758,1222.0,2027.0,1016.0,1885.0,1.5129,2.6776,1.5543,1.5491,0,0,1,0,0,0,0,0,1,254.0,WAIT,等待掉台触发,0,0,1
2.778,1221.0,2027.0,1016.0,1884.0,1.5129,2.6776,1.5543,1.5491,0,0,1,0,0,0,0,0,1,674.0,WAIT,等待掉台触发,0,0,1
2.798,1223.0,2028.0,1018.0,1886.0,1.5129,2.6776,1.5543,1.5491,0,0,1,0,0,0,0,0,1,416.0,WAIT,等待掉台触发,0,0,1
2.818,1222.0,2028.0,1017.0,1886.0,1.5129,2.6797,1.5571,1.5511,0,0,1,0,0,0,0,0,1,550.0,WAIT,等待掉台触发,0,0,1
2.838,1221.0,2025.0,1014.0,1883.0,1.5129,2.6797,1.5571,1.5511,0,0,1,0,0,0,0,0,1,295.0,WAIT,等待掉台触发,0,0,1
2.858,1222.0,2028.0,1017.0,1886.0,1.5129,2.6797,1.5571,1.5511,0,0,1,0,0,0,0,0,1,433.0,WAIT,等待掉台触发,0,0,1
2.878,1222.0,2026.0,1014.0,1884.0,1.5129,2.6754,1.5487,1.547,0,0,1,0,0,0,0,0,1,449.0,WAIT,等待掉台触发,0,0,1
2.898,1216.0,2020.0,1010.0,1877.0,1.5129,2.6754,1.5487,1.547,0,0,1,0,0,0,0,0,1,502.0,WAIT,等待掉台触发,0,0,1
2.919,1218.0,2022.0,1012.0,1880.0,1.502,2.6667,1.5432,1.5386,0,0,1,0,0,0,0,0,1,519.0,WAIT,等待掉台触发,0,0,1
2.939,1219.0,2024.0,1014.0,1882.0,1.502,2.6667,1.5432,1.5386,0,0,1,0,0,0,0,0,1,568.0,WAIT,等待掉台触发,0,0,1
2.959,1219.0,2024.0,1014.0,1882.0,1.5048,2.671,1.5487,1.5428,0,0,1,0,0,0,0,0,1,568.0,WAIT,等待掉台触发,0,0,1
2.979,1218.0,2023.0,1013.0,1880.0,1.5048,2.671,1.5487,1.5428,0,0,1,0,0,0,0,0,1,618.0,WAIT,等待掉台触发,0,0,1
2.999,1216.0,2018.0,1010.0,1875.0,1.502,2.6688,1.546,1.5386,0,0,1,0,0,0,0,0,1,208.0,WAIT,等待掉台触发,0,0,1
3.019,1217.0,2021.0,1011.0,1879.0,1.4993,2.6645,1.5404,1.5365,0,0,1,0,0,0,0,0,1,172.0,WAIT,等待掉台触发,0,0,1
3.04,1216.0,2020.0,1011.0,1878.0,1.4966,2.6623,1.5404,1.5344,0,0,1,0,0,0,0,0,1,498.0,WAIT,等待掉台触发,0,0,1
3.06,1217.0,2019.0,1012.0,1878.0,1.4993,2.6623,1.5404,1.5344,0,0,1,0,0,0,0,0,1,467.0,WAIT,等待掉台触发,0,0,1
3.08,1216.0,2019.0,1010.0,1875.0,1.4966,2.6601,1.5404,1.5344,0,0,1,0,0,0,0,0,1,368.0,WAIT,等待掉台触发,0,0,1
3.1,1216.0,2018.0,1011.0,1877.0,1.4966,2.6601,1.5404,1.5324,0,0,1,0,0,0,0,0,1,79.0,WAIT,等待掉台触发,0,0,1
3.12,1219.0,2022.0,1012.0,1881.0,1.4966,2.6601,1.5404,1.5324,0,0,1,0,0,0,0,0,1,270.0,WAIT,等待掉台触发,0,0,1
3.14,1219.0,2023.0,1013.0,1881.0,1.5048,2.6667,1.5432,1.5407,0,0,1,0,0,0,0,0,1,302.0,WAIT,等待掉台触发,0,0,1
3.16,1218.0,2022.0,1011.0,1879.0,1.5048,2.6667,1.5432,1.5407,0,0,1,0,0,0,0,0,1,499.0,WAIT,等待掉台触发,0,0,1
3.18,1218.0,2022.0,1013.0,1880.0,1.502,2.6667,1.546,1.5386,0,0,1,0,0,0,0,0,1,531.0,WAIT,等待掉台触发,0,0,1
3.2,1216.0,2020.0,1011.0,1879.0,1.502,2.6667,1.5404,1.5365,0,0,1,0,0,0,0,0,1,745.0,WAIT,等待掉台触发,0,0,1
3.22,1221.0,2027.0,1016.0,1885.0,1.502,2.6667,1.546,1.5386,0,0,1,0,0,0,0,0,1,432.0,WAIT,等待掉台触发,0,0,1
3.241,1218.0,2020.0,1012.0,1878.0,1.502,2.6623,1.5432,1.5365,0,0,1,0,0,0,0,0,1,413.0,WAIT,等待掉台触发,0,0,1
