t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,fall,fall_edge,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,adc_left,adc_right,adc_signal_raw,diff,state,reason,left_cmd,right_cmd,healthy
0.201,558.0,762.0,369.0,1057.0,-0.2912,-0.0784,-0.2479,-0.1775,1,0,0,0,1,1,0,0,1,17.0,21.0,21.0,-4.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.221,559.0,761.0,369.0,1058.0,-0.2912,-0.0784,-0.2479,-0.1775,1,0,0,0,1,1,0,0,1,17.0,22.0,22.0,-5.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.241,559.0,761.0,369.0,1057.0,-0.2912,-0.0806,-0.2479,-0.1795,1,0,0,0,1,1,0,0,1,17.0,23.0,23.0,-6.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.262,558.0,761.0,368.0,1056.0,-0.2912,-0.0806,-0.2479,-0.1795,1,0,0,0,1,1,0,0,1,16.0,21.0,21.0,-5.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.282,560.0,762.0,369.0,1057.0,-0.2912,-0.0806,-0.2479,-0.1795,1,0,0,0,1,1,0,0,1,17.0,21.0,21.0,-4.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.302,559.0,762.0,370.0,1053.0,-0.2912,-0.0784,-0.2479,-0.1816,1,0,0,0,1,1,0,0,1,16.0,26.0,26.0,-10.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.322,560.0,762.0,373.0,1050.0,-0.2884,-0.0784,-0.2451,-0.1879,1,0,0,0,1,1,0,0,1,18.0,22.0,22.0,-4.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.342,560.0,765.0,375.0,1048.0,-0.2884,-0.0784,-0.2368,-0.1942,1,0,0,0,1,1,0,0,1,17.0,22.0,22.0,-5.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.362,562.0,765.0,377.0,1047.0,-0.2884,-0.0719,-0.2312,-0.1983,1,0,0,0,1,1,0,0,1,17.0,21.0,21.0,-4.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.382,563.0,766.0,377.0,1045.0,-0.283,-0.0719,-0.2256,-0.2004,1,0,0,0,1,1,0,0,1,16.0,33.0,33.0,-17.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.402,564.0,769.0,379.0,1044.0,-0.2803,-0.0697,-0.2256,-0.2046,1,0,0,0,1,1,0,0,1,16.0,20.0,20.0,-4.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.422,566.0,768.0,381.0,1042.0,-0.2776,-0.0654,-0.2201,-0.2067,1,0,0,0,1,1,0,0,1,16.0,33.0,33.0,-17.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.442,568.0,768.0,388.0,1046.0,-0.2721,-0.0654,-0.2145,-0.2067,1,0,0,0,1,1,0,0,1,16.0,21.0,21.0,-5.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.462,570.0,758.0,392.0,1050.0,-0.2667,-0.0654,-0.195,-0.2025,1,0,0,0,1,1,0,0,1,17.0,21.0,21.0,-4.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.483,570.0,752.0,387.0,1048.0,-0.2612,-0.0871,-0.195,-0.1983,1,0,0,0,1,1,0,1,1,17.0,21.0,21.0,-4.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.503,566.0,746.0,382.0,1042.0,-0.2612,-0.1002,-0.1978,-0.1983,1,0,0,0,1,1,0,1,1,134.0,22.0,134.0,112.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.523,563.0,749.0,378.0,1037.0,-0.2721,-0.1068,-0.2117,-0.2109,1,0,0,0,1,1,0,1,1,133.0,20.0,133.0,113.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.543,560.0,752.0,379.0,1041.0,-0.2803,-0.1068,-0.2201,-0.2129,1,0,0,0,1,1,0,1,1,17.0,21.0,21.0,-4.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.563,554.0,754.0,383.0,1036.0,-0.2884,-0.1002,-0.2201,-0.2213,1,0,0,0,1,1,0,1,1,17.0,22.0,22.0,-5.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.583,552.0,761.0,389.0,1037.0,-0.3048,-0.0959,-0.2089,-0.2213,1,0,0,0,1,1,0,1,1,17.0,20.0,20.0,-3.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.603,546.0,765.0,392.0,1029.0,-0.3102,-0.0806,-0.1922,-0.2234,1,0,0,0,1,1,0,1,1,52.0,21.0,52.0,31.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.623,542.0,765.0,393.0,1026.0,-0.3265,-0.0719,-0.1838,-0.238,1,0,0,0,1,1,0,1,1,26.0,22.0,26.0,4.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.643,542.0,765.0,393.0,1026.0,-0.3374,-0.0719,-0.1811,-0.2443,1,0,0,0,1,1,0,1,1,26.0,22.0,26.0,4.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.663,539.0,766.0,392.0,1024.0,-0.3374,-0.0719,-0.1811,-0.2443,1,0,0,0,1,0,0,1,1,68.0,17.0,68.0,51.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.684,537.0,762.0,392.0,1025.0,-0.3456,-0.0719,-0.1838,-0.2463,1,0,0,0,1,0,0,0,1,41.0,21.0,41.0,20.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.704,535.0,762.0,388.0,1024.0,-0.351,-0.0784,-0.1838,-0.2484,1,0,0,0,1,0,0,0,1,26.0,23.0,26.0,3.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.724,537.0,763.0,382.0,1025.0,-0.351,-0.0784,-0.195,-0.2463,1,0,0,0,1,0,0,0,1,68.0,21.0,68.0,47.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.744,540.0,763.0,370.0,1026.0,-0.351,-0.0763,-0.2117,-0.2463,1,0,0,0,1,0,0,0,1,118.0,21.0,118.0,97.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.764,545.0,762.0,362.0,1030.0,-0.3429,-0.0763,-0.2451,-0.2443,1,0,0,0,1,0,0,0,1,118.0,21.0,118.0,97.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.784,555.0,764.0,365.0,1032.0,-0.3293,-0.0763,-0.2591,-0.2359,1,0,0,0,1,0,0,0,1,134.0,21.0,134.0,113.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.804,561.0,766.0,369.0,1026.0,-0.302,-0.0741,-0.2591,-0.2359,1,0,0,0,1,0,0,0,1,182.0,19.0,182.0,163.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.824,561.0,766.0,368.0,1016.0,-0.2857,-0.0697,-0.2507,-0.2443,1,0,0,0,1,0,0,0,1,200.0,21.0,200.0,179.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.845,562.0,770.0,368.0,1007.0,-0.2857,-0.0697,-0.2507,-0.2651,1,0,0,0,1,0,0,0,1,167.0,21.0,167.0,146.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.865,560.0,772.0,368.0,1001.0,-0.2857,-0.061,-0.2507,-0.2839,1,0,0,0,1,0,0,0,1,216.0,27.0,216.0,189.0,TURN_LEFT_90,左侧红外亮，左转 90 度,-500,500,1
0.885,556.0,777.0,372.0,1004.0,-0.2884,-0.0566,-0.2507,-0.2902,1,0,0,0,0,0,0,0,1,216.0,22.0,216.0,194.0,ADC_CORRECT,定时转向完成，停车后进入 ADC 评估,0,0,1
0.905,550.0,781.0,373.0,1009.0,-0.2993,-0.0458,-0.2396,-0.2902,1,0,0,0,0,0,0,0,1,134.0,21.0,134.0,113.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
0.925,543.0,782.0,374.0,1019.0,-0.3156,-0.037,-0.2368,-0.2797,1,0,0,0,0,0,0,0,1,282.0,21.0,282.0,261.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
0.946,537.0,778.0,373.0,1025.0,-0.3347,-0.037,-0.2368,-0.2589,1,0,0,0,0,0,0,0,1,224.0,21.0,224.0,203.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
0.967,534.0,777.0,373.0,1032.0,-0.351,-0.0436,-0.2368,-0.2463,1,0,0,0,0,0,0,0,1,233.0,20.0,233.0,213.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
0.987,531.0,778.0,375.0,1037.0,-0.3592,-0.0436,-0.2368,-0.2317,1,0,1,0,0,0,0,0,1,267.0,21.0,267.0,246.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.008,530.0,775.0,376.0,1037.0,-0.3673,-0.0458,-0.2312,-0.2213,1,0,1,0,0,0,0,0,1,576.0,22.0,576.0,554.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.028,530.0,776.0,376.0,1041.0,-0.3701,-0.0479,-0.2284,-0.2213,1,0,1,0,0,0,0,0,1,315.0,21.0,315.0,294.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.048,530.0,777.0,376.0,1042.0,-0.3701,-0.0479,-0.2284,-0.2129,1,0,1,0,0,0,0,0,1,186.0,21.0,186.0,165.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.068,530.0,776.0,376.0,1041.0,-0.3701,-0.0479,-0.2284,-0.2129,1,0,1,0,0,0,0,0,1,269.0,22.0,269.0,247.0,ADC_APPROACH,ADC 信号弱 267，靠墙脉冲 1/3,400,400,1
1.088,530.0,778.0,376.0,1043.0,-0.3701,-0.0458,-0.2284,-0.2109,1,0,1,0,0,0,0,0,1,150.0,22.0,150.0,128.0,ADC_APPROACH,ADC 信号弱 267，靠墙脉冲 1/3,400,400,1
1.109,530.0,777.0,376.0,1044.0,-0.3701,-0.0458,-0.2284,-0.2088,1,0,1,0,0,0,0,0,1,265.0,21.0,265.0,244.0,ADC_APPROACH,ADC 信号弱 267，靠墙脉冲 1/3,400,400,1
1.129,530.0,777.0,376.0,1044.0,-0.3701,-0.0458,-0.2284,-0.2067,1,0,1,0,0,0,0,0,1,265.0,21.0,265.0,244.0,ADC_APPROACH,ADC 信号弱 267，靠墙脉冲 1/3,400,400,1
1.149,529.0,776.0,375.0,1043.0,-0.3701,-0.0458,-0.2284,-0.2067,1,0,1,0,0,0,0,0,1,301.0,22.0,301.0,279.0,ADC_APPROACH,ADC 信号弱 267，靠墙脉冲 1/3,400,400,1
1.169,530.0,776.0,375.0,1042.0,-0.3701,-0.0479,-0.2312,-0.2088,1,0,1,0,0,0,0,0,1,495.0,22.0,495.0,473.0,ADC_APPROACH,ADC 信号弱 267，靠墙脉冲 1/3,400,400,1
1.189,531.0,778.0,376.0,1044.0,-0.3701,-0.0479,-0.2312,-0.2088,1,0,1,0,0,0,0,0,1,315.0,21.0,315.0,294.0,ADC_APPROACH,ADC 信号弱 267，靠墙脉冲 1/3,400,400,1
1.209,528.0,777.0,373.0,1042.0,-0.3701,-0.0458,-0.2312,-0.2109,1,0,1,0,0,0,0,0,1,235.0,21.0,235.0,214.0,ADC_APPROACH,ADC 信号弱 267，靠墙脉冲 1/3,400,400,1
1.229,527.0,779.0,374.0,1042.0,-0.3755,-0.0436,-0.234,-0.2109,1,0,1,0,0,0,0,0,1,266.0,21.0,266.0,245.0,ADC_APPROACH,ADC 信号弱 267，靠墙脉冲 1/3,400,400,1
1.25,526.0,782.0,373.0,1041.0,-0.3782,-0.0414,-0.2368,-0.2109,1,0,1,0,0,0,0,0,1,281.0,21.0,281.0,260.0,ADC_APPROACH,ADC 信号弱 267，靠墙脉冲 1/3,400,400,1
1.27,525.0,784.0,372.0,1038.0,-0.381,-0.0349,-0.2368,-0.2129,1,0,1,0,0,0,0,0,1,331.0,21.0,331.0,310.0,ADC_APPROACH,ADC 信号弱 267，靠墙脉冲 1/3,400,400,1
1.29,523.0,785.0,371.0,1034.0,-0.3837,-0.0305,-0.2396,-0.2192,1,0,1,0,0,0,0,0,1,334.0,21.0,334.0,313.0,ADC_APPROACH,ADC 信号弱 267，靠墙脉冲 1/3,400,400,1
1.31,524.0,788.0,371.0,1037.0,-0.3864,-0.0283,-0.2423,-0.2213,1,0,1,0,0,0,0,0,1,314.0,21.0,314.0,293.0,ADC_APPROACH,ADC 信号弱 267，靠墙脉冲 1/3,400,400,1
1.33,528.0,784.0,370.0,1036.0,-0.3864,-0.0283,-0.2423,-0.2234,1,0,1,0,0,0,0,0,1,283.0,21.0,283.0,262.0,ADC_APPROACH,ADC 信号弱 267，靠墙脉冲 1/3,400,400,1
1.35,528.0,776.0,368.0,1034.0,-0.3755,-0.0305,-0.2451,-0.2234,1,0,1,0,0,0,0,0,1,283.0,21.0,283.0,262.0,ADC_APPROACH,ADC 信号弱 267，靠墙脉冲 1/3,400,400,1
1.37,528.0,768.0,366.0,1033.0,-0.3755,-0.0479,-0.2507,-0.2276,1,0,1,0,0,0,0,0,1,412.0,21.0,412.0,391.0,ADC_CORRECT,靠墙脉冲完成，重新采样,0,0,1
1.39,526.0,772.0,366.0,1030.0,-0.3755,-0.0566,-0.2563,-0.2296,1,0,1,0,0,0,0,0,1,330.0,21.0,330.0,309.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.411,528.0,783.0,373.0,1031.0,-0.3755,-0.0566,-0.2563,-0.2338,1,0,1,0,0,0,0,0,1,361.0,21.0,361.0,340.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.431,534.0,784.0,387.0,1039.0,-0.3755,-0.0327,-0.2368,-0.2338,1,0,1,0,0,0,0,0,1,446.0,31.0,446.0,415.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.451,537.0,778.0,390.0,1041.0,-0.3592,-0.0327,-0.1978,-0.2171,1,0,1,0,0,0,0,0,1,284.0,20.0,284.0,264.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.471,539.0,777.0,381.0,1040.0,-0.351,-0.0436,-0.1978,-0.215,1,0,1,0,0,0,0,0,1,235.0,20.0,235.0,215.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.491,544.0,784.0,372.0,1039.0,-0.3456,-0.0436,-0.2145,-0.215,1,0,1,0,0,0,0,0,1,348.0,20.0,348.0,328.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.511,544.0,784.0,372.0,1039.0,-0.332,-0.0305,-0.2396,-0.2171,1,0,1,0,0,0,0,0,1,348.0,20.0,348.0,328.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.531,547.0,784.0,366.0,1037.0,-0.332,-0.0305,-0.2396,-0.2171,1,0,1,0,0,0,0,0,1,575.0,20.0,575.0,555.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.551,548.0,786.0,364.0,1037.0,-0.3238,-0.0305,-0.2563,-0.2213,1,0,1,0,0,0,0,0,1,412.0,21.0,412.0,391.0,ADC_APPROACH,ADC 信号弱 348，靠墙脉冲 2/3,400,400,1
1.571,548.0,786.0,364.0,1032.0,-0.3211,-0.0261,-0.2618,-0.2213,1,0,1,0,0,0,0,0,1,365.0,21.0,365.0,344.0,ADC_APPROACH,ADC 信号弱 348，靠墙脉冲 2/3,400,400,1
1.592,548.0,787.0,364.0,1029.0,-0.3211,-0.0261,-0.2618,-0.2317,1,0,1,0,0,0,0,0,1,452.0,21.0,452.0,431.0,ADC_APPROACH,ADC 信号弱 348，靠墙脉冲 2/3,400,400,1
1.612,547.0,786.0,363.0,1028.0,-0.3211,-0.0261,-0.2618,-0.238,1,0,1,0,0,0,0,0,1,331.0,21.0,331.0,310.0,ADC_APPROACH,ADC 信号弱 348，靠墙脉冲 2/3,400,400,1
1.632,547.0,784.0,364.0,1029.0,-0.3238,-0.0261,-0.2618,-0.238,1,0,1,0,0,0,0,0,1,347.0,21.0,347.0,326.0,ADC_APPROACH,ADC 信号弱 348，靠墙脉冲 2/3,400,400,1
1.652,547.0,788.0,364.0,1028.0,-0.3238,-0.0261,-0.2618,-0.2401,1,0,1,0,0,0,0,0,1,429.0,21.0,429.0,408.0,ADC_APPROACH,ADC 信号弱 348，靠墙脉冲 2/3,400,400,1
1.672,546.0,787.0,364.0,1028.0,-0.3238,-0.024,-0.2618,-0.2401,1,0,1,0,0,0,0,0,1,412.0,21.0,412.0,391.0,ADC_APPROACH,ADC 信号弱 348，靠墙脉冲 2/3,400,400,1
1.692,547.0,788.0,365.0,1031.0,-0.3238,-0.0218,-0.2618,-0.2401,1,0,1,0,0,0,0,0,1,411.0,21.0,411.0,390.0,ADC_APPROACH,ADC 信号弱 348，靠墙脉冲 2/3,400,400,1
1.712,547.0,787.0,365.0,1030.0,-0.3238,-0.024,-0.2591,-0.2359,1,0,1,0,0,0,0,0,1,363.0,21.0,363.0,342.0,ADC_APPROACH,ADC 信号弱 348，靠墙脉冲 2/3,400,400,1
1.732,546.0,785.0,362.0,1030.0,-0.3238,-0.024,-0.2591,-0.2359,1,0,1,0,0,0,0,0,1,364.0,22.0,364.0,342.0,ADC_APPROACH,ADC 信号弱 348，靠墙脉冲 2/3,400,400,1
1.752,545.0,781.0,361.0,1032.0,-0.3265,-0.0283,-0.2674,-0.2359,1,0,1,0,0,0,0,0,1,364.0,21.0,364.0,343.0,ADC_APPROACH,ADC 信号弱 348，靠墙脉冲 2/3,400,400,1
1.773,545.0,778.0,362.0,1030.0,-0.3293,-0.037,-0.2674,-0.2359,1,0,1,0,0,0,0,0,1,414.0,20.0,414.0,394.0,ADC_APPROACH,ADC 信号弱 348，靠墙脉冲 2/3,400,400,1
1.793,544.0,779.0,364.0,1024.0,-0.3293,-0.0414,-0.2674,-0.2359,1,0,1,0,0,0,0,0,1,529.0,22.0,529.0,507.0,ADC_APPROACH,ADC 信号弱 348，靠墙脉冲 2/3,400,400,1
1.813,544.0,781.0,372.0,1030.0,-0.332,-0.0414,-0.2618,-0.2359,1,0,1,0,0,0,0,0,1,363.0,21.0,363.0,342.0,ADC_APPROACH,ADC 信号弱 348，靠墙脉冲 2/3,400,400,1
1.833,544.0,780.0,378.0,1032.0,-0.332,-0.0392,-0.2396,-0.2359,1,0,1,0,0,0,0,0,1,380.0,21.0,380.0,359.0,ADC_APPROACH,ADC 信号弱 348，靠墙脉冲 2/3,400,400,1
1.853,545.0,774.0,380.0,1035.0,-0.332,-0.0392,-0.2228,-0.2317,1,0,1,0,0,0,0,0,1,397.0,20.0,397.0,377.0,ADC_CORRECT,靠墙脉冲完成，重新采样,0,0,1
1.873,545.0,774.0,380.0,1035.0,-0.3293,-0.0523,-0.2173,-0.2255,1,0,1,0,0,0,0,0,1,397.0,20.0,397.0,377.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.893,553.0,771.0,381.0,1044.0,-0.3293,-0.0523,-0.2173,-0.2255,1,0,1,0,0,0,0,0,1,403.0,21.0,403.0,382.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.913,557.0,778.0,381.0,1057.0,-0.3075,-0.0523,-0.2145,-0.2067,1,0,1,0,0,0,0,0,1,460.0,21.0,460.0,439.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.933,555.0,785.0,381.0,1060.0,-0.302,-0.0436,-0.2145,-0.1795,1,0,1,0,0,0,0,0,1,445.0,21.0,445.0,424.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.954,550.0,785.0,376.0,1051.0,-0.302,-0.0283,-0.2145,-0.1795,1,0,1,0,0,0,0,0,1,640.0,21.0,640.0,619.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.974,547.0,785.0,374.0,1040.0,-0.3156,-0.0283,-0.2284,-0.1921,1,0,1,0,0,0,0,0,1,460.0,20.0,460.0,440.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
1.994,546.0,788.0,373.0,1027.0,-0.3238,-0.0283,-0.234,-0.215,1,0,1,0,1,0,0,0,1,462.0,21.0,462.0,441.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
2.014,550.0,793.0,376.0,1020.0,-0.3238,-0.0218,-0.234,-0.2422,1,0,1,0,1,0,0,0,1,561.0,21.0,561.0,540.0,ADC_CORRECT,ADC 中值滤波准备中,0,0,1
2.034,551.0,790.0,377.0,1015.0,-0.3156,-0.0174,-0.2284,-0.2568,1,0,1,0,1,0,0,0,1,529.0,30.0,529.0,499.0,ADC_CORRECT,ADC 正对确认 1/3，diff=439,0,0,1
2.054,554.0,790.0,377.0,1017.0,-0.3129,-0.0174,-0.2256,-0.263,1,0,1,0,1,0,0,0,1,576.0,21.0,576.0,555.0,ADC_CORRECT,ADC 正对确认 2/3，diff=441,0,0,1
2.074,555.0,788.0,377.0,1020.0,-0.3048,-0.0174,-0.2256,-0.263,1,0,1,0,1,0,0,0,1,510.0,20.0,510.0,490.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.094,557.0,786.0,378.0,1024.0,-0.302,-0.0218,-0.2256,-0.2568,1,0,1,0,1,0,0,0,1,577.0,21.0,577.0,556.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.115,557.0,785.0,378.0,1021.0,-0.2966,-0.0261,-0.2228,-0.2547,1,0,1,0,1,0,0,0,1,535.0,21.0,535.0,514.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.135,556.0,786.0,378.0,1021.0,-0.2966,-0.0261,-0.2228,-0.2547,1,0,1,0,1,0,0,0,1,578.0,22.0,578.0,556.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.155,558.0,790.0,379.0,1024.0,-0.2966,-0.0261,-0.2228,-0.2547,1,0,1,0,1,0,0,0,1,577.0,21.0,577.0,556.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.175,558.0,791.0,380.0,1024.0,-0.2939,-0.0174,-0.2201,-0.2484,1,0,1,0,1,0,0,0,1,509.0,21.0,509.0,488.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.195,557.0,791.0,379.0,1020.0,-0.2939,-0.0153,-0.2201,-0.2484,1,0,1,0,1,0,0,0,1,511.0,21.0,511.0,490.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.216,557.0,792.0,379.0,1024.0,-0.2966,-0.0153,-0.2201,-0.2484,1,0,1,0,1,0,0,0,1,510.0,21.0,510.0,489.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.236,559.0,792.0,380.0,1024.0,-0.2966,-0.0131,-0.2201,-0.2484,1,0,1,0,1,0,0,0,1,509.0,21.0,509.0,488.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.256,556.0,790.0,378.0,1018.0,-0.2966,-0.0131,-0.2201,-0.2484,1,0,1,0,1,0,0,0,1,584.0,22.0,584.0,562.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.276,554.0,790.0,378.0,1013.0,-0.2993,-0.0174,-0.2228,-0.261,1,0,1,0,1,0,0,0,1,561.0,25.0,561.0,536.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.296,554.0,790.0,378.0,1013.0,-0.3048,-0.0174,-0.2228,-0.2714,1,0,1,0,1,0,0,0,1,561.0,25.0,561.0,536.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.316,552.0,789.0,376.0,1013.0,-0.3048,-0.0174,-0.2228,-0.2714,1,0,1,0,1,0,0,0,1,593.0,21.0,593.0,572.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.337,548.0,784.0,375.0,1014.0,-0.3102,-0.0196,-0.2284,-0.2714,1,0,1,0,1,0,0,0,1,494.0,22.0,494.0,472.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.357,546.0,784.0,376.0,1024.0,-0.3211,-0.0305,-0.2284,-0.2693,1,0,1,0,1,0,0,0,1,479.0,20.0,479.0,459.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.377,546.0,780.0,380.0,1033.0,-0.3265,-0.0305,-0.2284,-0.2484,1,0,1,0,0,0,0,0,1,545.0,26.0,545.0,519.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.397,551.0,782.0,383.0,1045.0,-0.3265,-0.0349,-0.2173,-0.2296,1,0,1,0,0,0,0,0,1,460.0,21.0,460.0,439.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.417,555.0,778.0,384.0,1060.0,-0.3129,-0.0392,-0.2089,-0.2046,1,0,1,0,0,0,0,0,1,512.0,23.0,512.0,489.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
2.437,555.0,765.0,382.0,1056.0,-0.302,-0.0436,-0.2089,-0.1816,1,0,1,0,0,0,0,0,1,413.0,20.0,413.0,393.0,REVERSE,ADC 矫正完成，倒车,-400,-400,1
