t,left,right,valid
5.933,1798.0,1773.0,1
5.953,1788.0,1771.0,1
5.973,1784.0,1757.0,1
5.994,1785.0,1773.0,1
6.014,1797.0,1754.0,1
6.034,1798.0,1757.0,1
6.054,1784.0,1773.0,1
6.074,1812.0,1755.0,1
6.094,1798.0,1756.0,1
6.114,1783.0,1757.0,1
6.134,1799.0,1758.0,1
6.154,1800.0,1755.0,1
6.174,1798.0,1756.0,1
6.194,1784.0,1744.0,1
6.215,1770.0,1755.0,1
6.235,1784.0,1755.0,1
6.255,1796.0,1742.0,1
6.275,1798.0,1742.0,1
6.295,1784.0,1756.0,1
6.315,1798.0,1740.0,1
6.335,1788.0,1744.0,1
6.355,1760.0,1743.0,1
6.375,1769.0,1756.0,1
6.395,1783.0,1735.0,1
6.415,1768.0,1744.0,1
6.435,1785.0,1744.0,1
6.455,1755.0,1742.0,1
6.476,1755.0,1742.0,1
6.496,1725.0,1743.0,1
6.516,1726.0,1742.0,1
6.536,1725.0,1742.0,1
6.556,1738.0,1728.0,1
6.576,1725.0,1743.0,1
6.596,1754.0,1742.0,1
6.616,1726.0,1753.0,1
6.636,1723.0,1741.0,1
6.656,1726.0,1744.0,1
6.676,1726.0,1730.0,1
6.696,1725.0,1738.0,1
6.716,1710.0,1743.0,1
6.737,1725.0,1744.0,1
6.757,1712.0,1723.0,1
6.777,1709.0,1728.0,1
6.797,1725.0,1728.0,1
6.817,1711.0,1758.0,1
6.837,1712.0,1738.0,1
6.857,1695.0,1742.0,1
6.877,1739.0,1728.0,1
6.897,1711.0,1738.0,1
6.917,1709.0,1741.0,1
6.937,1709.0,1743.0,1
6.957,1740.0,1743.0,1
6.978,1712.0,1740.0,1
6.998,1710.0,1741.0,1
7.018,1708.0,1728.0,1
7.038,1712.0,1726.0,1
7.058,1710.0,1741.0,1
7.078,1730.0,1728.0,1
7.098,1723.0,1757.0,1
7.118,1712.0,1756.0,1
7.138,1726.0,1756.0,1
7.158,1712.0,1757.0,1
7.179,1696.0,1772.0,1
7.199,1696.0,1769.0,1
7.219,1712.0,1768.0,1
7.239,1723.0,1772.0,1
7.259,1725.0,1774.0,1
7.279,1711.0,1768.0,1
7.299,1726.0,1771.0,1
7.319,1724.0,1758.0,1
7.339,1725.0,1738.0,1
7.36,1726.0,1754.0,1
7.38,1724.0,1742.0,1
7.4,1741.0,1728.0,1
7.42,1725.0,1741.0,1
7.44,1712.0,1756.0,1
7.46,1724.0,1728.0,1
7.48,1709.0,1742.0,1
7.5,1725.0,1726.0,1
7.52,1725.0,1741.0,1
7.54,1722.0,1743.0,1
7.561,1696.0,1742.0,1
7.581,1711.0,1749.0,1
7.601,1696.0,1742.0,1
7.621,1711.0,1744.0,1
7.641,1696.0,1754.0,1
7.661,1711.0,1754.0,1
7.681,1725.0,1757.0,1
7.701,1707.0,1757.0,1
7.721,1710.0,1754.0,1
7.742,1711.0,1755.0,1
7.762,1710.0,1757.0,1
7.782,1700.0,1753.0,1
7.802,1697.0,1756.0,1
7.822,1710.0,1742.0,1
7.842,1725.0,1757.0,1
7.862,1696.0,1755.0,1
7.882,1712.0,1741.0,1
7.902,1710.0,1743.0,1
7.922,1696.0,1742.0,1
7.943,1681.0,1726.0,1
7.963,1696.0,1741.0,1
7.983,1709.0,1742.0,1
8.003,1680.0,1728.0,1
8.023,1696.0,1725.0,1
8.043,1683.0,1728.0,1
8.063,1673.0,1728.0,1
8.083,1672.0,1744.0,1
8.104,1696.0,1725.0,1
8.124,1681.0,1728.0,1
8.144,1671.0,1728.0,1
8.164,1680.0,1725.0,1
8.184,1676.0,1726.0,1
8.204,1682.0,1728.0,1
8.224,1680.0,1742.0,1
8.244,1672.0,1740.0,1
8.264,1673.0,1741.0,1
8.284,1665.0,1742.0,1
8.305,1673.0,1742.0,1
8.325,1673.0,1741.0,1
8.345,1682.0,1742.0,1
8.365,1681.0,1757.0,1
8.385,1658.0,1751.0,1
8.405,1673.0,1737.0,1
8.425,1682.0,1699.0,1
8.445,1680.0,1699.0,1
8.465,1682.0,1680.0,1
8.486,1674.0,1652.0,1
8.506,1672.0,1654.0,1
8.526,1673.0,1699.0,1
8.546,1672.0,1680.0,1
8.566,1644.0,1683.0,1
8.586,1644.0,1699.0,1
8.606,1643.0,1695.0,1
8.626,1642.0,1711.0,1
8.646,1644.0,1728.0,1
8.666,1642.0,1742.0,1
8.687,1657.0,1725.0,1
8.707,1658.0,1726.0,1
8.727,1660.0,1742.0,1
8.747,1641.0,1728.0,1
8.767,1672.0,1736.0,1
8.787,1659.0,1741.0,1
8.807,1681.0,1743.0,1
8.827,1679.0,1728.0,1
8.847,1673.0,1722.0,1
8.867,1643.0,1728.0,1
8.888,1673.0,1728.0,1
8.908,1658.0,1742.0,1
8.928,1658.0,1725.0,1
8.948,1673.0,1728.0,1
8.968,1659.0,1728.0,1
8.988,1657.0,1724.0,1
9.008,1681.0,1740.0,1
9.028,1659.0,1728.0,1
9.048,1658.0,1725.0,1
9.069,1686.0,1740.0,1
9.089,1673.0,1728.0,1
9.109,1673.0,1742.0,1
9.129,1658.0,1741.0,1
9.149,1664.0,1726.0,1
9.169,1656.0,1728.0,1
9.189,1674.0,1728.0,1
9.209,1673.0,1741.0,1
9.229,1672.0,1738.0,1
9.249,1682.0,1728.0,1
9.27,1658.0,1742.0,1
9.29,1672.0,1742.0,1
9.31,1673.0,1727.0,1
9.33,1659.0,1728.0,1
9.35,1658.0,1728.0,1
9.37,1657.0,1725.0,1
9.39,1658.0,1728.0,1
9.41,1658.0,1728.0,1
9.43,1672.0,1725.0,1
9.451,1657.0,1725.0,1
9.471,1674.0,1742.0,1
9.491,1658.0,1728.0,1
9.511,1657.0,1726.0,1
9.531,1673.0,1727.0,1
9.551,1673.0,1728.0,1
9.571,1659.0,1728.0,1
9.591,1656.0,1753.0,1
9.611,1627.0,1728.0,1
9.632,1659.0,1728.0,1
9.652,1659.0,1727.0,1
9.672,1671.0,1738.0,1
9.692,1674.0,1728.0,1
9.712,1659.0,1742.0,1
9.732,1673.0,1737.0,1
9.752,1664.0,1755.0,1
9.772,1643.0,1757.0,1
9.792,1644.0,1744.0,1
9.813,1629.0,1754.0,1
9.833,1634.0,1742.0,1
9.853,1658.0,1757.0,1
9.873,1644.0,1740.0,1
9.893,1643.0,1740.0,1
9.913,1627.0,1756.0,1
9.933,1629.0,1772.0,1
9.953,1621.0,1764.0,1
9.973,1635.0,1776.0,1
9.994,1613.0,1756.0,1
10.014,1628.0,1772.0,1
10.034,1627.0,1787.0,1
10.054,1627.0,1771.0,1
10.074,1613.0,1772.0,1
10.094,1629.0,1775.0,1
10.114,1626.0,1770.0,1
10.134,1597.0,1786.0,1
10.154,1613.0,1772.0,1
10.175,1584.0,1753.0,1
10.195,1596.0,1754.0,1
10.215,1582.0,1757.0,1
10.235,1583.0,1757.0,1
10.255,1598.0,1741.0,1
10.275,1596.0,1741.0,1
10.295,1583.0,1728.0,1
10.315,1583.0,1741.0,1
10.335,1600.0,1741.0,1
10.356,1584.0,1712.0,1
10.376,1583.0,1728.0,1
10.396,1584.0,1712.0,1
10.416,1583.0,1721.0,1
10.436,1582.0,1728.0,1
10.456,1583.0,1728.0,1
10.476,1553.0,1723.0,1
10.496,1582.0,1709.0,1
10.516,1585.0,1714.0,1
10.537,1569.0,1725.0,1
10.557,1569.0,1709.0,1
10.577,1568.0,1728.0,1
10.597,1567.0,1728.0,1
10.617,1584.0,1710.0,1
10.637,1598.0,1726.0,1
10.657,1613.0,1728.0,1
10.677,1582.0,1728.0,1
10.697,1583.0,1740.0,1
10.717,1598.0,1737.0,1
10.738,1582.0,1728.0,1
10.758,1583.0,1728.0,1
10.778,1569.0,1741.0,1
10.798,1568.0,1726.0,1
10.818,1567.0,1728.0,1
10.838,1569.0,1727.0,1
10.859,1569.0,1711.0,1
10.879,1568.0,1716.0,1
10.899,1570.0,1728.0,1
10.919,1554.0,1725.0,1
10.939,1554.0,1742.0,1
10.959,1538.0,1728.0,1
10.979,1553.0,1728.0,1
10.999,1554.0,1712.0,1
11.02,1538.0,1711.0,1
11.04,1537.0,1712.0,1
11.06,1539.0,1711.0,1
11.08,1538.0,1726.0,1
11.1,1538.0,1712.0,1
11.12,1523.0,1713.0,1
11.14,1538.0,1728.0,1
11.16,1553.0,1708.0,1
11.18,1543.0,1726.0,1
11.2,1537.0,1728.0,1
11.22,1539.0,1707.0,1
11.241,1539.0,1724.0,1
11.261,1553.0,1728.0,1
11.281,1551.0,1719.0,1
11.301,1538.0,1694.0,1
11.321,1538.0,1697.0,1
11.341,1524.0,1683.0,1
11.361,1524.0,1680.0,1
11.381,1538.0,1681.0,1
11.401,1538.0,1668.0,1
11.421,1537.0,1669.0,1
11.441,1538.0,1681.0,1
11.461,1538.0,1682.0,1
11.482,1552.0,1697.0,1
11.502,1552.0,1698.0,1
11.522,1553.0,1696.0,1
11.542,1554.0,1711.0,1
11.562,1536.0,1712.0,1
11.582,1537.0,1712.0,1
11.602,1524.0,1696.0,1
11.622,1524.0,1697.0,1
11.642,1542.0,1684.0,1
11.662,1521.0,1683.0,1
11.682,1538.0,1698.0,1
11.702,1538.0,1684.0,1
11.723,1523.0,1669.0,1
11.743,1523.0,1682.0,1
11.763,1524.0,1698.0,1
11.783,1508.0,1668.0,1
11.803,1508.0,1683.0,1
11.823,1523.0,1675.0,1
11.843,1510.0,1682.0,1
11.863,1507.0,1669.0,1
11.883,1508.0,1680.0,1
11.903,1509.0,1667.0,1
11.923,1524.0,1668.0,1
11.943,1522.0,1654.0,1
11.964,1507.0,1649.0,1
11.984,1509.0,1637.0,1
12.004,1509.0,1654.0,1
12.024,1509.0,1654.0,1
12.044,1509.0,1652.0,1
12.064,1509.0,1652.0,1
12.084,1509.0,1639.0,1
12.104,1514.0,1637.0,1
12.124,1508.0,1638.0,1
12.145,1509.0,1639.0,1
12.165,1524.0,1639.0,1
12.185,1507.0,1653.0,1
12.205,1494.0,1636.0,1
12.225,1478.0,1625.0,1
12.245,1477.0,1625.0,1
12.266,1492.0,1622.0,1
12.286,1464.0,1622.0,1
12.306,1493.0,1624.0,1
12.326,1497.0,1622.0,1
12.346,1477.0,1622.0,1
12.366,1479.0,1624.0,1
12.386,1494.0,1624.0,1
12.406,1499.0,1623.0,1
12.426,1493.0,1632.0,1
12.447,1493.0,1639.0,1
12.467,1493.0,1639.0,1
12.487,1494.0,1635.0,1
12.507,1494.0,1621.0,1
12.527,1494.0,1639.0,1
12.547,1493.0,1640.0,1
12.567,1498.0,1623.0,1
12.587,1494.0,1638.0,1
12.607,1493.0,1639.0,1
12.628,1493.0,1635.0,1
12.648,1493.0,1636.0,1
12.668,1494.0,1624.0,1
12.688,1494.0,1625.0,1
12.708,1508.0,1637.0,1
12.728,1492.0,1622.0,1
12.748,1494.0,1639.0,1
12.768,1507.0,1639.0,1
12.788,1492.0,1638.0,1
12.809,1493.0,1637.0,1
12.829,1493.0,1640.0,1
12.849,1477.0,1638.0,1
12.869,1478.0,1635.0,1
12.889,1493.0,1639.0,1
12.909,1493.0,1639.0,1
12.929,1491.0,1654.0,1
12.949,1493.0,1636.0,1
