t,left,right,diff,valid
5.512,595.0,240.0,355.0,1
5.532,547.0,322.0,225.0,1
5.552,530.0,304.0,226.0,1
5.573,533.0,585.0,-52.0,1
5.593,530.0,304.0,226.0,1
5.613,610.0,368.0,242.0,1
5.633,595.0,306.0,289.0,1
5.653,546.0,304.0,242.0,1
5.673,530.0,255.0,275.0,1
5.693,578.0,303.0,275.0,1
5.713,531.0,305.0,226.0,1
5.733,579.0,306.0,273.0,1
5.754,596.0,306.0,290.0,1
5.774,479.0,270.0,209.0,1
5.794,530.0,314.0,216.0,1
5.814,532.0,321.0,211.0,1
5.834,643.0,306.0,337.0,1
5.854,618.0,306.0,312.0,1
5.874,594.0,87.0,507.0,1
5.894,531.0,304.0,227.0,1
5.914,511.0,304.0,207.0,1
5.935,530.0,305.0,225.0,1
5.955,548.0,306.0,242.0,1
5.975,610.0,322.0,288.0,1
5.995,611.0,304.0,307.0,1
6.015,531.0,304.0,227.0,1
6.035,531.0,288.0,243.0,1
6.055,545.0,305.0,240.0,1
6.075,610.0,306.0,304.0,1
6.095,579.0,303.0,276.0,1
6.116,604.0,303.0,301.0,1
6.136,480.0,304.0,176.0,1
6.156,532.0,634.0,-102.0,1
6.176,531.0,305.0,226.0,1
6.196,644.0,269.0,375.0,1
6.216,611.0,318.0,293.0,1
6.236,595.0,315.0,280.0,1
6.256,532.0,306.0,226.0,1
6.277,511.0,306.0,205.0,1
6.297,530.0,272.0,258.0,1
6.317,579.0,305.0,274.0,1
6.337,610.0,304.0,306.0,1
6.357,594.0,239.0,355.0,1
6.377,530.0,305.0,225.0,1
6.397,515.0,45.0,470.0,1
6.417,531.0,305.0,226.0,1
6.438,595.0,304.0,291.0,1
6.458,609.0,54.0,555.0,1
6.478,594.0,305.0,289.0,1
6.498,519.0,273.0,246.0,1
6.518,563.0,305.0,258.0,1
6.538,531.0,303.0,228.0,1
6.558,596.0,287.0,309.0,1
6.578,610.0,305.0,305.0,1
6.598,594.0,288.0,306.0,1
6.619,512.0,306.0,206.0,1
6.639,514.0,648.0,-134.0,1
6.659,538.0,91.0,447.0,1
6.679,580.0,319.0,261.0,1
6.699,660.0,305.0,355.0,1
6.719,594.0,305.0,289.0,1
6.739,530.0,305.0,225.0,1
6.759,478.0,304.0,174.0,1
6.78,531.0,305.0,226.0,1
6.8,596.0,306.0,290.0,1
6.82,681.0,306.0,375.0,1
6.84,595.0,306.0,289.0,1
6.86,594.0,288.0,306.0,1
6.88,533.0,304.0,229.0,1
6.9,512.0,302.0,210.0,1
6.92,530.0,305.0,225.0,1
6.94,594.0,305.0,289.0,1
6.961,595.0,303.0,292.0,1
6.981,532.0,302.0,230.0,1
7.001,512.0,303.0,209.0,1
7.021,529.0,289.0,240.0,1
