t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,white_hits,state,reason,risk_sensor,linear_risk,turn_risk,near_edge,speed_level,turn_angle,turn_direction,turn_duration,left_cmd,right_cmd,healthy
0.543,1189.0,1571.0,1571.0,1292.0,2.1424,1.8591,2.0,2.0403,2.0201,,CRUISE,按区域分级巡航,,0.2833,-0.0403,0,fast,0.0,,0.0,450,450,1
0.563,1190.0,1574.0,1581.0,1291.0,2.1517,1.8631,2.0,2.0671,2.0336,,CRUISE,按区域分级巡航,,0.2886,-0.0671,0,fast,0.0,,0.0,450,450,1
0.583,1196.0,1590.0,1583.0,1303.0,2.1548,1.869,2.0243,2.0705,2.0474,,CRUISE,按区域分级巡航,,0.2858,-0.0462,0,fast,0.0,,0.0,450,450,1
0.603,1197.0,1590.0,1585.0,1307.0,2.1734,1.9008,2.0291,2.1074,2.0683,,CRUISE,按区域分级巡航,,0.2726,-0.0783,0,fast,0.0,,0.0,450,450,1
0.624,1197.0,1590.0,1585.0,1307.0,2.1765,1.9008,2.034,2.1208,2.0774,,CRUISE,按区域分级巡航,,0.2757,-0.0868,0,fast,0.0,,0.0,450,450,1
0.644,1199.0,1590.0,1537.0,1304.0,2.1765,1.9008,2.034,2.1208,2.0774,,CRUISE,按区域分级巡航,,0.2757,-0.0868,0,fast,0.0,,0.0,450,450,1
0.664,1195.0,1589.0,1408.0,1306.0,2.1765,1.9008,1.9175,2.1174,2.0175,,CRUISE,按区域分级巡航,,0.2757,-0.2,0,fast,0.0,,0.0,450,450,1
0.684,1194.0,1604.0,1302.0,1291.0,2.1703,1.9008,1.6044,2.1107,2.0058,,CRUISE,按区域分级巡航,,0.2695,-0.5064,0,fast,0.0,,0.0,450,450,1
0.704,1201.0,1604.0,1278.0,1300.0,2.1703,1.9286,1.3471,2.0973,2.0129,,CRUISE,按区域分级巡航,,0.2417,-0.7502,0,fast,0.0,,0.0,450,450,1
0.724,1207.0,1616.0,1266.0,1307.0,2.1889,1.9286,1.2888,2.0973,2.0129,,CRUISE,按区域分级巡航,,0.2603,-0.8085,0,fast,0.0,,0.0,450,450,1
0.744,1206.0,1624.0,1253.0,1312.0,2.2043,1.9524,1.2597,2.1208,2.0366,,CRUISE,按区域分级巡航,,0.252,-0.8611,0,fast,0.0,,0.0,450,450,1
0.764,1197.0,1606.0,1244.0,1298.0,2.2043,1.9524,1.2282,2.1208,2.0366,,CRUISE,按区域分级巡航,,0.252,-0.8927,0,fast,0.0,,0.0,450,450,1
0.784,1204.0,1632.0,1229.0,1300.0,2.1981,1.9683,1.2063,2.0973,2.0328,,CRUISE,按区域分级巡航,,0.2299,-0.891,0,fast,0.0,,0.0,450,450,1
0.804,1205.0,1636.0,1233.0,1308.0,2.1981,1.9841,1.1796,2.0973,2.0407,,CRUISE,按区域分级巡航,,0.214,-0.9177,0,fast,0.0,,0.0,450,450,1
0.825,1209.0,1639.0,1257.0,1316.0,2.2012,1.9921,1.1796,2.1242,2.0581,,CRUISE,按区域分级巡航,,0.2092,-0.9445,0,fast,0.0,,0.0,450,450,1
0.845,1206.0,1640.0,1316.0,1318.0,2.2043,1.998,1.2379,2.151,2.0745,,CRUISE,按区域分级巡航,,0.2063,-0.9131,0,fast,0.0,,0.0,450,450,1
0.865,1210.0,1643.0,1430.0,1289.0,2.2136,2.0,1.3811,2.151,2.0755,,CRUISE,按区域分级巡航,,0.2136,-0.7699,0,fast,0.0,,0.0,450,450,1
0.885,1201.0,1636.0,1525.0,1276.0,2.2043,2.0,1.6578,2.0604,2.0302,,CRUISE,按区域分级巡航,,0.2043,-0.4026,0,fast,0.0,,0.0,450,450,1
0.905,1199.0,1643.0,1576.0,1291.0,2.1889,2.006,1.8883,2.0604,2.0332,,CRUISE,按区域分级巡航,,0.1829,-0.1721,0,fast,0.0,,0.0,450,450,1
0.925,1200.0,1645.0,1600.0,1293.0,2.1858,2.006,2.0121,2.0671,2.0396,,CRUISE,按区域分级巡航,,0.1798,-0.055,0,fast,0.0,,0.0,450,450,1
0.945,1195.0,1643.0,1610.0,1291.0,2.1827,2.006,2.0704,2.0671,2.0688,,CRUISE,按区域分级巡航,,0.1767,0.0033,0,fast,0.0,,0.0,450,450,1
0.965,1188.0,1632.0,1612.0,1294.0,2.1703,2.006,2.0947,2.0738,2.0842,,CRUISE,按区域分级巡航,,0.1643,0.0208,0,fast,0.0,,0.0,450,450,1
0.985,1189.0,1634.0,1618.0,1302.0,2.1517,1.9881,2.0995,2.0772,2.0883,,CRUISE,按区域分级巡航,,0.1636,0.0223,0,fast,0.0,,0.0,450,450,1
1.006,1181.0,1638.0,1619.0,1286.0,2.1486,1.9881,2.1141,2.0772,2.0956,,CRUISE,按区域分级巡航,,0.1605,0.0369,0,fast,0.0,,0.0,450,450,1
1.026,1181.0,1638.0,1619.0,1286.0,2.1269,1.996,2.1165,2.0503,2.0834,,CRUISE,按区域分级巡航,,0.1309,0.0662,0,fast,0.0,,0.0,450,450,1
1.046,1166.0,1633.0,1603.0,1281.0,2.1269,1.996,2.1165,2.0503,2.0834,,CRUISE,按区域分级巡航,,0.1309,0.0662,0,fast,0.0,,0.0,450,450,1
1.066,1161.0,1644.0,1608.0,1288.0,2.0805,1.996,2.0898,2.0503,2.0654,,CRUISE,按区域分级巡航,,0.0845,0.0395,0,fast,0.0,,0.0,450,450,1
1.086,1181.0,1650.0,1614.0,1292.0,2.0805,2.0079,2.0898,2.057,2.0688,,CRUISE,按区域分级巡航,,0.0726,0.0328,0,fast,0.0,,0.0,450,450,1
1.106,1200.0,1650.0,1627.0,1300.0,2.1269,2.0198,2.1044,2.0705,2.0874,,CRUISE,按区域分级巡航,,0.1071,0.0339,0,fast,0.0,,0.0,450,450,1
1.126,1185.0,1643.0,1619.0,1287.0,2.1393,2.0198,2.1165,2.0705,2.0935,,CRUISE,按区域分级巡航,,0.1195,0.046,0,fast,0.0,,0.0,450,450,1
1.146,1173.0,1639.0,1616.0,1280.0,2.1393,2.006,2.1165,2.0537,2.0851,,CRUISE,按区域分级巡航,,0.1334,0.0628,0,fast,0.0,,0.0,450,450,1
1.166,1169.0,1644.0,1608.0,1269.0,2.1022,2.006,2.1092,2.0302,2.0662,,CRUISE,按区域分级巡航,,0.0962,0.079,0,fast,0.0,,0.0,450,450,1
1.187,1165.0,1640.0,1596.0,1278.0,2.0898,2.0,2.0898,2.0235,2.0566,,CRUISE,按区域分级巡航,,0.0898,0.0663,0,fast,0.0,,0.0,450,450,1
1.207,1156.0,1619.0,1653.0,1284.0,2.0774,2.0,2.0898,2.0235,2.0504,,CRUISE,按区域分级巡航,,0.0774,0.0663,0,fast,0.0,,0.0,450,450,1
1.227,1225.0,1620.0,1731.0,1273.0,2.0774,1.9603,2.199,2.0235,2.0504,,CRUISE,按区域分级巡航,,0.1171,0.1755,0,fast,0.0,,0.0,450,450,1
1.247,1180.0,1602.0,1624.0,1268.0,2.1238,1.9583,2.199,2.0067,2.0653,,CRUISE,按区域分级巡航,,0.1655,0.1923,0,fast,0.0,,0.0,450,450,1
1.267,1126.0,1600.0,1565.0,1259.0,2.1238,1.9246,2.1286,1.9899,2.0569,,CRUISE,按区域分级巡航,,0.1992,0.1387,0,fast,0.0,,0.0,450,450,1
1.287,1098.0,1611.0,1528.0,1259.0,1.9567,1.9246,1.9854,1.9597,1.9582,,CRUISE,按区域分级巡航,,0.0321,0.0257,0,fast,0.0,,0.0,450,450,1
1.307,1074.0,1599.0,1506.0,1243.0,1.87,1.9206,1.8956,1.9597,1.9081,,CRUISE,按区域分级巡航,,-0.0507,-0.0641,0,fast,0.0,,0.0,450,450,1
1.327,1057.0,1587.0,1493.0,1246.0,1.7957,1.9187,1.8422,1.9161,1.8792,,CRUISE,按区域分级巡航,,-0.123,-0.0739,0,fast,0.0,,0.0,450,450,1
1.347,1018.0,1574.0,1480.0,1239.0,1.743,1.8948,1.8107,1.906,1.8528,,CRUISE,按区域分级巡航,,-0.1518,-0.0954,0,fast,0.0,,0.0,450,450,1
1.368,1030.0,1571.0,1476.0,1225.0,1.6594,1.869,1.7791,1.8926,1.8241,,CRUISE,按区域分级巡航,,-0.2096,-0.1135,0,fast,0.0,,0.0,450,450,1
1.388,1031.0,1590.0,1485.0,1225.0,1.6594,1.869,1.7791,1.8456,1.8124,,CRUISE,按区域分级巡航,,-0.2096,-0.0665,0,fast,0.0,,0.0,450,450,1
1.408,1005.0,1624.0,1483.0,1220.0,1.6594,1.9008,1.7864,1.8456,1.816,,CRUISE,按区域分级巡航,,-0.2414,-0.0592,0,fast,0.0,,0.0,450,450,1
1.428,977.0,1694.0,1476.0,1229.0,1.582,1.9683,1.7864,1.8456,1.816,,CRUISE,按区域分级巡航,,-0.3862,-0.0592,0,fast,0.0,,0.0,450,450,1
1.448,977.0,1694.0,1476.0,1229.0,1.4954,2.1071,1.7694,1.8591,1.8142,,CRUISE,按区域分级巡航,,-0.6118,-0.0896,0,fast,0.0,,0.0,450,450,1
1.468,997.0,1681.0,1468.0,1227.0,1.4954,2.1071,1.7694,1.8591,1.8142,,CRUISE,按区域分级巡航,,-0.6118,-0.0896,0,fast,0.0,,0.0,450,450,1
1.488,996.0,1509.0,1441.0,1224.0,1.5542,2.0813,1.75,1.8523,1.8012,,CRUISE,按区域分级巡航,,-0.5272,-0.1023,0,fast,0.0,,0.0,450,450,1
1.508,985.0,1486.0,1432.0,1179.0,1.5542,1.7401,1.6845,1.8423,1.7123,,CRUISE,按区域分级巡航,,-0.1859,-0.1578,0,fast,0.0,,0.0,450,450,1
1.528,982.0,1470.0,1436.0,1166.0,1.5201,1.6944,1.6723,1.6913,1.6818,,CRUISE,按区域分级巡航,,-0.1743,-0.0189,0,fast,0.0,,0.0,450,450,1
1.549,977.0,1459.0,1433.0,1149.0,1.5108,1.6627,1.665,1.6477,1.6552,,CRUISE,按区域分级巡航,,-0.1519,0.0174,0,fast,0.0,,0.0,450,450,1
1.569,966.0,1451.0,1416.0,1131.0,1.4954,1.6409,1.665,1.5906,1.6157,,CRUISE,按区域分级巡航,,-0.1455,0.0744,0,fast,0.0,,0.0,450,450,1
1.589,951.0,1390.0,1396.0,1123.0,1.4613,1.625,1.6238,1.5302,1.577,,CRUISE,按区域分级巡航,,-0.1637,0.0936,0,fast,0.0,,0.0,450,450,1
1.609,940.0,1405.0,1379.0,1107.0,1.4149,1.5337,1.5752,1.5034,1.5185,,CRUISE,按区域分级巡航,,-0.1189,0.0719,0,fast,0.0,,0.0,450,450,1
1.629,919.0,1387.0,1376.0,1101.0,1.3808,1.504,1.534,1.4497,1.4768,,CRUISE,按区域分级巡航,,-0.1232,0.0843,0,fast,0.0,,0.0,450,450,1
1.649,913.0,1350.0,1377.0,1113.0,1.3158,1.498,1.5291,1.4497,1.4738,,CRUISE,按区域分级巡航,,-0.1822,0.0795,0,fast,0.0,,0.0,450,450,1
1.669,912.0,1357.0,1358.0,1098.0,1.2972,1.4385,1.5267,1.4295,1.434,,CRUISE,按区域分级巡航,,-0.1413,0.0972,0,fast,0.0,,0.0,450,450,1
1.689,906.0,1393.0,1350.0,1085.0,1.2941,1.4385,1.483,1.4195,1.429,,CRUISE,按区域分级巡航,,-0.1444,0.0635,0,fast,0.0,,0.0,450,450,1
1.709,887.0,1372.0,1324.0,1090.0,1.2755,1.4683,1.4636,1.3926,1.4281,,CRUISE,按区域分级巡航,,-0.1927,0.071,0,fast,0.0,,0.0,450,450,1
1.73,881.0,1365.0,1332.0,1090.0,1.2167,1.4683,1.4199,1.3926,1.4063,,CRUISE,按区域分级巡航,,-0.2515,0.0273,0,fast,0.0,,0.0,450,450,1
1.75,868.0,1360.0,1320.0,1095.0,1.1981,1.4544,1.4005,1.3926,1.3966,,CRUISE,按区域分级巡航,,-0.2562,0.0079,0,fast,0.0,,0.0,450,450,1
1.77,859.0,1350.0,1305.0,1088.0,1.1579,1.4444,1.3908,1.3926,1.3917,,CRUISE,按区域分级巡航,,-0.2865,-0.0018,0,fast,0.0,,0.0,450,450,1
1.79,849.0,1334.0,1291.0,1061.0,1.13,1.4246,1.3544,1.3859,1.3701,,CRUISE,按区域分级巡航,,-0.2946,-0.0315,0,fast,0.0,,0.0,450,450,1
1.81,846.0,1312.0,1272.0,1050.0,1.0991,1.3929,1.3204,1.2953,1.3078,,CRUISE,按区域分级巡航,,-0.2938,0.0251,0,fast,0.0,,0.0,450,450,1
1.83,834.0,1309.0,1265.0,1059.0,1.0898,1.3492,1.2743,1.2886,1.2814,,CRUISE,按区域分级巡航,,-0.2594,-0.0143,0,fast,0.0,,0.0,450,450,1
1.85,821.0,1287.0,1248.0,1043.0,1.0526,1.3433,1.2573,1.2584,1.2578,,CRUISE,按区域分级巡航,,-0.2906,-0.0011,0,fast,0.0,,0.0,450,450,1
1.87,821.0,1287.0,1248.0,1043.0,1.0124,1.2996,1.216,1.2349,1.2255,,CRUISE,按区域分级巡航,,-0.2872,-0.0189,0,fast,0.0,,0.0,450,450,1
1.89,816.0,1277.0,1238.0,1027.0,1.0124,1.2996,1.216,1.2349,1.2255,,CRUISE,按区域分级巡航,,-0.2872,-0.0189,0,fast,0.0,,0.0,450,450,1
1.91,809.0,1270.0,1233.0,1026.0,0.9969,1.2798,1.1917,1.1812,1.1865,,CRUISE,按区域分级巡航,,-0.2829,0.0105,0,fast,0.0,,0.0,450,450,1
1.931,786.0,1264.0,1215.0,1007.0,0.9752,1.2659,1.1796,1.1779,1.1787,,CRUISE,按区域分级巡航,,-0.2906,0.0018,0,fast,0.0,,0.0,450,450,1
1.951,774.0,1237.0,1205.0,1019.0,0.904,1.254,1.1359,1.1544,1.1451,,CRUISE,按区域分级巡航,,-0.3499,-0.0184,0,fast,0.0,,0.0,450,450,1
1.971,778.0,1228.0,1196.0,1006.0,0.8793,1.2004,1.1117,1.1141,1.1129,,CRUISE,按区域分级巡航,,-0.3211,-0.0024,0,fast,0.0,,0.0,450,450,1
1.991,783.0,1208.0,1188.0,985.0,0.8793,1.1825,1.0898,1.1107,1.1003,,CRUISE,按区域分级巡航,,-0.3033,-0.0209,0,fast,0.0,,0.0,450,450,1
2.011,766.0,1191.0,1183.0,965.0,0.8793,1.1429,1.0704,1.0403,1.0553,,MEDIUM_CRUISE,按区域分级巡航,,-0.2636,0.0301,0,medium,0.0,,0.0,400,400,1
2.031,754.0,1181.0,1184.0,978.0,0.8421,1.1091,1.0607,1.0168,1.0387,,MEDIUM_CRUISE,按区域分级巡航,,-0.267,0.0439,0,medium,0.0,,0.0,400,400,1
2.051,752.0,1195.0,1168.0,978.0,0.805,1.1091,1.0583,1.0168,1.0375,,MEDIUM_CRUISE,按区域分级巡航,,-0.3042,0.0415,0,medium,0.0,,0.0,400,400,1
2.071,744.0,1178.0,1170.0,971.0,0.7988,1.0893,1.0267,1.0168,1.0217,,MEDIUM_CRUISE,按区域分级巡航,,-0.2905,0.0099,0,medium,0.0,,0.0,400,400,1
2.091,737.0,1162.0,1165.0,966.0,0.774,1.0833,1.0218,0.9933,1.0076,,MEDIUM_CRUISE,按区域分级巡航,,-0.3093,0.0286,0,medium,0.0,,0.0,400,400,1
2.111,728.0,1156.0,1148.0,978.0,0.7523,1.0516,1.0146,0.9933,1.0039,,MEDIUM_CRUISE,按区域分级巡航,,-0.2993,0.0213,0,medium,0.0,,0.0,400,400,1
2.132,728.0,1160.0,1134.0,974.0,0.7245,1.0476,0.9733,1.0034,0.9883,,MEDIUM_CRUISE,按区域分级巡航,,-0.3232,-0.0301,0,medium,0.0,,0.0,400,400,1
2.152,734.0,1131.0,1132.0,968.0,0.7245,1.0397,0.9393,1.0034,0.9713,,MEDIUM_CRUISE,按区域分级巡航,,-0.3152,-0.064,0,medium,0.0,,0.0,400,400,1
2.172,722.0,1116.0,1128.0,958.0,0.7245,0.9901,0.9345,0.9832,0.9588,,MEDIUM_CRUISE,按区域分级巡航,,-0.2656,-0.0488,0,medium,0.0,,0.0,400,400,1
2.192,717.0,1112.0,1114.0,952.0,0.7059,0.9603,0.9248,0.9497,0.9372,,MEDIUM_CRUISE,按区域分级巡航,,-0.2544,-0.0249,0,medium,0.0,,0.0,400,400,1
2.212,712.0,1114.0,1101.0,934.0,0.6904,0.9563,0.8908,0.9295,0.9102,,MEDIUM_CRUISE,按区域分级巡航,,-0.2659,-0.0388,0,medium,0.0,,0.0,400,400,1
2.232,707.0,1111.0,1097.0,944.0,0.6749,0.9524,0.8592,0.9027,0.881,,MEDIUM_CRUISE,按区域分级巡航,,-0.2775,-0.0435,0,medium,0.0,,0.0,400,400,1
2.252,709.0,1105.0,1088.0,941.0,0.6656,0.9504,0.8495,0.8926,0.8711,,MEDIUM_CRUISE,按区域分级巡航,,-0.2848,-0.0431,0,medium,0.0,,0.0,400,400,1
2.272,708.0,1096.0,1073.0,937.0,0.6625,0.9385,0.8277,0.8926,0.8601,,MEDIUM_CRUISE,按区域分级巡航,,-0.276,-0.0649,0,medium,0.0,,0.0,400,400,1
2.292,708.0,1096.0,1073.0,937.0,0.6625,0.9206,0.7913,0.8792,0.8352,,MEDIUM_CRUISE,按区域分级巡航,,-0.2581,-0.0879,0,medium,0.0,,0.0,400,400,1
2.312,687.0,1074.0,1058.0,924.0,0.6625,0.9206,0.7913,0.8792,0.8352,,MEDIUM_CRUISE,按区域分级巡航,,-0.2581,-0.0879,0,medium,0.0,,0.0,400,400,1
2.332,688.0,1072.0,1054.0,908.0,0.6006,0.877,0.7549,0.8356,0.7952,,EDGE_AVOID,前向灰度趋势变暗，提前离边,front,-0.2764,-0.0807,0,slow,0.0,,0.0,-400,-400,1
2.352,690.0,1061.0,1056.0,902.0,0.6006,0.873,0.75,0.7819,0.7659,,EDGE_AVOID,前向灰度趋势变暗，提前离边,front,-0.2724,-0.0319,0,slow,0.0,,0.0,-400,-400,1
2.372,690.0,1057.0,1062.0,903.0,0.6068,0.8512,0.75,0.7651,0.7576,,EDGE_AVOID,前向灰度趋势变暗，提前离边,front,-0.2444,-0.0151,0,slow,0.0,,0.0,-400,-400,1
2.393,680.0,1050.0,1070.0,897.0,0.6068,0.8433,0.7646,0.7617,0.7632,,EDGE_AVOID,前向灰度趋势变暗，提前离边,front,-0.2364,0.0028,0,slow,0.0,,0.0,-400,-400,1
2.413,680.0,1031.0,1066.0,891.0,0.5759,0.8294,0.7743,0.745,0.7596,,EDGE_AVOID,前向灰度趋势变暗，提前离边,front,-0.2535,0.0293,0,slow,0.0,,0.0,-400,-400,1
2.433,680.0,1020.0,1044.0,884.0,0.5759,0.7917,0.7743,0.7248,0.7496,,EDGE_AVOID,前向灰度趋势变暗，提前离边,front,-0.2158,0.0494,0,slow,0.0,,0.0,-400,-400,1
2.453,677.0,1014.0,1035.0,879.0,0.5759,0.7698,0.7209,0.7013,0.7111,,EDGE_AVOID,前向灰度趋势变暗，提前离边,front,-0.194,0.0195,0,slow,0.0,,0.0,-400,-400,1
2.473,676.0,1022.0,1033.0,873.0,0.5666,0.7698,0.699,0.6846,0.6918,,EDGE_AVOID,前向灰度趋势变暗，提前离边,front,-0.2033,0.0145,0,slow,0.0,,0.0,-400,-400,1
2.493,674.0,1029.0,1028.0,869.0,0.5635,0.7738,0.6942,0.6644,0.6793,,EDGE_AVOID,前向灰度趋势变暗，提前离边,front,-0.2103,0.0297,0,slow,0.0,,0.0,-400,-400,1
2.513,670.0,1032.0,1026.0,861.0,0.5573,0.7877,0.682,0.651,0.6665,,EDGE_AVOID,前向灰度趋势变暗，提前离边,front,-0.2304,0.031,0,slow,0.0,,0.0,-400,-400,1
2.533,667.0,1032.0,1027.0,862.0,0.5449,0.7937,0.6796,0.6275,0.6536,,EDGE_AVOID,前向灰度趋势变暗，提前离边,front,-0.2488,0.0521,0,slow,0.0,,0.0,-400,-400,1
2.553,667.0,1033.0,1032.0,865.0,0.5356,0.7937,0.6796,0.6275,0.6536,,EDGE_AVOID,前向灰度趋势变暗，提前离边,front,-0.258,0.0521,0,slow,0.0,,0.0,-400,-400,1
2.573,666.0,1035.0,1034.0,866.0,0.5356,0.7956,0.6917,0.6376,0.6647,,EDGE_AVOID,前向灰度趋势变暗，提前离边,front,-0.26,0.0542,0,slow,0.0,,0.0,-400,-400,1
2.593,665.0,1038.0,1033.0,862.0,0.5325,0.7996,0.6942,0.6376,0.6659,,EDGE_AVOID,前向灰度趋势变暗，提前离边,front,-0.2671,0.0566,0,slow,0.0,,0.0,-400,-400,1
2.613,666.0,1036.0,1034.0,864.0,0.5325,0.8016,0.6966,0.6342,0.6654,,EDGE_AVOID,前向灰度趋势变暗，提前离边,front,-0.2691,0.0624,0,slow,0.0,,0.0,-400,-400,1
2.633,668.0,1040.0,1036.0,864.0,0.5325,0.8056,0.6966,0.6342,0.6654,,EDGE_AVOID,前向灰度趋势变暗，提前离边,front,-0.273,0.0624,0,slow,0.0,,0.0,-400,-400,1
2.654,669.0,1040.0,1035.0,863.0,0.5387,0.8095,0.699,0.6342,0.6666,,EDGE_AVOID,前向灰度趋势变暗，提前离边,front,-0.2708,0.0648,0,slow,0.0,,0.0,-400,-400,1
2.674,668.0,1040.0,1033.0,861.0,0.5387,0.8095,0.699,0.6309,0.665,,EDGE_AVOID,前向灰度趋势变暗，提前离边,front,-0.2708,0.0682,0,slow,0.0,,0.0,-400,-400,1
2.694,669.0,1039.0,1034.0,863.0,0.5418,0.8095,0.6966,0.6309,0.6637,,EDGE_AVOID,前向灰度趋势变暗，提前离边,front,-0.2677,0.0657,0,slow,0.0,,0.0,-400,-400,1
2.714,670.0,1042.0,1035.0,865.0,0.5418,0.8095,0.6966,0.6309,0.6637,,EDGE_AVOID,前向灰度趋势变暗，提前离边,front,-0.2677,0.0657,0,slow,0.0,,0.0,-400,-400,1
2.734,670.0,1040.0,1031.0,863.0,0.5449,0.8095,0.6966,0.6309,0.6637,,EDGE_AVOID,前向灰度趋势变暗，提前离边,front,-0.2646,0.0657,0,slow,0.0,,0.0,-400,-400,1
2.754,671.0,1040.0,1030.0,866.0,0.5449,0.8095,0.6893,0.6376,0.6635,,EDGE_AVOID,前向灰度趋势变暗，提前离边,front,-0.2646,0.0517,0,slow,0.0,,0.0,-400,-400,1
2.774,673.0,1032.0,1027.0,871.0,0.548,0.8095,0.6869,0.6409,0.6639,,EDGE_AVOID,前向灰度趋势变暗，提前离边,front,-0.2615,0.046,0,slow,0.0,,0.0,-400,-400,1
