t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,white_hits,state,reason,risk_sensor,linear_risk,turn_risk,near_edge,speed_level,turn_angle,turn_direction,turn_duration,left_cmd,right_cmd,healthy
0.382,666.0,1007.0,1049.0,930.0,0.5356,0.7282,0.733,0.8154,0.7306,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.1926,-0.0824,0,slow,0.0,,0.0,-400,-400,1
0.402,660.0,1006.0,1057.0,929.0,0.5325,0.7421,0.733,0.8523,0.7375,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2096,-0.1193,0,slow,0.0,,0.0,-400,-400,1
0.422,674.0,1004.0,1060.0,925.0,0.5325,0.7421,0.7524,0.8523,0.7472,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2096,-0.0999,0,slow,0.0,,0.0,-400,-400,1
0.442,686.0,1012.0,1056.0,913.0,0.5573,0.7421,0.7524,0.8389,0.7472,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.1848,-0.0865,0,slow,0.0,,0.0,-400,-400,1
0.462,692.0,1011.0,1059.0,910.0,0.5944,0.752,0.7573,0.7987,0.7546,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.1576,-0.0414,0,slow,0.0,,0.0,-400,-400,1
0.483,685.0,1028.0,1062.0,926.0,0.5944,0.754,0.7573,0.7987,0.7556,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.1595,-0.0414,0,slow,0.0,,0.0,-400,-400,1
0.503,681.0,1062.0,1077.0,925.0,0.5913,0.7857,0.7646,0.8389,0.7751,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.1944,-0.0744,0,slow,0.0,,0.0,-400,-400,1
0.523,681.0,1062.0,1077.0,925.0,0.5789,0.8532,0.801,0.8389,0.8199,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2742,-0.038,0,slow,0.0,,0.0,-400,-400,1
0.543,678.0,1102.0,1098.0,923.0,0.5789,0.8532,0.801,0.8389,0.8199,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2742,-0.038,0,slow,0.0,,0.0,-400,-400,1
0.563,675.0,1122.0,1098.0,931.0,0.5697,0.9325,0.8519,0.8389,0.8454,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.3629,0.013,0,slow,0.0,,0.0,-400,-400,1
0.583,693.0,1115.0,1100.0,936.0,0.5697,0.9583,0.8519,0.8591,0.8555,,EDGE_AVOID,避让滞回，未恢复不退出,front,-0.3887,-0.0071,0,slow,0.0,,0.0,-400,-400,1
0.603,684.0,1125.0,1104.0,946.0,0.5882,0.9722,0.8568,0.8758,0.8663,,EDGE_AVOID,避让滞回，未恢复不退出,front,-0.384,-0.019,0,slow,0.0,,0.0,-400,-400,1
0.623,674.0,1147.0,1118.0,956.0,0.5882,0.9782,0.8665,0.9094,0.888,,EDGE_AVOID,避让滞回，未恢复不退出,front,-0.3899,-0.0429,0,slow,0.0,,0.0,-400,-400,1
0.643,678.0,1155.0,1127.0,964.0,0.5697,1.0218,0.9005,0.943,0.9217,,EDGE_AVOID,避让滞回，未恢复不退出,front,-0.4522,-0.0425,0,slow,0.0,,0.0,-400,-400,1
0.664,696.0,1152.0,1126.0,964.0,0.5697,1.0317,0.9199,0.9698,0.9449,,EDGE_AVOID,避让滞回，未恢复不退出,front,-0.4621,-0.0499,0,slow,0.0,,0.0,-400,-400,1
0.684,704.0,1147.0,1128.0,963.0,0.6254,1.0317,0.9223,0.9698,0.9461,,EDGE_AVOID,避让滞回，未恢复不退出,front,-0.4064,-0.0475,0,slow,0.0,,0.0,-400,-400,1
0.704,712.0,1142.0,1137.0,984.0,0.6502,1.0218,0.9248,0.9698,0.9473,,EDGE_AVOID,避让滞回，未恢复不退出,front,-0.3717,-0.045,0,slow,0.0,,0.0,-400,-400,1
0.724,721.0,1154.0,1147.0,1022.0,0.6749,1.0218,0.9466,1.0369,0.9842,,CRUISE,按区域分级巡航,,-0.3469,-0.0903,0,fast,0.0,,0.0,500,400,1
0.744,723.0,1148.0,1148.0,1032.0,0.7028,1.0238,0.9709,1.1644,0.9973,,CRUISE,按区域分级巡航,,-0.321,-0.1936,0,fast,0.0,,0.0,500,400,1
0.764,736.0,1161.0,1144.0,993.0,0.709,1.0357,0.9709,1.1644,1.0033,,CRUISE,按区域分级巡航,,-0.3267,-0.1936,0,fast,0.0,,0.0,500,400,1
0.784,737.0,1168.0,1163.0,976.0,0.7492,1.0496,0.9733,1.0671,1.0115,,CRUISE,按区域分级巡航,,-0.3004,-0.0938,0,fast,0.0,,0.0,500,400,1
0.804,728.0,1171.0,1165.0,1000.0,0.7492,1.0635,1.0097,1.0671,1.0366,,CRUISE,按区域分级巡航,,-0.3143,-0.0574,0,fast,0.0,,0.0,500,400,1
0.824,721.0,1177.0,1168.0,1009.0,0.7245,1.0694,1.0146,1.0906,1.042,,CRUISE,按区域分级巡航,,-0.345,-0.076,0,fast,0.0,,0.0,500,400,1
0.845,726.0,1179.0,1167.0,1010.0,0.7183,1.0813,1.0194,1.1208,1.0504,,CRUISE,按区域分级巡航,,-0.3631,-0.1014,0,fast,0.0,,0.0,500,400,1
0.865,743.0,1190.0,1162.0,1024.0,0.7183,1.0853,1.0194,1.1242,1.0524,,CRUISE,按区域分级巡航,,-0.3671,-0.1047,0,fast,0.0,,0.0,500,400,1
0.885,763.0,1209.0,1161.0,1025.0,0.7709,1.1071,1.0073,1.1711,1.0572,,CRUISE,按区域分级巡航,,-0.3362,-0.1639,0,fast,0.0,,0.0,500,400,1
0.905,781.0,1222.0,1165.0,1025.0,0.8328,1.1448,1.0073,1.1745,1.0761,,CRUISE,按区域分级巡航,,-0.312,-0.1672,0,fast,0.0,,0.0,500,400,1
0.925,794.0,1228.0,1171.0,1028.0,0.8885,1.1706,1.0146,1.1745,1.0926,,CRUISE,按区域分级巡航,,-0.2821,-0.1599,0,fast,0.0,,0.0,500,400,1
0.945,801.0,1228.0,1175.0,1025.0,0.9288,1.1825,1.0291,1.1745,1.1018,,CRUISE,按区域分级巡航,,-0.2537,-0.1454,0,fast,0.0,,0.0,500,400,1
0.965,801.0,1228.0,1175.0,1025.0,0.9505,1.1825,1.0388,1.1745,1.1067,,CRUISE,按区域分级巡航,,-0.2321,-0.1357,0,fast,0.0,,0.0,500,400,1
0.985,805.0,1229.0,1176.0,1026.0,0.9505,1.1825,1.0388,1.1745,1.1067,,CRUISE,按区域分级巡航,,-0.2321,-0.1357,0,fast,0.0,,0.0,500,400,1
1.005,807.0,1229.0,1173.0,1030.0,0.9628,1.1845,1.0388,1.1779,1.1083,,CRUISE,按区域分级巡航,,-0.2217,-0.139,0,fast,0.0,,0.0,500,400,1
1.025,806.0,1226.0,1167.0,1034.0,0.9659,1.1845,1.034,1.1913,1.1093,,CRUISE,按区域分级巡航,,-0.2186,-0.1573,0,fast,0.0,,0.0,500,400,1
1.046,807.0,1226.0,1166.0,1035.0,0.969,1.1786,1.0194,1.2047,1.099,,CRUISE,按区域分级巡航,,-0.2095,-0.1853,0,fast,0.0,,0.0,500,400,1
1.066,805.0,1224.0,1164.0,1032.0,0.9659,1.1786,1.017,1.2047,1.0978,,CRUISE,按区域分级巡航,,-0.2126,-0.1877,0,fast,0.0,,0.0,500,400,1
1.086,806.0,1226.0,1166.0,1032.0,0.9659,1.1786,1.017,1.198,1.0978,,CRUISE,按区域分级巡航,,-0.2126,-0.181,0,fast,0.0,,0.0,500,400,1
1.106,808.0,1228.0,1168.0,1034.0,0.9659,1.1786,1.017,1.198,1.0978,,CRUISE,按区域分级巡航,,-0.2126,-0.181,0,fast,0.0,,0.0,500,400,1
1.126,805.0,1227.0,1166.0,1034.0,0.9659,1.1806,1.017,1.2047,1.0988,,CRUISE,按区域分级巡航,,-0.2146,-0.1877,0,fast,0.0,,0.0,500,400,1
1.146,799.0,1224.0,1165.0,1032.0,0.9628,1.1806,1.017,1.2047,1.0988,,CRUISE,按区域分级巡航,,-0.2177,-0.1877,0,fast,0.0,,0.0,500,400,1
1.166,786.0,1213.0,1162.0,1033.0,0.9443,1.1746,1.0146,1.2013,1.0946,,CRUISE,按区域分级巡航,,-0.2303,-0.1868,0,fast,0.0,,0.0,500,400,1
1.186,771.0,1199.0,1161.0,1033.0,0.904,1.1528,1.0073,1.2013,1.08,,CRUISE,按区域分级巡航,,-0.2488,-0.1941,0,fast,0.0,,0.0,500,400,1
1.206,753.0,1183.0,1166.0,1021.0,0.8576,1.125,1.0073,1.2013,1.0661,,CRUISE,按区域分级巡航,,-0.2674,-0.1941,0,fast,0.0,,0.0,500,400,1
1.226,734.0,1173.0,1171.0,1014.0,0.8019,1.0933,1.017,1.1611,1.0551,,CRUISE,按区域分级巡航,,-0.2914,-0.1441,0,fast,0.0,,0.0,500,400,1
1.247,726.0,1181.0,1173.0,1016.0,0.743,1.0893,1.0291,1.1443,1.0592,,CRUISE,按区域分级巡航,,-0.3463,-0.1152,0,fast,0.0,,0.0,500,400,1
1.267,725.0,1160.0,1169.0,1003.0,0.7183,1.0734,1.0291,1.1376,1.0513,,CRUISE,按区域分级巡航,,-0.3551,-0.1085,0,fast,0.0,,0.0,500,400,1
1.287,733.0,1167.0,1169.0,973.0,0.7183,1.0615,1.0243,1.1007,1.0429,,CRUISE,按区域分级巡航,,-0.3432,-0.0764,0,fast,0.0,,0.0,500,400,1
1.307,748.0,1164.0,1157.0,976.0,0.7399,1.0556,1.0243,1.0101,1.0172,,CRUISE,按区域分级巡航,,-0.3156,0.0142,0,fast,0.0,,0.0,500,400,1
1.327,746.0,1150.0,1163.0,1015.0,0.7802,1.0556,1.0097,1.0101,1.0099,,CRUISE,按区域分级巡航,,-0.2754,-0.0004,0,fast,0.0,,0.0,500,400,1
1.347,737.0,1152.0,1152.0,1016.0,0.7802,1.0317,0.9951,1.1409,1.0134,,CRUISE,按区域分级巡航,,-0.2516,-0.1458,0,fast,0.0,,0.0,500,400,1
1.367,732.0,1141.0,1146.0,1004.0,0.7523,1.0278,0.983,1.1409,1.0054,,CRUISE,按区域分级巡航,,-0.2755,-0.1579,0,fast,0.0,,0.0,500,400,1
1.388,732.0,1141.0,1146.0,1004.0,0.7368,1.0099,0.9684,1.104,0.9892,,CRUISE,按区域分级巡航,,-0.2731,-0.1356,0,fast,0.0,,0.0,500,400,1
1.408,721.0,1141.0,1132.0,971.0,0.7368,1.0099,0.9684,1.104,0.9892,,CRUISE,按区域分级巡航,,-0.2731,-0.1356,0,fast,0.0,,0.0,500,400,1
1.428,716.0,1146.0,1134.0,973.0,0.7028,1.0099,0.9393,1.0,0.9697,,CRUISE,按区域分级巡航,,-0.3071,-0.0607,0,fast,0.0,,0.0,500,400,1
1.448,701.0,1161.0,1128.0,966.0,0.6873,1.0198,0.9345,0.9933,0.9639,,CRUISE,按区域分级巡航,,-0.3325,-0.0588,0,fast,0.0,,0.0,500,400,1
1.468,684.0,1160.0,1120.0,955.0,0.6409,1.0476,0.9248,0.9765,0.9506,,CRUISE,按区域分级巡航,,-0.4068,-0.0518,0,fast,0.0,,0.0,500,400,1
1.488,688.0,1131.0,1110.0,954.0,0.6006,1.0476,0.9053,0.9396,0.9225,,CRUISE,按区域分级巡航,,-0.447,-0.0343,0,fast,0.0,,0.0,500,400,1
1.509,674.0,1124.0,1098.0,939.0,0.5882,0.9901,0.8811,0.9362,0.9087,,CRUISE,按区域分级巡航,,-0.4018,-0.0552,0,fast,0.0,,0.0,500,400,1
1.529,677.0,1097.0,1094.0,917.0,0.5666,0.9762,0.8519,0.8859,0.8689,,MEDIUM_CRUISE,按区域分级巡航,,-0.4096,-0.034,0,medium,0.0,,0.0,450,400,1
1.549,687.0,1050.0,1076.0,920.0,0.5666,0.9226,0.8422,0.8221,0.8322,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.3561,0.0201,0,slow,0.0,,0.0,-400,-400,1
1.569,685.0,1024.0,1069.0,921.0,0.5913,0.8294,0.7985,0.8221,0.8103,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.238,-0.0236,0,slow,0.0,,0.0,-400,-400,1
1.589,664.0,1012.0,1069.0,926.0,0.5913,0.7778,0.7816,0.8255,0.7797,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.1864,-0.0439,0,slow,0.0,,0.0,-400,-400,1
1.609,676.0,1017.0,1062.0,934.0,0.5635,0.7639,0.7816,0.8423,0.7727,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2004,-0.0607,0,slow,0.0,,0.0,-400,-400,1
1.629,672.0,1002.0,1036.0,918.0,0.5511,0.754,0.7646,0.8423,0.7593,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2029,-0.0777,0,slow,0.0,,0.0,-400,-400,1
1.649,662.0,996.0,1040.0,896.0,0.5511,0.7341,0.7112,0.8154,0.7226,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.183,-0.1043,0,slow,0.0,,0.0,-400,-400,1
1.67,660.0,988.0,1041.0,888.0,0.5201,0.7222,0.7112,0.7416,0.7167,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2021,-0.0304,0,slow,0.0,,0.0,-400,-400,1
1.69,653.0,980.0,1043.0,861.0,0.5139,0.7063,0.7136,0.7148,0.71,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.1924,-0.0012,0,slow,0.0,,0.0,-400,-400,1
1.71,645.0,977.0,1042.0,841.0,0.4923,0.6905,0.716,0.6242,0.6573,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.1982,0.0919,0,slow,0.0,,0.0,-400,-400,1
1.73,640.0,978.0,1030.0,833.0,0.4675,0.6865,0.716,0.557,0.6218,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.219,0.159,0,slow,0.0,,0.0,-400,-400,1
1.75,638.0,974.0,1025.0,827.0,0.452,0.6845,0.6869,0.5302,0.6074,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2325,0.1567,0,slow,0.0,,0.0,-400,-400,1
1.77,640.0,967.0,1021.0,828.0,0.452,0.6786,0.6748,0.5134,0.5941,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2266,0.1613,0,slow,0.0,,0.0,-400,-400,1
1.79,640.0,965.0,1017.0,827.0,0.452,0.6647,0.665,0.5101,0.5874,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2127,0.155,0,slow,0.0,,0.0,-400,-400,1
1.811,640.0,965.0,1017.0,827.0,0.452,0.6607,0.6553,0.5101,0.5827,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2087,0.1453,0,slow,0.0,,0.0,-400,-400,1
1.831,640.0,966.0,1018.0,828.0,0.452,0.6607,0.6553,0.5101,0.5827,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2087,0.1453,0,slow,0.0,,0.0,-400,-400,1
1.851,640.0,968.0,1020.0,829.0,0.452,0.6627,0.6578,0.5134,0.5856,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2107,0.1443,0,slow,0.0,,0.0,-400,-400,1
1.871,640.0,970.0,1024.0,827.0,0.452,0.6667,0.6626,0.5134,0.588,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2147,0.1492,0,slow,0.0,,0.0,-400,-400,1
1.891,640.0,972.0,1026.0,827.0,0.452,0.6706,0.6723,0.5101,0.5904,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2186,0.1623,0,slow,0.0,,0.0,-400,-400,1
1.911,640.0,973.0,1027.0,827.0,0.452,0.6746,0.6772,0.5101,0.5923,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2226,0.1671,0,slow,0.0,,0.0,-400,-400,1
1.931,640.0,972.0,1025.0,827.0,0.452,0.6746,0.6772,0.5101,0.5923,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2226,0.1671,0,slow,0.0,,0.0,-400,-400,1
1.951,640.0,972.0,1024.0,827.0,0.452,0.6746,0.6748,0.5101,0.5923,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2226,0.1647,0,slow,0.0,,0.0,-400,-400,1
1.971,638.0,973.0,1024.0,826.0,0.452,0.6746,0.6723,0.5101,0.5912,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2226,0.1623,0,slow,0.0,,0.0,-400,-400,1
1.991,637.0,980.0,1027.0,828.0,0.4458,0.6766,0.6723,0.5101,0.5912,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2308,0.1623,0,slow,0.0,,0.0,-400,-400,1
2.012,637.0,978.0,1032.0,831.0,0.4427,0.6865,0.6796,0.5134,0.5965,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2438,0.1662,0,slow,0.0,,0.0,-400,-400,1
2.032,638.0,979.0,1039.0,833.0,0.4427,0.6885,0.6917,0.5235,0.606,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2458,0.1683,0,slow,0.0,,0.0,-400,-400,1
2.052,644.0,977.0,1040.0,851.0,0.4458,0.6865,0.7087,0.5302,0.6084,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2407,0.1785,0,slow,0.0,,0.0,-400,-400,1
2.072,651.0,984.0,1042.0,874.0,0.4644,0.6885,0.7112,0.5906,0.6395,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2241,0.1206,0,slow,0.0,,0.0,-400,-400,1
2.092,656.0,992.0,1043.0,886.0,0.4861,0.6984,0.716,0.6678,0.6831,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2123,0.0482,0,slow,0.0,,0.0,-400,-400,1
2.112,660.0,998.0,1048.0,893.0,0.5015,0.7143,0.7184,0.7081,0.7112,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2127,0.0104,0,slow,0.0,,0.0,-400,-400,1
2.132,662.0,996.0,1041.0,904.0,0.5139,0.7222,0.7184,0.7315,0.7203,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2083,-0.0131,0,slow,0.0,,0.0,-400,-400,1
2.152,665.0,1003.0,1032.0,915.0,0.5201,0.7262,0.7136,0.7685,0.7199,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2061,-0.0549,0,slow,0.0,,0.0,-400,-400,1
2.172,669.0,1010.0,1049.0,928.0,0.5294,0.7361,0.7136,0.8054,0.7249,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2067,-0.0918,0,slow,0.0,,0.0,-400,-400,1
2.193,672.0,1012.0,1062.0,931.0,0.5418,0.75,0.733,0.849,0.7415,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2082,-0.116,0,slow,0.0,,0.0,-400,-400,1
2.213,656.0,1014.0,1066.0,919.0,0.5418,0.754,0.7646,0.849,0.7593,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2122,-0.0844,0,slow,0.0,,0.0,-400,-400,1
2.233,656.0,1014.0,1066.0,919.0,0.5015,0.7579,0.7743,0.8188,0.7661,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2564,-0.0445,0,slow,0.0,,0.0,-400,-400,1
2.253,672.0,1020.0,1068.0,914.0,0.5015,0.7579,0.7743,0.8188,0.7661,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2564,-0.0445,0,slow,0.0,,0.0,-400,-400,1
2.273,681.0,1024.0,1066.0,932.0,0.5511,0.7698,0.7743,0.8188,0.7721,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2188,-0.0445,0,slow,0.0,,0.0,-400,-400,1
2.293,687.0,1033.0,1067.0,923.0,0.5789,0.7778,0.7767,0.8322,0.7772,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.1988,-0.0555,0,slow,0.0,,0.0,-400,-400,1
2.313,680.0,1066.0,1081.0,923.0,0.5789,0.7956,0.7767,0.8322,0.7862,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2167,-0.0555,0,slow,0.0,,0.0,-400,-400,1
2.333,672.0,1109.0,1091.0,936.0,0.5759,0.8611,0.8107,0.8322,0.8214,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.2853,-0.0215,0,slow,0.0,,0.0,-400,-400,1
2.353,668.0,1127.0,1090.0,937.0,0.5511,0.9464,0.8325,0.8758,0.8542,,EDGE_AVOID,避让滞回，未恢复不退出,front,-0.3953,-0.0433,0,slow,0.0,,0.0,-400,-400,1
2.374,680.0,1115.0,1093.0,945.0,0.5511,0.9583,0.835,0.8792,0.8571,,EDGE_AVOID,避让滞回，未恢复不退出,front,-0.4072,-0.0442,0,slow,0.0,,0.0,-400,-400,1
2.394,672.0,1116.0,1101.0,954.0,0.5511,0.9603,0.8398,0.906,0.8729,,EDGE_AVOID,避让滞回，未恢复不退出,front,-0.4092,-0.0662,0,slow,0.0,,0.0,-400,-400,1
2.414,677.0,1131.0,1118.0,966.0,0.5666,0.9603,0.8592,0.9362,0.8977,,EDGE_AVOID,避让滞回，未恢复不退出,front,-0.3938,-0.077,0,slow,0.0,,0.0,-400,-400,1
2.434,687.0,1157.0,1128.0,970.0,0.5666,0.9901,0.9005,0.9765,0.9385,,EDGE_AVOID,避让滞回，未恢复不退出,front,-0.4235,-0.076,0,slow,0.0,,0.0,-400,-400,1
2.454,704.0,1172.0,1131.0,962.0,0.5975,1.0417,0.9248,0.9765,0.9506,,CRUISE,按区域分级巡航,,-0.4441,-0.0518,0,fast,0.0,,0.0,500,400,1
2.474,708.0,1163.0,1128.0,981.0,0.6502,1.0536,0.9248,0.9899,0.9573,,CRUISE,按区域分级巡航,,-0.4034,-0.0652,0,fast,0.0,,0.0,500,400,1
2.494,720.0,1161.0,1140.0,1015.0,0.6625,1.0536,0.932,1.0268,0.9794,,CRUISE,按区域分级巡航,,-0.391,-0.0948,0,fast,0.0,,0.0,500,400,1
2.514,724.0,1167.0,1144.0,1024.0,0.6997,1.0536,0.9539,1.1409,1.0037,,CRUISE,按区域分级巡航,,-0.3539,-0.1871,0,fast,0.0,,0.0,500,400,1
2.534,730.0,1162.0,1156.0,1003.0,0.7121,1.0516,0.9636,1.1409,1.0076,,CRUISE,按区域分级巡航,,-0.3395,-0.1773,0,fast,0.0,,0.0,500,400,1
2.555,739.0,1178.0,1152.0,970.0,0.7307,1.0615,0.983,1.1007,1.0223,,CRUISE,按区域分级巡航,,-0.3309,-0.1177,0,fast,0.0,,0.0,500,400,1
2.575,741.0,1180.0,1157.0,971.0,0.7585,1.0833,0.9927,0.9933,0.993,,CRUISE,按区域分级巡航,,-0.3248,-0.0006,0,fast,0.0,,0.0,500,400,1
2.595,736.0,1177.0,1169.0,984.0,0.7585,1.0833,0.9951,0.9933,0.9942,,CRUISE,按区域分级巡航,,-0.3248,0.0019,0,fast,0.0,,0.0,500,400,1
2.615,727.0,1170.0,1175.0,990.0,0.7492,1.0813,1.0243,1.0369,1.0306,,CRUISE,按区域分级巡航,,-0.3321,-0.0126,0,fast,0.0,,0.0,500,400,1
2.635,725.0,1162.0,1177.0,997.0,0.7214,1.0675,1.0388,1.057,1.0479,,CRUISE,按区域分级巡航,,-0.3461,-0.0182,0,fast,0.0,,0.0,500,400,1
2.655,724.0,1162.0,1172.0,1001.0,0.7152,1.0516,1.0388,1.0805,1.0452,,CRUISE,按区域分级巡航,,-0.3364,-0.0417,0,fast,0.0,,0.0,500,400,1
2.676,724.0,1162.0,1172.0,1001.0,0.7121,1.0516,1.0316,1.094,1.0416,,CRUISE,按区域分级巡航,,-0.3395,-0.0624,0,fast,0.0,,0.0,500,400,1
