t,left,right,valid
17.512,1216.0,1306.0,1
17.532,1217.0,1290.0,1
17.552,1217.0,1291.0,1
17.572,1203.0,1289.0,1
17.592,1223.0,1285.0,1
17.612,1217.0,1290.0,1
17.633,1218.0,1291.0,1
17.653,1219.0,1288.0,1
17.673,1216.0,1290.0,1
17.693,1216.0,1290.0,1
17.713,1218.0,1288.0,1
17.733,1218.0,1288.0,1
17.753,1216.0,1290.0,1
17.773,1218.0,1290.0,1
17.794,1218.0,1288.0,1
17.814,1218.0,1305.0,1
17.834,1216.0,1290.0,1
17.854,1218.0,1290.0,1
17.874,1218.0,1288.0,1
17.894,1218.0,1289.0,1
17.914,1231.0,1291.0,1
17.934,1234.0,1304.0,1
17.954,1234.0,1287.0,1
17.975,1217.0,1275.0,1
17.995,1223.0,1260.0,1
18.015,1234.0,1288.0,1
18.035,1233.0,1288.0,1
18.055,1233.0,1290.0,1
18.075,1233.0,1275.0,1
18.095,1233.0,1273.0,1
18.115,1233.0,1289.0,1
18.135,1233.0,1276.0,1
18.156,1234.0,1274.0,1
18.176,1248.0,1274.0,1
18.196,1232.0,1290.0,1
18.216,1232.0,1276.0,1
18.236,1234.0,1274.0,1
18.256,1234.0,1270.0,1
18.276,1233.0,1276.0,1
18.296,1233.0,1275.0,1
18.316,1234.0,1271.0,1
18.337,1234.0,1273.0,1
18.357,1232.0,1275.0,1
18.377,1216.0,1272.0,1
18.397,1234.0,1273.0,1
18.417,1232.0,1274.0,1
18.437,1232.0,1275.0,1
18.457,1234.0,1274.0,1
18.477,1234.0,1289.0,1
18.498,1232.0,1290.0,1
18.518,1232.0,1276.0,1
18.538,1233.0,1289.0,1
18.558,1234.0,1285.0,1
18.578,1232.0,1290.0,1
18.598,1232.0,1291.0,1
18.618,1233.0,1305.0,1
18.638,1234.0,1289.0,1
18.658,1238.0,1290.0,1
18.678,1232.0,1296.0,1
18.699,1234.0,1286.0,1
18.719,1234.0,1290.0,1
18.739,1239.0,1290.0,1
18.759,1233.0,1287.0,1
18.779,1234.0,1289.0,1
18.799,1233.0,1290.0,1
18.819,1233.0,1291.0,1
18.839,1234.0,1288.0,1
18.859,1234.0,1289.0,1
18.879,1233.0,1290.0,1
18.9,1232.0,1289.0,1
18.92,1234.0,1289.0,1
18.94,1219.0,1290.0,1
18.96,1217.0,1291.0,1
18.98,1217.0,1289.0,1
19.0,1218.0,1289.0,1
19.02,1218.0,1290.0,1
19.04,1216.0,1290.0,1
19.06,1217.0,1289.0,1
19.08,1218.0,1286.0,1
19.1,1219.0,1290.0,1
19.121,1234.0,1291.0,1
19.141,1233.0,1305.0,1
19.161,1218.0,1289.0,1
19.181,1234.0,1289.0,1
19.201,1237.0,1307.0,1
19.221,1233.0,1287.0,1
19.241,1233.0,1290.0,1
19.261,1233.0,1290.0,1
19.281,1238.0,1288.0,1
19.301,1234.0,1288.0,1
19.322,1234.0,1290.0,1
19.342,1233.0,1291.0,1
19.362,1239.0,1289.0,1
19.382,1234.0,1289.0,1
19.402,1234.0,1290.0,1
19.422,1233.0,1305.0,1
19.442,1248.0,1321.0,1
19.462,1233.0,1290.0,1
19.482,1232.0,1290.0,1
19.503,1233.0,1289.0,1
19.523,1234.0,1288.0,1
19.543,1234.0,1290.0,1
19.563,1232.0,1290.0,1
19.583,1233.0,1288.0,1
19.603,1233.0,1289.0,1
19.623,1234.0,1290.0,1
19.643,1232.0,1287.0,1
19.663,1232.0,1288.0,1
19.684,1233.0,1289.0,1
19.704,1234.0,1291.0,1
19.724,1232.0,1289.0,1
19.744,1233.0,1289.0,1
19.764,1233.0,1291.0,1
19.784,1231.0,1291.0,1
19.804,1232.0,1289.0,1
19.824,1233.0,1287.0,1
19.845,1234.0,1291.0,1
19.865,1232.0,1290.0,1
19.885,1232.0,1287.0,1
19.905,1234.0,1290.0,1
19.925,1233.0,1291.0,1
19.945,1216.0,1286.0,1
19.965,1217.0,1288.0,1
19.985,1234.0,1290.0,1
20.005,1234.0,1290.0,1
20.026,1232.0,1289.0,1
20.046,1248.0,1289.0,1
20.066,1233.0,1275.0,1
20.086,1233.0,1275.0,1
20.106,1233.0,1274.0,1
20.126,1233.0,1274.0,1
20.146,1233.0,1275.0,1
20.166,1233.0,1275.0,1
20.186,1234.0,1271.0,1
20.207,1233.0,1274.0,1
20.227,1234.0,1276.0,1
20.247,1233.0,1290.0,1
20.267,1239.0,1273.0,1
20.287,1234.0,1275.0,1
20.307,1234.0,1275.0,1
20.327,1233.0,1288.0,1
20.347,1238.0,1274.0,1
20.367,1234.0,1290.0,1
20.388,1234.0,1288.0,1
20.408,1233.0,1289.0,1
20.428,1233.0,1274.0,1
20.448,1234.0,1290.0,1
20.468,1233.0,1274.0,1
20.488,1232.0,1289.0,1
20.508,1234.0,1275.0,1
20.528,1234.0,1276.0,1
20.548,1233.0,1290.0,1
20.569,1232.0,1272.0,1
20.589,1233.0,1275.0,1
20.609,1234.0,1292.0,1
20.629,1232.0,1272.0,1
20.649,1236.0,1275.0,1
20.669,1219.0,1260.0,1
20.689,1233.0,1256.0,1
20.709,1231.0,1273.0,1
20.729,1233.0,1260.0,1
20.75,1233.0,1260.0,1
20.77,1232.0,1258.0,1
20.79,1217.0,1271.0,1
20.81,1217.0,1259.0,1
20.83,1219.0,1260.0,1
20.85,1222.0,1259.0,1
20.87,1216.0,1259.0,1
20.89,1218.0,1260.0,1
20.91,1217.0,1259.0,1
20.931,1218.0,1255.0,1
20.951,1216.0,1260.0,1
20.971,1218.0,1260.0,1
20.991,1218.0,1255.0,1
21.011,1218.0,1257.0,1
21.031,1216.0,1260.0,1
21.051,1218.0,1261.0,1
21.071,1218.0,1257.0,1
21.091,1203.0,1258.0,1
21.111,1217.0,1260.0,1
21.132,1234.0,1258.0,1
21.152,1233.0,1258.0,1
21.172,1232.0,1259.0,1
21.192,1234.0,1260.0,1
21.212,1234.0,1258.0,1
21.232,1218.0,1270.0,1
21.252,1218.0,1260.0,1
21.272,1218.0,1260.0,1
21.292,1219.0,1259.0,1
21.312,1217.0,1256.0,1
21.333,1218.0,1260.0,1
21.353,1218.0,1260.0,1
21.373,1218.0,1255.0,1
21.393,1216.0,1260.0,1
21.413,1217.0,1260.0,1
21.433,1218.0,1276.0,1
21.453,1219.0,1257.0,1
21.473,1216.0,1260.0,1
21.493,1218.0,1260.0,1
21.513,1219.0,1257.0,1
21.534,1221.0,1258.0,1
21.554,1216.0,1260.0,1
21.574,1218.0,1260.0,1
21.594,1218.0,1258.0,1
21.614,1217.0,1259.0,1
21.634,1217.0,1260.0,1
21.654,1219.0,1259.0,1
21.674,1218.0,1275.0,1
21.694,1218.0,1259.0,1
21.715,1220.0,1260.0,1
21.735,1218.0,1260.0,1
21.755,1218.0,1254.0,1
21.775,1217.0,1260.0,1
21.795,1218.0,1261.0,1
21.815,1218.0,1275.0,1
21.835,1217.0,1258.0,1
21.855,1218.0,1260.0,1
21.875,1218.0,1268.0,1
21.895,1218.0,1258.0,1
21.916,1202.0,1259.0,1
21.936,1217.0,1261.0,1
21.956,1218.0,1257.0,1
21.976,1218.0,1258.0,1
21.996,1216.0,1260.0,1
22.016,1217.0,1260.0,1
22.036,1219.0,1258.0,1
22.056,1204.0,1275.0,1
22.076,1201.0,1259.0,1
22.097,1217.0,1260.0,1
22.117,1204.0,1259.0,1
22.137,1203.0,1259.0,1
22.157,1202.0,1261.0,1
22.177,1203.0,1259.0,1
22.197,1203.0,1255.0,1
22.217,1203.0,1259.0,1
22.237,1202.0,1260.0,1
22.257,1204.0,1256.0,1
22.277,1203.0,1258.0,1
22.298,1203.0,1260.0,1
22.318,1204.0,1260.0,1
22.338,1204.0,1258.0,1
22.358,1204.0,1258.0,1
22.378,1203.0,1260.0,1
22.398,1201.0,1259.0,1
22.418,1204.0,1258.0,1
22.438,1203.0,1259.0,1
22.458,1203.0,1260.0,1
22.479,1202.0,1258.0,1
22.499,1203.0,1262.0,1
22.519,1203.0,1260.0,1
22.539,1202.0,1260.0,1
22.559,1203.0,1257.0,1
22.579,1203.0,1258.0,1
22.599,1202.0,1259.0,1
22.619,1202.0,1276.0,1
22.639,1204.0,1257.0,1
22.659,1204.0,1259.0,1
22.68,1202.0,1260.0,1
22.7,1202.0,1257.0,1
22.72,1204.0,1257.0,1
22.74,1204.0,1260.0,1
22.76,1202.0,1260.0,1
22.78,1202.0,1258.0,1
22.8,1204.0,1258.0,1
22.82,1204.0,1259.0,1
22.84,1201.0,1260.0,1
22.861,1203.0,1258.0,1
22.881,1204.0,1259.0,1
22.901,1208.0,1260.0,1
22.921,1201.0,1260.0,1
22.941,1204.0,1257.0,1
22.961,1203.0,1259.0,1
22.981,1208.0,1260.0,1
23.001,1201.0,1256.0,1
23.021,1204.0,1257.0,1
23.042,1203.0,1260.0,1
23.062,1203.0,1260.0,1
23.082,1202.0,1257.0,1
23.102,1203.0,1258.0,1
23.122,1203.0,1260.0,1
23.142,1203.0,1258.0,1
23.162,1203.0,1259.0,1
23.182,1204.0,1259.0,1
23.202,1203.0,1260.0,1
23.222,1203.0,1258.0,1
23.243,1204.0,1274.0,1
23.263,1203.0,1260.0,1
23.283,1203.0,1259.0,1
23.303,1203.0,1275.0,1
23.323,1204.0,1255.0,1
23.343,1203.0,1259.0,1
23.363,1203.0,1276.0,1
23.383,1203.0,1255.0,1
23.403,1203.0,1259.0,1
23.424,1203.0,1260.0,1
23.444,1202.0,1275.0,1
23.464,1202.0,1258.0,1
23.484,1204.0,1259.0,1
23.504,1203.0,1260.0,1
23.524,1202.0,1258.0,1
23.544,1203.0,1258.0,1
23.564,1204.0,1260.0,1
23.584,1203.0,1259.0,1
23.604,1201.0,1258.0,1
23.624,1203.0,1258.0,1
23.645,1203.0,1260.0,1
23.665,1203.0,1259.0,1
23.685,1201.0,1259.0,1
23.705,1189.0,1259.0,1
23.725,1204.0,1261.0,1
23.745,1203.0,1259.0,1
23.765,1206.0,1275.0,1
23.785,1203.0,1260.0,1
23.805,1203.0,1260.0,1
23.826,1203.0,1256.0,1
23.846,1203.0,1257.0,1
23.866,1204.0,1260.0,1
23.886,1203.0,1259.0,1
23.906,1209.0,1258.0,1
23.926,1203.0,1259.0,1
23.946,1203.0,1260.0,1
23.966,1203.0,1258.0,1
23.987,1203.0,1258.0,1
24.007,1204.0,1260.0,1
24.027,1204.0,1260.0,1
24.047,1202.0,1259.0,1
24.067,1203.0,1276.0,1
24.087,1204.0,1260.0,1
24.107,1203.0,1260.0,1
24.127,1201.0,1257.0,1
24.147,1202.0,1259.0,1
24.167,1203.0,1260.0,1
24.187,1204.0,1259.0,1
24.207,1202.0,1275.0,1
24.228,1203.0,1260.0,1
24.248,1201.0,1260.0,1
24.268,1203.0,1259.0,1
24.288,1203.0,1255.0,1
24.308,1203.0,1260.0,1
24.328,1203.0,1260.0,1
24.348,1203.0,1265.0,1
24.368,1203.0,1256.0,1
24.388,1203.0,1260.0,1
24.408,1203.0,1267.0,1
24.428,1203.0,1255.0,1
24.448,1203.0,1259.0,1
24.469,1204.0,1260.0,1
24.489,1203.0,1258.0,1
24.509,1201.0,1257.0,1
24.529,1203.0,1260.0,1
24.549,1204.0,1261.0,1
24.569,1204.0,1257.0,1
24.589,1208.0,1258.0,1
24.609,1203.0,1259.0,1
24.629,1204.0,1260.0,1
24.649,1203.0,1258.0,1
24.669,1203.0,1258.0,1
24.689,1203.0,1260.0,1
24.709,1203.0,1258.0,1
24.73,1202.0,1258.0,1
24.75,1203.0,1260.0,1
24.77,1203.0,1260.0,1
24.79,1204.0,1259.0,1
24.81,1203.0,1260.0,1
24.83,1203.0,1260.0,1
24.85,1203.0,1260.0,1
24.87,1203.0,1259.0,1
24.89,1202.0,1260.0,1
24.91,1203.0,1260.0,1
24.93,1204.0,1260.0,1
24.951,1201.0,1256.0,1
24.971,1202.0,1259.0,1
24.991,1203.0,1260.0,1
25.011,1204.0,1256.0,1
25.031,1208.0,1257.0,1
25.051,1202.0,1260.0,1
25.071,1204.0,1260.0,1
25.091,1203.0,1258.0,1
25.111,1209.0,1258.0,1
25.131,1202.0,1260.0,1
25.152,1203.0,1260.0,1
25.172,1203.0,1258.0,1
25.192,1203.0,1258.0,1
25.212,1204.0,1260.0,1
25.232,1204.0,1259.0,1
25.252,1189.0,1255.0,1
25.272,1209.0,1260.0,1
25.292,1203.0,1260.0,1
25.312,1203.0,1276.0,1
25.333,1203.0,1256.0,1
25.353,1203.0,1260.0,1
25.373,1203.0,1260.0,1
25.393,1204.0,1256.0,1
25.413,1203.0,1258.0,1
25.433,1203.0,1260.0,1
25.453,1203.0,1256.0,1
25.473,1203.0,1258.0,1
25.493,1202.0,1259.0,1
25.513,1202.0,1260.0,1
25.534,1203.0,1258.0,1
25.554,1203.0,1258.0,1
25.574,1203.0,1260.0,1
25.594,1202.0,1260.0,1
25.614,1203.0,1259.0,1
25.634,1202.0,1255.0,1
25.654,1202.0,1260.0,1
25.674,1203.0,1260.0,1
25.694,1203.0,1275.0,1
25.715,1209.0,1258.0,1
25.735,1201.0,1260.0,1
25.755,1203.0,1260.0,1
25.775,1204.0,1256.0,1
25.795,1210.0,1259.0,1
25.815,1201.0,1260.0,1
25.835,1204.0,1257.0,1
25.855,1203.0,1258.0,1
25.875,1209.0,1260.0,1
25.895,1201.0,1260.0,1
25.916,1203.0,1258.0,1
25.936,1203.0,1258.0,1
25.956,1208.0,1260.0,1
25.976,1203.0,1259.0,1
25.996,1203.0,1274.0,1
26.016,1203.0,1260.0,1
26.036,1207.0,1260.0,1
26.056,1203.0,1276.0,1
26.077,1204.0,1256.0,1
26.097,1203.0,1260.0,1
26.117,1205.0,1260.0,1
26.137,1204.0,1255.0,1
26.157,1203.0,1258.0,1
26.177,1202.0,1259.0,1
26.197,1202.0,1257.0,1
26.217,1203.0,1257.0,1
26.237,1204.0,1259.0,1
26.258,1203.0,1260.0,1
26.278,1203.0,1258.0,1
26.298,1204.0,1259.0,1
26.318,1202.0,1260.0,1
26.338,1202.0,1259.0,1
26.358,1204.0,1259.0,1
26.378,1218.0,1255.0,1
26.398,1217.0,1260.0,1
26.418,1217.0,1261.0,1
26.438,1219.0,1275.0,1
26.459,1218.0,1259.0,1
26.479,1216.0,1260.0,1
26.499,1217.0,1260.0,1
26.519,1219.0,1257.0,1
26.539,1219.0,1260.0,1
26.559,1217.0,1260.0,1
26.579,1217.0,1258.0,1
26.599,1218.0,1258.0,1
26.619,1219.0,1260.0,1
26.64,1216.0,1260.0,1
26.66,1217.0,1259.0,1
26.68,1218.0,1259.0,1
26.7,1218.0,1261.0,1
26.72,1220.0,1259.0,1
26.74,1204.0,1275.0,1
26.76,1204.0,1259.0,1
26.781,1194.0,1260.0,1
26.801,1202.0,1275.0,1
26.821,1203.0,1256.0,1
26.841,1204.0,1260.0,1
26.861,1209.0,1260.0,1
26.881,1187.0,1256.0,1
26.901,1204.0,1259.0,1
26.921,1203.0,1260.0,1
26.941,1209.0,1258.0,1
26.962,1203.0,1259.0,1
26.982,1203.0,1259.0,1
27.002,1203.0,1260.0,1
27.022,1207.0,1259.0,1
27.042,1203.0,1260.0,1
27.062,1203.0,1260.0,1
27.082,1203.0,1260.0,1
27.102,1203.0,1244.0,1
27.122,1203.0,1257.0,1
27.143,1203.0,1259.0,1
27.163,1202.0,1260.0,1
27.183,1206.0,1257.0,1
27.203,1203.0,1259.0,1
27.223,1204.0,1260.0,1
27.243,1218.0,1258.0,1
27.263,1218.0,1259.0,1
27.283,1219.0,1260.0,1
27.304,1217.0,1260.0,1
27.324,1218.0,1259.0,1
27.344,1218.0,1275.0,1
27.364,1206.0,1248.0,1
27.384,1203.0,1259.0,1
27.404,1203.0,1275.0,1
27.424,1204.0,1258.0,1
27.444,1189.0,1260.0,1
27.464,1206.0,1266.0,1
27.485,1203.0,1258.0,1
27.505,1204.0,1260.0,1
27.525,1203.0,1260.0,1
27.545,1202.0,1256.0,1
27.565,1202.0,1257.0,1
27.585,1203.0,1259.0,1
27.605,1203.0,1260.0,1
27.625,1201.0,1242.0,1
27.645,1203.0,1258.0,1
27.666,1204.0,1260.0,1
27.686,1203.0,1260.0,1
27.706,1201.0,1258.0,1
27.726,1203.0,1260.0,1
27.746,1218.0,1259.0,1
27.766,1202.0,1259.0,1
27.786,1201.0,1262.0,1
27.806,1203.0,1260.0,1
27.827,1204.0,1260.0,1
27.847,1221.0,1257.0,1
27.867,1202.0,1258.0,1
27.887,1204.0,1260.0,1
27.907,1218.0,1256.0,1
27.927,1218.0,1257.0,1
27.947,1218.0,1274.0,1
27.967,1218.0,1275.0,1
27.987,1218.0,1273.0,1
28.007,1217.0,1274.0,1
28.028,1218.0,1290.0,1
28.048,1234.0,1290.0,1
28.068,1233.0,1289.0,1
28.088,1239.0,1287.0,1
28.108,1234.0,1275.0,1
28.128,1218.0,1275.0,1
28.148,1218.0,1028.0,1
28.168,1203.0,1259.0,1
28.188,1203.0,1260.0,1
28.209,1204.0,1274.0,1
28.229,1203.0,1258.0,1
28.249,1203.0,1260.0,1
28.269,1218.0,1260.0,1
28.289,1216.0,1257.0,1
28.309,1217.0,1258.0,1
28.329,1218.0,1260.0,1
28.349,1218.0,1260.0,1
28.369,1216.0,1258.0,1
28.39,1217.0,1259.0,1
28.41,1218.0,1259.0,1
28.43,1218.0,1258.0,1
28.45,1216.0,1271.0,1
28.47,1217.0,1260.0,1
28.49,1219.0,1260.0,1
28.51,1219.0,1259.0,1
28.53,1224.0,1256.0,1
28.55,1216.0,1275.0,1
28.57,1233.0,1290.0,1
28.591,1218.0,1285.0,1
28.611,1224.0,1288.0,1
28.631,1233.0,1290.0,1
28.651,1234.0,1307.0,1
28.671,1239.0,1288.0,1
28.691,1217.0,1289.0,1
28.711,1233.0,1290.0,1
28.731,1233.0,1287.0,1
28.751,1233.0,1288.0,1
28.771,1233.0,1291.0,1
28.792,1219.0,1290.0,1
28.812,1234.0,1289.0,1
28.832,1233.0,1289.0,1
28.852,1218.0,1290.0,1
28.872,1234.0,1290.0,1
28.892,1233.0,1289.0,1
28.912,1232.0,1289.0,1
28.932,1233.0,1290.0,1
28.952,1233.0,1289.0,1
28.972,1240.0,1289.0,1
28.993,1231.0,1275.0,1
29.013,1217.0,1275.0,1
29.033,1218.0,1274.0,1
29.053,1218.0,1289.0,1
29.073,1232.0,1290.0,1
29.093,1234.0,1290.0,1
29.113,1234.0,1302.0,1
29.133,1233.0,1286.0,1
29.153,1240.0,1291.0,1
29.173,1234.0,1305.0,1
29.193,1219.0,1302.0,1
29.213,1217.0,1290.0,1
29.233,1233.0,1305.0,1
29.254,1234.0,1301.0,1
29.274,1218.0,1287.0,1
29.294,1232.0,1290.0,1
29.314,1217.0,1291.0,1
29.334,1219.0,1288.0,1
29.354,1218.0,1289.0,1
29.374,1217.0,1290.0,1
29.394,1218.0,1290.0,1
29.414,1218.0,1288.0,1
29.434,1218.0,1289.0,1
29.454,1216.0,1291.0,1
29.474,1217.0,1288.0,1
29.495,1234.0,1288.0,1
29.515,1218.0,1274.0,1
29.535,1222.0,1275.0,1
29.555,1218.0,1273.0,1
29.575,1218.0,1274.0,1
29.595,1217.0,1275.0,1
29.615,1218.0,1276.0,1
29.635,1219.0,1274.0,1
29.655,1219.0,1290.0,1
29.675,1232.0,1275.0,1
29.695,1217.0,1274.0,1
29.715,1218.0,1274.0,1
29.736,1224.0,1275.0,1
29.756,1216.0,1276.0,1
29.776,1233.0,1275.0,1
29.796,1234.0,1290.0,1
29.816,1224.0,1274.0,1
29.836,1217.0,1275.0,1
29.856,1233.0,1287.0,1
29.876,1234.0,1304.0,1
29.896,1240.0,1305.0,1
29.916,1232.0,1306.0,1
29.937,1234.0,1303.0,1
29.957,1234.0,1304.0,1
29.977,1239.0,1306.0,1
29.997,1232.0,1304.0,1
30.017,1233.0,1304.0,1
30.037,1218.0,1305.0,1
30.057,1239.0,1305.0,1
30.077,1233.0,1304.0,1
30.097,1233.0,1313.0,1
30.118,1233.0,1305.0,1
30.138,1239.0,1290.0,1
30.158,1217.0,1289.0,1
30.178,1233.0,1287.0,1
30.198,1217.0,1275.0,1
30.218,1217.0,1291.0,1
30.238,1218.0,1286.0,1
30.258,1218.0,1274.0,1
30.278,1217.0,1275.0,1
30.298,1217.0,1272.0,1
30.319,1218.0,1288.0,1
30.339,1218.0,1290.0,1
30.359,1217.0,1290.0,1
30.379,1218.0,1273.0,1
30.399,1234.0,1288.0,1
30.419,1218.0,1290.0,1
30.439,1217.0,1290.0,1
30.459,1233.0,1289.0,1
30.479,1234.0,1289.0,1
30.5,1232.0,1290.0,1
30.52,1232.0,1289.0,1
30.54,1232.0,1285.0,1
30.56,1234.0,1290.0,1
30.58,1236.0,1290.0,1
30.6,1217.0,1305.0,1
30.62,1234.0,1287.0,1
30.64,1219.0,1290.0,1
30.66,1237.0,1306.0,1
30.68,1232.0,1303.0,1
30.701,1218.0,1304.0,1
30.721,1234.0,1306.0,1
30.741,1233.0,1303.0,1
30.761,1218.0,1304.0,1
30.781,1219.0,1304.0,1
30.801,1218.0,1306.0,1
30.821,1233.0,1304.0,1
30.841,1233.0,1304.0,1
30.861,1234.0,1290.0,1
30.881,1233.0,1290.0,1
30.902,1217.0,1289.0,1
30.922,1218.0,1272.0,1
30.942,1218.0,1290.0,1
30.962,1217.0,1290.0,1
30.982,1233.0,1305.0,1
31.002,1234.0,1289.0,1
31.022,1233.0,1290.0,1
31.042,1233.0,1299.0,1
31.063,1233.0,1288.0,1
31.083,1234.0,1290.0,1
31.103,1233.0,1306.0,1
31.123,1233.0,1303.0,1
31.143,1233.0,1304.0,1
31.163,1234.0,1289.0,1
31.183,1232.0,1290.0,1
31.203,1232.0,1289.0,1
31.223,1234.0,1290.0,1
31.244,1234.0,1275.0,1
31.264,1232.0,1274.0,1
31.284,1233.0,1286.0,1
31.304,1234.0,1290.0,1
31.324,1234.0,1290.0,1
31.344,1232.0,1297.0,1
31.364,1232.0,1287.0,1
31.384,1233.0,1291.0,1
31.404,1224.0,1291.0,1
31.425,1232.0,1288.0,1
31.445,1234.0,1289.0,1
31.465,1234.0,1290.0,1
31.485,1239.0,1288.0,1
31.505,1232.0,1304.0,1
31.525,1233.0,1304.0,1
31.545,1233.0,1307.0,1
31.565,1233.0,1304.0,1
31.585,1239.0,1304.0,1
31.605,1234.0,1306.0,1
31.626,1234.0,1305.0,1
31.646,1237.0,1306.0,1
31.666,1239.0,1302.0,1
31.686,1233.0,1304.0,1
31.706,1233.0,1320.0,1
31.726,1237.0,1302.0,1
31.746,1233.0,1306.0,1
31.766,1234.0,1306.0,1
31.787,1233.0,1302.0,1
31.807,1233.0,1304.0,1
31.827,1233.0,1306.0,1
31.847,1233.0,1306.0,1
31.867,1233.0,1304.0,1
31.887,1236.0,1304.0,1
31.907,1234.0,1306.0,1
31.927,1233.0,1305.0,1
31.948,1233.0,1301.0,1
31.968,1232.0,1304.0,1
31.988,1233.0,1306.0,1
32.008,1234.0,1322.0,1
32.028,1233.0,1302.0,1
32.048,1233.0,1305.0,1
32.068,1233.0,1306.0,1
32.088,1232.0,1303.0,1
32.109,1234.0,1304.0,1
32.129,1233.0,1306.0,1
32.149,1233.0,1306.0,1
32.169,1232.0,1304.0,1
32.189,1232.0,1304.0,1
32.209,1234.0,1305.0,1
32.229,1233.0,1305.0,1
32.249,1232.0,1321.0,1
32.269,1233.0,1305.0,1
32.29,1234.0,1305.0,1
32.31,1233.0,1321.0,1
32.33,1233.0,1303.0,1
32.35,1233.0,1306.0,1
32.37,1234.0,1305.0,1
32.39,1232.0,1303.0,1
32.41,1232.0,1304.0,1
32.43,1234.0,1305.0,1
32.451,1234.0,1304.0,1
32.471,1232.0,1303.0,1
32.491,1233.0,1305.0,1
32.511,1234.0,1306.0,1
32.531,1234.0,1304.0,1
32.551,1233.0,1321.0,1
32.571,1232.0,1306.0,1
32.591,1234.0,1306.0,1
32.611,1233.0,1304.0,1
32.631,1234.0,1301.0,1
32.652,1232.0,1306.0,1
32.672,1234.0,1306.0,1
32.692,1234.0,1301.0,1
32.712,1233.0,1304.0,1
32.732,1233.0,1306.0,1
32.752,1233.0,1303.0,1
32.772,1233.0,1303.0,1
32.792,1233.0,1305.0,1
32.812,1233.0,1306.0,1
32.832,1234.0,1304.0,1
32.853,1233.0,1304.0,1
32.873,1233.0,1305.0,1
32.893,1233.0,1306.0,1
32.913,1234.0,1304.0,1
32.933,1232.0,1304.0,1
32.953,1233.0,1306.0,1
32.973,1234.0,1305.0,1
32.993,1234.0,1319.0,1
33.013,1232.0,1305.0,1
33.034,1233.0,1305.0,1
33.054,1234.0,1321.0,1
33.074,1232.0,1302.0,1
33.094,1233.0,1305.0,1
33.114,1233.0,1306.0,1
33.134,1233.0,1303.0,1
33.154,1232.0,1304.0,1
33.174,1232.0,1306.0,1
33.194,1233.0,1302.0,1
33.215,1234.0,1304.0,1
33.235,1240.0,1305.0,1
33.255,1232.0,1305.0,1
33.275,1234.0,1304.0,1
33.295,1234.0,1321.0,1
33.315,1232.0,1306.0,1
33.335,1232.0,1306.0,1
33.355,1233.0,1305.0,1
33.375,1234.0,1300.0,1
33.396,1232.0,1290.0,1
33.416,1233.0,1305.0,1
33.436,1234.0,1301.0,1
33.456,1233.0,1304.0,1
33.476,1239.0,1306.0,1
33.496,1233.0,1308.0,1
33.516,1233.0,1302.0,1
33.536,1233.0,1305.0,1
33.556,1233.0,1306.0,1
33.577,1233.0,1302.0,1
33.597,1234.0,1304.0,1
33.617,1233.0,1306.0,1
33.637,1233.0,1306.0,1
33.657,1234.0,1304.0,1
33.677,1234.0,1304.0,1
33.698,1233.0,1306.0,1
33.718,1233.0,1318.0,1
33.738,1234.0,1301.0,1
33.758,1233.0,1305.0,1
33.778,1233.0,1306.0,1
33.798,1233.0,1302.0,1
33.818,1233.0,1304.0,1
33.838,1233.0,1306.0,1
33.858,1233.0,1305.0,1
33.878,1234.0,1304.0,1
33.899,1234.0,1304.0,1
33.919,1233.0,1305.0,1
33.939,1233.0,1305.0,1
33.959,1234.0,1304.0,1
33.979,1234.0,1304.0,1
33.999,1232.0,1305.0,1
34.019,1233.0,1304.0,1
34.039,1233.0,1304.0,1
34.059,1240.0,1306.0,1
34.079,1234.0,1306.0,1
34.099,1233.0,1304.0,1
34.119,1234.0,1321.0,1
34.14,1233.0,1305.0,1
34.16,1233.0,1306.0,1
34.18,1233.0,1305.0,1
34.2,1234.0,1305.0,1
34.22,1233.0,1306.0,1
34.24,1232.0,1304.0,1
34.26,1234.0,1314.0,1
34.28,1233.0,1305.0,1
34.3,1233.0,1305.0,1
34.32,1233.0,1313.0,1
34.34,1234.0,1301.0,1
34.36,1233.0,1305.0,1
34.381,1232.0,1305.0,1
34.401,1232.0,1301.0,1
34.421,1233.0,1303.0,1
34.441,1233.0,1306.0,1
34.461,1234.0,1322.0,1
34.481,1233.0,1303.0,1
34.501,1233.0,1305.0,1
34.521,1233.0,1306.0,1
34.541,1233.0,1301.0,1
34.561,1233.0,1288.0,1
34.581,1234.0,1306.0,1
34.601,1233.0,1306.0,1
34.622,1233.0,1304.0,1
34.642,1234.0,1304.0,1
34.662,1233.0,1306.0,1
34.682,1232.0,1306.0,1
34.702,1233.0,1304.0,1
34.722,1234.0,1304.0,1
34.742,1233.0,1306.0,1
34.762,1232.0,1305.0,1
