t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,white_hits,state,reason,risk_sensor,linear_risk,turn_risk,near_edge,speed_level,turn_angle,turn_direction,turn_duration,left_cmd,right_cmd,healthy
0.362,625.0,1040.0,1011.0,922.0,0.3932,0.7937,0.6578,0.8356,0.7257,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4005,-0.1778,0,slow,0.0,,0.0,-400,-400,1
0.382,629.0,1059.0,1004.0,921.0,0.4056,0.8095,0.6408,0.8289,0.7252,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.404,-0.1881,0,slow,0.0,,0.0,-400,-400,1
0.402,631.0,1072.0,1013.0,906.0,0.418,0.8472,0.6408,0.8255,0.7331,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4293,-0.1847,0,slow,0.0,,0.0,-400,-400,1
0.422,634.0,1085.0,1014.0,914.0,0.4241,0.873,0.6456,0.802,0.7238,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4489,-0.1564,0,slow,0.0,,0.0,-400,-400,1
0.442,630.0,1090.0,1024.0,923.0,0.4241,0.8988,0.6481,0.802,0.725,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4747,-0.154,0,slow,0.0,,0.0,-400,-400,1
0.462,630.0,1072.0,1044.0,909.0,0.4211,0.8988,0.6723,0.802,0.7372,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4778,-0.1297,0,slow,0.0,,0.0,-400,-400,1
0.482,642.0,1086.0,1051.0,907.0,0.4211,0.9008,0.7209,0.7852,0.7531,,MEDIUM_CRUISE,按区域分级巡航,,-0.4797,-0.0644,0,medium,0.0,,0.0,450,400,1
0.502,657.0,1102.0,1055.0,903.0,0.4582,0.9008,0.7379,0.7785,0.7582,,MEDIUM_CRUISE,按区域分级巡航,,-0.4426,-0.0407,0,medium,0.0,,0.0,450,400,1
0.523,661.0,1093.0,1068.0,907.0,0.5046,0.9147,0.7476,0.7785,0.763,,MEDIUM_CRUISE,按区域分级巡航,,-0.41,-0.031,0,medium,0.0,,0.0,450,400,1
0.543,662.0,1083.0,1070.0,917.0,0.517,0.9147,0.7791,0.7785,0.7788,,MEDIUM_CRUISE,按区域分级巡航,,-0.3977,0.0006,0,medium,0.0,,0.0,450,400,1
0.563,679.0,1088.0,1080.0,946.0,0.5201,0.9048,0.784,0.8121,0.798,,MEDIUM_CRUISE,按区域分级巡航,,-0.3846,-0.0281,0,medium,0.0,,0.0,450,400,1
0.583,692.0,1089.0,1081.0,956.0,0.5728,0.9048,0.8083,0.9094,0.8565,,MEDIUM_CRUISE,按区域分级巡航,,-0.332,-0.1011,0,medium,0.0,,0.0,450,400,1
0.603,697.0,1092.0,1096.0,967.0,0.613,0.9067,0.8107,0.943,0.8587,,MEDIUM_CRUISE,按区域分级巡航,,-0.2937,-0.1323,0,medium,0.0,,0.0,450,400,1
0.623,695.0,1088.0,1093.0,965.0,0.6223,0.9067,0.8398,0.9732,0.8733,,MEDIUM_CRUISE,按区域分级巡航,,-0.2845,-0.1333,0,medium,0.0,,0.0,450,400,1
0.643,698.0,1088.0,1104.0,979.0,0.6285,0.9048,0.8471,0.9799,0.8759,,MEDIUM_CRUISE,按区域分级巡航,,-0.2763,-0.1328,0,medium,0.0,,0.0,450,400,1
0.663,699.0,1088.0,1110.0,980.0,0.6316,0.9048,0.8665,1.0201,0.8856,,MEDIUM_CRUISE,按区域分级巡航,,-0.2732,-0.1536,0,medium,0.0,,0.0,450,400,1
0.683,699.0,1088.0,1110.0,980.0,0.6347,0.9048,0.8811,1.0235,0.8929,,MEDIUM_CRUISE,按区域分级巡航,,-0.2701,-0.1424,0,medium,0.0,,0.0,450,400,1
0.704,701.0,1089.0,1117.0,978.0,0.6347,0.9048,0.8811,1.0235,0.8929,,MEDIUM_CRUISE,按区域分级巡航,,-0.2701,-0.1424,0,medium,0.0,,0.0,450,400,1
0.724,701.0,1088.0,1118.0,980.0,0.6409,0.9048,0.8981,1.0235,0.9014,,CRUISE,按区域分级巡航,,-0.2639,-0.1254,0,fast,0.0,,0.0,500,400,1
0.744,702.0,1088.0,1115.0,981.0,0.6409,0.9048,0.8981,1.0235,0.9014,,CRUISE,按区域分级巡航,,-0.2639,-0.1254,0,fast,0.0,,0.0,500,400,1
0.764,701.0,1088.0,1114.0,983.0,0.6409,0.9048,0.8932,1.0268,0.899,,MEDIUM_CRUISE,按区域分级巡航,,-0.2639,-0.1336,0,medium,0.0,,0.0,450,400,1
0.784,703.0,1089.0,1115.0,984.0,0.644,0.9048,0.8932,1.0336,0.899,,MEDIUM_CRUISE,按区域分级巡航,,-0.2608,-0.1404,0,medium,0.0,,0.0,450,400,1
0.804,703.0,1089.0,1115.0,985.0,0.6471,0.9067,0.8932,1.0369,0.9,,MEDIUM_CRUISE,按区域分级巡航,,-0.2597,-0.1437,0,medium,0.0,,0.0,450,400,1
0.824,703.0,1089.0,1115.0,984.0,0.6471,0.9067,0.8932,1.0369,0.9,,MEDIUM_CRUISE,按区域分级巡航,,-0.2597,-0.1437,0,medium,0.0,,0.0,450,400,1
0.844,702.0,1088.0,1114.0,985.0,0.6471,0.9067,0.8932,1.0403,0.9,,MEDIUM_CRUISE,按区域分级巡航,,-0.2597,-0.1471,0,medium,0.0,,0.0,450,400,1
0.864,703.0,1088.0,1114.0,984.0,0.6471,0.9048,0.8908,1.0369,0.8978,,MEDIUM_CRUISE,按区域分级巡航,,-0.2577,-0.1461,0,medium,0.0,,0.0,450,400,1
0.884,702.0,1085.0,1110.0,984.0,0.644,0.9048,0.8908,1.0369,0.8978,,MEDIUM_CRUISE,按区域分级巡航,,-0.2608,-0.1461,0,medium,0.0,,0.0,450,400,1
0.905,700.0,1088.0,1107.0,980.0,0.644,0.9048,0.8811,1.0369,0.8929,,MEDIUM_CRUISE,按区域分级巡航,,-0.2608,-0.1558,0,medium,0.0,,0.0,450,400,1
0.925,700.0,1092.0,1101.0,967.0,0.6378,0.9048,0.8738,1.0235,0.8893,,MEDIUM_CRUISE,按区域分级巡航,,-0.267,-0.1497,0,medium,0.0,,0.0,450,400,1
0.945,702.0,1092.0,1096.0,969.0,0.6378,0.9127,0.8592,0.9866,0.886,,MEDIUM_CRUISE,按区域分级巡航,,-0.2749,-0.1274,0,medium,0.0,,0.0,450,400,1
0.965,703.0,1092.0,1092.0,965.0,0.644,0.9127,0.8471,0.9799,0.8799,,MEDIUM_CRUISE,按区域分级巡航,,-0.2687,-0.1328,0,medium,0.0,,0.0,450,400,1
0.985,693.0,1082.0,1088.0,953.0,0.644,0.9127,0.8374,0.9732,0.875,,MEDIUM_CRUISE,按区域分级巡航,,-0.2687,-0.1358,0,medium,0.0,,0.0,450,400,1
1.005,672.0,1078.0,1085.0,935.0,0.6161,0.8929,0.8277,0.9329,0.8603,,MEDIUM_CRUISE,按区域分级巡航,,-0.2768,-0.1052,0,medium,0.0,,0.0,450,400,1
1.025,661.0,1085.0,1080.0,917.0,0.5511,0.8929,0.8204,0.8725,0.8464,,MEDIUM_CRUISE,按区域分级巡航,,-0.3418,-0.0521,0,medium,0.0,,0.0,450,400,1
1.045,660.0,1097.0,1073.0,907.0,0.517,0.8988,0.8083,0.8121,0.8102,,MEDIUM_CRUISE,按区域分级巡航,,-0.3818,-0.0038,0,medium,0.0,,0.0,450,400,1
1.065,656.0,1102.0,1063.0,908.0,0.5139,0.9226,0.7913,0.7819,0.7866,,MEDIUM_CRUISE,按区域分级巡航,,-0.4087,0.0094,0,medium,0.0,,0.0,450,400,1
1.085,642.0,1074.0,1062.0,908.0,0.5015,0.9226,0.767,0.7819,0.7744,,MEDIUM_CRUISE,按区域分级巡航,,-0.4211,-0.0149,0,medium,0.0,,0.0,450,400,1
1.106,631.0,1086.0,1048.0,917.0,0.4582,0.9008,0.7646,0.7819,0.7732,,MEDIUM_CRUISE,按区域分级巡航,,-0.4426,-0.0173,0,medium,0.0,,0.0,450,400,1
1.126,631.0,1086.0,1048.0,917.0,0.4241,0.9008,0.7306,0.8121,0.7713,,MEDIUM_CRUISE,按区域分级巡航,,-0.4766,-0.0815,0,medium,0.0,,0.0,450,400,1
1.146,632.0,1088.0,1025.0,916.0,0.4241,0.9008,0.7306,0.8121,0.7713,,MEDIUM_CRUISE,按区域分级巡航,,-0.4766,-0.0815,0,medium,0.0,,0.0,450,400,1
1.166,632.0,1070.0,1016.0,903.0,0.4272,0.9008,0.6748,0.8087,0.7417,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4735,-0.134,0,slow,0.0,,0.0,-400,-400,1
1.186,628.0,1048.0,1017.0,915.0,0.4272,0.869,0.6553,0.8054,0.7304,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4418,-0.15,0,slow,0.0,,0.0,-400,-400,1
1.206,619.0,1034.0,1024.0,920.0,0.4149,0.8254,0.6553,0.8054,0.7304,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4105,-0.15,0,slow,0.0,,0.0,-400,-400,1
1.226,617.0,1024.0,1010.0,914.0,0.387,0.7976,0.6553,0.8054,0.7265,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4106,-0.15,0,slow,0.0,,0.0,-400,-400,1
1.246,607.0,1026.0,1011.0,902.0,0.3808,0.7817,0.6408,0.802,0.7113,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4009,-0.1612,0,slow,0.0,,0.0,-400,-400,1
1.266,600.0,1035.0,1003.0,897.0,0.3498,0.7817,0.6383,0.7617,0.7,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4319,-0.1234,0,slow,0.0,,0.0,-400,-400,1
1.286,595.0,1032.0,995.0,878.0,0.3282,0.7937,0.6214,0.745,0.6832,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4655,-0.1236,0,slow,0.0,,0.0,-400,-400,1
1.307,592.0,1022.0,996.0,859.0,0.3127,0.7937,0.6044,0.6812,0.6428,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.481,-0.0768,0,slow,0.0,,0.0,-400,-400,1
1.327,594.0,1011.0,997.0,865.0,0.3096,0.7738,0.6044,0.6376,0.621,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4642,-0.0332,0,slow,0.0,,0.0,-400,-400,1
1.347,597.0,1009.0,993.0,866.0,0.3096,0.752,0.6044,0.6376,0.621,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4424,-0.0332,0,slow,0.0,,0.0,-400,-400,1
1.367,597.0,1001.0,993.0,880.0,0.3189,0.748,0.5971,0.6409,0.619,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4291,-0.0439,0,slow,0.0,,0.0,-400,-400,1
1.387,599.0,997.0,991.0,883.0,0.3189,0.7321,0.5971,0.6879,0.6425,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4133,-0.0908,0,slow,0.0,,0.0,-400,-400,1
1.407,599.0,996.0,990.0,881.0,0.3251,0.7242,0.5922,0.6913,0.6418,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.3991,-0.099,0,slow,0.0,,0.0,-400,-400,1
1.427,599.0,995.0,989.0,881.0,0.3251,0.7222,0.5898,0.6913,0.6405,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.3971,-0.1015,0,slow,0.0,,0.0,-400,-400,1
1.447,598.0,996.0,988.0,881.0,0.3251,0.7222,0.5874,0.6913,0.6393,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.3971,-0.1039,0,slow,0.0,,0.0,-400,-400,1
1.467,599.0,997.0,989.0,883.0,0.3251,0.7222,0.5874,0.6913,0.6393,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.3971,-0.1039,0,slow,0.0,,0.0,-400,-400,1
1.488,598.0,997.0,989.0,883.0,0.322,0.7242,0.5874,0.698,0.6427,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4022,-0.1106,0,slow,0.0,,0.0,-400,-400,1
1.508,600.0,998.0,988.0,883.0,0.3251,0.7242,0.5874,0.698,0.6427,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.3991,-0.1106,0,slow,0.0,,0.0,-400,-400,1
1.528,599.0,997.0,989.0,883.0,0.3251,0.7242,0.5874,0.698,0.6427,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.3991,-0.1106,0,slow,0.0,,0.0,-400,-400,1
1.548,599.0,997.0,989.0,883.0,0.3251,0.7242,0.5874,0.698,0.6427,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.3991,-0.1106,0,slow,0.0,,0.0,-400,-400,1
1.568,600.0,998.0,989.0,885.0,0.3251,0.7242,0.5874,0.698,0.6427,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.3991,-0.1106,0,slow,0.0,,0.0,-400,-400,1
1.588,598.0,1000.0,990.0,883.0,0.3251,0.7262,0.5874,0.698,0.6427,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4011,-0.1106,0,slow,0.0,,0.0,-400,-400,1
1.608,597.0,1005.0,991.0,870.0,0.322,0.7302,0.5898,0.698,0.6439,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4082,-0.1082,0,slow,0.0,,0.0,-400,-400,1
1.628,596.0,1008.0,992.0,867.0,0.3189,0.7401,0.5922,0.6544,0.6233,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4212,-0.0621,0,slow,0.0,,0.0,-400,-400,1
1.648,592.0,1014.0,993.0,855.0,0.3158,0.746,0.5947,0.6443,0.6195,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4302,-0.0496,0,slow,0.0,,0.0,-400,-400,1
1.668,592.0,1026.0,996.0,866.0,0.3034,0.7579,0.5971,0.6409,0.619,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4545,-0.0439,0,slow,0.0,,0.0,-400,-400,1
1.689,590.0,1032.0,993.0,892.0,0.3034,0.7817,0.5971,0.6409,0.619,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4783,-0.0439,0,slow,0.0,,0.0,-400,-400,1
1.709,594.0,1036.0,1005.0,900.0,0.3034,0.7937,0.6044,0.7282,0.6663,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4902,-0.1238,0,slow,0.0,,0.0,-400,-400,1
1.729,595.0,1020.0,1005.0,903.0,0.3096,0.7937,0.6262,0.755,0.6906,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4841,-0.1288,0,slow,0.0,,0.0,-400,-400,1
1.749,605.0,1016.0,1002.0,907.0,0.3127,0.7698,0.6262,0.7651,0.6957,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4571,-0.1389,0,slow,0.0,,0.0,-400,-400,1
1.769,612.0,1020.0,1013.0,920.0,0.3437,0.7698,0.6262,0.7785,0.698,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4262,-0.1523,0,slow,0.0,,0.0,-400,-400,1
1.789,613.0,1017.0,1019.0,919.0,0.3653,0.7639,0.6456,0.8188,0.7048,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.3986,-0.1732,0,slow,0.0,,0.0,-400,-400,1
1.809,624.0,1038.0,1014.0,920.0,0.3684,0.7698,0.6481,0.8221,0.7089,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4014,-0.1741,0,slow,0.0,,0.0,-400,-400,1
1.829,629.0,1053.0,1005.0,906.0,0.4025,0.8056,0.6481,0.8188,0.7268,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4031,-0.1707,0,slow,0.0,,0.0,-400,-400,1
1.849,629.0,1064.0,1013.0,926.0,0.418,0.8353,0.6456,0.8221,0.7339,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4174,-0.1765,0,slow,0.0,,0.0,-400,-400,1
1.869,627.0,1066.0,1027.0,917.0,0.418,0.8571,0.6456,0.8121,0.7289,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4392,-0.1664,0,slow,0.0,,0.0,-400,-400,1
1.89,633.0,1068.0,1048.0,910.0,0.418,0.8611,0.6796,0.8121,0.7458,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4432,-0.1325,0,slow,0.0,,0.0,-400,-400,1
1.91,650.0,1086.0,1051.0,908.0,0.4303,0.8651,0.7306,0.7886,0.7596,,MEDIUM_CRUISE,按区域分级巡航,,-0.4347,-0.058,0,medium,0.0,,0.0,450,400,1
1.93,656.0,1072.0,1060.0,914.0,0.483,0.873,0.7379,0.7886,0.7632,,MEDIUM_CRUISE,按区域分级巡航,,-0.39,-0.0507,0,medium,0.0,,0.0,450,400,1
1.95,658.0,1066.0,1069.0,927.0,0.5015,0.873,0.7597,0.802,0.7809,,MEDIUM_CRUISE,按区域分级巡航,,-0.3715,-0.0423,0,medium,0.0,,0.0,450,400,1
1.97,658.0,1066.0,1069.0,927.0,0.5077,0.8611,0.7816,0.8456,0.8136,,MEDIUM_CRUISE,按区域分级巡航,,-0.3534,-0.0641,0,medium,0.0,,0.0,450,400,1
1.99,680.0,1069.0,1078.0,956.0,0.5077,0.8611,0.7816,0.8456,0.8136,,MEDIUM_CRUISE,按区域分级巡航,,-0.3534,-0.0641,0,medium,0.0,,0.0,450,400,1
2.01,692.0,1076.0,1084.0,966.0,0.5759,0.8671,0.8034,0.943,0.8352,,MEDIUM_CRUISE,按区域分级巡航,,-0.2912,-0.1396,0,medium,0.0,,0.0,450,400,1
2.03,694.0,1081.0,1091.0,973.0,0.613,0.881,0.818,0.9765,0.8495,,MEDIUM_CRUISE,按区域分级巡航,,-0.2679,-0.1585,0,medium,0.0,,0.0,450,400,1
2.05,700.0,1072.0,1104.0,973.0,0.6192,0.881,0.835,1.0,0.858,,MEDIUM_CRUISE,按区域分级巡航,,-0.2618,-0.165,0,medium,0.0,,0.0,450,400,1
2.07,707.0,1069.0,1108.0,975.0,0.6378,0.873,0.8665,1.0,0.8698,,MEDIUM_CRUISE,按区域分级巡航,,-0.2352,-0.1335,0,medium,0.0,,0.0,450,400,1
2.091,710.0,1083.0,1097.0,970.0,0.6594,0.873,0.8665,1.0,0.8698,,MEDIUM_CRUISE,按区域分级巡航,,-0.2136,-0.1335,0,medium,0.0,,0.0,450,400,1
2.111,712.0,1092.0,1097.0,968.0,0.6687,0.8948,0.8495,0.9899,0.8722,,MEDIUM_CRUISE,按区域分级巡航,,-0.2261,-0.1404,0,medium,0.0,,0.0,450,400,1
2.131,715.0,1097.0,1098.0,968.0,0.6749,0.9127,0.8495,0.9832,0.8811,,MEDIUM_CRUISE,按区域分级巡航,,-0.2378,-0.1337,0,medium,0.0,,0.0,450,400,1
2.151,714.0,1097.0,1095.0,966.0,0.6811,0.9226,0.8495,0.9832,0.8861,,MEDIUM_CRUISE,按区域分级巡航,,-0.2415,-0.1337,0,medium,0.0,,0.0,450,400,1
2.171,714.0,1093.0,1094.0,967.0,0.6811,0.9226,0.8447,0.9799,0.8836,,MEDIUM_CRUISE,按区域分级巡航,,-0.2415,-0.1352,0,medium,0.0,,0.0,450,400,1
2.191,717.0,1095.0,1097.0,972.0,0.6811,0.9187,0.8447,0.9799,0.8817,,MEDIUM_CRUISE,按区域分级巡航,,-0.2375,-0.1352,0,medium,0.0,,0.0,450,400,1
2.211,716.0,1094.0,1096.0,971.0,0.6873,0.9167,0.8471,0.9933,0.8819,,MEDIUM_CRUISE,按区域分级巡航,,-0.2294,-0.1462,0,medium,0.0,,0.0,450,400,1
2.231,717.0,1096.0,1098.0,972.0,0.6904,0.9187,0.8495,0.9966,0.8841,,MEDIUM_CRUISE,按区域分级巡航,,-0.2282,-0.1471,0,medium,0.0,,0.0,450,400,1
2.251,717.0,1095.0,1096.0,971.0,0.6904,0.9187,0.8471,0.9933,0.8829,,MEDIUM_CRUISE,按区域分级巡航,,-0.2282,-0.1462,0,medium,0.0,,0.0,450,400,1
2.271,718.0,1094.0,1097.0,972.0,0.6904,0.9187,0.8495,0.9966,0.8841,,MEDIUM_CRUISE,按区域分级巡航,,-0.2282,-0.1471,0,medium,0.0,,0.0,450,400,1
2.292,717.0,1092.0,1096.0,971.0,0.6904,0.9167,0.8471,0.9933,0.8819,,MEDIUM_CRUISE,按区域分级巡航,,-0.2263,-0.1462,0,medium,0.0,,0.0,450,400,1
2.312,717.0,1086.0,1095.0,973.0,0.6904,0.9127,0.8471,0.9966,0.8799,,MEDIUM_CRUISE,按区域分级巡航,,-0.2223,-0.1496,0,medium,0.0,,0.0,450,400,1
2.332,716.0,1073.0,1102.0,977.0,0.6904,0.9008,0.8471,1.0,0.8739,,MEDIUM_CRUISE,按区域分级巡航,,-0.2104,-0.1529,0,medium,0.0,,0.0,450,400,1
2.352,711.0,1070.0,1114.0,980.0,0.6873,0.875,0.8617,1.0134,0.8683,,MEDIUM_CRUISE,按区域分级巡航,,-0.1877,-0.1518,0,medium,0.0,,0.0,450,400,1
2.372,704.0,1072.0,1099.0,971.0,0.6718,0.873,0.8617,1.0134,0.8673,,MEDIUM_CRUISE,按区域分级巡航,,-0.2012,-0.1518,0,medium,0.0,,0.0,450,400,1
2.392,702.0,1082.0,1101.0,978.0,0.6502,0.873,0.8592,1.0168,0.8661,,MEDIUM_CRUISE,按区域分级巡航,,-0.2229,-0.1576,0,medium,0.0,,0.0,450,400,1
2.412,702.0,1082.0,1101.0,978.0,0.644,0.8929,0.8592,1.0168,0.876,,MEDIUM_CRUISE,按区域分级巡航,,-0.2489,-0.1576,0,medium,0.0,,0.0,450,400,1
2.433,700.0,1073.0,1092.0,971.0,0.644,0.8929,0.8592,1.0168,0.876,,MEDIUM_CRUISE,按区域分级巡航,,-0.2489,-0.1576,0,medium,0.0,,0.0,450,400,1
2.453,695.0,1072.0,1090.0,968.0,0.6378,0.875,0.8374,0.9933,0.8562,,MEDIUM_CRUISE,按区域分级巡航,,-0.2372,-0.1559,0,medium,0.0,,0.0,450,400,1
2.473,671.0,1065.0,1080.0,957.0,0.6223,0.873,0.8325,0.9832,0.8528,,MEDIUM_CRUISE,按区域分级巡航,,-0.2507,-0.1507,0,medium,0.0,,0.0,450,400,1
2.493,652.0,1062.0,1075.0,923.0,0.548,0.8591,0.8083,0.9463,0.8337,,MEDIUM_CRUISE,按区域分级巡航,,-0.3111,-0.1381,0,medium,0.0,,0.0,450,400,1
2.513,651.0,1078.0,1068.0,909.0,0.4892,0.8591,0.7961,0.8322,0.8142,,MEDIUM_CRUISE,按区域分级巡航,,-0.37,-0.0361,0,medium,0.0,,0.0,450,400,1
2.533,648.0,1083.0,1056.0,906.0,0.4861,0.8849,0.7791,0.7852,0.7822,,MEDIUM_CRUISE,按区域分级巡航,,-0.3989,-0.0061,0,medium,0.0,,0.0,450,400,1
2.553,635.0,1071.0,1058.0,911.0,0.4768,0.8849,0.7549,0.7852,0.77,,MEDIUM_CRUISE,按区域分级巡航,,-0.4081,-0.0304,0,medium,0.0,,0.0,450,400,1
2.573,630.0,1072.0,1031.0,912.0,0.4365,0.873,0.75,0.7919,0.771,,MEDIUM_CRUISE,按区域分级巡航,,-0.4365,-0.0419,0,medium,0.0,,0.0,450,400,1
2.593,633.0,1068.0,1030.0,916.0,0.4303,0.871,0.6893,0.7953,0.7423,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.4407,-0.106,0,slow,0.0,,0.0,-400,-400,1
2.613,622.0,1058.0,1021.0,902.0,0.4211,0.8651,0.6869,0.7953,0.7411,,EDGE_AVOID,灰度趋势变暗，提前避让,front,-0.444,-0.1084,0,slow,0.0,,0.0,-400,-400,1
