t,left,right,diff,valid
2.033,18.0,21.0,-3.0,1
2.054,17.0,20.0,-3.0,1
2.074,52.0,20.0,32.0,1
2.094,68.0,20.0,48.0,1
2.114,61.0,20.0,41.0,1
2.134,26.0,19.0,7.0,1
2.154,16.0,20.0,-4.0,1
2.174,16.0,20.0,-4.0,1
2.194,42.0,20.0,22.0,1
2.214,20.0,21.0,-1.0,1
2.234,298.0,20.0,278.0,1
2.255,17.0,20.0,-3.0,1
2.275,32.0,20.0,12.0,1
2.295,16.0,21.0,-5.0,1
2.315,16.0,21.0,-5.0,1
2.335,42.0,26.0,16.0,1
2.355,117.0,21.0,96.0,1
2.375,17.0,20.0,-3.0,1
2.395,19.0,18.0,1.0,1
2.415,42.0,19.0,23.0,1
2.435,32.0,19.0,13.0,1
2.456,166.0,19.0,147.0,1
2.476,90.0,20.0,70.0,1
2.496,17.0,19.0,-2.0,1
2.516,19.0,20.0,-1.0,1
2.536,16.0,21.0,-5.0,1
2.556,42.0,21.0,21.0,1
2.576,200.0,20.0,180.0,1
2.596,183.0,20.0,163.0,1
2.616,17.0,20.0,-3.0,1
2.637,17.0,23.0,-6.0,1
2.657,16.0,20.0,-4.0,1
2.677,17.0,20.0,-3.0,1
2.697,33.0,20.0,13.0,1
2.717,281.0,20.0,261.0,1
2.737,32.0,20.0,12.0,1
2.757,17.0,20.0,-3.0,1
2.777,41.0,20.0,21.0,1
2.797,17.0,20.0,-3.0,1
2.817,68.0,20.0,48.0,1
2.838,192.0,20.0,172.0,1
2.858,18.0,19.0,-1.0,1
2.878,17.0,20.0,-3.0,1
2.898,101.0,20.0,81.0,1
2.918,67.0,20.0,47.0,1
2.938,68.0,20.0,48.0,1
2.958,17.0,20.0,-3.0,1
2.978,16.0,31.0,-15.0,1
2.998,24.0,30.0,-6.0,1
3.019,16.0,20.0,-4.0,1
3.039,281.0,20.0,261.0,1
3.059,102.0,19.0,83.0,1
3.079,167.0,20.0,147.0,1
3.099,26.0,19.0,7.0,1
3.119,16.0,20.0,-4.0,1
3.139,52.0,20.0,32.0,1
3.159,26.0,20.0,6.0,1
3.179,68.0,20.0,48.0,1
3.199,84.0,20.0,64.0,1
3.22,16.0,21.0,-5.0,1
3.24,17.0,22.0,-5.0,1
3.26,48.0,20.0,28.0,1
3.28,16.0,28.0,-12.0,1
3.3,85.0,21.0,64.0,1
3.32,17.0,33.0,-16.0,1
3.34,18.0,20.0,-2.0,1
3.36,34.0,20.0,14.0,1
3.38,53.0,20.0,33.0,1
3.401,68.0,20.0,48.0,1
3.421,56.0,20.0,36.0,1
3.441,19.0,20.0,-1.0,1
3.461,18.0,20.0,-2.0,1
3.481,17.0,20.0,-3.0,1
3.501,41.0,21.0,20.0,1
3.521,280.0,20.0,260.0,1
3.541,101.0,20.0,81.0,1
3.561,17.0,20.0,-3.0,1
3.582,16.0,19.0,-3.0,1
3.602,17.0,21.0,-4.0,1
3.622,61.0,19.0,42.0,1
3.642,216.0,24.0,192.0,1
3.662,18.0,20.0,-2.0,1
3.682,19.0,20.0,-1.0,1
3.702,18.0,20.0,-2.0,1
3.722,18.0,20.0,-2.0,1
3.742,84.0,20.0,64.0,1
3.762,85.0,20.0,65.0,1
3.783,41.0,20.0,21.0,1
3.803,33.0,20.0,13.0,1
3.823,17.0,20.0,-3.0,1
3.843,84.0,20.0,64.0,1
3.863,52.0,20.0,32.0,1
3.883,70.0,20.0,50.0,1
3.903,17.0,21.0,-4.0,1
3.923,17.0,20.0,-3.0,1
3.943,33.0,22.0,11.0,1
3.964,217.0,33.0,184.0,1
3.984,33.0,24.0,9.0,1
4.004,19.0,20.0,-1.0,1
4.024,19.0,19.0,0.0,1
4.044,22.0,20.0,2.0,1
4.064,41.0,20.0,21.0,1
4.084,17.0,20.0,-3.0,1
4.104,282.0,20.0,262.0,1
4.124,33.0,20.0,13.0,1
4.144,34.0,19.0,15.0,1
4.165,19.0,20.0,-1.0,1
4.185,17.0,20.0,-3.0,1
4.205,42.0,20.0,22.0,1
4.225,101.0,20.0,81.0,1
4.245,66.0,21.0,45.0,1
4.265,17.0,21.0,-4.0,1
4.285,17.0,33.0,-16.0,1
4.305,52.0,27.0,25.0,1
4.326,117.0,20.0,97.0,1
4.346,51.0,20.0,31.0,1
4.366,17.0,20.0,-3.0,1
4.386,19.0,20.0,-1.0,1
4.406,17.0,23.0,-6.0,1
4.426,100.0,20.0,80.0,1
4.446,26.0,20.0,6.0,1
4.466,182.0,20.0,162.0,1
4.486,17.0,20.0,-3.0,1
4.507,18.0,20.0,-2.0,1
4.527,17.0,20.0,-3.0,1
4.547,17.0,20.0,-3.0,1
4.567,42.0,20.0,22.0,1
4.587,314.0,20.0,294.0,1
