t,left,right,valid
5.256,1358.0,1472.0,1
5.276,1357.0,1473.0,1
5.296,1357.0,1473.0,1
5.316,1357.0,1474.0,1
5.336,1358.0,1473.0,1
5.356,1361.0,1484.0,1
5.377,1356.0,1473.0,1
5.397,1357.0,1474.0,1
5.417,1357.0,1472.0,1
5.437,1357.0,1473.0,1
5.457,1356.0,1474.0,1
5.477,1356.0,1473.0,1
5.497,1357.0,1470.0,1
5.517,1357.0,1474.0,1
5.537,1360.0,1473.0,1
5.557,1358.0,1469.0,1
5.578,1358.0,1472.0,1
5.598,1357.0,1474.0,1
5.618,1363.0,1474.0,1
5.638,1358.0,1471.0,1
5.658,1358.0,1473.0,1
5.678,1357.0,1474.0,1
5.698,1356.0,1472.0,1
5.718,1358.0,1472.0,1
5.738,1357.0,1474.0,1
5.759,1358.0,1473.0,1
5.779,1358.0,1473.0,1
5.799,1344.0,1480.0,1
5.819,1358.0,1474.0,1
5.839,1358.0,1474.0,1
5.859,1358.0,1477.0,1
5.879,1358.0,1472.0,1
5.899,1358.0,1474.0,1
5.92,1342.0,1474.0,1
5.94,1358.0,1472.0,1
5.96,1359.0,1474.0,1
5.98,1357.0,1474.0,1
6.0,1356.0,1472.0,1
6.02,1342.0,1472.0,1
6.04,1356.0,1473.0,1
6.06,1355.0,1474.0,1
6.08,1344.0,1472.0,1
6.1,1358.0,1488.0,1
6.121,1356.0,1474.0,1
6.141,1357.0,1475.0,1
6.161,1357.0,1472.0,1
6.181,1358.0,1473.0,1
6.201,1362.0,1474.0,1
6.221,1356.0,1473.0,1
6.241,1358.0,1469.0,1
6.261,1358.0,1473.0,1
6.281,1355.0,1474.0,1
6.302,1356.0,1489.0,1
6.322,1359.0,1472.0,1
6.342,1343.0,1474.0,1
6.362,1357.0,1474.0,1
6.382,1357.0,1471.0,1
6.402,1357.0,1472.0,1
6.422,1342.0,1474.0,1
6.442,1342.0,1472.0,1
6.462,1357.0,1472.0,1
6.482,1357.0,1473.0,1
6.503,1357.0,1473.0,1
6.523,1356.0,1473.0,1
6.543,1344.0,1473.0,1
6.563,1341.0,1473.0,1
6.583,1357.0,1474.0,1
6.603,1356.0,1473.0,1
6.623,1357.0,1469.0,1
6.643,1357.0,1474.0,1
6.663,1357.0,1472.0,1
6.684,1359.0,1469.0,1
6.704,1344.0,1473.0,1
6.724,1358.0,1474.0,1
6.744,1357.0,1470.0,1
6.764,1358.0,1471.0,1
6.784,1357.0,1474.0,1
6.804,1364.0,1474.0,1
6.824,1357.0,1472.0,1
6.844,1357.0,1472.0,1
6.864,1358.0,1474.0,1
6.885,1364.0,1475.0,1
6.905,1356.0,1472.0,1
6.925,1358.0,1472.0,1
6.945,1358.0,1474.0,1
6.965,1363.0,1473.0,1
6.985,1356.0,1489.0,1
7.005,1357.0,1473.0,1
7.025,1358.0,1474.0,1
7.045,1362.0,1490.0,1
7.066,1357.0,1470.0,1
7.086,1357.0,1473.0,1
7.106,1358.0,1475.0,1
7.126,1357.0,1470.0,1
7.146,1357.0,1473.0,1
7.166,1343.0,1474.0,1
7.186,1357.0,1471.0,1
7.206,1341.0,1472.0,1
7.226,1357.0,1472.0,1
7.246,1342.0,1474.0,1
7.267,1357.0,1472.0,1
7.287,1356.0,1472.0,1
7.307,1358.0,1474.0,1
7.327,1359.0,1475.0,1
7.347,1356.0,1473.0,1
7.367,1357.0,1472.0,1
7.387,1358.0,1474.0,1
7.407,1356.0,1474.0,1
7.427,1358.0,1471.0,1
7.448,1357.0,1473.0,1
7.468,1358.0,1474.0,1
7.488,1355.0,1470.0,1
7.508,1357.0,1472.0,1
7.528,1358.0,1474.0,1
7.548,1358.0,1474.0,1
7.568,1356.0,1472.0,1
7.588,1341.0,1472.0,1
7.608,1358.0,1474.0,1
7.629,1358.0,1474.0,1
7.649,1361.0,1472.0,1
7.669,1356.0,1473.0,1
7.689,1358.0,1473.0,1
7.709,1358.0,1473.0,1
7.729,1358.0,1486.0,1
7.749,1357.0,1474.0,1
7.769,1357.0,1473.0,1
7.789,1357.0,1473.0,1
7.809,1357.0,1469.0,1
7.83,1358.0,1474.0,1
7.85,1342.0,1474.0,1
7.87,1358.0,1471.0,1
7.89,1341.0,1472.0,1
7.91,1358.0,1474.0,1
7.93,1342.0,1472.0,1
7.95,1356.0,1472.0,1
7.97,1357.0,1473.0,1
7.99,1358.0,1475.0,1
8.011,1358.0,1472.0,1
8.031,1357.0,1473.0,1
8.051,1357.0,1472.0,1
8.071,1357.0,1475.0,1
8.091,1356.0,1472.0,1
8.111,1357.0,1469.0,1
8.131,1357.0,1473.0,1
8.151,1357.0,1473.0,1
8.171,1356.0,1489.0,1
8.191,1357.0,1473.0,1
8.212,1357.0,1474.0,1
8.232,1358.0,1489.0,1
8.252,1357.0,1472.0,1
8.272,1356.0,1473.0,1
8.292,1358.0,1474.0,1
8.312,1358.0,1472.0,1
8.332,1361.0,1472.0,1
8.352,1356.0,1474.0,1
8.372,1358.0,1474.0,1
8.393,1358.0,1472.0,1
8.413,1364.0,1472.0,1
8.433,1357.0,1474.0,1
8.453,1342.0,1473.0,1
8.473,1357.0,1478.0,1
8.493,1364.0,1473.0,1
8.513,1357.0,1473.0,1
8.533,1358.0,1485.0,1
8.553,1357.0,1470.0,1
8.574,1362.0,1474.0,1
8.594,1358.0,1474.0,1
8.614,1358.0,1472.0,1
8.634,1356.0,1472.0,1
8.654,1356.0,1474.0,1
8.674,1356.0,1472.0,1
8.694,1358.0,1473.0,1
8.714,1357.0,1474.0,1
8.734,1357.0,1474.0,1
8.755,1357.0,1473.0,1
8.775,1357.0,1472.0,1
8.795,1357.0,1474.0,1
8.815,1357.0,1474.0,1
8.835,1358.0,1473.0,1
8.855,1358.0,1490.0,1
8.875,1357.0,1474.0,1
8.895,1358.0,1459.0,1
8.915,1361.0,1489.0,1
8.935,1341.0,1474.0,1
8.956,1357.0,1474.0,1
8.976,1358.0,1473.0,1
8.996,1360.0,1470.0,1
