t,left,right,valid
5.288,1234.0,1367.0,1
5.308,1233.0,1367.0,1
5.328,1237.0,1364.0,1
5.348,1234.0,1366.0,1
5.368,1234.0,1368.0,1
5.388,1233.0,1367.0,1
5.408,1235.0,1366.0,1
5.429,1234.0,1363.0,1
5.449,1234.0,1367.0,1
5.469,1233.0,1367.0,1
5.489,1233.0,1383.0,1
5.509,1234.0,1366.0,1
5.529,1234.0,1368.0,1
5.549,1233.0,1368.0,1
5.569,1233.0,1365.0,1
5.59,1234.0,1367.0,1
5.61,1233.0,1367.0,1
5.63,1233.0,1365.0,1
5.65,1233.0,1366.0,1
5.67,1234.0,1367.0,1
5.69,1233.0,1367.0,1
5.71,1239.0,1382.0,1
5.731,1233.0,1366.0,1
5.751,1234.0,1368.0,1
5.771,1233.0,1352.0,1
5.791,1233.0,1363.0,1
5.811,1234.0,1367.0,1
5.831,1234.0,1367.0,1
5.851,1233.0,1349.0,1
5.871,1233.0,1350.0,1
5.891,1233.0,1352.0,1
5.911,1233.0,1352.0,1
5.932,1233.0,1350.0,1
5.952,1233.0,1350.0,1
5.972,1233.0,1352.0,1
5.992,1232.0,1351.0,1
6.012,1233.0,1351.0,1
6.032,1233.0,1352.0,1
6.052,1233.0,1353.0,1
6.072,1232.0,1352.0,1
6.092,1232.0,1356.0,1
6.113,1234.0,1351.0,1
6.133,1234.0,1352.0,1
6.153,1239.0,1360.0,1
6.173,1233.0,1349.0,1
6.193,1234.0,1352.0,1
6.213,1234.0,1368.0,1
6.233,1240.0,1349.0,1
6.253,1234.0,1352.0,1
6.273,1234.0,1352.0,1
6.293,1233.0,1350.0,1
6.314,1240.0,1350.0,1
6.334,1233.0,1352.0,1
6.354,1234.0,1352.0,1
6.374,1233.0,1351.0,1
6.394,1239.0,1354.0,1
6.414,1234.0,1352.0,1
6.434,1234.0,1352.0,1
6.454,1233.0,1351.0,1
6.474,1232.0,1351.0,1
6.495,1234.0,1352.0,1
6.515,1234.0,1352.0,1
6.535,1233.0,1348.0,1
6.555,1233.0,1352.0,1
6.575,1234.0,1352.0,1
6.595,1233.0,1363.0,1
6.615,1233.0,1364.0,1
6.635,1234.0,1368.0,1
6.655,1235.0,1368.0,1
6.675,1232.0,1365.0,1
6.696,1233.0,1366.0,1
6.716,1248.0,1368.0,1
6.736,1234.0,1365.0,1
6.756,1231.0,1366.0,1
6.776,1232.0,1367.0,1
6.796,1234.0,1367.0,1
6.816,1234.0,1366.0,1
6.836,1232.0,1362.0,1
6.856,1233.0,1367.0,1
6.877,1234.0,1368.0,1
6.897,1253.0,1383.0,1
6.917,1247.0,1364.0,1
6.937,1233.0,1368.0,1
6.957,1248.0,1384.0,1
6.977,1248.0,1365.0,1
6.997,1248.0,1367.0,1
7.017,1248.0,1367.0,1
7.037,1249.0,1363.0,1
7.058,1248.0,1365.0,1
7.078,1248.0,1367.0,1
7.098,1234.0,1368.0,1
7.118,1234.0,1365.0,1
7.138,1233.0,1366.0,1
7.158,1232.0,1367.0,1
7.178,1234.0,1367.0,1
7.199,1235.0,1364.0,1
7.219,1248.0,1366.0,1
7.239,1234.0,1368.0,1
7.259,1234.0,1366.0,1
7.28,1247.0,1381.0,1
7.3,1248.0,1368.0,1
7.32,1246.0,1367.0,1
7.34,1235.0,1383.0,1
7.36,1246.0,1364.0,1
7.38,1248.0,1367.0,1
7.4,1234.0,1368.0,1
7.42,1234.0,1362.0,1
7.44,1236.0,1366.0,1
7.46,1232.0,1367.0,1
7.48,1233.0,1374.0,1
7.501,1249.0,1365.0,1
7.521,1248.0,1367.0,1
7.541,1233.0,1368.0,1
7.561,1234.0,1367.0,1
7.581,1233.0,1365.0,1
7.601,1233.0,1367.0,1
7.621,1233.0,1368.0,1
7.641,1234.0,1365.0,1
7.661,1232.0,1365.0,1
7.681,1233.0,1367.0,1
7.701,1234.0,1365.0,1
7.721,1234.0,1365.0,1
7.742,1231.0,1366.0,1
7.762,1232.0,1368.0,1
7.782,1234.0,1366.0,1
7.802,1234.0,1365.0,1
7.822,1240.0,1367.0,1
7.842,1232.0,1367.0,1
7.862,1234.0,1366.0,1
7.882,1234.0,1378.0,1
7.902,1233.0,1367.0,1
7.922,1233.0,1367.0,1
7.942,1234.0,1366.0,1
7.962,1248.0,1366.0,1
7.982,1233.0,1368.0,1
8.003,1233.0,1367.0,1
8.023,1234.0,1382.0,1
8.043,1233.0,1367.0,1
8.063,1233.0,1368.0,1
8.083,1234.0,1366.0,1
8.103,1249.0,1362.0,1
8.123,1248.0,1368.0,1
8.143,1232.0,1368.0,1
8.163,1234.0,1363.0,1
8.183,1234.0,1350.0,1
8.203,1248.0,1367.0,1
8.223,1232.0,1366.0,1
8.244,1234.0,1350.0,1
8.264,1234.0,1352.0,1
8.284,1233.0,1352.0,1
8.304,1234.0,1348.0,1
8.324,1233.0,1351.0,1
8.344,1234.0,1352.0,1
8.364,1239.0,1353.0,1
8.384,1234.0,1351.0,1
8.404,1234.0,1367.0,1
8.425,1233.0,1352.0,1
8.445,1238.0,1352.0,1
8.465,1234.0,1368.0,1
8.485,1234.0,1351.0,1
8.505,1233.0,1352.0,1
8.525,1239.0,1352.0,1
8.545,1234.0,1350.0,1
8.565,1233.0,1352.0,1
8.585,1233.0,1352.0,1
8.606,1233.0,1350.0,1
8.626,1233.0,1350.0,1
8.646,1233.0,1353.0,1
8.666,1233.0,1353.0,1
8.686,1233.0,1351.0,1
8.706,1234.0,1351.0,1
8.726,1232.0,1352.0,1
8.746,1233.0,1352.0,1
8.767,1234.0,1351.0,1
8.787,1233.0,1352.0,1
8.807,1232.0,1352.0,1
8.827,1233.0,1348.0,1
8.847,1234.0,1349.0,1
8.867,1234.0,1352.0,1
8.887,1233.0,1352.0,1
8.907,1234.0,1350.0,1
8.927,1234.0,1351.0,1
8.947,1232.0,1353.0,1
8.968,1232.0,1350.0,1
8.988,1233.0,1350.0,1
9.008,1234.0,1352.0,1
9.028,1239.0,1352.0,1
9.048,1232.0,1351.0,1
9.068,1233.0,1363.0,1
9.088,1234.0,1351.0,1
9.108,1239.0,1352.0,1
9.128,1232.0,1368.0,1
9.149,1234.0,1349.0,1
9.169,1235.0,1352.0,1
9.189,1238.0,1353.0,1
9.209,1232.0,1348.0,1
9.229,1234.0,1351.0,1
9.249,1234.0,1352.0,1
9.269,1236.0,1348.0,1
9.289,1233.0,1349.0,1
9.309,1234.0,1352.0,1
9.33,1233.0,1352.0,1
9.35,1233.0,1350.0,1
9.37,1233.0,1351.0,1
9.39,1233.0,1352.0,1
9.41,1233.0,1353.0,1
9.43,1233.0,1350.0,1
9.45,1234.0,1351.0,1
9.47,1234.0,1352.0,1
9.49,1232.0,1351.0,1
9.51,1234.0,1367.0,1
9.531,1234.0,1352.0,1
9.551,1233.0,1352.0,1
9.571,1232.0,1355.0,1
9.591,1233.0,1349.0,1
9.611,1233.0,1352.0,1
9.631,1232.0,1352.0,1
9.651,1233.0,1348.0,1
9.671,1232.0,1350.0,1
9.691,1234.0,1352.0,1
9.712,1232.0,1349.0,1
9.732,1232.0,1350.0,1
9.752,1234.0,1351.0,1
9.772,1234.0,1352.0,1
9.792,1239.0,1350.0,1
9.812,1232.0,1366.0,1
9.832,1234.0,1367.0,1
9.852,1234.0,1352.0,1
9.872,1239.0,1366.0,1
9.892,1232.0,1362.0,1
9.913,1234.0,1367.0,1
9.933,1234.0,1368.0,1
9.953,1239.0,1363.0,1
9.973,1233.0,1367.0,1
9.993,1234.0,1366.0,1
10.013,1233.0,1365.0,1
10.033,1233.0,1365.0,1
10.053,1233.0,1367.0,1
10.073,1234.0,1368.0,1
10.094,1234.0,1365.0,1
10.114,1233.0,1366.0,1
10.134,1233.0,1367.0,1
10.154,1235.0,1367.0,1
10.174,1232.0,1366.0,1
10.194,1233.0,1366.0,1
10.214,1234.0,1368.0,1
10.234,1234.0,1366.0,1
10.254,1233.0,1383.0,1
10.275,1232.0,1366.0,1
10.295,1234.0,1368.0,1
10.315,1233.0,1383.0,1
10.335,1232.0,1364.0,1
10.355,1234.0,1368.0,1
10.375,1234.0,1368.0,1
10.395,1232.0,1365.0,1
10.415,1233.0,1351.0,1
10.435,1236.0,1353.0,1
10.456,1234.0,1351.0,1
10.476,1232.0,1351.0,1
10.496,1232.0,1351.0,1
10.516,1234.0,1352.0,1
10.536,1233.0,1352.0,1
10.556,1232.0,1365.0,1
10.576,1233.0,1352.0,1
10.596,1234.0,1353.0,1
10.616,1240.0,1368.0,1
10.637,1232.0,1335.0,1
10.657,1233.0,1352.0,1
10.677,1234.0,1345.0,1
10.697,1239.0,1334.0,1
10.717,1231.0,1337.0,1
10.737,1234.0,1338.0,1
10.757,1234.0,1334.0,1
10.777,1233.0,1336.0,1
10.797,1234.0,1321.0,1
10.817,1234.0,1321.0,1
10.838,1218.0,1320.0,1
10.858,1218.0,1320.0,1
10.878,1233.0,1321.0,1
10.898,1234.0,1320.0,1
10.918,1234.0,1320.0,1
10.938,1233.0,1336.0,1
10.958,1233.0,1321.0,1
10.978,1234.0,1320.0,1
10.998,1233.0,1316.0,1
11.019,1234.0,1321.0,1
11.039,1234.0,1337.0,1
11.059,1249.0,1320.0,1
11.079,1248.0,1320.0,1
11.099,1247.0,1321.0,1
11.12,1249.0,1338.0,1
11.14,1265.0,1337.0,1
11.16,1270.0,1320.0,1
11.18,1262.0,1338.0,1
11.2,1280.0,1336.0,1
11.22,1264.0,1333.0,1
11.24,1264.0,1337.0,1
11.26,1283.0,1346.0,1
11.28,1302.0,1384.0,1
11.301,1293.0,1336.0,1
11.321,1294.0,1337.0,1
11.341,1294.0,1353.0,1
11.361,1295.0,1336.0,1
11.381,1294.0,1352.0,1
11.401,1294.0,1352.0,1
11.421,1295.0,1351.0,1
11.441,1294.0,1352.0,1
11.461,1294.0,1352.0,1
11.482,1294.0,1353.0,1
11.502,1295.0,1352.0,1
11.522,1294.0,1349.0,1
11.542,1293.0,1353.0,1
11.562,1294.0,1352.0,1
11.582,1294.0,1368.0,1
11.602,1293.0,1350.0,1
11.622,1294.0,1352.0,1
11.642,1295.0,1369.0,1
11.662,1294.0,1349.0,1
11.683,1294.0,1352.0,1
11.703,1292.0,1353.0,1
11.723,1280.0,1349.0,1
11.743,1280.0,1350.0,1
11.763,1294.0,1352.0,1
11.783,1276.0,1338.0,1
11.803,1280.0,1335.0,1
11.823,1264.0,1352.0,1
11.843,1265.0,1338.0,1
11.864,1264.0,1337.0,1
11.884,1265.0,1342.0,1
11.904,1254.0,1352.0,1
11.924,1248.0,1338.0,1
11.944,1249.0,1334.0,1
11.964,1249.0,1351.0,1
11.985,1254.0,1337.0,1
12.005,1248.0,1338.0,1
12.025,1248.0,1350.0,1
12.045,1249.0,1351.0,1
12.065,1249.0,1352.0,1
12.085,1246.0,1352.0,1
12.105,1248.0,1351.0,1
12.125,1249.0,1351.0,1
12.145,1239.0,1368.0,1
12.166,1248.0,1368.0,1
12.186,1249.0,1364.0,1
12.206,1249.0,1367.0,1
12.226,1249.0,1367.0,1
12.246,1249.0,1382.0,1
12.266,1249.0,1380.0,1
12.286,1248.0,1382.0,1
12.306,1239.0,1382.0,1
12.326,1234.0,1380.0,1
12.347,1233.0,1381.0,1
12.367,1233.0,1382.0,1
12.387,1239.0,1381.0,1
12.407,1234.0,1380.0,1
12.427,1234.0,1381.0,1
12.447,1234.0,1382.0,1
12.467,1233.0,1396.0,1
12.487,1234.0,1412.0,1
12.507,1234.0,1397.0,1
12.528,1232.0,1397.0,1
12.548,1233.0,1398.0,1
12.568,1249.0,1392.0,1
12.588,1233.0,1382.0,1
12.608,1232.0,1382.0,1
12.628,1234.0,1378.0,1
12.648,1234.0,1382.0,1
12.668,1238.0,1367.0,1
12.688,1232.0,1383.0,1
12.708,1249.0,1364.0,1
12.728,1250.0,1353.0,1
12.748,1233.0,1352.0,1
12.769,1255.0,1348.0,1
12.789,1249.0,1350.0,1
12.809,1249.0,1352.0,1
12.829,1248.0,1353.0,1
12.849,1256.0,1351.0,1
12.869,1249.0,1351.0,1
12.889,1249.0,1352.0,1
12.909,1248.0,1336.0,1
12.929,1248.0,1351.0,1
12.949,1249.0,1351.0,1
12.969,1249.0,1352.0,1
12.989,1248.0,1336.0,1
13.01,1249.0,1336.0,1
13.03,1249.0,1337.0,1
13.05,1247.0,1337.0,1
13.07,1248.0,1336.0,1
13.09,1233.0,1335.0,1
13.11,1235.0,1337.0,1
13.13,1239.0,1338.0,1
13.15,1231.0,1353.0,1
13.17,1234.0,1336.0,1
13.19,1235.0,1337.0,1
13.21,1239.0,1337.0,1
13.23,1239.0,1332.0,1
13.251,1234.0,1321.0,1
13.271,1233.0,1321.0,1
13.291,1248.0,1321.0,1
13.311,1234.0,1318.0,1
13.331,1234.0,1320.0,1
13.351,1233.0,1321.0,1
13.371,1233.0,1319.0,1
13.391,1249.0,1320.0,1
13.411,1249.0,1321.0,1
13.431,1249.0,1320.0,1
13.452,1248.0,1335.0,1
13.472,1249.0,1337.0,1
13.492,1249.0,1337.0,1
13.512,1249.0,1336.0,1
13.532,1249.0,1353.0,1
13.552,1265.0,1337.0,1
13.572,1265.0,1338.0,1
13.592,1264.0,1351.0,1
13.612,1264.0,1334.0,1
13.633,1280.0,1338.0,1
13.653,1278.0,1335.0,1
13.673,1278.0,1335.0,1
13.693,1280.0,1337.0,1
13.713,1280.0,1352.0,1
13.733,1285.0,1350.0,1
13.753,1277.0,1336.0,1
13.773,1294.0,1352.0,1
13.793,1296.0,1353.0,1
13.813,1301.0,1351.0,1
13.834,1294.0,1367.0,1
13.854,1295.0,1353.0,1
13.874,1296.0,1353.0,1
13.894,1311.0,1352.0,1
13.914,1309.0,1337.0,1
13.934,1310.0,1337.0,1
13.954,1313.0,1337.0,1
13.974,1310.0,1334.0,1
13.994,1310.0,1338.0,1
14.015,1310.0,1338.0,1
14.035,1310.0,1333.0,1
14.055,1310.0,1336.0,1
14.075,1310.0,1338.0,1
14.095,1310.0,1339.0,1
14.115,1325.0,1335.0,1
14.135,1308.0,1336.0,1
14.155,1325.0,1338.0,1
14.175,1312.0,1336.0,1
14.195,1309.0,1336.0,1
14.216,1309.0,1337.0,1
14.236,1312.0,1338.0,1
14.256,1311.0,1337.0,1
14.276,1325.0,1336.0,1
14.296,1309.0,1321.0,1
14.316,1314.0,1322.0,1
14.336,1308.0,1321.0,1
14.356,1308.0,1318.0,1
14.376,1311.0,1321.0,1
14.397,1310.0,1318.0,1
14.417,1307.0,1318.0,1
14.437,1309.0,1321.0,1
14.457,1310.0,1321.0,1
14.477,1311.0,1320.0,1
14.497,1315.0,1320.0,1
14.517,1308.0,1321.0,1
14.537,1310.0,1322.0,1
14.558,1311.0,1320.0,1
14.578,1315.0,1336.0,1
14.598,1308.0,1322.0,1
14.618,1310.0,1322.0,1
14.638,1310.0,1337.0,1
14.658,1312.0,1337.0,1
14.678,1313.0,1338.0,1
14.698,1312.0,1352.0,1
14.718,1309.0,1334.0,1
14.738,1312.0,1337.0,1
14.759,1294.0,1338.0,1
14.779,1296.0,1335.0,1
14.799,1294.0,1336.0,1
14.819,1296.0,1338.0,1
14.839,1296.0,1338.0,1
14.859,1295.0,1336.0,1
14.879,1294.0,1337.0,1
14.899,1284.0,1338.0,1
14.92,1280.0,1337.0,1
14.94,1281.0,1337.0,1
14.96,1280.0,1337.0,1
14.98,1535.0,1337.0,1
15.0,1280.0,1336.0,1
15.02,1280.0,1335.0,1
15.04,1280.0,1352.0,1
15.06,1280.0,1352.0,1
15.081,1280.0,1350.0,1
15.101,1280.0,1336.0,1
15.121,1278.0,1337.0,1
15.141,1280.0,1336.0,1
15.161,1280.0,1336.0,1
15.181,1534.0,1337.0,1
15.201,1279.0,1338.0,1
15.221,1280.0,1337.0,1
15.242,1280.0,1333.0,1
15.262,1280.0,1321.0,1
15.282,1264.0,1321.0,1
15.302,1280.0,1322.0,1
15.322,1278.0,1335.0,1
15.342,1264.0,1321.0,1
15.362,1264.0,1338.0,1
15.382,1265.0,1318.0,1
15.402,1263.0,1321.0,1
15.423,1248.0,1321.0,1
15.443,1249.0,1319.0,1
15.463,1249.0,1320.0,1
15.483,1248.0,1321.0,1
15.503,1248.0,1321.0,1
15.523,1265.0,1304.0,1
15.543,1265.0,1321.0,1
15.563,1263.0,1305.0,1
15.583,1248.0,1290.0,1
15.604,1265.0,1296.0,1
15.624,1270.0,1289.0,1
15.644,1261.0,1291.0,1
15.664,1248.0,1307.0,1
15.684,1249.0,1287.0,1
15.704,1249.0,1290.0,1
15.724,1254.0,1290.0,1
15.744,1248.0,1273.0,1
15.764,1249.0,1288.0,1
15.785,1248.0,1275.0,1
15.805,1246.0,1276.0,1
15.825,1249.0,1289.0,1
15.845,1249.0,1289.0,1
15.865,1248.0,1290.0,1
15.885,1254.0,1289.0,1
15.905,1248.0,1289.0,1
15.925,1249.0,1290.0,1
15.945,1248.0,1290.0,1
15.965,1249.0,1290.0,1
15.986,1249.0,1286.0,1
16.006,1248.0,1290.0,1
16.026,1248.0,1291.0,1
16.046,1249.0,1286.0,1
16.066,1248.0,1288.0,1
16.086,1248.0,1290.0,1
16.106,1248.0,1287.0,1
16.126,1264.0,1288.0,1
16.146,1265.0,1290.0,1
16.167,1263.0,1290.0,1
16.187,1264.0,1289.0,1
16.207,1280.0,1289.0,1
16.227,1280.0,1290.0,1
16.247,1278.0,1290.0,1
16.267,1278.0,1289.0,1
16.287,1280.0,1289.0,1
16.307,1285.0,1290.0,1
16.327,1278.0,1291.0,1
16.348,1294.0,1286.0,1
16.368,1280.0,1289.0,1
16.388,1277.0,1290.0,1
16.408,1278.0,1302.0,1
16.428,1280.0,1288.0,1
16.448,1280.0,1290.0,1
16.468,1285.0,1290.0,1
16.488,1278.0,1288.0,1
16.508,1280.0,1289.0,1
16.529,1265.0,1291.0,1
16.549,1270.0,1290.0,1
16.569,1262.0,1289.0,1
16.589,1264.0,1289.0,1
16.609,1264.0,1307.0,1
16.629,1270.0,1289.0,1
16.649,1264.0,1305.0,1
16.669,1280.0,1290.0,1
16.689,1280.0,1290.0,1
16.71,1285.0,1299.0,1
16.73,1280.0,1288.0,1
16.75,1280.0,1306.0,1
16.77,1294.0,1306.0,1
16.79,1300.0,1303.0,1
16.81,1294.0,1304.0,1
16.83,1294.0,1306.0,1
16.85,1293.0,1302.0,1
16.87,1299.0,1304.0,1
16.891,1294.0,1306.0,1
16.912,1278.0,1306.0,1
16.932,1293.0,1304.0,1
16.952,1280.0,1304.0,1
