t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,analog_diff,shovel_left,shovel_right,shovel_valid,shovel_preheat,shovel_active,mode,state,patrol_state,reentry_state,shovel_state,hunt_mode,hunt_state,hunt_target_type,good_offset_x,bad_offset_x,good_confidence,good_acquire_count,good_miss_count,good_locked,near_direction,probe_state,probe_source_direction,probe_turn_direction,enemy_slow,enemy_confirmed,probe_vision_count,probe_vision_verdict,enemy_bad_interrupt_count,vision_sequence,vision_status,vision_has_good,vision_has_bad,reason,left_cmd,right_cmd,healthy
23.356,701.0,1114.0,849.0,795.0,0.6409,0.9563,0.2476,0.4027,0.5218,0,0,0,1,1,0,1,-214.0,40.0,942.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,128,no_target,0,0,直线退离完成，开始转向,550,-550,1
23.376,708.0,1123.0,857.0,807.0,0.6502,0.9742,0.2646,0.4094,0.5298,0,0,0,1,1,0,1,-212.0,591.0,944.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,128,no_target,0,0,直线退离完成，开始转向,550,-550,1
23.396,705.0,1116.0,852.0,803.0,0.6533,0.9603,0.2549,0.4295,0.5414,0,0,0,1,1,0,1,-196.0,22.0,943.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,128,no_target,0,0,直线退离完成，开始转向,550,-550,1
23.416,725.0,1152.0,873.0,828.0,0.6625,0.9742,0.267,0.443,0.5527,0,0,0,1,1,0,1,-168.0,22.0,943.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,129,no_target,0,0,直线退离完成，开始转向,550,-550,1
23.436,707.0,1114.0,853.0,804.0,0.6594,0.9603,0.2573,0.4329,0.5462,0,0,0,1,1,0,1,-152.0,22.0,967.0,1,1,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,129,no_target,0,0,转向完成，向前离开边缘,400,400,1
23.456,702.0,1106.0,848.0,798.0,0.6594,0.9563,0.2573,0.4329,0.5462,0,0,0,1,1,0,1,-120.0,391.0,958.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,129,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
23.477,702.0,1109.0,847.0,801.0,0.644,0.9464,0.2451,0.4228,0.5334,0,0,0,1,1,0,1,-62.0,23.0,975.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,129,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
23.497,701.0,1110.0,845.0,801.0,0.644,0.9464,0.2427,0.4228,0.5334,0,0,0,1,1,0,1,-70.0,22.0,978.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,129,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
23.517,713.0,1135.0,862.0,817.0,0.644,0.9484,0.2427,0.4228,0.5334,0,0,0,1,1,0,1,-29.0,62.0,972.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,129,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
23.537,701.0,1119.0,852.0,805.0,0.6409,0.9663,0.2549,0.4362,0.5386,0,0,0,1,1,0,1,11.0,22.0,975.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,129,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
23.557,717.0,1149.0,873.0,827.0,0.678,0.998,0.2791,0.4765,0.5773,0,0,0,1,1,0,1,19.0,22.0,974.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,130,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
23.577,704.0,1124.0,857.0,808.0,0.6502,0.9762,0.267,0.4463,0.5482,0,0,0,1,1,0,1,33.0,22.0,975.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,130,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
23.597,691.0,1101.0,843.0,794.0,0.6502,0.9762,0.267,0.4463,0.5482,0,0,0,1,1,0,1,81.0,227.0,1000.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,130,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
23.617,699.0,1117.0,852.0,804.0,0.6347,0.9623,0.2549,0.4329,0.5338,0,0,0,1,1,0,1,96.0,22.0,976.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,130,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
23.638,698.0,1115.0,849.0,802.0,0.6316,0.9583,0.2476,0.4262,0.5289,0,0,0,1,1,0,1,110.0,22.0,976.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,130,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
23.658,697.0,1111.0,845.0,800.0,0.6316,0.9583,0.2476,0.4262,0.5289,0,0,0,1,1,0,1,93.0,22.0,990.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,130,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
23.678,697.0,1110.0,844.0,800.0,0.6285,0.9504,0.2379,0.4195,0.524,0,0,0,1,1,0,1,57.0,22.0,1009.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,130,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
23.698,711.0,1135.0,859.0,818.0,0.6285,0.9504,0.2379,0.4195,0.524,0,0,0,1,1,0,1,6.0,361.0,1026.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,131,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
23.718,705.0,1121.0,851.0,808.0,0.6533,0.9702,0.2524,0.4463,0.5498,1,0,0,1,1,0,1,17.0,23.0,1025.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,131,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
23.738,705.0,1121.0,851.0,808.0,0.6533,0.9702,0.2524,0.4463,0.5498,1,0,0,1,1,0,1,17.0,23.0,1025.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,131,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
23.758,695.0,1100.0,839.0,793.0,0.6533,0.9702,0.2524,0.4463,0.5498,1,0,0,1,1,0,1,108.0,22.0,1025.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,131,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
23.779,708.0,1125.0,853.0,812.0,0.6533,0.9702,0.2524,0.4463,0.5498,1,0,0,1,1,0,1,305.0,393.0,1026.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,131,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
23.799,716.0,1144.0,864.0,824.0,0.6625,0.9782,0.2573,0.4597,0.5611,1,0,0,1,1,0,1,456.0,32.0,1056.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,131,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
23.819,701.0,1112.0,845.0,804.0,0.6625,0.9782,0.2573,0.4597,0.5611,1,0,0,1,1,0,1,500.0,36.0,1066.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,131,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
23.839,696.0,1107.0,840.0,797.0,0.6409,0.9524,0.2379,0.4329,0.5369,1,0,0,1,1,0,1,518.0,32.0,1054.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,131,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
23.859,707.0,1126.0,852.0,811.0,0.6409,0.9524,0.2379,0.4329,0.5369,1,0,0,1,1,0,1,609.0,409.0,1042.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,132,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
23.88,709.0,1127.0,855.0,813.0,0.6594,0.9802,0.2549,0.4564,0.5579,1,0,0,1,1,0,1,-247.0,32.0,1041.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,132,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
23.9,710.0,1126.0,854.0,811.0,0.6656,0.9802,0.2597,0.4564,0.561,0,0,0,1,1,0,1,472.0,22.0,1038.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,132,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
23.921,716.0,1136.0,860.0,819.0,0.6687,0.9821,0.2621,0.4631,0.5659,0,0,0,1,1,0,1,328.0,22.0,1005.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,132,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
23.941,701.0,1113.0,846.0,805.0,0.6687,0.9802,0.2597,0.4564,0.5626,0,0,0,1,1,0,1,-1419.0,22.0,1009.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,132,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
23.962,712.0,1123.0,856.0,813.0,0.6749,0.9742,0.2646,0.4631,0.569,0,0,0,1,1,0,1,-1136.0,22.0,960.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,132,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
23.982,712.0,1106.0,853.0,808.0,0.6749,0.9544,0.2573,0.4463,0.5606,0,0,0,1,1,0,1,-1340.0,245.0,983.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,132,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
24.003,726.0,1127.0,866.0,818.0,0.6749,0.9742,0.2646,0.4631,0.569,0,0,0,1,1,0,1,-1264.0,34.0,940.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,133,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
24.023,726.0,1125.0,866.0,814.0,0.7183,0.9782,0.2888,0.4664,0.5924,0,0,0,1,1,0,1,-1229.0,22.0,910.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,133,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
24.044,722.0,1128.0,866.0,818.0,0.7183,0.9821,0.2888,0.4799,0.5991,0,0,0,1,1,0,1,-1199.0,22.0,909.0,1,1,0,patrol,EDGE_AVOID,EDGE_AVOID,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,0,133,no_target,0,0,前向灰度趋势变暗，提前离边,-400,-400,1
24.064,714.0,1123.0,860.0,810.0,0.7059,0.9782,0.2888,0.4664,0.5862,0,0,0,1,1,0,1,-1285.0,23.0,910.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,133,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.085,711.0,1121.0,865.0,817.0,0.6811,0.9742,0.2864,0.4765,0.5788,0,0,0,1,1,0,1,-1098.0,22.0,910.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,133,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.106,715.0,1141.0,872.0,834.0,0.6811,0.9742,0.2864,0.4765,0.5788,0,0,0,1,1,0,1,-1246.0,22.0,879.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,133,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.126,703.0,1120.0,855.0,820.0,0.6718,0.9702,0.2864,0.4866,0.5792,0,0,0,1,1,0,1,-1290.0,542.0,896.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,133,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.146,717.0,1146.0,875.0,840.0,0.6842,1.0099,0.3034,0.5336,0.6089,0,0,0,1,1,0,1,-1406.0,22.0,910.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,134,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.167,716.0,1143.0,875.0,839.0,0.6873,1.0139,0.3107,0.5503,0.6188,0,0,0,1,1,0,1,-1359.0,124.0,912.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,134,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.187,719.0,1152.0,879.0,845.0,0.6904,1.0198,0.3107,0.5537,0.622,0,0,0,1,1,0,1,-1312.0,23.0,911.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,134,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.207,710.0,1137.0,870.0,836.0,0.6873,1.0139,0.3107,0.5503,0.6188,0,0,0,1,1,0,1,-1418.0,144.0,911.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,134,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.227,707.0,1136.0,866.0,835.0,0.6687,1.002,0.2985,0.5403,0.6045,0,0,0,1,1,0,1,-1361.0,23.0,910.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,134,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.247,712.0,1147.0,872.0,844.0,0.6687,1.002,0.2985,0.5403,0.6045,0,0,0,1,1,0,1,-1328.0,295.0,944.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,134,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.268,711.0,1148.0,871.0,844.0,0.6718,1.0218,0.301,0.5671,0.6195,0,0,0,1,1,0,1,-1178.0,22.0,975.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,134,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.288,726.0,1182.0,890.0,869.0,0.6749,1.0238,0.3034,0.5671,0.621,0,0,0,1,1,0,1,-1134.0,50.0,989.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,135,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.308,709.0,1148.0,869.0,844.0,0.6718,1.0238,0.301,0.5671,0.6195,0,0,0,1,1,0,1,-949.0,61.0,1008.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,135,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.328,700.0,1130.0,858.0,830.0,0.6656,1.0238,0.2961,0.5671,0.6164,0,0,0,1,1,0,1,-244.0,49.0,1010.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,135,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.348,715.0,1157.0,877.0,851.0,0.6656,1.0238,0.2961,0.5671,0.6164,0,0,0,1,1,0,1,186.0,40.0,1024.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,135,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.369,706.0,1140.0,869.0,838.0,0.6563,1.0079,0.2961,0.547,0.6017,0,0,0,1,1,0,1,-1071.0,410.0,1034.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,135,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.389,708.0,1143.0,872.0,835.0,0.6625,1.0139,0.3034,0.547,0.6048,0,0,0,1,1,0,1,-1379.0,22.0,964.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,135,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.409,704.0,1131.0,867.0,826.0,0.6563,1.0079,0.2961,0.5369,0.5966,0,0,0,1,1,0,1,-1377.0,22.0,896.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,135,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.431,710.0,1140.0,875.0,830.0,0.6625,1.0079,0.3034,0.5201,0.5913,0,0,0,1,1,0,1,-1378.0,22.0,910.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,136,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.451,708.0,1133.0,872.0,826.0,0.6625,0.994,0.3034,0.5067,0.5846,0,0,0,1,1,0,1,-1348.0,22.0,926.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,136,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.471,708.0,1133.0,872.0,826.0,0.6625,0.994,0.3034,0.5067,0.5846,0,0,0,1,1,0,1,-1348.0,22.0,926.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,136,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.491,712.0,1141.0,877.0,833.0,0.6625,0.994,0.3034,0.5067,0.5846,0,0,0,1,1,0,1,-1439.0,22.0,928.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,136,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.511,705.0,1130.0,868.0,824.0,0.6625,0.994,0.3034,0.5067,0.5846,0,0,0,1,1,0,1,-1276.0,175.0,912.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,136,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.532,700.0,1120.0,863.0,816.0,0.6533,0.9881,0.2937,0.5,0.5766,0,0,0,1,1,0,1,-1331.0,22.0,942.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,136,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.552,706.0,1128.0,865.0,823.0,0.6533,0.9841,0.2864,0.4966,0.5749,0,0,0,1,1,0,1,-1346.0,22.0,910.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,136,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.573,706.0,1126.0,863.0,822.0,0.6563,0.9802,0.2816,0.4933,0.5748,0,0,0,1,1,0,1,-1389.0,556.0,929.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,137,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.593,731.0,1170.0,894.0,858.0,0.6563,0.9841,0.2864,0.4966,0.5765,0,0,0,1,1,0,1,-1247.0,230.0,959.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,137,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.613,722.0,1137.0,870.0,836.0,0.7059,1.002,0.2985,0.5403,0.6231,0,0,0,1,1,0,1,-919.0,22.0,988.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,137,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.633,721.0,1133.0,860.0,831.0,0.7059,1.002,0.2985,0.5403,0.6231,0,0,0,1,1,0,1,-369.0,22.0,959.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,137,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.654,721.0,1125.0,854.0,823.0,0.7028,0.994,0.2743,0.5235,0.6131,0,0,0,1,1,0,1,681.0,22.0,991.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,137,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.674,708.0,1112.0,844.0,815.0,0.7028,0.9782,0.2597,0.4966,0.5997,0,0,0,1,1,0,1,426.0,32.0,990.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,137,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.694,701.0,1106.0,842.0,809.0,0.6625,0.9524,0.2354,0.4698,0.5662,0,0,0,1,1,0,1,78.0,22.0,958.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,137,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.715,701.0,1115.0,849.0,813.0,0.6409,0.9524,0.2354,0.4631,0.552,0,0,0,1,1,0,1,-656.0,160.0,896.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,138,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.735,728.0,1156.0,882.0,846.0,0.6409,0.9583,0.2476,0.4631,0.552,0,0,0,1,1,0,1,-1393.0,23.0,927.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,138,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.755,703.0,1104.0,858.0,814.0,0.6471,0.9583,0.2694,0.4664,0.5568,0,0,0,1,1,0,1,-1376.0,22.0,926.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,138,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.775,698.0,1093.0,854.0,808.0,0.6471,0.9365,0.2694,0.4664,0.5568,0,0,0,1,1,0,1,-1399.0,23.0,945.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,138,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.795,705.0,1100.0,861.0,816.0,0.6471,0.9286,0.2694,0.4664,0.5568,0,0,0,1,1,0,1,-1432.0,22.0,911.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,138,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.816,716.0,1117.0,872.0,831.0,0.6533,0.9286,0.2767,0.4732,0.5632,0,0,0,1,1,0,1,-1418.0,27.0,927.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,138,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.836,703.0,1090.0,855.0,813.0,0.6533,0.9286,0.2767,0.4732,0.5632,0,0,0,1,1,0,1,-1433.0,36.0,926.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,138,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.856,699.0,1084.0,849.0,808.0,0.6471,0.9087,0.2621,0.4631,0.5551,0,0,0,1,1,0,1,-1434.0,22.0,927.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,138,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.876,715.0,1108.0,867.0,827.0,0.6471,0.9087,0.2621,0.4631,0.5551,0,0,0,1,1,0,1,-1433.0,22.0,910.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,139,no_target,0,0,直线退离完成，开始转向,550,-550,1
24.896,711.0,1102.0,862.0,821.0,0.6718,0.9325,0.2791,0.4899,0.5809,0,0,0,1,1,0,1,-1436.0,22.0,925.0,1,1,0,patrol,EDGE_TURN,EDGE_TURN,WAIT,IDLE,,IDLE,,,,,,,0,,IDLE,,right,0,0,0,idle,0,139,no_target,0,0,直线退离完成，开始转向,550,-550,1
