t,label,measured_distance_cm,sequence,vision_timestamp_ms,received_age_ms,vision_valid,vision_status,vision_error,frame_width,frame_height,action,fps,inference_ms,detection_count,detection_index,selected_target,class_id,target_type,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height,bbox_area,bbox_area_ratio,center_x,center_y,offset_x,offset_y,model_distance_cm,sensor_valid,sensor_error,io_mask,avoid_state,avoid_reason,bad_offset_x,bad_bbox_area_ratio,left_cmd,right_cmd,motor_enabled,adc0,adc1,adc2,adc3,adc4,adc5,adc6,adc7,adc8,adc9,io0,io1,io2,io3,io4,io5,io6,io7
2.226607,bad_left_far,,5,1786864109834,12.77050099997723,1,target,,640,480,push,5.116456,175.037893,2,1,1,1,bad,0.931552,134,288,378,480,244.0,192.0,46848.0,0.1525,256,384,-0.2,0.6,,1,,255,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.2,0.1525,500,400,1,1104,1333,1002,1257,23,942,26,1386,10,10,1,1,1,1,1,1,1,1
2.387686,bad_left_far,,6,1786864110002,5.544157000031191,1,target,,640,480,push,5.237673,165.971719,3,0,0,0,good,0.948936,410,283,549,385,139.0,102.0,14178.0,0.04615234375,480,334,0.5,0.391667,,1,,255,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.43125,0.16416666666666666,500,400,1,1098,1353,999,1263,23,940,157,1031,9,10,1,1,1,1,1,1,1,1
2.387686,bad_left_far,,6,1786864110002,5.544157000031191,1,target,,640,480,push,5.237673,165.971719,3,1,0,0,good,0.939201,572,293,639,426,67.0,133.0,8911.0,0.029007161458333333,606,360,0.89375,0.5,,1,,255,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.43125,0.16416666666666666,500,400,1,1098,1353,999,1263,23,940,157,1031,9,10,1,1,1,1,1,1,1,1
2.387686,bad_left_far,,6,1786864110002,5.544157000031191,1,target,,640,480,push,5.237673,165.971719,3,2,1,1,bad,0.480819,54,283,310,480,256.0,197.0,50432.0,0.16416666666666666,182,382,-0.43125,0.591667,,1,,255,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.43125,0.16416666666666666,500,400,1,1098,1353,999,1263,23,940,157,1031,9,10,1,1,1,1,1,1,1,1
2.591849,bad_left_far,,7,1786864110194,17.851094999969064,1,target,,640,480,push,5.233958,186.656731,2,0,0,0,good,0.962745,479,289,630,412,151.0,123.0,18573.0,0.060458984375,555,351,0.734375,0.4625,,1,,254,CLEAR,没有检测到 bad 能量块,,,0,0,1,1115,1392,1013,1330,23,939,306,173,2,10,0,1,1,1,1,1,1,1
2.591849,bad_left_far,,7,1786864110194,17.851094999969064,1,target,,640,480,push,5.233958,186.656731,2,1,0,0,good,0.956632,327,278,454,379,127.0,101.0,12827.0,0.04175455729166667,391,329,0.221875,0.370833,,1,,254,CLEAR,没有检测到 bad 能量块,,,0,0,1,1115,1392,1013,1330,23,939,306,173,2,10,0,1,1,1,1,1,1,1
2.773858,bad_left_far,,8,1786864110377,16.28861000017423,1,target,,640,480,push,5.260089,176.726872,2,0,0,0,good,0.962716,403,286,543,404,140.0,118.0,16520.0,0.05377604166666667,473,345,0.478125,0.4375,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1115,1415,1022,1360,33,924,21,222,3,10,0,1,1,0,1,1,1,1
2.773858,bad_left_far,,8,1786864110377,16.28861000017423,1,target,,640,480,push,5.260089,176.726872,2,1,0,0,good,0.954724,258,277,377,380,119.0,103.0,12257.0,0.03989908854166667,318,329,-0.00625,0.370833,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1115,1415,1022,1360,33,924,21,222,3,10,0,1,1,0,1,1,1,1
2.954958,bad_left_far,,9,1786864110558,16.40218200009258,1,target,,640,480,push,5.288007,175.260126,2,0,0,0,good,0.964314,174,276,313,386,139.0,110.0,15290.0,0.04977213541666667,244,331,-0.2375,0.379167,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1119,1423,1029,1369,23,924,208,255,4,10,0,1,1,0,1,1,1,1
2.954958,bad_left_far,,9,1786864110558,16.40218200009258,1,target,,640,480,push,5.288007,175.260126,2,1,0,0,good,0.96162,338,284,474,407,136.0,123.0,16728.0,0.054453125,406,346,0.26875,0.441667,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1119,1423,1029,1369,23,924,208,255,4,10,0,1,1,0,1,1,1,1
3.136766,bad_left_far,,10,1786864110740,16.857431000062206,1,target,,640,480,push,5.309744,175.753635,2,0,0,0,good,0.964327,335,285,474,410,139.0,125.0,17375.0,0.056559244791666664,405,348,0.265625,0.45,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1114,1417,1025,1362,40,929,21,198,4,10,0,1,1,0,1,1,1,1
3.136766,bad_left_far,,10,1786864110740,16.857431000062206,1,target,,640,480,push,5.309744,175.753635,2,1,0,0,good,0.939144,174,277,310,389,136.0,112.0,15232.0,0.04958333333333333,242,333,-0.24375,0.3875,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1114,1417,1025,1362,40,929,21,198,4,10,0,1,1,0,1,1,1,1
3.579744,bad_left_far,,,,,0,no_data_or_stale,,,,search,,,0,,,,,,,,,,,,,,,,,,,1,,246,VISION_STOP,no_data_or_stale,,,0,0,1,1110,1414,1021,1357,23,923,21,285,3,9,0,1,1,0,1,1,1,1
3.716197,bad_left_far,,11,1786864111330,5.8765759999914735,1,target,,640,480,push,4.446873,585.018203,2,0,0,0,good,0.933884,335,285,474,412,139.0,127.0,17653.0,0.057464192708333334,405,349,0.265625,0.454167,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1119,1423,1029,1368,23,924,322,239,3,9,0,1,1,0,1,1,1,1
3.716197,bad_left_far,,11,1786864111330,5.8765759999914735,1,target,,640,480,push,4.446873,585.018203,2,1,0,0,good,0.878074,174,277,310,388,136.0,111.0,15096.0,0.049140625,242,333,-0.24375,0.3875,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1119,1423,1029,1368,23,924,322,239,3,9,0,1,1,0,1,1,1,1
3.897685,bad_left_far,,12,1786864111510,7.682814999952825,1,target,,640,480,push,4.522396,177.212712,2,0,0,0,good,0.927363,336,284,474,411,138.0,127.0,17526.0,0.05705078125,405,348,0.265625,0.45,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1112,1416,1024,1360,111,924,21,271,4,10,0,1,1,0,1,1,1,1
3.897685,bad_left_far,,12,1786864111510,7.682814999952825,1,target,,640,480,push,4.522396,177.212712,2,1,0,0,good,0.892741,174,277,310,388,136.0,111.0,15096.0,0.049140625,242,333,-0.24375,0.3875,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1112,1416,1024,1360,111,924,21,271,4,10,0,1,1,0,1,1,1,1
4.079063,bad_left_far,,13,1786864111690,8.991304999881322,1,target,,640,480,push,4.587907,177.639518,2,0,0,0,good,0.900302,338,283,474,412,136.0,129.0,17544.0,0.057109375,406,348,0.26875,0.45,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1115,1417,1024,1362,23,924,191,222,4,10,0,1,1,0,1,1,1,1
4.079063,bad_left_far,,13,1786864111690,8.991304999881322,1,target,,640,480,push,4.587907,177.639518,2,1,0,0,good,0.842834,174,277,310,388,136.0,111.0,15096.0,0.049140625,242,333,-0.24375,0.3875,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1115,1417,1024,1362,23,924,191,222,4,10,0,1,1,0,1,1,1,1
4.240057,bad_left_far,,14,1786864111856,4.434960000025967,1,target,,640,480,push,4.668203,162.970632,2,0,0,0,good,0.900015,338,282,474,412,136.0,130.0,17680.0,0.05755208333333333,406,347,0.26875,0.445833,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1118,1420,1026,1366,23,924,21,313,4,10,0,1,1,0,1,1,1,1
4.240057,bad_left_far,,14,1786864111856,4.434960000025967,1,target,,640,480,push,4.668203,162.970632,2,1,0,0,good,0.818767,174,277,310,389,136.0,112.0,15232.0,0.04958333333333333,242,333,-0.24375,0.3875,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1118,1420,1026,1366,23,924,21,313,4,10,0,1,1,0,1,1,1,1
4.40235,bad_left_far,,15,1786864112019,2.871845000072426,1,target,,640,480,push,4.742652,161.24578,2,0,0,0,good,0.897126,338,283,473,412,135.0,129.0,17415.0,0.056689453125,406,348,0.26875,0.45,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1114,1416,1022,1358,292,924,355,283,4,10,0,1,1,0,1,1,1,1
4.40235,bad_left_far,,15,1786864112019,2.871845000072426,1,target,,640,480,push,4.742652,161.24578,2,1,0,0,good,0.857818,174,276,310,388,136.0,112.0,15232.0,0.04958333333333333,242,332,-0.24375,0.383333,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1114,1416,1022,1358,292,924,355,283,4,10,0,1,1,0,1,1,1,1
4.603582,bad_left_far,,16,1786864112207,16.562140999894837,1,target,,640,480,push,4.77554,185.013485,2,0,0,0,good,0.905064,338,283,474,412,136.0,129.0,17544.0,0.057109375,406,348,0.26875,0.45,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1111,1413,1024,1356,410,922,197,224,4,10,0,1,1,0,1,1,1,1
4.603582,bad_left_far,,16,1786864112207,16.562140999894837,1,target,,640,480,push,4.77554,185.013485,2,1,0,0,good,0.813684,174,277,310,388,136.0,111.0,15096.0,0.049140625,242,333,-0.24375,0.3875,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1111,1413,1024,1356,410,922,197,224,4,10,0,1,1,0,1,1,1,1
4.76475,bad_left_far,,17,1786864112366,19.030826999824058,1,target,,640,480,push,4.844431,156.190443,2,0,0,0,good,0.907903,338,282,473,412,135.0,130.0,17550.0,0.05712890625,406,347,0.26875,0.445833,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1112,1419,1026,1363,23,922,223,256,4,10,0,1,1,0,1,1,1,1
4.76475,bad_left_far,,17,1786864112366,19.030826999824058,1,target,,640,480,push,4.844431,156.190443,2,1,0,0,good,0.793661,175,275,307,388,132.0,113.0,14916.0,0.0485546875,241,332,-0.246875,0.383333,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1112,1419,1026,1363,23,922,223,256,4,10,0,1,1,0,1,1,1,1
4.906126,bad_left_far,,18,1786864112521,4.654492000099708,1,target,,640,480,push,4.911739,153.312469,2,0,0,0,good,0.911393,338,282,474,413,136.0,131.0,17816.0,0.05799479166666666,406,348,0.26875,0.45,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1109,1404,1010,1337,274,940,92,385,4,10,0,1,1,0,1,1,1,1
4.906126,bad_left_far,,18,1786864112521,4.654492000099708,1,target,,640,480,push,4.911739,153.312469,2,1,0,0,good,0.658622,175,275,306,390,131.0,115.0,15065.0,0.04903971354166667,241,333,-0.246875,0.3875,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1109,1404,1010,1337,274,940,92,385,4,10,0,1,1,0,1,1,1,1
5.087652,bad_left_far,,19,1786864112691,17.154665000134628,1,target,,640,480,push,4.955627,163.554765,2,0,0,0,good,0.919105,337,282,477,413,140.0,131.0,18340.0,0.05970052083333333,407,348,0.271875,0.45,,1,,254,CLEAR,没有检测到 bad 能量块,,,0,0,1,1073,1343,967,1258,210,938,158,18,2,10,0,1,1,1,1,1,1,1
5.087652,bad_left_far,,19,1786864112691,17.154665000134628,1,target,,640,480,push,4.955627,163.554765,2,1,0,0,good,0.653945,174,275,312,388,138.0,113.0,15594.0,0.05076171875,243,332,-0.240625,0.383333,,1,,254,CLEAR,没有检测到 bad 能量块,,,0,0,1,1073,1343,967,1258,210,938,158,18,2,10,0,1,1,1,1,1,1,1
5.248767,bad_left_far,,20,1786864112849,19.806163000112065,1,no_target,,640,480,search,5.00935,152.928533,0,,,,,,,,,,,,,,,,,,,1,,252,CLEAR,没有检测到 bad 能量块,,,0,0,1,995,1242,904,1158,226,957,21,486,5,10,0,0,1,1,1,1,1,1
5.391307,bad_left_far,,21,1786864113009,2.428280000003724,1,no_target,,640,480,search,5.057405,153.082104,0,,,,,,,,,,,,,,,,,,,1,,252,CLEAR,没有检测到 bad 能量块,,,0,0,1,944,1202,900,1146,589,969,404,519,6,9,0,0,1,1,1,1,1,1
5.552654,bad_left_far,,22,1786864113164,8.841270999937478,1,target,,640,480,push,5.107786,152.676852,2,0,0,0,good,0.931047,486,287,626,394,140.0,107.0,14980.0,0.04876302083333333,556,341,0.7375,0.420833,,1,,252,CLEAR,没有检测到 bad 能量块,,,0,0,1,967,1206,906,1153,22,938,130,518,5,10,0,0,1,1,1,1,1,1
5.552654,bad_left_far,,22,1786864113164,8.841270999937478,1,target,,640,480,push,5.107786,152.676852,2,1,0,0,good,0.910844,200,280,378,480,178.0,200.0,35600.0,0.11588541666666667,289,380,-0.096875,0.583333,,1,,252,CLEAR,没有检测到 bad 能量块,,,0,0,1,967,1206,906,1153,22,938,130,518,5,10,0,0,1,1,1,1,1,1
5.713652,bad_left_far,,23,1786864113325,8.509019000030094,1,target,,640,480,push,5.147035,159.306614,2,0,0,0,good,0.957142,480,288,625,391,145.0,103.0,14935.0,0.04861653645833333,553,340,0.728125,0.416667,,1,,188,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.109375,0.10901692708333334,400,-400,1,973,1215,912,1163,22,955,388,535,5,10,0,0,1,1,1,1,0,1
5.713652,bad_left_far,,23,1786864113325,8.509019000030094,1,target,,640,480,push,5.147035,159.306614,2,1,1,1,bad,0.930516,200,283,370,480,170.0,197.0,33490.0,0.10901692708333334,285,382,-0.109375,0.591667,,1,,188,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.109375,0.10901692708333334,400,-400,1,973,1215,912,1163,22,955,388,535,5,10,0,0,1,1,1,1,0,1
5.874835,bad_left_far,,24,1786864113479,15.526662999945984,1,target,,640,480,push,5.191677,152.18051,2,0,0,0,good,0.952835,481,289,624,391,143.0,102.0,14586.0,0.04748046875,553,340,0.728125,0.416667,,1,,188,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.109375,0.10901692708333334,400,-400,1,965,1208,907,1154,22,956,387,535,5,10,0,0,1,1,1,1,0,1
5.874835,bad_left_far,,24,1786864113479,15.526662999945984,1,target,,640,480,push,5.191677,152.18051,2,1,1,1,bad,0.928513,200,283,370,480,170.0,197.0,33490.0,0.10901692708333334,285,382,-0.109375,0.591667,,1,,188,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.109375,0.10901692708333334,400,-400,1,965,1208,907,1154,22,956,387,535,5,10,0,0,1,1,1,1,0,1
6.036193,bad_left_far,,25,1786864113641,14.83380800004852,1,target,,640,480,push,5.225073,159.782956,2,0,0,0,good,0.953032,481,289,624,391,143.0,102.0,14586.0,0.04748046875,553,340,0.728125,0.416667,,1,,188,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.109375,0.10901692708333334,400,-400,1,980,1239,919,1177,23,956,21,614,6,10,0,0,1,1,1,1,0,1
6.036193,bad_left_far,,25,1786864113641,14.83380800004852,1,target,,640,480,push,5.225073,159.782956,2,1,1,1,bad,0.931951,200,283,370,480,170.0,197.0,33490.0,0.10901692708333334,285,382,-0.109375,0.591667,,1,,188,AVOID_TURN_RIGHT,bad 接近画面中心，原地大转避开,-0.109375,0.10901692708333334,400,-400,1,980,1239,919,1177,23,956,21,614,6,10,0,0,1,1,1,1,0,1
6.177939,bad_left_far,,26,1786864113795,2.6697569999214465,1,target,,640,480,push,5.264624,151.880239,2,0,0,0,good,0.953458,458,284,600,389,142.0,105.0,14910.0,0.04853515625,529,337,0.653125,0.404167,,1,,188,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.15625,0.11094075520833334,500,400,1,1043,1253,919,1193,23,940,21,550,5,10,0,0,1,1,1,1,0,1
6.177939,bad_left_far,,26,1786864113795,2.6697569999214465,1,target,,640,480,push,5.264624,151.880239,2,1,1,1,bad,0.925696,183,282,356,479,173.0,197.0,34081.0,0.11094075520833334,270,381,-0.15625,0.5875,,1,,188,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.15625,0.11094075520833334,500,400,1,1043,1253,919,1193,23,940,21,550,5,10,0,0,1,1,1,1,0,1
6.339025,bad_left_far,,27,1786864113957,1.5320780000820378,1,target,,640,480,push,5.293385,160.085579,3,0,0,0,good,0.955764,426,282,562,384,136.0,102.0,13872.0,0.04515625,494,333,0.54375,0.3875,,1,,191,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.2625,0.119140625,500,400,1,1076,1298,943,1225,654,958,142,18,3,10,1,1,1,1,1,1,0,1
6.339025,bad_left_far,,27,1786864113957,1.5320780000820378,1,target,,640,480,push,5.293385,160.085579,3,1,0,0,good,0.874858,578,293,640,424,62.0,131.0,8122.0,0.026438802083333334,609,359,0.903125,0.495833,,1,,191,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.2625,0.119140625,500,400,1,1076,1298,943,1225,654,958,142,18,3,10,1,1,1,1,1,1,0,1
6.339025,bad_left_far,,27,1786864113957,1.5320780000820378,1,target,,640,480,push,5.293385,160.085579,3,2,1,1,bad,0.882289,144,280,327,480,183.0,200.0,36600.0,0.119140625,236,380,-0.2625,0.583333,,1,,191,AVOID_ARC_RIGHT,bad 位于侧方，差速前进绕开,-0.2625,0.119140625,500,400,1,1076,1298,943,1225,654,958,142,18,3,10,1,1,1,1,1,1,0,1
6.50037,bad_left_far,,28,1786864114112,7.97808599986638,1,target,,640,480,push,5.327475,147.638664,2,0,0,0,good,0.945826,488,293,640,416,152.0,123.0,18696.0,0.060859375,564,355,0.7625,0.479167,,1,,254,CLEAR,没有检测到 bad 能量块,,,0,0,1,1070,1313,954,1234,23,955,322,139,3,10,0,1,1,1,1,1,1,1
6.50037,bad_left_far,,28,1786864114112,7.97808599986638,1,target,,640,480,push,5.327475,147.638664,2,1,0,0,good,0.945251,343,281,472,379,129.0,98.0,12642.0,0.04115234375,408,330,0.275,0.375,,1,,254,CLEAR,没有检测到 bad 能量块,,,0,0,1,1070,1313,954,1234,23,955,322,139,3,10,0,1,1,1,1,1,1,1
6.661529,bad_left_far,,29,1786864114274,7.585150000068097,1,target,,640,480,push,5.352694,155.244313,2,0,0,0,good,0.960524,419,287,567,409,148.0,122.0,18056.0,0.05877604166666667,493,348,0.540625,0.45,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1073,1347,968,1275,230,941,355,156,3,10,0,1,1,0,1,1,1,1
6.661529,bad_left_far,,29,1786864114274,7.585150000068097,1,target,,640,480,push,5.352694,155.244313,2,1,0,0,good,0.960213,280,277,396,377,116.0,100.0,11600.0,0.037760416666666664,338,327,0.05625,0.3625,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1073,1347,968,1275,230,941,355,156,3,10,0,1,1,0,1,1,1,1
6.823274,bad_left_far,,30,1786864114434,9.524627000018882,1,target,,640,480,push,5.379142,157.248528,2,0,0,0,good,0.958121,349,285,492,406,143.0,121.0,17303.0,0.05632486979166667,421,346,0.315625,0.441667,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1088,1363,979,1289,23,937,224,223,3,9,0,1,1,0,1,1,1,1
6.823274,bad_left_far,,30,1786864114434,9.524627000018882,1,target,,640,480,push,5.379142,157.248528,2,1,0,0,good,0.954248,208,275,330,380,122.0,105.0,12810.0,0.04169921875,269,328,-0.159375,0.366667,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1088,1363,979,1289,23,937,224,223,3,9,0,1,1,0,1,1,1,1
7.004822,bad_left_far,,31,1786864114614,11.010539000153585,1,target,,640,480,push,5.384534,173.356733,2,0,0,0,good,0.960418,331,287,475,409,144.0,122.0,17568.0,0.0571875,403,348,0.259375,0.45,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1078,1352,970,1280,160,955,20,222,3,10,0,1,1,0,1,1,1,1
7.004822,bad_left_far,,31,1786864114614,11.010539000153585,1,target,,640,480,push,5.384534,173.356733,2,1,0,0,good,0.958827,176,275,317,382,141.0,107.0,15087.0,0.049111328125,247,329,-0.228125,0.370833,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1078,1352,970,1280,160,955,20,222,3,10,0,1,1,0,1,1,1,1
7.166013,bad_left_far,,32,1786864114768,17.78335399990283,1,target,,640,480,push,5.413036,152.351005,2,0,0,0,good,0.940329,329,289,472,409,143.0,120.0,17160.0,0.055859375,401,349,0.253125,0.454167,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1064,1346,958,1265,23,1003,158,37,2,10,0,1,1,0,1,1,1,1
7.166013,bad_left_far,,32,1786864114768,17.78335399990283,1,target,,640,480,push,5.413036,152.351005,2,1,0,0,good,0.818471,178,272,312,385,134.0,113.0,15142.0,0.049290364583333336,245,329,-0.234375,0.370833,,1,,246,CLEAR,没有检测到 bad 能量块,,,0,0,1,1064,1346,958,1265,23,1003,158,37,2,10,0,1,1,0,1,1,1,1
7.327058,bad_left_far,,33,1786864114931,15.791582000019844,1,target,,640,480,push,5.432394,160.920782,2,0,0,0,good,0.832369,324,284,464,408,140.0,124.0,17360.0,0.05651041666666667,394,346,0.23125,0.441667,,1,,254,CLEAR,没有检测到 bad 能量块,,,0,0,1,1039,1308,933,1221,23,956,452,271,4,10,0,1,1,1,1,1,1,1
7.327058,bad_left_far,,33,1786864114931,15.791582000019844,1,target,,640,480,push,5.432394,160.920782,2,1,0,0,good,0.622053,171,272,312,383,141.0,111.0,15651.0,0.050947265625,242,328,-0.24375,0.366667,,1,,254,CLEAR,没有检测到 bad 能量块,,,0,0,1,1039,1308,933,1221,23,956,452,271,4,10,0,1,1,1,1,1,1,1
7.488066,bad_left_far,,34,1786864115098,10.293368000020564,1,no_target,,640,480,search,5.447634,164.521388,0,,,,,,,,,,,,,,,,,,,1,,255,CLEAR,没有检测到 bad 能量块,,,0,0,1,1004,1241,886,1152,22,971,27,17,1,9,1,1,1,1,1,1,1,1
7.669229,bad_left_far,,35,1786864115288,1.6747970000778878,1,no_target,,640,480,search,5.442365,182.761046,0,,,,,,,,,,,,,,,,,,,1,,188,CLEAR,没有检测到 bad 能量块,,,0,0,1,993,1158,865,1105,22,972,404,1034,8,10,0,0,1,1,1,1,0,1
7.85016,bad_left_far,,36,1786864115464,5.752282000003106,1,no_target,,640,480,search,5.448064,169.862475,0,,,,,,,,,,,,,,,,,,,1,,188,CLEAR,没有检测到 bad 能量块,,,0,0,1,1105,1177,917,1167,22,919,553,1377,10,9,0,0,1,1,1,1,0,1
8.03141,bad_left_far,,37,1786864115638,13.414133999958722,1,target,,640,480,scan_with_ir,5.456052,170.890007,1,0,1,1,bad,0.871558,346,286,538,479,192.0,193.0,37056.0,0.120625,442,383,0.38125,0.595833,,1,,189,AVOID_ARC_LEFT,bad 位于侧方，差速前进绕开,0.38125,0.120625,400,500,1,1106,1179,951,1203,40,939,1653,24,2,10,1,0,1,1,1,1,0,1
