t,front,rear,left,right
3.109,695.0,960.0,488.0,1284.0
3.13,694.0,960.0,488.0,1282.0
3.15,694.0,960.0,488.0,1283.0
3.171,694.0,959.0,487.0,1281.0
3.192,695.0,960.0,488.0,1283.0
3.213,694.0,961.0,488.0,1282.0
3.233,694.0,961.0,488.0,1284.0
3.254,695.0,960.0,488.0,1282.0
3.274,695.0,960.0,488.0,1284.0
3.295,696.0,961.0,489.0,1285.0
3.315,696.0,961.0,489.0,1284.0
3.336,695.0,960.0,488.0,1283.0
3.356,696.0,962.0,489.0,1284.0
3.377,696.0,963.0,488.0,1283.0
3.397,695.0,960.0,488.0,1283.0
3.417,695.0,960.0,489.0,1285.0
3.438,694.0,960.0,488.0,1283.0
3.458,695.0,961.0,489.0,1282.0
3.479,696.0,962.0,489.0,1285.0
3.499,696.0,961.0,489.0,1286.0
3.519,693.0,960.0,488.0,1282.0
3.54,696.0,961.0,489.0,1284.0
3.56,695.0,959.0,488.0,1283.0
3.581,695.0,960.0,488.0,1283.0
3.601,695.0,960.0,490.0,1285.0
3.621,695.0,961.0,489.0,1284.0
3.642,695.0,962.0,489.0,1285.0
3.662,696.0,961.0,488.0,1282.0
3.683,694.0,958.0,488.0,1283.0
3.703,696.0,960.0,490.0,1284.0
3.723,696.0,961.0,490.0,1285.0
3.744,696.0,960.0,488.0,1283.0
3.764,696.0,961.0,489.0,1285.0
3.785,696.0,962.0,489.0,1286.0
3.805,696.0,962.0,489.0,1283.0
3.825,695.0,962.0,488.0,1281.0
3.846,694.0,960.0,488.0,1282.0
3.866,695.0,960.0,488.0,1282.0
3.886,694.0,960.0,488.0,1283.0
3.907,694.0,959.0,488.0,1283.0
3.927,695.0,960.0,488.0,1283.0
3.948,695.0,961.0,489.0,1283.0
3.969,696.0,963.0,489.0,1286.0
3.989,696.0,963.0,490.0,1285.0
4.01,696.0,963.0,490.0,1285.0
4.031,695.0,962.0,488.0,1283.0
4.052,694.0,961.0,489.0,1284.0
4.072,695.0,960.0,489.0,1285.0
4.093,696.0,960.0,488.0,1284.0
4.114,695.0,961.0,488.0,1282.0
4.135,695.0,961.0,488.0,1283.0
4.156,694.0,960.0,488.0,1281.0
4.177,695.0,960.0,488.0,1283.0
4.198,693.0,958.0,486.0,1280.0
4.218,693.0,958.0,488.0,1281.0
4.239,694.0,959.0,486.0,1280.0
4.26,695.0,960.0,489.0,1283.0
4.28,694.0,960.0,488.0,1283.0
4.3,694.0,961.0,488.0,1282.0
4.321,695.0,960.0,489.0,1283.0
4.341,694.0,960.0,489.0,1282.0
4.362,696.0,961.0,488.0,1284.0
4.382,696.0,963.0,490.0,1285.0
4.403,695.0,961.0,489.0,1284.0
4.423,696.0,961.0,489.0,1284.0
4.443,695.0,961.0,488.0,1283.0
4.464,696.0,962.0,489.0,1283.0
4.484,695.0,961.0,488.0,1283.0
4.505,694.0,960.0,488.0,1283.0
4.525,694.0,960.0,488.0,1282.0
4.545,694.0,960.0,489.0,1282.0
4.566,696.0,960.0,488.0,1283.0
4.586,695.0,961.0,489.0,1283.0
4.607,695.0,961.0,489.0,1284.0
4.627,695.0,961.0,488.0,1283.0
4.647,696.0,960.0,489.0,1284.0
4.668,695.0,961.0,489.0,1283.0
4.688,695.0,960.0,489.0,1284.0
4.709,695.0,960.0,488.0,1282.0
4.729,696.0,961.0,489.0,1283.0
4.749,695.0,960.0,488.0,1283.0
4.77,696.0,961.0,489.0,1284.0
4.79,696.0,961.0,488.0,1283.0
