t,front,rear,left,right
2.894,614.0,1020.0,1054.0,901.0
2.914,614.0,1019.0,1054.0,901.0
2.934,614.0,1020.0,1054.0,898.0
2.954,614.0,1019.0,1055.0,900.0
2.974,613.0,1019.0,1054.0,901.0
2.994,613.0,1019.0,1053.0,900.0
3.014,614.0,1019.0,1055.0,901.0
3.034,614.0,1020.0,1055.0,901.0
3.055,614.0,1019.0,1053.0,900.0
3.075,614.0,1020.0,1054.0,901.0
3.095,614.0,1020.0,1055.0,901.0
3.115,614.0,1020.0,1054.0,901.0
3.135,614.0,1020.0,1056.0,901.0
3.155,614.0,1020.0,1055.0,901.0
3.175,614.0,1019.0,1054.0,900.0
3.195,613.0,1018.0,1052.0,899.0
3.215,613.0,1019.0,1054.0,900.0
3.235,614.0,1019.0,1053.0,900.0
3.255,614.0,1019.0,1053.0,900.0
3.276,614.0,1020.0,1055.0,900.0
3.296,612.0,1017.0,1052.0,898.0
3.316,614.0,1019.0,1053.0,899.0
3.336,614.0,1020.0,1055.0,901.0
3.356,614.0,1019.0,1054.0,900.0
3.376,613.0,1018.0,1053.0,899.0
3.396,613.0,1019.0,1055.0,900.0
3.416,613.0,1018.0,1053.0,898.0
3.436,613.0,1019.0,1054.0,899.0
3.456,614.0,1018.0,1054.0,899.0
3.477,615.0,1020.0,1056.0,900.0
3.497,614.0,1019.0,1055.0,899.0
3.517,613.0,1017.0,1054.0,899.0
3.537,613.0,1018.0,1053.0,898.0
3.557,615.0,1020.0,1055.0,900.0
3.577,613.0,1018.0,1053.0,898.0
3.597,614.0,1019.0,1053.0,898.0
3.617,614.0,1019.0,1055.0,899.0
3.637,612.0,1017.0,1052.0,897.0
3.657,614.0,1020.0,1056.0,898.0
3.678,615.0,1021.0,1056.0,899.0
3.698,615.0,1020.0,1055.0,897.0
3.718,615.0,1021.0,1056.0,898.0
3.738,615.0,1021.0,1056.0,899.0
3.758,616.0,1021.0,1054.0,899.0
3.778,615.0,1019.0,1053.0,898.0
3.798,615.0,1020.0,1053.0,899.0
3.818,616.0,1022.0,1054.0,901.0
3.838,616.0,1019.0,1052.0,901.0
3.858,616.0,1019.0,1051.0,901.0
3.878,616.0,1019.0,1052.0,903.0
3.899,616.0,1019.0,1049.0,902.0
3.919,616.0,1018.0,1048.0,903.0
3.939,616.0,1018.0,1046.0,905.0
3.959,616.0,1020.0,1045.0,905.0
3.979,616.0,1021.0,1043.0,905.0
3.999,616.0,1021.0,1039.0,904.0
4.019,617.0,1024.0,1036.0,906.0
4.039,620.0,1025.0,1032.0,905.0
4.059,620.0,1026.0,1027.0,901.0
4.079,623.0,1028.0,1024.0,902.0
4.1,624.0,1032.0,1019.0,906.0
4.12,622.0,1031.0,1013.0,906.0
4.14,623.0,1030.0,1011.0,902.0
4.16,622.0,1027.0,1004.0,898.0
4.18,616.0,1017.0,1002.0,893.0
4.2,612.0,1006.0,1015.0,896.0
4.22,611.0,1002.0,1021.0,896.0
4.24,612.0,1005.0,1015.0,892.0
4.26,616.0,1012.0,1029.0,902.0
4.28,624.0,1021.0,1040.0,910.0
