t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,white_hits,state,reason,risk_sensor,linear_risk,turn_risk,near_edge,speed_level,turn_angle,turn_direction,turn_duration,left_cmd,right_cmd,healthy
0.282,526.0,813.0,370.0,1007.0,-0.3782,0.0327,-0.2451,-0.2818,-0.2635,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4109,0.0367,1,danger_turn,180.0,right,1.0,625,-625,1
0.302,521.0,813.0,368.0,1003.0,-0.381,0.0327,-0.2451,-0.2839,-0.2645,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4136,0.0388,1,danger_turn,180.0,right,1.0,625,-625,1
0.322,516.0,815.0,367.0,999.0,-0.3946,0.0327,-0.2507,-0.2923,-0.2715,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4272,0.0416,1,danger_turn,180.0,right,1.0,625,-625,1
0.342,513.0,816.0,365.0,992.0,-0.4082,0.037,-0.2535,-0.3006,-0.2771,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4452,0.0471,1,danger_turn,180.0,right,1.0,625,-625,1
0.362,513.0,820.0,368.0,994.0,-0.4163,0.0392,-0.2535,-0.3111,-0.2823,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4555,0.0576,1,danger_turn,180.0,right,1.0,625,-625,1
0.382,512.0,829.0,368.0,1000.0,-0.4163,0.0479,-0.2507,-0.3111,-0.2809,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4643,0.0604,1,danger_turn,180.0,right,1.0,625,-625,1
0.402,512.0,828.0,367.0,1010.0,-0.419,0.0654,-0.2507,-0.2985,-0.2746,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4844,0.0478,1,danger_turn,180.0,right,1.0,625,-625,1
0.423,512.0,830.0,366.0,1014.0,-0.419,0.0675,-0.2535,-0.2777,-0.2656,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4866,0.0242,1,danger_turn,180.0,right,1.0,625,-625,1
0.443,514.0,838.0,370.0,1016.0,-0.419,0.0697,-0.2535,-0.2693,-0.2614,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4888,0.0158,1,danger_turn,180.0,right,1.0,625,-625,1
0.463,518.0,854.0,373.0,1024.0,-0.4136,0.0871,-0.2451,-0.2651,-0.2551,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.5008,0.02,1,danger_turn,180.0,right,1.0,625,-625,1
0.483,518.0,867.0,374.0,1025.0,-0.4027,0.122,-0.2368,-0.2484,-0.2426,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.5247,0.0117,1,danger_turn,180.0,right,1.0,625,-625,1
0.503,515.0,860.0,379.0,1025.0,-0.4027,0.1351,-0.234,-0.2463,-0.2402,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.5378,0.0124,1,danger_turn,180.0,right,1.0,625,-625,1
0.523,514.0,840.0,377.0,1031.0,-0.4109,0.1351,-0.2256,-0.2463,-0.236,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.546,0.0207,1,danger_turn,180.0,right,1.0,625,-625,1
0.543,512.0,830.0,375.0,1029.0,-0.4136,0.0915,-0.2256,-0.238,-0.2318,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.5051,0.0124,1,danger_turn,180.0,right,1.0,625,-625,1
0.563,509.0,828.0,371.0,1016.0,-0.419,0.0697,-0.2312,-0.238,-0.2346,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4888,0.0068,1,danger_turn,180.0,right,1.0,625,-625,1
0.583,511.0,830.0,364.0,1001.0,-0.4218,0.0697,-0.2423,-0.2651,-0.2537,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4915,0.0228,1,danger_turn,180.0,right,1.0,625,-625,1
0.603,514.0,827.0,368.0,997.0,-0.4218,0.0654,-0.2507,-0.2965,-0.2736,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4871,0.0458,1,danger_turn,180.0,right,1.0,625,-625,1
0.623,514.0,827.0,368.0,997.0,-0.4136,0.0632,-0.2507,-0.3048,-0.2777,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4768,0.0541,1,danger_turn,180.0,right,1.0,625,-625,1
0.644,520.0,821.0,373.0,997.0,-0.4136,0.0632,-0.2507,-0.3048,-0.2777,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4768,0.0541,1,danger_turn,180.0,right,1.0,625,-625,1
0.664,524.0,822.0,375.0,994.0,-0.3973,0.0523,-0.2368,-0.3048,-0.2708,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4496,0.068,1,danger_turn,180.0,right,1.0,625,-625,1
0.684,523.0,822.0,371.0,1018.0,-0.3891,0.0523,-0.2368,-0.3048,-0.2708,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4414,0.068,1,danger_turn,180.0,right,1.0,625,-625,1
0.704,520.0,819.0,362.0,1031.0,-0.3891,0.0523,-0.2423,-0.261,-0.2517,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4414,0.0186,1,danger_turn,180.0,right,1.0,625,-625,1
0.724,522.0,821.0,349.0,1035.0,-0.3918,0.0501,-0.2674,-0.2338,-0.2506,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4419,-0.0336,1,danger_turn,180.0,right,1.0,625,-625,1
0.744,527.0,827.0,348.0,1038.0,-0.3918,0.0501,-0.3036,-0.2255,-0.2645,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4419,-0.0782,1,danger_turn,180.0,right,1.0,625,-625,1
0.764,529.0,830.0,358.0,1046.0,-0.3782,0.0632,-0.3036,-0.2192,-0.2614,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4414,-0.0844,1,danger_turn,180.0,right,1.0,625,-625,1
0.784,527.0,821.0,367.0,1027.0,-0.3782,0.0632,-0.2786,-0.2192,-0.2489,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4414,-0.0593,1,danger_turn,180.0,right,1.0,625,-625,1
0.805,523.0,818.0,372.0,1024.0,-0.3782,0.0501,-0.2535,-0.2422,-0.2478,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4283,-0.0113,1,danger_turn,180.0,right,1.0,625,-625,1
0.825,526.0,822.0,376.0,1020.0,-0.381,0.0501,-0.2396,-0.2484,-0.244,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4311,0.0089,1,danger_turn,180.0,right,1.0,625,-625,1
0.845,524.0,823.0,377.0,1004.0,-0.3864,0.0523,-0.2284,-0.2568,-0.2426,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4387,0.0284,1,danger_turn,180.0,right,1.0,625,-625,1
0.865,521.0,828.0,376.0,992.0,-0.3864,0.0545,-0.2284,-0.2902,-0.2593,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4409,0.0618,1,danger_turn,180.0,right,1.0,625,-625,1
0.885,521.0,828.0,371.0,996.0,-0.3946,0.0654,-0.2284,-0.3069,-0.2677,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4599,0.0785,1,danger_turn,180.0,right,1.0,625,-625,1
0.905,524.0,828.0,370.0,1017.0,-0.3946,0.0654,-0.2423,-0.3069,-0.2746,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4599,0.0645,1,danger_turn,180.0,right,1.0,625,-625,1
0.925,526.0,829.0,374.0,1032.0,-0.3864,0.0654,-0.2423,-0.263,-0.2527,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4518,0.0207,1,danger_turn,180.0,right,1.0,625,-625,1
0.945,526.0,840.0,371.0,1019.0,-0.381,0.0675,-0.2423,-0.2589,-0.2506,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4485,0.0165,1,danger_turn,180.0,right,1.0,625,-625,1
0.965,523.0,833.0,368.0,999.0,-0.381,0.0763,-0.2423,-0.2589,-0.2506,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4572,0.0165,1,danger_turn,180.0,right,1.0,625,-625,1
0.985,524.0,828.0,371.0,996.0,-0.3864,0.0763,-0.2423,-0.3006,-0.2715,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4626,0.0583,1,danger_turn,180.0,right,1.0,625,-625,1
1.005,525.0,832.0,372.0,997.0,-0.3864,0.0741,-0.2423,-0.3048,-0.2736,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4605,0.0625,1,danger_turn,180.0,right,1.0,625,-625,1
1.025,524.0,836.0,372.0,997.0,-0.3864,0.0741,-0.2396,-0.3048,-0.2722,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4605,0.0652,1,danger_turn,180.0,right,1.0,625,-625,1
1.046,526.0,833.0,369.0,1006.0,-0.3837,0.0763,-0.2396,-0.3048,-0.2722,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4599,0.0652,1,danger_turn,180.0,right,1.0,625,-625,1
1.066,531.0,825.0,375.0,1015.0,-0.381,0.0763,-0.2396,-0.286,-0.2628,,EDGE_TURN,进入危险区，直接大转 180 度,front,-0.4572,0.0465,1,danger_turn,180.0,right,1.0,625,-625,1
1.086,535.0,824.0,376.0,1016.0,-0.3673,0.0588,-0.2312,-0.2672,-0.2492,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.4262,0.036,1,danger,0.0,,0.0,400,400,1
1.106,537.0,820.0,375.0,1012.0,-0.3565,0.0566,-0.2312,-0.2672,-0.2492,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.4131,0.036,1,danger,0.0,,0.0,400,400,1
1.126,536.0,816.0,380.0,1005.0,-0.3537,0.0479,-0.2284,-0.2735,-0.2509,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.4017,0.0451,1,danger,0.0,,0.0,400,400,1
1.146,533.0,816.0,376.0,1004.0,-0.3537,0.0392,-0.2284,-0.2881,-0.2583,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.393,0.0597,1,danger,0.0,,0.0,400,400,1
1.166,530.0,809.0,369.0,992.0,-0.3619,0.0392,-0.2284,-0.2902,-0.2593,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.4011,0.0618,1,danger,0.0,,0.0,400,400,1
1.187,528.0,811.0,367.0,992.0,-0.3701,0.0283,-0.2479,-0.3152,-0.2816,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.3984,0.0673,1,danger,0.0,,0.0,400,400,1
1.207,528.0,811.0,367.0,992.0,-0.3755,0.0283,-0.2535,-0.3152,-0.2844,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.4038,0.0618,1,danger,0.0,,0.0,400,400,1
1.228,523.0,810.0,363.0,993.0,-0.3755,0.0283,-0.2535,-0.3152,-0.2844,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.4038,0.0618,1,danger,0.0,,0.0,400,400,1
1.248,521.0,815.0,366.0,1002.0,-0.3891,0.0283,-0.2563,-0.3132,-0.2847,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.4174,0.0569,1,danger,0.0,,0.0,400,400,1
1.268,521.0,815.0,370.0,1005.0,-0.3946,0.037,-0.2563,-0.2944,-0.2753,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.4316,0.0381,1,danger,0.0,,0.0,400,400,1
1.288,520.0,814.0,371.0,1002.0,-0.3946,0.037,-0.2451,-0.2944,-0.2697,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.4316,0.0492,1,danger,0.0,,0.0,400,400,1
1.308,518.0,814.0,372.0,1005.0,-0.3973,0.0349,-0.2423,-0.2881,-0.2652,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.4321,0.0458,1,danger,0.0,,0.0,400,400,1
1.328,520.0,811.0,375.0,1005.0,-0.3973,0.0349,-0.2396,-0.2881,-0.2638,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.4321,0.0485,1,danger,0.0,,0.0,400,400,1
1.348,519.0,808.0,373.0,1005.0,-0.4,0.0283,-0.2368,-0.2881,-0.2624,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.4283,0.0513,1,danger,0.0,,0.0,400,400,1
1.368,520.0,808.0,375.0,1006.0,-0.3973,0.0218,-0.2312,-0.2881,-0.2596,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.4191,0.0569,1,danger,0.0,,0.0,400,400,1
1.388,521.0,808.0,375.0,1006.0,-0.3973,0.0218,-0.2312,-0.286,-0.2586,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.4191,0.0548,1,danger,0.0,,0.0,400,400,1
1.408,522.0,808.0,374.0,1006.0,-0.3946,0.0218,-0.2312,-0.286,-0.2586,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.4163,0.0548,1,danger,0.0,,0.0,400,400,1
1.428,520.0,807.0,372.0,1003.0,-0.3946,0.0218,-0.234,-0.286,-0.26,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.4163,0.052,1,danger,0.0,,0.0,400,400,1
1.449,521.0,810.0,372.0,1003.0,-0.3946,0.0218,-0.2396,-0.2923,-0.2659,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.4163,0.0527,1,danger,0.0,,0.0,400,400,1
1.469,518.0,810.0,371.0,1001.0,-0.3973,0.0261,-0.2396,-0.2923,-0.2659,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.4234,0.0527,1,danger,0.0,,0.0,400,400,1
1.489,520.0,813.0,370.0,1002.0,-0.3973,0.0261,-0.2423,-0.2944,-0.2684,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.4234,0.052,1,danger,0.0,,0.0,400,400,1
1.509,520.0,813.0,369.0,1003.0,-0.3973,0.0327,-0.2451,-0.2944,-0.2697,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.43,0.0492,1,danger,0.0,,0.0,400,400,1
1.529,519.0,811.0,367.0,1001.0,-0.3973,0.0327,-0.2479,-0.2944,-0.2711,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.43,0.0465,1,danger,0.0,,0.0,400,400,1
1.549,519.0,809.0,368.0,1001.0,-0.4,0.0283,-0.2507,-0.2965,-0.2736,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.4283,0.0458,1,danger,0.0,,0.0,400,400,1
1.569,519.0,808.0,368.0,1005.0,-0.4,0.024,-0.2507,-0.2965,-0.2736,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.424,0.0458,1,danger,0.0,,0.0,400,400,1
1.589,521.0,809.0,366.0,1008.0,-0.4,0.024,-0.2507,-0.2881,-0.2694,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.424,0.0374,1,danger,0.0,,0.0,400,400,1
1.609,526.0,809.0,368.0,1012.0,-0.3946,0.024,-0.2507,-0.2818,-0.2663,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.4185,0.0311,1,danger,0.0,,0.0,400,400,1
1.63,532.0,814.0,370.0,1016.0,-0.381,0.024,-0.2507,-0.2735,-0.2621,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.4049,0.0228,1,danger,0.0,,0.0,400,400,1
1.65,533.0,814.0,372.0,1012.0,-0.3646,0.0349,-0.2451,-0.2735,-0.2593,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.3995,0.0284,1,danger,0.0,,0.0,400,400,1
1.67,534.0,811.0,374.0,1008.0,-0.3619,0.0349,-0.2396,-0.2735,-0.2565,,RECOVER_FORWARD,180 度转向完成，向前离开边缘,front,-0.3968,0.0339,1,danger,0.0,,0.0,400,400,1
1.69,534.0,813.0,376.0,1003.0,-0.3592,0.0327,-0.234,-0.2818,-0.2579,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.3919,0.0479,1,stop,0.0,,0.0,0,0,1
1.71,529.0,822.0,376.0,1001.0,-0.3592,0.0327,-0.2284,-0.2923,-0.2603,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.3919,0.0639,1,stop,0.0,,0.0,0,0,1
1.73,529.0,822.0,376.0,1001.0,-0.3728,0.0523,-0.2284,-0.2965,-0.2624,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4251,0.068,1,stop,0.0,,0.0,0,0,1
1.75,529.0,830.0,379.0,1008.0,-0.3728,0.0523,-0.2284,-0.2965,-0.2624,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4251,0.068,1,stop,0.0,,0.0,0,0,1
1.771,535.0,843.0,379.0,1013.0,-0.3728,0.0697,-0.2201,-0.2818,-0.2509,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4425,0.0618,1,stop,0.0,,0.0,0,0,1
1.791,536.0,849.0,370.0,1017.0,-0.3565,0.098,-0.2201,-0.2714,-0.2457,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4545,0.0513,1,stop,0.0,,0.0,0,0,1
1.811,534.0,855.0,365.0,1028.0,-0.3565,0.1111,-0.2451,-0.263,-0.2541,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4676,0.0179,1,stop,0.0,,0.0,0,0,1
1.831,534.0,849.0,366.0,1033.0,-0.3592,0.1111,-0.2563,-0.2401,-0.2482,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4703,-0.0162,1,stop,0.0,,0.0,0,0,1
1.851,534.0,840.0,367.0,1030.0,-0.3592,0.1111,-0.2563,-0.2359,-0.2461,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4703,-0.0204,1,stop,0.0,,0.0,0,0,1
1.871,535.0,835.0,371.0,1029.0,-0.3592,0.0915,-0.2535,-0.2359,-0.2447,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4507,-0.0176,1,stop,0.0,,0.0,0,0,1
1.891,536.0,835.0,374.0,1031.0,-0.3565,0.0806,-0.2423,-0.2359,-0.2391,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4371,-0.0064,1,stop,0.0,,0.0,0,0,1
1.911,536.0,835.0,376.0,1032.0,-0.3537,0.0806,-0.234,-0.2338,-0.2339,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4344,-0.0002,1,stop,0.0,,0.0,0,0,1
1.931,538.0,835.0,375.0,1031.0,-0.3537,0.0806,-0.2312,-0.2338,-0.2325,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4344,0.0026,1,stop,0.0,,0.0,0,0,1
1.952,538.0,835.0,375.0,1031.0,-0.3483,0.0806,-0.2312,-0.2338,-0.2325,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4289,0.0026,1,stop,0.0,,0.0,0,0,1
1.972,538.0,835.0,375.0,1030.0,-0.3483,0.0806,-0.2312,-0.2338,-0.2325,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4289,0.0026,1,stop,0.0,,0.0,0,0,1
1.992,538.0,835.0,376.0,1031.0,-0.3483,0.0806,-0.2312,-0.2338,-0.2325,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4289,0.0026,1,stop,0.0,,0.0,0,0,1
2.012,536.0,834.0,375.0,1029.0,-0.3483,0.0806,-0.2312,-0.2359,-0.2336,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4289,0.0047,1,stop,0.0,,0.0,0,0,1
2.032,538.0,834.0,376.0,1030.0,-0.3483,0.0784,-0.2284,-0.2359,-0.2322,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4267,0.0075,1,stop,0.0,,0.0,0,0,1
2.052,538.0,836.0,375.0,1031.0,-0.3483,0.0784,-0.2312,-0.2359,-0.2336,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4267,0.0047,1,stop,0.0,,0.0,0,0,1
2.072,539.0,835.0,377.0,1031.0,-0.3483,0.0806,-0.2284,-0.2338,-0.2311,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4289,0.0054,1,stop,0.0,,0.0,0,0,1
2.092,538.0,834.0,375.0,1029.0,-0.3483,0.0806,-0.2312,-0.2338,-0.2325,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4289,0.0026,1,stop,0.0,,0.0,0,0,1
2.112,539.0,836.0,376.0,1032.0,-0.3456,0.0806,-0.2284,-0.2338,-0.2311,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4262,0.0054,1,stop,0.0,,0.0,0,0,1
2.133,540.0,836.0,377.0,1032.0,-0.3456,0.0828,-0.2284,-0.2317,-0.2301,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4284,0.0033,1,stop,0.0,,0.0,0,0,1
2.154,540.0,836.0,377.0,1032.0,-0.3429,0.0828,-0.2256,-0.2317,-0.2287,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4256,0.0061,1,stop,0.0,,0.0,0,0,1
2.174,540.0,836.0,376.0,1033.0,-0.3429,0.0828,-0.2256,-0.2317,-0.2287,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4256,0.0061,1,stop,0.0,,0.0,0,0,1
2.194,538.0,834.0,376.0,1030.0,-0.3429,0.0828,-0.2284,-0.2317,-0.2301,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4256,0.0033,1,stop,0.0,,0.0,0,0,1
2.214,539.0,835.0,376.0,1032.0,-0.3456,0.0806,-0.2284,-0.2317,-0.2301,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4262,0.0033,1,stop,0.0,,0.0,0,0,1
2.234,539.0,836.0,375.0,1031.0,-0.3456,0.0806,-0.2284,-0.2338,-0.2311,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4262,0.0054,1,stop,0.0,,0.0,0,0,1
2.254,541.0,835.0,376.0,1033.0,-0.3456,0.0806,-0.2284,-0.2317,-0.2301,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4262,0.0033,1,stop,0.0,,0.0,0,0,1
2.274,540.0,836.0,376.0,1032.0,-0.3429,0.0828,-0.2284,-0.2317,-0.2301,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4256,0.0033,1,stop,0.0,,0.0,0,0,1
2.294,540.0,835.0,376.0,1032.0,-0.3429,0.0806,-0.2284,-0.2317,-0.2301,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4235,0.0033,1,stop,0.0,,0.0,0,0,1
2.315,540.0,835.0,376.0,1032.0,-0.3429,0.0806,-0.2284,-0.2317,-0.2301,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4235,0.0033,1,stop,0.0,,0.0,0,0,1
2.335,540.0,836.0,377.0,1033.0,-0.3429,0.0806,-0.2284,-0.2317,-0.2301,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4235,0.0033,1,stop,0.0,,0.0,0,0,1
2.355,539.0,834.0,376.0,1030.0,-0.3429,0.0806,-0.2284,-0.2317,-0.2301,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4235,0.0033,1,stop,0.0,,0.0,0,0,1
2.375,539.0,834.0,375.0,1030.0,-0.3456,0.0784,-0.2284,-0.2359,-0.2322,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.424,0.0075,1,stop,0.0,,0.0,0,0,1
2.395,539.0,836.0,377.0,1032.0,-0.3456,0.0784,-0.2284,-0.2359,-0.2322,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.424,0.0075,1,stop,0.0,,0.0,0,0,1
2.415,539.0,836.0,376.0,1032.0,-0.3456,0.0828,-0.2284,-0.2317,-0.2301,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4284,0.0033,1,stop,0.0,,0.0,0,0,1
2.435,540.0,835.0,376.0,1033.0,-0.3456,0.0828,-0.2284,-0.2317,-0.2301,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4284,0.0033,1,stop,0.0,,0.0,0,0,1
2.455,540.0,835.0,376.0,1032.0,-0.3429,0.0806,-0.2284,-0.2317,-0.2301,,SAFE_STOP,大转后直线脱离仍未改善，停车等待,front,-0.4235,0.0033,1,stop,0.0,,0.0,0,0,1
