t,left,right,diff,valid
5.713,577.0,20.0,557.0,1
5.733,580.0,48.0,532.0,1
5.753,627.0,20.0,607.0,1
5.773,642.0,35.0,607.0,1
5.794,625.0,19.0,606.0,1
5.814,565.0,21.0,544.0,1
5.834,579.0,20.0,559.0,1
5.854,545.0,20.0,525.0,1
5.874,577.0,20.0,557.0,1
5.894,722.0,20.0,702.0,1
5.914,706.0,20.0,686.0,1
5.934,579.0,21.0,558.0,1
5.954,577.0,20.0,557.0,1
5.974,546.0,23.0,523.0,1
5.995,659.0,20.0,639.0,1
6.015,642.0,20.0,622.0,1
6.035,722.0,20.0,702.0,1
6.055,583.0,21.0,562.0,1
6.075,610.0,207.0,403.0,1
6.095,578.0,20.0,558.0,1
6.115,618.0,20.0,598.0,1
6.135,642.0,19.0,623.0,1
6.155,641.0,20.0,621.0,1
6.176,610.0,20.0,590.0,1
6.196,578.0,20.0,558.0,1
6.216,578.0,21.0,557.0,1
6.236,577.0,20.0,557.0,1
6.256,625.0,19.0,606.0,1
6.276,658.0,21.0,637.0,1
6.296,578.0,20.0,558.0,1
6.316,587.0,20.0,567.0,1
6.336,562.0,20.0,542.0,1
6.356,644.0,208.0,436.0,1
6.377,627.0,32.0,595.0,1
6.397,737.0,20.0,717.0,1
6.417,577.0,32.0,545.0,1
6.437,562.0,20.0,542.0,1
6.457,578.0,20.0,558.0,1
6.477,586.0,20.0,566.0,1
6.497,642.0,20.0,622.0,1
6.517,658.0,20.0,638.0,1
6.537,674.0,20.0,654.0,1
6.558,578.0,191.0,387.0,1
6.578,594.0,21.0,573.0,1
6.598,579.0,583.0,-4.0,1
6.618,628.0,20.0,608.0,1
6.639,626.0,20.0,606.0,1
6.659,588.0,20.0,568.0,1
6.679,580.0,20.0,560.0,1
6.699,579.0,20.0,559.0,1
6.719,625.0,27.0,598.0,1
6.739,628.0,21.0,607.0,1
6.759,708.0,20.0,688.0,1
6.779,628.0,20.0,608.0,1
6.799,579.0,20.0,559.0,1
6.819,581.0,20.0,561.0,1
6.84,564.0,35.0,529.0,1
6.86,653.0,20.0,633.0,1
6.88,646.0,21.0,625.0,1
6.9,692.0,20.0,672.0,1
6.92,565.0,37.0,528.0,1
6.94,645.0,21.0,624.0,1
6.96,577.0,20.0,557.0,1
6.98,612.0,20.0,592.0,1
7.0,629.0,22.0,607.0,1
7.02,693.0,21.0,672.0,1
7.04,579.0,20.0,559.0,1
7.061,582.0,21.0,561.0,1
7.081,581.0,20.0,561.0,1
7.101,627.0,21.0,606.0,1
7.121,643.0,20.0,623.0,1
7.141,629.0,34.0,595.0,1
7.161,580.0,62.0,518.0,1
7.181,578.0,20.0,558.0,1
7.201,578.0,20.0,558.0,1
7.221,578.0,20.0,558.0,1
7.241,627.0,20.0,607.0,1
7.261,707.0,20.0,687.0,1
7.282,577.0,20.0,557.0,1
7.302,577.0,20.0,557.0,1
7.322,579.0,19.0,560.0,1
7.342,611.0,20.0,591.0,1
7.362,631.0,33.0,598.0,1
7.382,708.0,30.0,678.0,1
7.402,577.0,21.0,556.0,1
7.422,578.0,20.0,558.0,1
7.442,594.0,20.0,574.0,1
7.462,604.0,21.0,583.0,1
7.482,626.0,19.0,607.0,1
7.503,627.0,21.0,606.0,1
7.523,674.0,19.0,655.0,1
7.543,578.0,20.0,558.0,1
7.563,598.0,21.0,577.0,1
7.583,579.0,190.0,389.0,1
7.603,643.0,20.0,623.0,1
7.623,629.0,190.0,439.0,1
7.643,577.0,21.0,556.0,1
7.663,577.0,20.0,557.0,1
7.683,579.0,23.0,556.0,1
7.704,611.0,32.0,579.0,1
7.724,643.0,22.0,621.0,1
7.744,704.0,44.0,660.0,1
7.764,626.0,20.0,606.0,1
7.784,578.0,20.0,558.0,1
7.804,578.0,19.0,559.0,1
7.824,570.0,20.0,550.0,1
7.844,625.0,20.0,605.0,1
7.864,626.0,20.0,606.0,1
7.884,673.0,20.0,653.0,1
7.905,576.0,20.0,556.0,1
7.925,658.0,20.0,638.0,1
7.945,578.0,20.0,558.0,1
7.965,609.0,20.0,589.0,1
7.985,635.0,20.0,615.0,1
8.005,577.0,21.0,556.0,1
8.025,577.0,21.0,556.0,1
8.045,579.0,33.0,546.0,1
8.065,611.0,20.0,591.0,1
8.086,649.0,21.0,628.0,1
8.106,641.0,20.0,621.0,1
8.126,580.0,46.0,534.0,1
8.146,577.0,19.0,558.0,1
8.166,577.0,20.0,557.0,1
8.186,586.0,21.0,565.0,1
8.206,642.0,19.0,623.0,1
8.226,627.0,20.0,607.0,1
8.246,674.0,20.0,654.0,1
8.266,577.0,20.0,557.0,1
8.287,624.0,20.0,604.0,1
8.307,627.0,20.0,607.0,1
8.327,610.0,20.0,590.0,1
8.347,630.0,20.0,610.0,1
8.367,626.0,21.0,605.0,1
8.387,578.0,33.0,545.0,1
8.407,577.0,20.0,557.0,1
8.427,627.0,207.0,420.0,1
8.447,650.0,20.0,630.0,1
8.468,643.0,567.0,76.0,1
8.488,578.0,20.0,558.0,1
8.508,593.0,20.0,573.0,1
8.528,578.0,388.0,190.0,1
8.548,643.0,21.0,622.0,1
8.568,642.0,20.0,622.0,1
8.588,642.0,19.0,623.0,1
8.608,586.0,21.0,565.0,1
8.628,576.0,20.0,556.0,1
8.649,577.0,20.0,557.0,1
8.669,610.0,21.0,589.0,1
8.689,612.0,20.0,592.0,1
8.709,649.0,206.0,443.0,1
8.729,609.0,20.0,589.0,1
8.749,692.0,21.0,671.0,1
8.769,578.0,20.0,558.0,1
8.789,642.0,161.0,481.0,1
8.809,634.0,20.0,614.0,1
8.829,641.0,20.0,621.0,1
8.85,577.0,22.0,555.0,1
8.87,627.0,20.0,607.0,1
8.89,579.0,455.0,124.0,1
8.91,688.0,20.0,668.0,1
8.93,642.0,20.0,622.0,1
8.95,642.0,20.0,622.0,1
8.97,586.0,20.0,566.0,1
8.99,545.0,20.0,525.0,1
9.01,577.0,21.0,556.0,1
9.031,595.0,33.0,562.0,1
9.051,657.0,20.0,637.0,1
9.071,650.0,20.0,630.0,1
9.091,626.0,20.0,606.0,1
9.111,610.0,20.0,590.0,1
9.131,578.0,20.0,558.0,1
9.151,594.0,20.0,574.0,1
9.171,641.0,20.0,621.0,1
9.191,641.0,19.0,622.0,1
9.211,578.0,104.0,474.0,1
9.232,577.0,19.0,558.0,1
9.252,578.0,20.0,558.0,1
9.272,689.0,20.0,669.0,1
9.292,707.0,45.0,662.0,1
9.312,625.0,20.0,605.0,1
9.332,631.0,20.0,611.0,1
9.352,532.0,20.0,512.0,1
9.372,609.0,19.0,590.0,1
9.392,579.0,20.0,559.0,1
9.413,755.0,20.0,735.0,1
9.433,635.0,33.0,602.0,1
9.453,642.0,30.0,612.0,1
9.473,578.0,206.0,372.0,1
9.493,562.0,20.0,542.0,1
9.513,577.0,20.0,557.0,1
9.533,643.0,19.0,624.0,1
9.553,642.0,20.0,622.0,1
9.573,593.0,20.0,573.0,1
9.593,586.0,20.0,566.0,1
9.614,577.0,21.0,556.0,1
9.634,641.0,20.0,621.0,1
9.654,642.0,20.0,622.0,1
9.674,625.0,20.0,605.0,1
9.694,646.0,206.0,440.0,1
9.714,530.0,20.0,510.0,1
9.734,610.0,20.0,590.0,1
9.754,577.0,20.0,557.0,1
9.774,755.0,34.0,721.0,1
9.795,625.0,20.0,605.0,1
9.815,578.0,20.0,558.0,1
9.835,577.0,21.0,556.0,1
9.855,546.0,21.0,525.0,1
9.875,577.0,20.0,557.0,1
9.895,644.0,25.0,619.0,1
9.915,723.0,20.0,703.0,1
9.935,610.0,19.0,591.0,1
9.956,577.0,20.0,557.0,1
9.976,577.0,72.0,505.0,1
9.996,579.0,19.0,560.0,1
