t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,fall,fall_edge,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,diff,state,reason,left_cmd,right_cmd,healthy
4.975,546.0,744.0,374.0,1017.0,-0.3238,-0.1155,-0.234,-0.261,1,0,0,0,0,0,0,0,1,211.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
4.995,548.0,745.0,375.0,1020.0,-0.3238,-0.1155,-0.234,-0.2589,1,0,0,0,0,0,0,0,1,-5.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.015,548.0,744.0,375.0,1018.0,-0.3211,-0.1176,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,163.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.035,546.0,744.0,375.0,1017.0,-0.3211,-0.1176,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,162.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.055,548.0,746.0,375.0,1020.0,-0.3211,-0.1176,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,666.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.076,547.0,745.0,376.0,1019.0,-0.3238,-0.1155,-0.2312,-0.2589,1,0,0,0,0,0,0,0,1,229.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.096,547.0,744.0,376.0,1018.0,-0.3238,-0.1155,-0.2284,-0.2589,1,0,0,0,0,0,0,0,1,745.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.116,546.0,744.0,375.0,1018.0,-0.3238,-0.1176,-0.2284,-0.261,1,0,0,0,0,0,0,0,1,144.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.136,547.0,744.0,375.0,1017.0,-0.3238,-0.1176,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,95.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.156,546.0,742.0,374.0,1016.0,-0.3265,-0.1176,-0.2312,-0.263,1,0,0,0,0,0,0,0,1,178.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.176,547.0,744.0,375.0,1018.0,-0.3238,-0.1176,-0.2312,-0.263,1,0,0,0,0,0,0,0,1,46.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.196,547.0,745.0,374.0,1018.0,-0.3238,-0.1176,-0.234,-0.261,1,0,0,0,0,0,0,0,1,211.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.216,546.0,743.0,374.0,1016.0,-0.3238,-0.1176,-0.234,-0.261,1,0,0,0,0,0,0,0,1,145.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.236,548.0,745.0,375.0,1020.0,-0.3238,-0.1155,-0.234,-0.261,1,0,0,0,0,0,0,0,1,373.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.256,547.0,745.0,374.0,1016.0,-0.3238,-0.1155,-0.234,-0.2651,1,0,0,0,0,0,0,0,1,179.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.276,546.0,744.0,374.0,1016.0,-0.3238,-0.1155,-0.234,-0.2651,1,0,0,0,0,0,0,0,1,227.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.297,548.0,745.0,375.0,1018.0,-0.3238,-0.1155,-0.234,-0.2651,1,0,0,0,0,0,0,0,1,228.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.317,547.0,744.0,375.0,1017.0,-0.3238,-0.1176,-0.2312,-0.263,1,0,0,0,0,0,0,0,1,211.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.337,546.0,744.0,374.0,1016.0,-0.3238,-0.1176,-0.2312,-0.263,1,0,0,0,0,0,0,0,1,325.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.357,547.0,744.0,374.0,1017.0,-0.3238,-0.1176,-0.234,-0.263,1,0,0,0,0,0,0,0,1,260.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.377,547.0,744.0,374.0,1017.0,-0.3238,-0.1176,-0.234,-0.263,1,0,0,0,0,0,0,0,1,260.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.397,546.0,744.0,375.0,1017.0,-0.3238,-0.1176,-0.234,-0.263,1,0,0,0,0,0,0,0,1,178.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.417,545.0,741.0,373.0,1014.0,-0.3265,-0.1176,-0.234,-0.263,1,0,0,0,0,0,0,0,1,165.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.437,546.0,743.0,374.0,1016.0,-0.3265,-0.1198,-0.234,-0.2651,1,0,0,0,0,0,0,0,1,162.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.457,546.0,743.0,375.0,1018.0,-0.3265,-0.1198,-0.234,-0.2651,1,0,0,0,0,0,0,0,1,-6.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.477,545.0,742.0,373.0,1014.0,-0.3265,-0.1198,-0.234,-0.2651,1,0,0,0,0,0,0,0,1,145.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.497,548.0,745.0,375.0,1019.0,-0.3265,-0.1198,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,78.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.517,547.0,744.0,375.0,1018.0,-0.3238,-0.1176,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,178.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.538,544.0,741.0,373.0,1013.0,-0.3238,-0.1176,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,243.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.558,547.0,745.0,375.0,1019.0,-0.3238,-0.1176,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,685.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.578,547.0,745.0,376.0,1018.0,-0.3238,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,210.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
5.598,548.0,745.0,375.0,1018.0,-0.3238,-0.1155,-0.2312,-0.261,1,0,0,0,0,0,0,0,1,80.0,SAFE_STOP,倒车完成（前头红外无值）,0,0,1
